Country,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Madagascar,9,9,5,5,5,5,5,5,5,5
Malawi,11,11,11,11,10,10,10,11,11,11
Malaysia,4,4,4,4,4,4,4,4,4,4
Maldives,7,7,7,7,7,7,7,7,7,7
Mali,7,7,7,7,6,6,6,6,6,6
Malta,,,,,,,5,5,5,5
"Marshall Islands",5,5,5,5,5,5,5,5,5,5
Mauritania,8,8,8,8,8,8,8,8,8,8
Mauritius,4,4,4,4,4,4,4,4,4,4
Mexico,4,4,4,4,4,4,4,4,,
Micronesia,5,5,5,5,5,5,5,5,5,5
Moldova,9,9,9,9,9,9,9,9,9,9
Mongolia,11,11,11,11,11,11,11,11,11,11
Montenegro,,7,7,7,7,6,6,6,6,6
Morocco,6,6,6,5,5,5,5,5,5,4
Mozambique,7,7,7,7,7,7,7,7,7,7
"Burma (Myanmar)",,,,,,,,9,9,8
Namibia,8,8,8,8,8,8,8,8,8,8
Nepal,11,11,11,11,11,11,11,11,11,11
Netherlands,4,4,4,4,4,4,4,4,4,4
"New Zealand",4,4,4,4,4,4,4,4,4,4
Nicaragua,6,5,5,5,5,5,5,5,5,5
Niger,8,8,8,8,8,8,8,8,8,8
Nigeria,10,9,9,9,9,9,9,9,,
Norway,4,4,4,4,4,4,4,4,4,4
Oman,7,7,7,7,7,7,7,7,7,7
Pakistan,8,8,8,8,8,8,8,8,,
Palau,5,5,5,5,5,5,5,5,5,5
Panama,3,3,3,3,3,3,3,3,3,3
"Papua New Guinea",7,7,7,7,7,7,7,7,7,7
Paraguay,7,7,7,7,7,7,7,7,7,7
Peru,5,5,5,5,5,5,5,5,5,5
Philippines,6,6,6,6,6,6,6,6,6,6
Poland,5,5,5,5,5,5,5,5,5,5
Portugal,4,4,4,4,4,4,4,4,4,4
"Puerto Rico",5,5,5,5,5,5,5,5,5,5
Qatar,,,5,5,5,5,5,5,5,5
Romania,7,5,5,5,5,5,5,5,5,5
Russia,10,10,10,10,10,10,9,9,,
Rwanda,13,13,8,8,8,7,7,7,7,7
"Saint Thomas and Principe",8,8,8,8,8,8,8,8,8,8
Samoa,6,6,6,6,6,6,6,6,6,6
"San Marino",,,,,,,,4,4,4
"Saudi Arabia",5,5,5,5,5,5,5,5,6,6
Senegal,11,11,11,6,6,6,6,6,6,6
Serbia,6,6,6,6,6,6,6,6,6,6
Seychelles,5,5,5,5,5,5,5,5,5,5
"Sierra Leone",8,8,8,7,7,7,7,7,7,7
Singapore,3,3,3,3,3,3,3,3,3,3
Slovakia,5,5,5,5,5,5,5,5,5,5
Slovenia,5,5,5,5,5,5,5,5,5,5
"Solomon Islands",7,7,7,7,7,7,7,7,7,7
"South Africa",7,7,7,7,7,7,7,5,5,5
"South Sudan",,,,,,,,10,10,10
Spain,4,4,4,4,4,4,4,4,4,4
"Sri Lanka",6,6,7,7,7,7,7,7,7,7
"Saint Kitts and Nevis",4,4,4,4,4,4,4,4,4,4
"Saint Lucia",7,7,7,7,7,7,7,7,8,7
"Saint Vincent and Grenadines",5,5,5,5,5,5,5,5,5,5
Sudan,7,7,7,7,7,7,7,7,7,7
Suriname,8,8,8,8,8,8,8,8,8,8
Swaziland,8,8,8,8,8,8,8,7,7,7
Sweden,3,3,3,3,3,3,3,3,3,3
Switzerland,3,3,3,3,3,3,3,3,3,3
Syria,8,8,8,8,8,8,8,8,8,8
Taiwan,5,5,5,5,5,5,5,5,5,5
Tajikistan,11,11,11,11,11,11,11,11,11,11
Tanzania,9,7,7,7,7,7,7,7,7,7
Thailand,9,9,7,5,5,5,5,5,5,5
"Timor Leste",6,6,6,6,6,6,6,6,6,6
Togo,8,6,6,6,6,6,6,6,6,6
Tonga,6,6,6,6,6,6,6,6,6,6
"Trinidad and Tobago",5,5,5,5,5,5,5,5,5,5
Tunisia,4,4,4,4,4,4,4,4,4,4
Turkey,8,8,7,7,7,7,7,7,7,7
Uganda,12,12,7,7,7,7,7,7,7,7
Ukraine,8,8,8,8,8,8,8,8,8,8
"United Arab Emirates",4,4,4,4,3,3,3,3,3,3
"United Kingdom",4,4,4,4,4,4,4,4,4,4
"United States",3,3,3,3,3,3,3,3,,
Uruguay,6,6,6,6,6,6,6,6,6,6
Uzbekistan,13,13,13,13,13,13,13,13,12,11
Vanuatu,6,6,6,6,6,6,6,6,6,6
Venezuela,8,7,8,8,8,8,8,8,8,8
Vietnam,5,5,5,5,5,5,5,5,5,5
"West Bank and Gaza",6,6,6,6,6,6,6,6,6,6
Yemen,6,6,6,6,6,6,6,6,6,6
Zambia,7,7,7,7,7,7,7,7,7,7
Zimbabwe,7,7,7,7,7,7,7,7,7,7
