Country,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Mongolia,,,0.54,0.48,0.42,0.48,0.4867,0.4933,0.5,0.49
Morocco,0.37,0.36,0.35,0.35,0.33,0.37,0.37,0.37,0.38,0.38
Mozambique,,,,,,,,,0.34,0.33
"Burma (Myanmar)",,,,0.32,0.3,0.32,0.305,0.29,0.29,0.27
Namibia,,,,,,,,,0.54,0.55
Nepal,,,0.54,0.43,0.42,0.44,0.44,0.44,0.44,0.44
Netherlands,0.81,0.805,0.8,0.75,0.75,0.8,0.8,0.8,0.76,0.76
"New Zealand",0.84,0.815,0.79,0.72,0.77,0.75,0.745,0.74,0.72,0.72
Nicaragua,,,0.42,0.35,0.33,0.32,0.33,0.34,0.28,0.29
Niger,,,,,,,,,0.34,0.38
Nigeria,0.41,0.345,0.28,0.31,0.36,0.42,0.4233,0.4267,0.43,0.4
"Macedonia (F.Y.R.O.M.)",,,0.53,,,,,,,
Norway,0.86,0.855,0.85,0.83,0.82,0.83,0.83,0.83,0.83,0.83
Pakistan,0.36,0.375,0.39,0.37,0.31,0.38,0.38,0.38,0.35,0.35
Panama,,,0.38,0.38,0.32,0.29,0.31,0.33,0.31,0.33
Peru,0.5,0.475,0.45,0.37,0.34,0.34,0.35,0.36,0.33,0.33
Philippines,0.45,0.435,0.42,0.36,0.38,0.36,0.335,0.31,0.31,0.31
Poland,0.72,0.725,0.73,0.69,0.74,0.69,0.655,0.62,0.61,0.6
Portugal,,,,0.59,0.67,0.67,0.655,0.64,0.6,0.59
"South Korea",0.68,,,,,,,,,
Romania,0.57,0.585,0.6,0.56,0.6,0.58,0.575,0.57,0.57,0.56
Russia,0.64,0.52,0.4,0.36,0.36,0.33,0.33,0.33,0.34,
Rwanda,,,,,,,,,0.55,0.54
Senegal,0.46,0.4467,0.4333,0.42,0.44,0.43,0.4367,0.4433,0.45,0.45
Serbia,,,0.45,0.41,0.38,0.34,0.35,0.36,0.38,0.4
"Sierra Leone",,,0.36,0.32,0.33,0.36,0.37,0.38,0.36,0.35
Singapore,0.83,0.85,0.87,0.85,0.82,0.83,0.815,0.8,0.78,0.79
Slovenia,,,0.59,0.58,0.63,0.66,0.62,0.58,0.55,0.56
"South Africa",0.56,0.525,0.49,0.45,0.5,0.52,0.52,0.52,0.52,0.53
Spain,0.7,0.695,0.69,0.61,0.62,0.63,0.635,0.64,0.66,0.67
"Sri Lanka",,,0.62,0.49,0.45,0.49,0.4767,0.4633,0.45,0.44
"Saint Kitts and Nevis",,,,,,0.58,0.5825,0.585,0.5875,0.59
"Saint Lucia",,,,,,0.64,0.6167,0.5933,0.57,0.55
"Saint Vincent and Grenadines",,,,,,,,,,0.61
Suriname,,,,,,0.54,0.5367,0.5333,0.53,0.52
Sweden,0.8,0.81,0.82,0.78,0.78,0.79,0.795,0.8,0.81,0.8
Tanzania,,,0.49,0.46,0.37,0.41,0.4,0.39,0.38,0.38
Thailand,0.64,0.615,0.59,0.51,0.43,0.45,0.44,0.43,0.42,0.43
Togo,,,,,,,,,0.36,0.36
"Trinidad and Tobago",,,,,,0.4,0.38,0.36,0.34,0.32
Tunisia,,,0.52,0.45,0.49,0.46,0.45,0.44,0.43,0.42
Turkey,0.43,0.425,0.42,0.39,0.35,0.4,0.3933,0.3867,0.38,0.38
Uganda,0.48,0.455,0.43,0.37,0.34,0.34,0.34,0.34,0.33,0.31
Ukraine,0.42,0.405,0.39,0.33,0.36,0.4,0.385,0.37,0.37,0.36
"United Arab Emirates",,,0.75,,,,,,,
"United Kingdom",0.75,0.75,0.75,0.72,0.76,0.76,0.75,0.74,0.75,0.72
"United States",0.69,0.67,0.65,0.65,0.64,0.68,0.665,0.65,0.63,0.63
Uruguay,,,0.5,0.47,0.54,0.58,0.5667,0.5533,0.54,0.56
Uzbekistan,,,0.36,0.41,0.44,0.44,0.44,0.44,0.44,0.44
Venezuela,0.3,0.27,0.24,0.16,0.16,0.13,0.135,0.14,0.14,
Vietnam,0.54,0.555,0.57,0.47,0.5,0.5,0.4867,0.4733,0.46,0.46
Zambia,,,0.37,0.36,0.38,0.42,0.4233,0.4267,0.43,0.41
Zimbabwe,,,0.43,0.36,0.36,0.36,0.37,0.38,0.37,0.37
