Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,16413825.79,17092812.85,16006468.64,22940694.19,23544759.05,22393549.42,24226734.66,18788211.43,18814600.11,19362019.58
Algeria,99328990.9,126229909.7,138339456.5,147212384.7,150982785.6,145965419.1,183948704.8,177336310.9,183625049.2,233171093.4
Angola,,,,93350940.99,107714298.4,112755077.2,117795856,130499916,,
Argentina,605747161.6,656488767.3,683476278.4,708284613.9,755368433.3,772328420.6,808317162.6,802401982.5,863216181.3,924522988.6
Armenia,32488561.19,38569459.45,34935598.51,40015421.23,47541829.86,49446271.22,43360055.69,49834259.11,41204911.79,45357306.11
Australia,2923756495,3233833243,3337553020,3587130493,3881087646,4092364496,4334333735,4467153575,4533784408,4840970659
Austria,392762521.9,419252093.2,384631719.3,393022557.3,418110814.8,431052388.4,416081753.9,455309868.9,477507974.2,516616319.3
Azerbaijan,42123912.93,40282285.87,40412950.93,59689382.87,72468785.26,77433195.49,88359354.58,91819827.61,94069829.32,100667179.2
Bahrain,185442277.4,232342204.3,260706806.2,240343566.6,223046979.4,210727200,174823568.2,155932639.4,163107855.3,177348978
Bangladesh,145983898.4,159665322,173410902.1,197174708.2,202369778.4,205639226.8,203169092.9,236114127.2,259169579.2,292567192.6
Barbados,81538983.68,91864179.92,70766706.04,72662234.05,83767242.75,82161342.75,71372804.3,74161982.12,75495511.93,76829041.74
Belgium,323371309.3,495514301,460825732.8,505978693.5,558664575,567917870.8,556976415.7,636489074.8,674911255.8,671082850.3
Belize,,,,,14948861.67,,,,,
Benin,12425263.03,11871772.61,13814908.23,18733908.4,19076374.39,20870310.15,20205536.81,18894482.575,17583428.34,14972178.79
Bhutan,,,,,,,2179327.778,2197536.165,2998251.861,3074330.514
Bolivia,59742817.12,53500950.66,56740757.28,55640827.79,68127105.07,57671583.34,70407710.47,75637289.63,88293130.88,92189286.72
"Bosnia and Herzegovina",4404863.042,5144105.552,6190597.582,6924330.503,7127529.495,5914355.293,7628880.385,10121504.0525,12614127.72,19161514.61
Botswana,2919906.849,2706423.344,3196942.544,3534009.184,5395998.466,5598587.517,6924489.023,6101218.371,6812403.578,8300543.59
Brazil,2008249752,2353919823,2471824750,3001786535,3560891504,3756576295,3780593498,3827344951,3877795811,3558318359
Brunei,,55877293.53,52678923.5,62093409.68,68648104.44,46594067.86,47246159.57,48152660.8433,49059162.1167,49965663.39
Bulgaria,62717889.86,77761882.28,76702673.21,85171913.6,92669685.56,94667821.32,104014221,92317330.02,95578766.35,126716640
"Burkina Faso",8025337.451,8931824.599,11216928.93,13345920.45,12440887.34,14008352.19,17936684.45,15779789.18,,
Burundi,1155568.538,1765842.243,2330430.696,2137842.109,2217997.901,2314589.118,2597214.065,1774399.528,2072902.799,1419167.954
