Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Djibouti,44464,46154,47581,49136,50596,52254,54611,57031,59592,62341,65401,68054,70889,73893,77030,80345,83640,87192,90907,94741,98613,102061,105545,108864,112142,115094,117824,120598
"Dominican Republic",965351,994790,1021720,1048839,1077481,1108284,1140346,1175533,1213815,1252225,1289667,1333696,1380598,1421186,1464178,1516843,1571812,1626410,1605373,1581871,1690787,1783223,1833723,1881017,1917942,1951466,1985635,2018715
Ecuador,1356821,1417345,1486328,1559267,1630123,1706858,1784416,1857257,1934341,2034713,2127081,2209195,2297190,2393609,2612711,2572102,2695722,2636536,2624933,2691655,2602199,2618852,2681217,2681732,2772397,2830361,2888339,2945262
Egypt,4453477,3870792,3978475,3944354,4192933,4048094,4017103,3982128,3946795,4204306,4372543,4570204,4417107,4676063,4952439,5244289,5429904,6078502,6232474,6386300,6467456,6368208,6547833,6880274,6935428,7125281,7288323,7473850
"El Salvador",679036,696442,714015,764666,806969,793840,784126,799487,874543,893226,900810,908249,915754,952143,931288,960124,992307,1012337,1029526,1051471,1064301,1088705,1114676,1160858,1192623,1212264,1232566,1252209
"Equatorial Guinea",90578,92435,94134,95905,98005,100583,103456,106935,110926,115320,117220,121828,126906,132342,138069,144095,150399,157084,164067,171374,179045,186740,194950,203474,212176,221075,229405,238145
Eritrea,661754,653805,641313,623409,606334,599709,609443,625476,648512,676272,707956,743475,783596,826468,867020,904263,929687,951147,973176,989585,1006099,1021750,,,,,,
Estonia,418711,406490,389760,370873,353729,337336,336533,335960,326756,324180,325271,326474,319308,327174,330333,334030,342725,336911,340717,341570,343708,347201,338137,337090,331789,331037,330744,328225
Ethiopia,9320261,9661381,10040323,10371837,10746198,11115838,11418073,11759887,12138884,12500490,13123433,13723802,14358954,15021981,15705180,16407953,16894398,17402407,17937580,18505327,19106388,19754909,20426402,21121777,21894957,22699892,23494003,24323643
Fiji,64676,69185,74149,79568,85401,91555,97381,98377,99310,100027,100511,102243,103585,104733,105905,107190,107440,108029,109349,110850,112249,113075,113929,114716,115431,116389,117584,118735
Finland,1231931,1212037,1190989,1177477,1167452,1179945,1183853,1180694,1192390,1223085,1239320,1249008,1260371,1250128,1250600,1268200,1285103,1299998,1306964,1305967,1290357,1291284,1300671,1293534,1294751,1289801,1286712,1283895
France,11152017,11215443,11371773,11536660,11635823,11778624,11944360,11911354,12050644,12222834,12333890,12359820,12514838,12970474,13038503,13253946,13364968,13531904,13641318,13806987,13873440,13921185,14037841,14092845,14162594,14165724,14181012,14184393
"French Polynesia",29405,30008,30643,31321,32042,32810,33860,34846,35811,36786,37787,38677,39640,40607,41543,42442,43344,44188,44912,45464,45972,46560,47023,47428,47851,48363,48919,49210
Gabon,162465,165089,169227,172688,176470,180419,184377,188514,192874,197527,202516,207694,213291,219290,225668,232410,226175,219223,211776,204074,196228,203628,211660,219896,228240,237890,246259,254625
Gambia,170397,175549,180650,186124,192703,200010,206982,214452,222908,231370,240266,247905,257738,266131,274898,284526,293452,303041,313353,324738,336605,347575,359163,371368,384207,397906,411249,425335
Georgia,1057539,1078663,1135855,1177288,1174995,1141676,1106100,1079666,1069990,1063604,1006048,1061645,1019645,1042950,1019231,1006193,991395,977090,963625,950142,970603,962332,964075,939621,924581,923567,926301,927686
Germany,15166303,16837096,16840416,16904475,16906379,17026291,17196686,17384637,17541264,17671759,17737199,17857596,17964221,17988409,18233678,18389477,18703882,18900987,18935242,19056211,19144801,19106011,19171133,19441352,19613143,19790823,20020525,19969990
Ghana,2866567,2965876,3073796,3188891,3307627,3425856,3534767,3643620,3754598,3872894,4001817,4072695,4149643,4230075,4310763,4390496,4469406,4707034,4952845,5205306,5462020,5701602,5941852,6182648,6343324,6508590,6670490,6838127
Greece,1495066,1437361,1509939,1538816,1573554,1621281,1690894,1709257,1798858,1852818,1863391,1836895,1878424,1916662,1979055,1993053,2023723,2031218,2040883,2098974,2134701,2119589,2121902,2099926,2093658,2077425,2071460,2074281
Guam,21472,22245,23070,23919,24780,25631,26412,27195,27965,28702,29369,29829,29191,29147,29117,30909,31560,28520,29557,30504,31387,32305,32455,32604,32786,33085,33429,33928
Guatemala,763772,808811,855442,904294,956169,1011343,1067321,1127437,1191335,1258061,1327121,1401135,1477328,1556698,1640410,1784048,1937002,1938243,1939011,1937632,1933362,1929910,2275375,2053398,2141255,2217850,2294839,2375044
Guinea,896429,955414,1024046,1097505,1170274,1238663,1291892,1338244,1380693,1422913,1467761,1509968,1554675,1602831,1654054,1708487,1763498,1823547,1887272,1954506,2025003,2106541,2158171,2609890,2685832,2758332,2834602,2916412
"Guinea Bissau",183100,187256,191724,196083,200562,205265,207978,211695,220783,225762,230704,236680,243786,251247,258886,266738,274566,282720,291153,299944,308951,317021,327070,337230,347373,357575,367448,377625
Guyana,89106,91459,93884,96271,96459,96248,97022,97336,96975,96223,95168,94867,94392,93887,93734,93651,94989,96886,98778,100694,102676,104816,106959,109175,111459,112761,114067,115335
Haiti,1186456,1213632,1240310,1267387,1296139,1327077,1357820,1390405,1424649,1460155,1496929,1538874,1583157,1629434,1677350,1726716,1775790,1824997,1875438,1926699,1981330,2030983,2082151,2134171,2186162,2237214,2288265,2338678
Honduras,455234,472529,513448,530623,548653,567628,672888,705019,761885,855074,852984,837500,798704,826423,854925,819323,935870,984856,1036315,1090013,1165519,1219931,1276216,1333110,1390958,1435437,1480936,1526724
"Hong Kong",1057779,1096058,1086101,1099133,1143834,1195700,1264710,1291441,1326088,1362004,1396507,1443917,1506074,1515286,1554140,1586234,1625551,1672842,1705459,1731199,1722998,1768067,1811046,1857764,1879971,1885473,1886103,1886032
Hungary,2012066,2012365,2053017,1972858,1897442,1812830,1797277,1769219,1809438,1852323,1868140,1858554,1871447,1914826,1915794,1947275,1954658,1939013,1929187,1936998,1979998,1984063,2015393,2020672,2076597,2076270,2076309,2073056
