Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Afghanistan,0.169589996,0.164949998,0.168699995,0.176449999,0.175160006,0.183540002,0.18953,0.198760003,0.205180004,0.2179,0.230580002,0.237670004,0.504299998,0.4903,0.476310015,0.487349987,0.54569,0.5251,0.504589975,0.531289995,0.55043,0.548539996,0.4502,0.351839989,0.503359973,0.512269974,0.4054,0.2985,0.1916,0.084729999,0.2092,0.3337,0.458139986,0.564220011,0.434789985,0.586610019,0.627439976,0.617990017,0.641099989,0.662460029,0.684700012,0.71758002,0.724950016,0.707059979,0.702109993,0.691999972,
Albania,,,,,,,0.952289999,0.9572,0.962170005,0.961319983,0.972630024,0.968309999,0.975470006,0.99040997,0.973550022,0.983460009,0.988770008,0.972490013,1.002979994,0.996879995,0.993009984,0.990499973,1.001330018,1.019459963,0.973990023,0.95709002,0.963649988,0.956799984,0.959590018,0.969940007,0.983430028,0.99970001,0.978240013,0.993200004,0.998059988,0.991289973,0.995440006,0.991900027,0.982990026,0.974039972,0.974619985,0.971210003,0.970839977,0.971220016,0.97773999,0.96706003,
Algeria,,0.627160013,0.655920029,0.670459986,0.676980019,0.685559988,0.696759999,0.713769972,0.721459985,0.735660017,0.745109975,0.753769994,0.758979976,0.768000007,0.774950027,0.787010014,0.80448997,0.819090009,0.82773,0.83653003,0.841050029,0.846360028,0.856100023,0.864069998,0.875,0.882969975,0.892319977,0.899200022,0.906690001,0.91257,0.916450024,0.917840004,0.924120009,0.923200011,0.925230026,0.924279988,0.925440013,0.932330012,0.934310019,0.932259977,0.93246001,0.931900024,0.936800003,0.939830005,0.941739976,0.942659974,
Andorra,,,,,,1.077379942,1.0628,1.0483,1.0337,1.0192,1.0046,0.9901,0.9755,0.960959971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,,0.546760023,0.565429986,0.5958,0.6262,0.6566,0.687,0.7174,0.7477,0.7781,0.8085,0.8389,0.869270027,0.827170014,0.8247,0.8223,0.819859982,0.817009985,0.797739983,0.834919989,0.915390015,0.914839983,0.858919978,0.8532,0.8474,0.8416,0.8359,0.8301,0.824370027,0.8277,0.8311,0.8345,0.8379,0.8412,0.8446,0.848,0.8514,0.8547,0.858110011,0.849269986,0.812659979,0.639829993,,,,,
"Antigua and Barbuda",,0.921540022,1.0239,1.1262,1.228479981,0.94818002,0.933160007,1.023800015,0.914269984,0.977789998,0.9549,0.9321,0.9093,0.8864,0.863569975,0.8705,0.8775,0.8845,0.8914,0.8984,0.9053,0.9123,0.919260025,0.9229,0.9265,0.9301,0.9337,0.9374,0.941,0.9446,0.9482,0.9518,0.9555,0.9591,0.9627,0.9663,0.9699,0.973559976,0.957759976,0.959119976,0.915610015,0.919920027,0.933189988,0.9289,0.924600005,0.941850007,
Argentina,1.005890012,1.004369974,0.99970001,1.003600001,0.997759998,0.997470021,0.993600011,0.99357003,1.00474,0.990270019,0.990310013,0.986819983,0.982819974,0.9863,0.98973,0.996219993,0.984420002,0.99417001,1.047510028,1.0178,0.98803997,0.990010023,0.9897,0.9894,0.989,0.9887,0.988399982,0.998899996,0.989530027,1.000550032,0.994920015,0.996150017,0.996370018,0.995249987,0.992340028,0.990570009,0.993030012,0.995419979,0.994210005,0.993879974,0.986100018,0.98672998,0.98654002,0.989719987,0.99594003,,
Armenia,,,,,,,,,,,,,,,,,,,,,,1.051349998,1.033689976,1.030470014,1.036800027,1.022959948,1.023669958,1.049810052,1.0688,1.087790012,0.996110022,1.017040014,1.018769979,1.033259988,1.054720044,1.078979969,1.095370054,1.100430012,1.116729975,1.16099,1.1342,1.1074,1.0807,1.0539,1.0271,1.000339985,
Aruba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.981329978,0.966639996,0.969619989,0.947539985,0.931909978,0.923009992,0.937619984,0.955259979,0.956330001,0.961009979,0.970830023,0.98694998,0.971480012,1.025550008,0.977890015,0.968949974,,
Australia,,0.996460021,0.99800998,0.999710023,1.000820041,0.994759977,0.991829991,0.991840005,0.991050005,0.990360022,0.989090025,0.986779988,0.987489998,0.985819995,0.984589994,0.992340028,0.994480014,0.996420026,0.998989999,0.998889983,0.997160017,0.996010005,0.996200025,0.995599985,0.996079981,0.995660007,0.998690009,1.002769947,1.009250045,1.016549945,1.021409988,1.023419976,1.022330046,1.021700025,1.019230008,1.015159965,1.011909962,1.008069992,1.005579948,1.00177002,0.998199999,0.996519983,0.994009972,0.993969977,0.994189978,0.997829974,
Austria,,0.988189995,0.991280019,0.994159997,0.998049974,0.993939996,0.992919981,0.993939996,0.992940009,0.994189978,0.994099975,0.993730009,0.991930008,0.993640006,0.993669987,0.994140029,0.981469989,0.985589981,0.984820008,0.98961997,0.996200025,0.997789979,0.994400024,0.995000005,0.994009972,0.990980029,0.992789984,0.991289973,0.991169989,0.990679979,0.989570022,0.989639997,0.990149975,0.994050026,1.001530051,0.998529971,0.991760015,0.987370014,0.982879996,0.988170028,0.986469984,0.990490019,0.989359975,0.985570014,0.989520013,0.986289978,
Azerbaijan,,,,,,,,,,,,,,,,,,,,,,0.992489994,1.002470016,0.987410009,0.964519978,1.135660052,1.095399976,0.987909973,0.987909973,1.000630021,0.98161,0.983919978,0.975650012,0.943490028,0.96351999,0.945110023,0.936280012,0.996879995,0.994690001,0.989229977,0.989530027,0.98052001,0.979770005,0.969030023,0.990019977,0.983179986,
Bahamas,,,,,,,1.023309946,1.037099957,1.054419994,1.058990002,1.057770014,1.0523,1.046810031,1.019009948,1.014,1.008999944,1.014070034,1.0129,1.0117,1.0105,1.0093,1.0081,1.00691998,1.019629955,1.0117,1.003819942,1.039319992,1.004870057,0.997009993,0.966579974,0.9764,0.9862,0.995999992,0.9918,0.987540007,0.98615998,0.991349995,0.991580009,0.995540023,1.027349949,1.019180059,,,,,,
Bahrain,,0.722100019,0.730419993,0.738059998,0.740740001,0.752420008,0.76809001,0.790679991,0.810989976,0.839550018,0.85977,0.888310015,0.875549972,0.944769979,0.957819998,0.997810006,1.01406002,1.022920012,1.018429995,1.013139963,1.032899976,1.012680054,1.01236999,1.019860029,1.021510005,1.010499954,0.995109975,0.982689977,0.988499999,0.992299974,1.015660048,1.038529992,1.02421999,1.031389952,1.036239982,1.035889983,1.051360011,1.0446,1.0379,1.0312,1.0245,1.01778996,1.009809971,1.018849969,1.015329957,1.012300014,
Bangladesh,0.487199992,0.482560009,0.546119988,0.544659972,0.506990016,0.528479993,0.535650015,0.603389978,0.607119977,0.611379981,0.614629984,0.708140016,0.720070004,0.614189982,0.70243001,0.692929983,0.688830018,0.688009977,0.801079988,0.808489978,0.842739999,0.8563,0.8699,0.8835,0.8971,0.9107,0.9242,0.9378,0.9514,0.965,0.9786,0.9921,1.0057,1.0193,1.0329,1.04647994,1.056810021,1.073130012,1.062549949,1.048419952,1.063050032,1.058789968,1.0512,1.043660045,1.0612,1.078750014,
Barbados,,0.973160028,0.997229993,1.01165998,0.842779994,0.921739995,0.998510003,0.977729976,0.971870005,0.974009991,0.987119973,0.997739971,0.968680024,0.941600025,0.997959971,0.959529996,0.9717,0.984,0.9962,1.008380055,0.992579997,0.9971,1.001659989,0.9991,0.9965,0.9939,0.9912,0.9886,0.986,0.983439982,0.981140018,0.98834002,0.990930021,0.979759991,0.980120003,0.996020019,0.980210006,1.006899953,1.001989961,1.007760048,1.016860008,1.000890017,1.0044,1.0078,1.011270046,,
Belarus,,,,,,,,,,,,,,,,,,,,,,,,0.991469979,0.985599995,0.962650001,0.96073997,0.957040012,0.960259974,0.986609995,0.988699973,0.98842001,0.98585999,0.987519979,0.967899978,0.967000008,0.979120016,0.984889984,0.995159984,0.993499994,0.998130023,0.998860002,1.000519991,1.001250029,1.001790047,0.999539971,
Belgium,,0.984719992,0.984430015,1.006160021,0.99436003,0.991630018,0.991630018,0.989790022,0.991110027,0.998139977,0.994819999,0.995429993,0.995890021,1.003090024,1.005890012,1.00635004,1.00485003,1.008509994,1.009160042,1.009060025,1.009070039,1.014549971,1.012199998,0.990369976,0.989199996,0.989419997,0.990949988,0.991,0.991,0.99109,0.993719995,0.993160009,0.992640018,0.990999997,0.996299982,0.995760024,0.994880021,0.997569978,0.998279989,0.997340024,0.998430014,0.999199986,0.996670008,1.002310038,1.001270056,1.000339985,
Belize,,0.96638,0.9656,0.9648,0.963989973,0.9928,1.021639943,0.999679983,0.9933,0.9868,0.9804,0.974,0.9676,0.9612,0.9548,0.9483,0.941919982,0.949580014,0.951,0.9524,0.9538,0.95520997,0.954029977,0.951099992,0.951619983,0.956900001,0.954219997,0.95648998,0.9586,0.960659981,0.951479971,0.959330022,0.962989986,0.972540021,0.96837002,0.956579983,0.965279996,0.978559971,0.960770011,0.962350011,0.960699975,0.956629992,0.965950012,0.955079973,0.952009976,0.952719986,
Benin,,0.444640011,0.452470005,0.454400003,0.442829996,0.433539987,0.449519992,0.441480011,0.455769986,0.45679,0.491849989,0.456039995,0.460519999,0.465820014,0.479440004,0.481959999,0.487949997,0.491030008,0.494150013,0.497260004,0.500620008,0.487910002,0.495990008,0.5079,0.535520017,0.550490022,0.56704998,0.587710023,0.617600024,0.641740024,0.666400015,0.677389979,0.697399974,0.715600014,0.745169997,0.770529985,0.799579978,0.8201,0.84066999,0.859690011,0.87650001,0.880710006,0.894940019,0.90447998,0.914709985,0.921549976,
Bermuda,,1.017470002,1.084509969,0.952269971,0.958959997,0.93344003,0.945179999,0.947239995,0.963029981,0.958490014,0.954649985,0.960340023,0.96916002,0.981970012,1.019749999,1.011739969,1.0102,1.0088,1.0073,1.0058,1.0043,1.0028,1.0013,0.9998,0.9983,0.996810019,0.9976,0.998459995,1.0025,1.0065,1.0106,1.014590025,1.04076004,1.035539985,1.062280059,1.049209952,1.074859977,1.0559,1.0369,1.0178,0.9988,0.979839981,0.966289997,0.971710026,0.968699992,0.979690015,
Bhutan,0.053640001,0.242239997,0.218730003,0.2663,0.313870013,0.343,0.372209996,0.388110012,0.389420003,0.417030007,0.4344,0.4517,0.469090015,0.486959994,0.502950013,0.530979991,0.547039986,0.5753,0.603479981,0.6015,0.5996,0.597599983,0.746169984,0.758130014,0.773649991,0.781970024,0.797500014,0.816190004,0.832270026,0.851620018,0.874610007,0.890919983,0.908710003,0.940519989,0.970770001,0.975239992,0.987919986,0.992529988,1.01154995,1.019250035,1.023339987,1.015339971,1.016280055,1.011070013,1.014430046,1.0092,1.00406003
Bolivia,0.69788003,0.767139971,0.7834,0.799669981,0.815500021,0.829110026,0.839380026,0.853659987,0.868369997,0.87033999,0.901340008,0.87312001,0.8854,0.89763999,0.92189002,0.9197,0.917490005,0.914020002,0.9184,0.922699988,0.927590013,0.931209981,0.935190022,0.949909985,0.954020023,0.955770016,0.958469987,0.960489988,0.967890024,0.973510027,0.973710001,0.976050019,0.978179991,0.985199988,0.988560021,0.99022001,0.990800023,0.990199983,0.986410022,0.981440008,0.979979992,0.978590012,0.979170024,0.971759975,0.969860017,0.972150028,
Botswana,1.130650043,1.144420028,1.162960052,1.189939976,1.205139995,1.22597003,1.232349992,1.233160019,1.236940026,1.230200052,1.206940055,1.179559946,1.150099993,1.14854002,1.125440001,1.10777998,1.081769943,1.076910019,1.076050043,1.069210052,1.074480057,1.06554997,1.053979993,1.035490036,1.025990009,1.013880014,1.008039951,1.006219983,0.996119976,1.000579953,0.999029994,0.99804002,0.991280019,0.992349982,0.985109985,0.986639977,0.979870021,0.973850012,0.974560022,0.967260003,0.9706,0.9739,0.977280021,0.971260011,0.966859996,,
Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.969690025,0.9537,0.937789977,0.931159973,0.944580019,0.95235002,0.941330016,0.9463,0.951210022,0.932020009,0.957009971,0.9431,0.929180026,0.977670014,0.951520026,0.964219987,0.974870026,
Brunei,0.976310015,0.951879978,0.954760015,0.954750001,0.957400024,0.959909976,0.961080015,0.972230017,0.968659997,0.969179988,0.955190003,0.96954,0.980880022,0.974870026,0.969820023,0.9774,0.98506999,0.962650001,0.977110028,0.96025002,0.9496,0.938870013,0.951179981,0.969770014,0.973049998,0.968919992,0.980239987,0.972289979,0.964429975,0.95253998,0.964969993,0.966820002,0.975409985,0.987399995,0.982119977,0.981809974,0.973770022,0.975080013,0.985669971,0.99338001,0.995890021,0.992810011,0.989629984,0.996060014,1.002030015,1.000519991,
Bulgaria,,0.985930026,0.9903,0.992330015,0.992429972,0.990190029,0.994840026,0.998650014,0.997990012,0.998250008,0.993099988,0.995739996,0.999650002,0.999180019,0.998640001,0.997039974,0.99605,0.992219985,0.992020011,0.985819995,0.981389999,0.979149997,0.977259994,0.979990005,0.998070002,0.987030029,0.97913003,0.975809991,0.972890019,0.971710026,0.972840011,0.974439979,0.97973001,0.981100023,0.984059989,0.988780022,0.988919973,0.992820024,1.000440001,1.003409982,1.000380039,0.997860014,0.994579971,0.99375999,0.99357003,0.989000022,
"Burkina Faso",,0.589169979,0.602310002,0.606320024,0.611069977,0.615360022,0.605310023,0.599619985,0.598649979,0.600629985,0.605480015,0.601400018,0.599720001,0.60007,0.597930014,0.598699987,0.602219999,0.603389978,0.609839976,0.620959997,0.631089985,0.642620027,0.651849985,0.654190004,0.658529997,0.662699997,0.665489972,0.6753,0.685180008,0.699599981,0.710910022,0.724650025,0.74000001,0.751020014,0.785030007,0.801419973,0.818229973,0.839079976,0.86619997,0.88556999,0.905900002,0.920170009,0.937409997,0.95502001,0.959860027,0.957729995,
Burundi,,0.483940005,0.497979999,0.558579981,0.586170018,0.595990002,0.618659973,0.631219983,0.627610028,0.641650021,0.640290022,0.641749978,0.613730013,0.631590009,0.653639972,0.679709971,0.706350029,0.735549986,0.778750002,0.794610023,0.801209986,0.836210012,0.816190004,0.817480028,0.8077,0.797999978,0.845300019,0.83743,0.809480011,0.783739984,0.791649997,0.788919985,0.77354002,0.793219984,0.819329977,0.843829989,0.894129992,0.912460029,0.931930006,0.947560012,0.966440022,0.982670009,0.992299974,0.997349977,1.012549996,1.011669993,
"Cape Verde",,,,,0.903760016,0.899249971,0.9155,0.931680024,0.958329976,0.977460027,0.974730015,0.964359999,0.956120014,0.94066,0.965240002,0.965340018,0.978590012,0.975310028,0.985490024,0.985329986,0.97428,0.996580005,0.9897,0.9827,0.975790024,0.9754,0.975,0.9746,0.974179983,0.967289984,0.978439987,0.97913003,0.976999998,0.966139972,0.964380026,0.961610019,0.959890008,0.949349999,0.946420014,0.939599991,0.946690023,0.951179981,0.944480002,0.948620021,0.945070028,0.947709978,
Cambodia,,0.742510021,0.689209998,0.708230019,0.7153,0.7224,0.7295,0.7366,0.7437,0.7508,0.7579,0.765,0.772,0.7791,0.7862,0.7933,0.800400019,0.76730001,0.772220016,0.784969985,0.7945,0.804,0.8136,0.8231,0.832610011,0.815310001,0.8229,0.830410004,0.842019975,0.86905998,0.877449989,0.894840002,0.902459979,0.911019981,0.920130014,0.928990006,0.933830023,0.933040023,0.937849998,0.934819996,0.943499982,0.932829976,0.932330012,0.909879982,0.94619,0.992860019,
