Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Malawi,8,7.232,6.464,5.696,4.928,4.16,4.278,4.396,4.514,4.632,4.75,4.716,4.682,4.648,4.614,4.58,4.82,5.06,5.3,5.54,5.78,5.488,5.196,4.904,4.612,4.32,4.522,4.724,4.926,5.128,5.33,5.27,5.54,7.97,8.37,6.8,6.72,5.63,6.52,6.72,7.23,6.81,6.5,5.95,6.78,6.72
Malaysia,5.87,5.752,5.634,5.516,5.398,5.28,5.192,5.104,5.016,4.928,4.84,4.984,5.128,5.272,5.416,5.56,5.702,5.844,5.986,6.128,6.27,6.4,6.53,6.66,6.79,6.92,6.752,6.584,6.416,6.248,6.08,5.39,5.3,5.27,6.07,6.03,5.92,6.22,5.98,6.05,6.13,6.01,5.96,6.54,6.63,6.93
Mali,9.26,9.242,9.224,9.206,9.188,9.17,9.104,9.038,8.972,8.906,8.84,8.234,7.628,7.022,6.416,5.81,5.934,6.058,6.182,6.306,6.43,5.99,5.55,5.11,4.67,4.23,4.814,5.398,5.982,6.566,7.15,7.75,6.63,8.26,7.47,7.49,7.22,7.31,6.47,6.45,6.44,6.08,6.97,5.88,5.81,5.3
Malta,5.47,5.302,5.134,4.966,4.798,4.63,4.638,4.646,4.654,4.662,4.67,4.67,4.67,4.67,4.67,4.67,4.596,4.522,4.448,4.374,4.3,4.634,4.968,5.302,5.636,5.97,5.976,5.982,5.988,5.994,6,5.78,5.78,5.78,5.74,5.85,5.91,5.9,5.61,5.8,5.8,5.83,5.76,5.78,5.82,5.83
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5.91,6.14,6.61,6.84,6.24,5.43,5.38,5.4,4.67,4.61
Mauritius,6.85,7.054,7.258,7.462,7.666,7.87,7.422,6.974,6.526,6.078,5.63,5.862,6.094,6.326,6.558,6.79,6.794,6.798,6.802,6.806,6.81,6.826,6.842,6.858,6.874,6.89,6.986,7.082,7.178,7.274,7.37,6.81,6.82,6.83,6.76,7.19,6.69,8.19,8.39,7.79,7.89,7.92,7.95,7.84,7.57,7.57
Mexico,7.63,7.32,7.01,6.7,6.39,6.08,6.002,5.924,5.846,5.768,5.69,5.79,5.89,5.99,6.09,6.19,6.544,6.898,7.252,7.606,7.96,7.862,7.764,7.666,7.568,7.47,7.404,7.338,7.272,7.206,7.14,7.38,7.36,7.3,7.33,7.11,7.08,7.43,7.12,6.79,7.18,7.02,7.1,7.09,7.8,7.81
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.04,7.56,7.42,7.37,6.67,6.56,6.72,6.48,6.5,6.47,6.46
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.59,7.58,7.23,6.85,6.8,7.11,8.09,7.88,7.79,8.17,8.22,8.22
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31,6.05,6.77,6.3,5.54,6.25,6.38,6.9,6.83,6.51,5.14
Morocco,4.81,4.982,5.154,5.326,5.498,5.67,5.462,5.254,5.046,4.838,4.63,4.75,4.87,4.99,5.11,5.23,5.366,5.502,5.638,5.774,5.91,5.982,6.054,6.126,6.198,6.27,6.28,6.29,6.3,6.31,6.32,6.34,6.41,6.39,6.8,6.71,6.68,6.79,6.73,6.33,6.5,6.56,5.92,5.87,5.94,5.68
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.22,4.74,5.47,4.75,4.68,4.82,4.74,5.19,6.22,6.58,6.39,6.22,6.11
"Burma (Myanmar)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.76,5.78,5.86,5.84,5.77,6.33,6.33,5.66,5.84,5.84,5.8,5.67,5.49,5.89,6.09,6.01
Namibia,,,,,,,,,,,1.7,1.49,1.28,1.07,0.86,0.65,1.504,2.358,3.212,4.066,4.92,4.89,4.86,4.83,4.8,4.77,4.844,4.918,4.992,5.066,5.14,5.07,5.57,5.58,5.65,6.21,6.67,7.21,6.84,7.1,7.19,6.6,7,7.24,7.21,6.45
Nepal,,,,,,6.64,6.666,6.692,6.718,6.744,6.77,6.474,6.178,5.882,5.586,5.29,5.332,5.374,5.416,5.458,5.5,5.466,5.432,5.398,5.364,5.33,5.324,5.318,5.312,5.306,5.3,5.16,5.09,5.31,5.3,9.23,9.26,8.36,8.2,7.6,8.34,7.56,7.39,8.22,7.93,8.13
Netherlands,4.95,4.83,4.71,4.59,4.47,4.35,4.348,4.346,4.344,4.342,4.34,4.328,4.316,4.304,4.292,4.28,4.412,4.544,4.676,4.808,4.94,4.908,4.876,4.844,4.812,4.78,4.616,4.452,4.288,4.124,3.96,4.14,4.08,4.13,4.25,4.4,4.06,4.11,4.09,3.45,3.36,3.64,3.59,3.83,3.85,3.89
"New Zealand",5.37,5.178,4.986,4.794,4.602,4.41,4.292,4.174,4.056,3.938,3.82,3.764,3.708,3.652,3.596,3.54,3.892,4.244,4.596,4.948,5.3,5.732,6.164,6.596,7.028,7.46,7.304,7.148,6.992,6.836,6.68,6.25,6.22,6.83,6.24,6.24,6.2,6.2,6.09,4.73,4.91,6.29,6.35,6.44,6.43,6.46
Nicaragua,6.27,6.728,7.186,7.644,8.102,8.56,7.854,7.148,6.442,5.736,5.03,4.696,4.362,4.028,3.694,3.36,3.374,3.388,3.402,3.416,3.43,4.07,4.71,5.35,5.99,6.63,6.666,6.702,6.738,6.774,6.81,6.75,7.56,7.75,7.73,7.87,8.07,8.04,8.09,7.62,8.3,8.58,8.58,8.58,8.59,8.08
Niger,6.57,6.506,6.442,6.378,6.314,6.25,6.176,6.102,6.028,5.954,5.88,5.56,5.24,4.92,4.6,4.28,4.186,4.092,3.998,3.904,3.81,3.81,3.81,3.81,3.81,3.81,3.84,3.87,3.9,3.93,3.96,3.46,3.47,4.14,5.26,6.9,7.6,7.49,7.82,7.8,9,8.45,6.96,6.45,6.78,6.18
Nigeria,9.65,8.744,7.838,6.932,6.026,5.12,4.534,3.948,3.362,2.776,2.19,2.852,3.514,4.176,4.838,5.5,4.898,4.296,3.694,3.092,2.49,3.244,3.998,4.752,5.506,6.26,6.246,6.232,6.218,6.204,6.19,6.19,7.21,6.85,6.89,6.72,7.49,7.14,6.38,6.53,6.8,6.76,6.72,7,7.05,7.08
Norway,4.42,4.148,3.876,3.604,3.332,3.06,3.022,2.984,2.946,2.908,2.87,2.946,3.022,3.098,3.174,3.25,3.188,3.126,3.064,3.002,2.94,2.986,3.032,3.078,3.124,3.17,3.186,3.202,3.218,3.234,3.25,3.18,3.09,4.46,5.06,5.69,5.8,5.82,5.55,4.74,4.8,5.07,5.06,5.02,5.08,4.56
Oman,3.11,3.572,4.034,4.496,4.958,5.42,5.316,5.212,5.108,5.004,4.9,4.884,4.868,4.852,4.836,4.82,4.824,4.828,4.832,4.836,4.84,4.92,5,5.08,5.16,5.24,5.254,5.268,5.282,5.296,5.31,5.27,5.3,5.32,5,4.94,5.09,5.34,5.58,5.42,5.19,4.63,4.61,4.53,4.53,4.53
Pakistan,6.83,6.404,5.978,5.552,5.126,4.7,4.766,4.832,4.898,4.964,5.03,4.97,4.91,4.85,4.79,4.73,4.812,4.894,4.976,5.058,5.14,5.28,5.42,5.56,5.7,5.84,6.11,6.38,6.65,6.92,7.19,7.77,7.7,7.34,7.42,8.26,7.99,7.84,8.18,8.65,8.68,8.5,8.42,8.34,7.88,7.86
Panama,,,,,,4.85,4.844,4.838,4.832,4.826,4.82,4.856,4.892,4.928,4.964,5,5.114,5.228,5.342,5.456,5.57,5.928,6.286,6.644,7.002,7.36,7.45,7.54,7.63,7.72,7.81,8.1,8.08,8.17,8.29,8.3,7.87,8.28,7.45,7.18,6.82,6.53,7.37,6.98,7.5,7.5
"Papua New Guinea",,,,,,,,,,,2.75,3.372,3.994,4.616,5.238,5.86,5.846,5.832,5.818,5.804,5.79,6.098,6.406,6.714,7.022,7.33,7.1,6.87,6.64,6.41,6.18,6.31,6.71,6.3,6.36,6.75,6.8,6.54,7.14,7.23,7.34,7.49,7.33,6.3,5.96,6.44
Paraguay,8.14,8.252,8.364,8.476,8.588,8.7,8.772,8.844,8.916,8.988,9.06,8.798,8.536,8.274,8.012,7.75,8.062,8.374,8.686,8.998,9.31,9.186,9.062,8.938,8.814,8.69,8.468,8.246,8.024,7.802,7.58,7.71,7.72,7.78,7.83,7.62,7.5,7.44,7.48,7.41,7.93,7.94,8.31,8.23,8.22,8.19
Peru,7.65,7.378,7.106,6.834,6.562,6.29,6.326,6.362,6.398,6.434,6.47,6.26,6.05,5.84,5.63,5.42,5.762,6.104,6.446,6.788,7.13,7.346,7.562,7.778,7.994,8.21,8.182,8.154,8.126,8.098,8.07,7.87,7.55,7.63,7.74,7.71,7.73,7.79,7.85,7.51,7.53,7.56,7.59,7.46,7.39,7.22
Philippines,8.72,8.394,8.068,7.742,7.416,7.09,6.97,6.85,6.73,6.61,6.49,6.542,6.594,6.646,6.698,6.75,7,7.25,7.5,7.75,8,8.04,8.08,8.12,8.16,8.2,7.934,7.668,7.402,7.136,6.87,7.65,7.88,7.97,8.06,8.79,8.79,8.29,8.41,8.08,8.31,8.84,8.78,8.72,8.76,8.73
Poland,,,,,,4.59,4.692,4.794,4.896,4.998,5.1,4.922,4.744,4.566,4.388,4.21,3.768,3.326,2.884,2.442,2,2.124,2.248,2.372,2.496,2.62,3.246,3.872,4.498,5.124,5.75,5.7,5.4,5.35,5.34,5.4,5.09,5.25,5.59,5.63,5.35,5.46,5.79,5.66,5.73,5.72
Portugal,3.98,4.054,4.128,4.202,4.276,4.35,4.206,4.062,3.918,3.774,3.63,3.676,3.722,3.768,3.814,3.86,4.132,4.404,4.676,4.948,5.22,5.274,5.328,5.382,5.436,5.49,5.494,5.498,5.502,5.506,5.51,5.53,5.42,5.85,5.46,5.23,5.71,5.71,5.17,4.97,4.48,5.08,5.17,5.41,5.58,5.61
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.45,6.54,6.54,6.54,6.54
Romania,,,,,,,,,,,7.85,8.064,8.278,8.492,8.706,8.92,8.324,7.728,7.132,6.536,5.94,5.426,4.912,4.398,3.884,3.37,3.7,4.03,4.36,4.69,5.02,5.64,5.67,6.03,6.39,7.99,7.26,7.94,7.25,7.14,6.33,6.49,6.9,7.02,7.02,7.05
Russia,,,,,,1.49,1.524,1.558,1.592,1.626,1.66,1.636,1.612,1.588,1.564,1.54,1.48,1.42,1.36,1.3,1.24,2.348,3.456,4.564,5.672,6.78,6.778,6.776,6.774,6.772,6.77,7.03,6.98,6.91,7.15,7.24,7.14,6.66,7.15,6.66,6.9,6.78,6.57,6.49,6.44,6.55
Rwanda,4.55,4.744,4.938,5.132,5.326,5.52,5.606,5.692,5.778,5.864,5.95,5.576,5.202,4.828,4.454,4.08,4.582,5.084,5.586,6.088,6.59,6.536,6.482,6.428,6.374,6.32,6.534,6.748,6.962,7.176,7.39,7.26,7.94,7.63,7.14,6.5,7.09,6.67,6.57,5.93,5.26,6.12,5.47,5.62,5.53,5.79
"Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04,5.06,5,5,5,5
Senegal,5.68,6.188,6.696,7.204,7.712,8.22,7.848,7.476,7.104,6.732,6.36,6.152,5.944,5.736,5.528,5.32,5.458,5.596,5.734,5.872,6.01,5.786,5.562,5.338,5.114,4.89,5.328,5.766,6.204,6.642,7.08,6.78,6.96,6.33,6.28,6.29,6.54,6.5,5.83,5.82,5.77,5.66,5.58,7.21,7.15,6.89
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.47,6.2,7.03,6.34,6.35,6.28,6.38,6.24,6.82,6.82,6.43
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.66,7.29,7.19
"Sierra Leone",,,,,,7.33,7.194,7.058,6.922,6.786,6.65,6.862,7.074,7.286,7.498,7.71,7.502,7.294,7.086,6.878,6.67,6.582,6.494,6.406,6.318,6.23,6.15,6.07,5.99,5.91,5.83,5.65,6.2,7.16,6.62,6.61,6.62,6.83,7.34,7.59,8.15,7.64,7.33,7.52,7.58,7.4
Singapore,7.25,7.156,7.062,6.968,6.874,6.78,6.82,6.86,6.9,6.94,6.98,6.902,6.824,6.746,6.668,6.59,6.916,7.242,7.568,7.894,8.22,8.254,8.288,8.322,8.356,8.39,8.306,8.222,8.138,8.054,7.97,7.55,7.86,7.84,7.93,8,7.86,7.96,8.17,8.12,8.06,8.16,7.92,7.84,7.85,7.78
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,3.008,3.626,4.244,4.862,5.48,5.47,5.21,5.37,6.43,6.48,6.44,6.58,6.57,5.8,6.29,6.43,6.42,6.15,5.6,5.51
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,2.384,3.018,3.652,4.286,4.92,5.02,5.08,4.99,5.04,4.91,5.01,4.78,4.73,4.57,4.29,4.49,4.64,4.41,4.26,4.22
"South Africa",6.07,5.768,5.466,5.164,4.862,4.56,4.842,5.124,5.406,5.688,5.97,5.996,6.022,6.048,6.074,6.1,6.144,6.188,6.232,6.276,6.32,6.316,6.312,6.308,6.304,6.3,6.33,6.36,6.39,6.42,6.45,6.52,6.53,6.55,6.49,5.99,5.97,6.2,5.33,5.02,5.6,5.57,5.54,5.52,5.47,5.1
Spain,8.2,7.922,7.644,7.366,7.088,6.81,6.484,6.158,5.832,5.506,5.18,4.984,4.788,4.592,4.396,4.2,4.294,4.388,4.482,4.576,4.67,4.568,4.466,4.364,4.262,4.16,4.578,4.996,5.414,5.832,6.25,6.46,5.95,6.73,6.7,6.57,6.56,6.34,5.98,5.39,5.4,5.65,5.68,5.71,5.69,5.68
"Sri Lanka",6.55,6.488,6.426,6.364,6.302,6.24,5.832,5.424,5.016,4.608,4.2,4.218,4.236,4.254,4.272,4.29,4.826,5.362,5.898,6.434,6.97,6.942,6.914,6.886,6.858,6.83,6.868,6.906,6.944,6.982,7.02,7.02,7.33,7.49,7.4,8.09,8.53,7.33,7.1,6.63,7.68,8.34,8.37,8.4,8.36,8.33
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,5.67,5.9,5.9,5.9,6.42
Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.06,7.04,7.45,7.36,7.44,7.29
Sweden,1.74,1.93,2.12,2.31,2.5,2.69,2.478,2.266,2.054,1.842,1.63,1.826,2.022,2.218,2.414,2.61,2.612,2.614,2.616,2.618,2.62,2.616,2.612,2.608,2.604,2.6,2.814,3.028,3.242,3.456,3.67,3.5,3.37,3.43,3.5,3.67,3.73,3.66,3.61,3.25,3.47,3.75,3.4,3.4,3.66,3.64
Switzerland,,,,,,6.88,6.86,6.84,6.82,6.8,6.78,6.762,6.744,6.726,6.708,6.69,6.638,6.586,6.534,6.482,6.43,6.418,6.406,6.394,6.382,6.37,6.646,6.922,7.198,7.474,7.75,7.78,7.87,7.58,7.58,7.88,7.97,7.91,7.59,7.65,7.71,7.72,7.71,7.71,7.7,7.68
Syria,5.25,5.088,4.926,4.764,4.602,4.44,4.32,4.2,4.08,3.96,3.84,3.462,3.084,2.706,2.328,1.95,2.436,2.922,3.408,3.894,4.38,4.418,4.456,4.494,4.532,4.57,4.406,4.242,4.078,3.914,3.75,3.65,4.88,4.78,5.52,5.72,4.95,6.73,6.34,6.2,6.52,6.01,6.02,6.19,6.2,6.2
Taiwan,5.52,5.436,5.352,5.268,5.184,5.1,5.072,5.044,5.016,4.988,4.96,4.95,4.94,4.93,4.92,4.91,5.008,5.106,5.204,5.302,5.4,5.54,5.68,5.82,5.96,6.1,6.226,6.352,6.478,6.604,6.73,6.69,6.73,6.69,7.11,6.95,7.23,6.98,6.95,6.13,7.16,7.16,7.11,7.17,7.15,6.9
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46,6.42,6.79,6.63,6.42,6.2
Tanzania,4,4.11,4.22,4.33,4.44,4.55,4.806,5.062,5.318,5.574,5.83,5.422,5.014,4.606,4.198,3.79,3.748,3.706,3.664,3.622,3.58,4.266,4.952,5.638,6.324,7.01,6.762,6.514,6.266,6.018,5.77,5.66,4.84,4.95,4.84,6.27,6.2,5.92,5.72,6.24,6.8,7.1,6.99,7.15,7.38,7.31
Thailand,7.89,7.71,7.53,7.35,7.17,6.99,6.794,6.598,6.402,6.206,6.01,5.924,5.838,5.752,5.666,5.58,5.936,6.292,6.648,7.004,7.36,7.44,7.52,7.6,7.68,7.76,7.576,7.392,7.208,7.024,6.84,6.81,6.56,7.16,7.26,7.12,7.58,7.15,7.42,7.08,7.14,7.02,7.06,7.17,7.16,6.63
"Timor Leste",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,4.5,4.2,4.54,4.54,4.54
Togo,2.75,2.604,2.458,2.312,2.166,2.02,1.936,1.852,1.768,1.684,1.6,2.418,3.236,4.054,4.872,5.69,5.838,5.986,6.134,6.282,6.43,6.516,6.602,6.688,6.774,6.86,7.176,7.492,7.808,8.124,8.44,9.42,9.39,8.31,8.24,8.99,8.59,9.06,8.44,7.27,6.9,6.2,6.38,6.6,6.71,6.13
Tunisia,4.89,4.95,5.01,5.07,5.13,5.19,4.99,4.79,4.59,4.39,4.19,4.124,4.058,3.992,3.926,3.86,4.25,4.64,5.03,5.42,5.81,5.56,5.31,5.06,4.81,4.56,4.704,4.848,4.992,5.136,5.28,5.27,5.31,5.17,5.18,5.23,7.31,7.28,6.99,7.05,6.28,6.4,6.27,6.08,6.09,6.1
Turkey,6.09,5.804,5.518,5.232,4.946,4.66,4.608,4.556,4.504,4.452,4.4,4.506,4.612,4.718,4.824,4.93,5.108,5.286,5.464,5.642,5.82,6.042,6.264,6.486,6.708,6.93,6.96,6.99,7.02,7.05,7.08,6.7,7,7.54,8.31,7.84,7.41,7.5,7.23,6.6,6.76,7.07,6.96,6.66,6.64,6.62
Uganda,,,,,,,,,,,,,,,,3.73,3.888,4.046,4.204,4.362,4.52,5.11,5.7,6.29,6.88,7.47,7.322,7.174,7.026,6.878,6.73,6.2,7.21,7.6,7.52,7.54,7.52,7.58,7.73,7.45,7.66,7.44,8.02,7.46,7.41,7.42
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59,4.13,4.79,4.4,5.31,6.46,6.56,6.75,6.87,6.41,6.62,6.83,6.66,6.47,6.61,6.53
"United Arab Emirates",,,,,,5.82,5.694,5.568,5.442,5.316,5.19,5.152,5.114,5.076,5.038,5,5.486,5.972,6.458,6.944,7.43,7.132,6.834,6.536,6.238,5.94,5.974,6.008,6.042,6.076,6.11,5.96,6.98,6.97,6.94,7.97,8.06,8.63,8.05,7.17,7.74,7.49,7.29,6.93,6.96,6.87
"United Kingdom",3.56,3.448,3.336,3.224,3.112,3,3.188,3.376,3.564,3.752,3.94,4.074,4.208,4.342,4.476,4.61,4.818,5.026,5.234,5.442,5.65,5.604,5.558,5.512,5.466,5.42,5.662,5.904,6.146,6.388,6.63,6.36,6.58,6.45,6.32,6.29,6.26,6.29,5.52,5.68,5.18,5.23,5.28,6.15,5.73,5.75
"United States",5.27,5.234,5.198,5.162,5.126,5.09,5.106,5.122,5.138,5.154,5.17,5.346,5.522,5.698,5.874,6.05,6.232,6.414,6.596,6.778,6.96,6.944,6.928,6.912,6.896,6.88,6.91,6.94,6.97,7,7.03,7.1,7.05,7.29,7.15,7.13,7.13,7.24,6.88,6.45,6.39,6.58,6.96,6.37,6.41,6.43
Uruguay,6.72,6.716,6.712,6.708,6.704,6.7,6.924,7.148,7.372,7.596,7.82,7.658,7.496,7.334,7.172,7.01,7.142,7.274,7.406,7.538,7.67,7.632,7.594,7.556,7.518,7.48,7.29,7.1,6.91,6.72,6.53,6.63,7.54,7.4,6.85,7.25,7.27,7.43,7.32,6.37,6.81,7.34,7.37,7.16,6.94,6.92
Venezuela,7.81,7.734,7.658,7.582,7.506,7.43,7.202,6.974,6.746,6.518,6.29,6.404,6.518,6.632,6.746,6.86,6.678,6.496,6.314,6.132,5.95,5.986,6.022,6.058,6.094,6.13,6.094,6.058,6.022,5.986,5.95,5.86,5.69,5.29,5.34,4.91,4.49,5.06,4.84,4.88,4.96,4.61,4.88,4.71,4.94,4.94
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,6.57,6.58,6.87,6.87,7.4,7.6,7.04,7.03,7.65,7.62,7.6,7.63
Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,7.27,6.91,7.98,8.29,7.07
Zambia,4.18,3.844,3.508,3.172,2.836,2.5,2.512,2.524,2.536,2.548,2.56,2.678,2.796,2.914,3.032,3.15,3.314,3.478,3.642,3.806,3.97,4.462,4.954,5.446,5.938,6.43,6.47,6.51,6.55,6.59,6.63,6.38,6.25,6.62,6.85,6.71,7.45,7.69,7.87,7.7,8.34,8.05,7.34,6.43,6.21,6.16
Zimbabwe,4.9,5.032,5.164,5.296,5.428,5.56,5.828,6.096,6.364,6.632,6.9,6.616,6.332,6.048,5.764,5.48,5.498,5.516,5.534,5.552,5.57,5.856,6.142,6.428,6.714,7,6.77,6.54,6.31,6.08,5.85,6.08,6.04,6.28,5.62,4.59,4.59,6.09,7.46,7.69,6.69,6.95,6.82,6.59,6.3,6.06
