Country,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Angola,39924.18157,32207.87802,32725.60685,54219.34252,35917.12273,45163.36534,45579.95561,35686.55376,30638.13472,35669.91035,30344.60695,32867.50707,20606.84356,14851.03651
Argentina,104249.649,55364.12999,119641.6218,182450.9651,159826.8108,208908.0476,427658.8928,354266.2914,51867.53668,13315.79562,30135.6722,40826.53063,44515.90242,54335.63699
Burundi,,,1285.071542,366.9757912,256.2377326,44.41779037,83.51570035,44.93828606,17.47656596,22.49835443,4.80002204,7.845075654,14.91525351,478.7433347
Benin,333.3620081,238.2431679,469.9132787,921.5867436,2907.854309,2406.058612,7382.916796,134.104082,2991.209032,50.25254261,57.85082257,201.4372826,361.2322238,2406.809592
"Burkina Faso",12.9924008,19.61682703,0.952676627,17.66816399,7.540377612,0.596703387,0.89507679,0.774081804,11.25286427,4.289424285,4.96761805,0.278873578,2.006779218,1.932057466
Bangladesh,4127.916611,3425.741195,1801.588895,4310.407931,3316.521722,3023.267137,2612.365899,2285.329162,2345.961503,1928.230052,905.5777215,1121.068491,1422.952415,1959.139145
Bahamas,74.50453128,132.6123124,132.6123124,213.4454139,86.58634716,217.9041793,184.963914,202.370416,71.05258389,,,,,
Belize,242.2078643,126.061742,111.302954,102.8953232,127.4595222,158.2773927,225.0769117,219.4223348,213.7120431,145.3990001,123.4541107,111.8070987,104.4700095,163.8935287
Bolivia,,,,58065.7106,75184.77609,58176.51952,39569.1585,34353.21385,23580.75456,22493.1204,22336.23001,20545.25356,16401.51542,17757.73942
Brazil,1560764.943,2098754.1,1689190.247,1181751.719,654747.3903,859033.3844,1241638.176,1463294.688,1134187.135,1593474.163,1024539.18,1391572.753,1043471.043,1254297.715
Brunei,312.6773934,322.4980316,222.0294658,21.16681149,128.7613109,103.7868243,274.5082901,188.3585182,215.8485629,103.4078112,150.140492,385.0914431,244.5127145,781.9381046
Bhutan,232.8788653,30.45774562,65.10823171,91.02797887,686.8959205,539.8158088,425.6514649,297.5434555,265.4166,235.7670859,131.5889889,724.709773,475.6646284,959.1460261
Botswana,233.4521796,54.9974089,25.24929261,108.9643994,114.6193228,71.89618847,44.63972225,30.87330464,83.9411619,55.59199115,46.76489096,11.35732938,4.454059882,2.400138119
"Central African Republic",31097.81344,31724.61979,13991.23736,6081.469089,4375.692185,5079.855586,4050.747841,3529.861849,2300.541341,1428.355747,1215.633882,1108.048616,1295.993908,1522.264121
"Ivory Coast",5075.867618,70755.64102,28928.67516,14703.8756,937.2938052,2255.741164,3139.75709,3913.800394,3634.609385,2648.393864,2607.029256,3456.075135,4308.996237,5369.54276
Cameroon,7626.199918,5985.033971,5460.906494,4663.123904,4337.923575,6973.149881,8336.581933,2267.7737,2173.351668,3788.081293,8721.354656,8267.531499,9157.928401,9433.227101
"Congo (Kinshasa)",49043.9217,47452.70437,48489.9231,52042.90583,64286.28125,67868.9411,55652.50371,30232.66373,20956.52853,14318.52703,11301.50708,15575.05893,19887.88671,28623.96842
"Congo (Brazzaville)",11535.21955,8155.27836,8214.041329,5966.614927,6496.12243,7143.544503,7566.071392,3747.296973,3110.67003,4508.556599,5182.128186,7591.611508,9780.929131,13266.85599
Colombia,,177827.901,119609.6497,187724.8849,83230.85812,95045.36047,155645.678,118602.9339,64732.1758,10861.41776,180852.9202,217570.8139,133196.0765,65206.43456
"Costa Rica",,,,,,,,,,,,2650.03506,5066.028202,5895.379094
Cuba,,,5430.641353,16488.74799,10592.00552,7685.378758,4609.41084,6216.362254,6336.219316,7071.880796,12369.6301,7646.689152,,
"Dominican Republic",5418.602309,7261.869517,7479.697359,7054.15753,3616.844874,5015.22084,5480.209187,4227.77884,2072.701298,938.5139562,808.2210296,816.296567,813.038242,844.0226709
Ecuador,,8942.571199,13968.33785,37639.37407,2168.811588,5270.1685,8371.525395,7428.8066,6486.0879,5543.369086,,,,
Eritrea,0.62861926,,,,,,,,,,,,,
Ethiopia,965.4218809,442.3104117,336.6738049,397.6247449,511.2229097,951.32355,2404.194007,2858.210297,918.0900137,520.0869095,596.4503401,4773.773323,4680.318171,3527.640571
Gabon,2759.061415,2823.533765,3066.558535,2930.194886,2278.557413,2106.814204,1879.752276,1517.317975,952.3537199,797.883265,805.8203751,1046.438315,1194.791526,1726.682364
Ghana,192.8056363,3495.124234,1239.344988,738.7414166,1769.961211,905.8730949,2774.387451,3373.023551,9100.131466,5477.020969,11644.16027,8504.748873,8623.401271,7248.717539
Guinea,423.3697192,476.0603781,144.4087521,412.8134895,410.3151456,949.2089703,2584.624104,1765.144259,3243.846307,940.3944048,983.9351109,655.7618034,1210.633331,1316.092019
Guadeloupe,,,,,208.5553047,54.5652574,151.8811343,,,,,,,
Gambia,,,,,,,,,,,70.74627374,13.74763835,7.877860176,4.634035398
"Guinea Bissau",361.7867079,315.4334141,383.2952247,407.3777049,707.8167966,1060.505497,1512.699853,889.9471076,2472.96554,1843.198209,1770.58027,639.2241408,336.0758004,334.5566229
"Equatorial Guinea",393.3070271,365.9771884,271.5915281,247.2744938,228.8303166,250.7548523,290.9596742,308.2811205,286.6689656,117.4327332,83.74214209,113.1407654,121.0868144,166.8538077
Guatemala,1576.06281,2454.235808,3942.0965,5429.9572,6917.8179,8405.6786,9893.5393,11381.4001,12869.2608,14357.1215,15844.9822,17332.84289,42903.05928,44822.65018
Guyana,578.728851,1402.465488,1380.231466,1429.019017,443.9705714,286.9367017,190.7140991,123.3495718,90.32842599,181.9808674,220.3651936,196.0215289,132.8703415,52.069835
Honduras,40428.78932,29068.41324,27242.01576,14969.8663,2697.71675,21605.42081,23755.92298,23635.3051,4426.602303,2761.231237,2085.068477,4264.061267,4618.52285,8105.582127
Haiti,1788.046665,1508.761234,721.288686,1335.201893,42.08547224,37.44288647,51.12748248,100.1686936,97.40602103,792.1693594,896.4078288,720.8164012,78.88347916,982.2654306
India,,2576.476108,5306.566425,10338.67295,3805.71268,1223.09434,872.6827,522.2710797,3848.732353,4523.808658,1834.22332,9808.045798,8604.877824,31005.72228
Jamaica,650.6809541,642.248153,644.0551818,106.1629421,154.8021339,137.3341889,157.8138486,92.61022605,77.70223844,60.23429336,81.31629604,106.0123563,125.1367445,144.1105469
Kenya,5615.231201,3604.983411,1970.758502,3064.315773,5793.62743,12438.93499,6418.359293,3951.257598,1090.249268,1302.987806,1581.653214,13777.38128,11691.63076,10933.9041
Cambodia,28747.17635,55608.67843,57270.03596,79695.6957,47426.55573,5742.365721,4431.384363,4409.247709,2521.039871,2346.334443,1713.879288,1555.421106,1573.008104,1882.770558
"Saint Kitts and Nevis",,,,,,,7.567611994,3.787276562,,,,,,
Laos,,1234.388262,573.4991169,512.4676,451.4361,390.4046,329.3731,268.3416,207.3101,146.2786445,2102.52239,4046.36921,3936.475122,5228.113142
Liberia,1214.047437,1335.453992,1556.046886,849.6366151,800.6253965,937.6283401,1040.658089,963.4946365,640.7508949,279.8464965,406.9935696,592.5227992,693.3303278,829.5091792
"Sri Lanka",1357.464764,1980.741783,111.3776661,333.9555356,307.1766745,440.7406232,616.7831494,78.07954683,275.9728536,136.2955073,471.8890023,2133.205453,720.1814369,2884.704045
Madagascar,85968.17587,58053.59236,57169.55632,52901.28364,23391.34752,21944.55031,33691.36779,18318.58531,18645.79038,4538.108924,3877.93818,6311.501665,8323.248957,12706.83268
Mexico,10538.80024,13746.5341,16954.2679,20162.0018,23369.7357,26577.4695,29785.2034,32992.93722,278956.5229,164541.75,182329.9237,15802.25872,90242.8605,14306.55049
Mali,185.2525384,60.01199158,6.141749592,264.6875584,32.27705055,184.1088361,101.8804611,65.37865619,40.34031007,17.80351832,147.8389235,311.5336962,1583.270046,708.4443739
"Burma (Myanmar)",21104.54506,31882.90601,18475.43807,12207.08976,3462.309123,4591.257873,6517.525945,7878.266108,17406.53479,15647.35366,11373.95669,8714.880283,9915.867302,13537.35154
Mozambique,10022.20124,12986.3524,8561.566703,12454.92351,13238.18772,24576.09167,20876.66337,27355.51047,21221.02467,14906.53221,15117.80347,15072.23589,15882.54484,16888.67303
Mauritania,33.59342994,17.4808,1.368266358,0.071774495,0.07181019,,,,,,,,,
Martinique,,,,,205.2954114,90.31207687,141.241638,33.33333333,,,,,,
Malawi,173.1745097,326.5677534,221.5739257,152.2947809,904.9765739,148.2945232,244.8025463,109.6733582,122.5841582,81.28352575,352.3969449,301.2758847,543.2166091,1588.995115
Malaysia,14216.63235,13239.02013,8393.616289,14258.6604,13206.06517,15570.61365,13633.97616,10421.12011,7225.638956,3344.510185,4133.236505,9384.115086,13118.57963,21723.29765
Namibia,627.4984768,187.3404349,406.2476632,145.9990086,157.1869101,48.61443928,204.2071632,87.73080402,239.1843629,70.98962423,151.5390051,84.43717017,9.697600579,14.62330453
Niger,0.443862906,1.130460589,1.027388952,0.672404181,0.3445,0.016500969,0.075861744,0.046,0.016146255,0.007957659,0.0308,0.053566274,,
Nigeria,24340.39468,5175.169691,2651.084956,3055.600562,2346.117011,31133.2729,36749.80518,34790.03868,32755.83741,1908.007334,9947.647916,35703.92474,31490.40689,34580.43161
Nicaragua,6505.499754,4621.927094,3419.409357,12818.3535,26115.57736,26547.59116,39631.86267,37106.90814,51197.16304,40764.29129,26967.02708,5685.016255,5405.75938,9391.957597
Nepal,1460.561284,2040.782107,2207.505066,2413.435778,2719.962549,2953.553378,2693.242112,1934.853936,1768.723018,1290.682015,1035.698385,1253.73967,484.96565,652.1210398
Panama,,,,,,,693.3701038,749.3978239,967.15298,637.132608,1464.740545,2982.996832,4144.893054,6422.365735
Peru,81075.27486,75587.95469,42205.3296,48443.35358,57748.82711,40370.47054,49825.12301,62519.80503,101916.963,84453.92442,61149.26044,43946.22603,15161.95558,13824.94644
Philippines,4151.432365,1151.49096,1546.88893,1635.88862,1820.513172,1539.787194,2764.256091,1998.28663,1581.77584,722.8726104,213.093638,1796.371293,2926.756333,6694.944719
"Papua New Guinea",9683.221217,14952.21562,9381.876316,14902.36787,9666.598398,8359.116325,7375.63061,9748.081482,4805.811319,2200.693909,2725.378332,8480.551938,11903.49772,20381.2868
Paraguay,,,64538.53253,188844.6665,193051.9861,106365.7892,149432.4507,81542.54934,9816.68202,10048.80501,8020.991193,11076.24867,11875.53549,17298.81522
Reunion,,,,,215.1825835,533.3333333,364.5753,195.8174,27.05937942,32.11494627,200,33.33333333,,
Rwanda,,,,,,,,,,,,,,163.5156282
Senegal,38.2806764,104.5916909,78.7949,52.9981,27.2013,1.404536825,3.199281314,5.329177252,91.93234082,62.69355726,25.66368497,40.24678431,293.7364914,281.1484558
"Solomon Islands",310.8526123,333.3333333,237.3692143,,,,,,,,,,,
"Sierra Leone",107.8300065,73.85192988,52.13249109,30.70747589,961.3864505,1116.016247,982.2299909,195.1976118,243.0996764,397.2149732,421.3543284,369.5493666,448.807372,603.6473251
"El Salvador",4340.492392,2463.029801,5190.283923,3952.015299,477.2794255,517.8329434,78.683318,95.89040461,303.7931379,54.69029045,34.2528144,22.30234391,22.18155505,16.99045557
Somalia,261.0917724,77.05901071,57.80705782,283.9779875,402.2097876,148.5872057,359.4962731,277.8041306,354.0868666,162.0870506,217.5023717,54.36227446,58.61274776,157.7480282
Suriname,,,,,,365.4247312,294.494,223.5632,152.6325,81.7017,10.77098309,127.5274617,567.5791945,83.9404732
Swaziland,2605.66376,2689.762777,1879.351019,1207.740483,507.7846978,581.2138202,881.4798301,891.2177664,869.5033091,482.8377221,339.5899124,268.0942554,284.2416849,305.674367
Chad,849.6574632,5002.27387,94.81927593,300.4847924,267.7196432,7844.651818,2578.070182,4962.619615,545.9472186,85.41420318,404.9932189,6659.742974,8672.269199,7105.538237
Togo,3146.661679,2366.178114,2408.871425,2242.310735,262.4079422,34.36553756,89.23268611,62.26680105,700.7100545,22.04146702,75.39964024,90.18970384,2272.143356,2643.893007
Thailand,5873.838656,10654.87793,10480.70165,7675.039345,3825.103656,3153.710597,1433.168024,891.1481336,2202.805049,2514.580791,1875.328656,3197.83018,6816.330706,20221.6985
"Timor Leste",19.00566308,41.89968038,16.56952182,37.58790173,131.5622786,112.3558273,113.4476378,81.34919624,62.94194971,11.04246338,3.142213531,84.48860532,179.8496799,351.2008675
"Trinidad and Tobago",576.2063334,523.8360456,552.4180092,339.4098659,370.1175973,275.175305,205.5493326,144.6690415,132.8243584,117.8624026,131.9179334,139.0980936,156.8848456,144.2477369
Tanzania,15998.12793,8141.539949,7855.698075,6050.507595,12410.42821,5101.303611,6365.203495,8318.162908,8882.071755,3904.967953,3161.924633,5754.105524,15999.63875,21903.18702
Uganda,1022.279959,359.4479581,540.4901955,3468.062929,7832.022066,6989.453384,8924.840714,6696.369334,2690.757168,370.4099448,913.0490942,1794.672358,2345.419964,3846.781315
Venezuela,14449.59629,23434.67343,25796.40959,17653.26496,7710.497268,6086.596496,18109.96921,16355.32933,17342.48622,19004.11613,16977.22532,20408.19424,19095.4982,27712.73508
Vietnam,1173.690681,2977.027685,2024.415524,3002.519978,3837.268357,2906.147739,2556.170576,1682.105339,2789.594084,4490.594197,5408.198176,6245.747457,7181.646988,9123.745934
Yemen,,,0.149342863,0.1284,0.1074,0.0864,0.0655,0.0445,0.0235,0.00254871,,,,
Zambia,30697.27139,34286.07116,9869.812045,6854.082038,10551.00846,4684.7271,3855.156745,5028.887428,5137.685583,4406.75788,2593.276778,3178.407223,3057.309664,3262.868944
Zimbabwe,10706.00889,10114.22775,6936.732577,4539.897095,6076.80315,5762.466969,13655.03678,8016.656782,12157.19663,7505.774803,7045.31347,7306.819494,5889.870223,3793.092163
