Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Afghanistan,18.48102379,19.98086357,19.24298668,20.00494766,20.20446968,21.90383148,21.90383148,22.09131241,22.65375137,23.06483841,23.24173164,23.18432236,23.3284893,23.68369102,23.46724319,22.87599182,23.21888733,23.385252,23.52663612,23.61604881,24.07447815,23.97195053,23.97991371,24.52087784,24.14881706,24.27895355,24.38668251,24.27352715,24.05924988,24.37521362,24.33721542,24.24947739,24.30872726,25.48703575,30.73428917,34.47361374,35.28678513,35.83732986,36.9845314,37.6167984,39.69478607,40.49465561,41.86200714,42.67543411,40.77868271,44.12797165,44.37356949,45.38474655,45.60607147
Albania,34.18588638,37.37697601,32.44678879,26.82649422,33.81896591,33.22063446,41.22227859,36.24816895,24.2935524,41.04676437,42.34219742,39.48307419,34.84537888,37.85821533,39.01798248,31.46707153,35.45415878,40.41638565,33.23838043,37.6881218,32.68535614,33.22690964,43.62619781,44.31944275,49.95537949,59.31002045,50.84832382,59.40169907,59.73575592,55.46234512,58.49313354,63.39435959,67.50011444,62.15850449,62.32836914,62.83005905,65.86896515,69.73860931,72.37599945,75.51428223,73.88526154,67.18144226,60.11389923,67.91636658,69.80458069,71.53103638,63.04953384,63.26081467,63.27920914
Algeria,49.37492752,50.1368103,53.32805634,46.94595718,52.44677734,56.18873978,59.38038254,53.78409576,52.9743576,56.97518158,57.69103622,59.38092041,57.69410324,49.91628265,50.06781387,58.40087509,55.77178192,55.56393433,55.09332275,69.48971558,68.94876862,73.69110107,68.98445129,69.47637939,61.82881546,76.86643982,74.95304108,76.95437622,64.40739441,68.17372131,74.7483139,78.28284454,74.17392731,74.89465332,74.12662506,75.56707001,77.02385712,79.00811768,79.8462677,77.68354797,80.87789154,79.90550995,77.73060608,75.75776672,78.31570435,79.66576385,79.65720367,79.86066437,79.87630463
Andorra,22.48496056,26.0749321,25.47660446,25.07771873,24.27994728,20.88941574,21.6871891,24.87827492,25.47660446,25.67604637,17.48531151,24.64183617,11.46625996,21.82781982,20.81022453,22.97660446,24.54079819,24.31540108,24.59744072,24.95649338,23.58731842,20.77311134,23.12563324,24.06126213,21.18106842,14.88897514,13.53209877,17.05047798,23.13387871,24.62627792,24.12326431,19.47399521,22.31524467,21.3443718,26.55876923,26.31046677,17.21832085,19.22886848,28.21374321,29.67139626,28.24913788,19.52680779,22.60237122,20.25323296,16.39413452,21.81926537,21.8290062,22.00125885,22.1902256
Angola,,,,,,29.3164978,37.09675598,39.09141922,40.08863449,32.31035995,39.25164032,30.81983376,37.5570755,40.34986496,42.10065079,34.08140564,38.43090057,41.97295761,38.51681137,43.90407181,43.78952789,39.57639694,34.8051796,33.41992188,40.42755127,40.81196976,42.53577805,46.31156921,47.09353638,44.87607193,45.39269638,41.32635498,40.78931427,43.40642929,42.30823135,42.78978729,44.64488602,47.37317276,47.55273438,47.6193428,47.67899323,47.98719025,48.13284683,48.42948532,49.09476852,50.95405579,51.39419937,51.40079117,51.43759155
"Antigua and Barbuda",,,,,,,,,,,,15.61557674,15.59564018,16.56760979,16.74490166,13.17877102,15.04155636,19.01569366,20.37797928,20.39167023,21.33227539,22.05889893,22.00059319,22.12356567,22.62835884,36.99835205,23.64284706,23.76231384,25.22535324,25.39021492,25.01241493,25.56179237,25.02232552,26.95304108,26.57662201,26.56841469,27.82802963,28.1981411,26.3143959,28.41866875,29.8935051,31.18301773,31.21843147,31.55838585,31.38603401,32.31680679,33.57431793,33.58608627,33.397686
Argentina,67.82264709,68.40901184,69.56993866,70.05185699,69.92459106,70.88591003,71.29692078,71.68392181,71.84763336,71.2855072,70.95513916,69.64691162,68.35090637,72.26475525,72.15814972,72.85333252,73.15917969,71.78011322,69.72589111,66.86345673,73.22343445,80.98995209,83.68576813,86.21942139,88.04623413,88.78174591,89.00644684,89.33042908,89.66146851,89.7720871,89.99565887,90.84050751,89.94687653,90.48246002,90.0845108,90.06104279,90.41069794,91.15457153,90.61360931,90.79599762,91.28155518,91.28077698,91.46788025,91.32995605,91.33850861,91.452034,91.04466248,91.05866241,90.96903229
Armenia,,,,,,,,,,,,,,,,,,,,,,11.60620689,19.1654892,22.83494568,27.47557259,29.62230301,31.17683029,32.90491867,33.97854233,35.77650452,35.87989807,38.26523972,39.17244339,41.72729111,42.37494659,44.25432968,47.50195694,51.48299408,51.71277237,52.82990265,52.72817612,53.35263443,64.51563263,64.47088623,64.67931366,68.9651947,69.27997589,69.13153839,69.31477356
Aruba,,,,,,,,,,,,,,,,,2.989629745,2.991540909,2.986980915,2.971114635,2.93762064,2.901283979,2.87668848,2.858038664,2.843404055,2.832251072,2.831636667,2.824480057,2.818016529,3.37243557,3.379560232,4.109601021,3.745953083,4.116008759,3.391521454,4.293700695,4.476935863,4.669582844,4.852639198,4.858784676,4.683794022,4.689413548,4.700325012,4.709688187,4.721704483,4.731602192,4.734247684,4.736362934,4.54343605
Australia,63.80897522,65.68722534,67.3418808,69.48813629,71.45903778,73.24253845,75.11852264,76.33707428,76.51267242,76.19665527,75.8074646,75.13101196,75.03392029,74.76520538,74.13831329,74.02709961,73.81374359,73.34737396,76.28993988,76.5555191,75.71567535,80.39926147,83.74505615,84.81741333,84.92912292,85.30188751,83.12231445,84.0490036,84.29733276,84.17419434,87.11727142,87.80265808,86.85734558,86.77625275,86.25183868,86.06089783,86.76280975,87.63972473,87.81408691,88.00901031,88.20896912,88.23583984,88.49239349,88.31279755,88.37963867,88.76978302,88.84619904,89.17001343,88.80641174
Austria,73.57936096,74.57697296,75.00847626,77.914505,78.92165375,79.43727112,79.91926575,80.10682678,80.48186493,79.91950226,80.18759918,79.48236084,78.95923615,79.63221741,80.29221344,84.92684937,84.85638428,83.21222687,82.59371948,79.63209534,79.45215607,88.33489227,89.83966064,90.8475647,91.4240799,92.03598785,93.35094452,93.57785034,94.05640411,94.06290436,94.99448395,95.56386566,95.04515839,95.54366302,95.17827606,95.17830658,95.72699738,95.72956848,95.91177368,96.03755951,95.5548172,95.69438171,95.82872772,95.75208282,95.06465149,95.4381485,95.44509888,95.45043182,95.45271301
Azerbaijan,,,,,,,,,,,,,,,,,,,,,,17.04192352,23.36937332,24.54562569,28.4095726,30.32936668,33.75312042,36.25146484,36.90185165,37.94664764,39.48112106,41.84605026,44.29375076,47.0939064,47.70832825,48.92642212,51.30587387,54.4967308,55.45219803,56.39833832,58.24603653,59.05761337,60.64481354,61.49795151,61.28649521,63.37158966,63.98972321,64.76997375,73.02854919
Bahamas,,,,14.43370724,14.43370724,15.03227425,18.90229416,19.3013382,19.3013382,19.3013382,19.26434708,19.61868477,19.78714371,20.5818882,20.35706329,20.95166588,21.3512249,21.36172485,21.72172928,21.44359779,21.89088821,23.04902649,22.82079124,22.79816246,22.96144485,36.18696594,23.37552071,23.0977211,23.09117317,23.46774864,23.86258125,24.34563255,23.35027313,24.01023102,24.52046585,24.27571106,24.48475647,25.36054993,26.42005539,32.65156555,33.37243652,33.4132843,34.00518799,34.05345535,35.35174942,36.46234512,35.74048233,35.38757324,35.3891983
Bahrain,,17.97407341,17.97407341,18.56059837,19.12303734,19.51003838,19.88499832,19.88499832,20.45940208,20.65884399,21.03202057,21.40049171,21.57583809,22.57355499,23.75709152,24.6842804,24.49111176,23.32439613,22.88307381,22.00933838,22.25232506,28.42300987,29.01842117,29.78284264,30.57001877,30.8315773,31.35866165,33.28203964,34.30084991,37.38266373,37.62138748,38.53295517,38.63101578,40.92690659,42.67233276,42.85128784,43.29325104,45.14081192,46.62576294,47.80241776,48.27742767,48.56196213,50.13483047,50.43910599,50.73173141,51.2028389,51.27433014,51.13607788,51.16645813
Bangladesh,,26.85616112,29.05090523,29.42586517,29.62538719,29.62538719,34.53599548,34.92299652,35.67291641,36.62236023,40.07564163,41.86051559,42.46902466,42.37822342,41.87181091,43.00468063,44.2905159,45.5052948,53.55290985,53.92284393,52.74943924,55.91343689,58.27338791,56.88135147,63.37860489,64.92758942,65.8203125,66.48812103,66.2458725,67.31754303,68.36133575,69.47606659,69.06950378,69.03946686,69.61252594,70.4401474,70.90859222,71.77176666,72.12485504,72.23873138,72.50654602,73.18501282,72.77649689,72.95552826,73.0693512,73.94371796,73.96294403,74.10794067,73.98226929
Barbados,22.87010765,23.62002754,23.81955147,24.41811752,24.64172363,26.35312843,27.71365547,27.35073853,27.37482262,27.74978447,28.65401459,28.61810684,28.19615555,30.17090034,29.71185493,30.48306274,32.00069046,30.79946136,30.16077614,29.07405853,29.33073044,30.65865326,30.36869431,34.37490082,36.3128891,50.83311844,38.76158142,37.54511642,39.24761963,39.3960495,39.37285614,40.80464935,40.12250519,40.36986542,40.68740463,40.50012589,40.71912003,41.13998413,38.02788925,41.86381912,42.46661758,42.16426849,42.59412766,42.63747406,44.29697418,44.68814087,44.71691513,44.73905563,53.14318466
Belarus,,,,,,,,,,,,,,,,,,,,,,34.49240112,35.92443085,37.09640121,42.07035446,44.69786835,45.8294754,46.87478638,48.95847321,49.57652283,50.30378723,51.660923,51.46730042,52.9520874,52.8146019,53.32159424,54.5271492,56.95882416,59.67200089,60.27502823,61.30591202,71.1648941,72.30854034,72.55192566,71.50453949,73.65966797,73.84044647,73.99125671,74.18505096
Belgium,87.91387939,88.31291962,88.50039673,89.07488251,89.47901917,89.47910309,89.67862701,90.08276367,90.65885162,91.07597351,91.03710938,90.77536011,90.84488678,91.05046082,91.7240448,91.22176361,90.64374542,89.37509918,87.80371094,87.21461487,86.00415802,91.29654694,94.73677826,96.06393433,96.26423645,96.08496857,96.61237335,96.5607605,93.45574951,94.08171082,94.49559784,94.77920532,94.09877014,94.15079498,94.48693848,94.47714996,96.38474274,97.61942291,97.62684631,97.49926758,96.87934113,96.49758911,96.89142609,96.92140198,96.32778168,95.07920837,95.35903168,95.6277771,96.62460327
Belize,,,,,,,,,,,,14.99482536,18.95025635,22.32584763,22.54653168,22.97932625,23.02292633,23.42467117,23.26474762,22.88784599,24.39100838,25.6765213,26.33203888,26.58107376,27.94732666,41.90586472,29.95975876,29.6423893,31.05307007,32.39263153,33.055233,36.29792023,34.64917755,35.78173065,36.69329071,37.31079865,38.20146561,38.79911804,39.01202774,40.86174393,41.08046341,40.04840851,41.38977051,41.26317978,41.87125778,42.39702225,42.42745209,42.08059692,42.08884811
Benin,26.14387512,26.54276085,27.89108849,28.87641907,28.92435074,30.10912323,31.48137856,32.46671295,33.67387772,33.87339783,33.93553162,34.16666794,34.95733261,35.94744492,38.31842422,40.32167435,41.34870148,40.18181992,37.85985565,36.47280884,36.42284775,40.26628494,38.44291687,39.5449028,40.65953827,52.06477737,50.68829727,51.17468262,52.79619217,54.92248535,55.8656311,61.32133102,59.0447731,60.71221924,64.29956818,64.65503693,66.20717621,66.43009186,66.87017059,67.13291168,66.65618134,66.56150818,67.29948425,67.63096619,68.56663513,69.01019287,69.37836456,70.09443665,70.14112091
Bermuda,5.90221405,5.90221405,5.90221405,5.90221405,5.90221405,5.90221405,5.90221405,5.90221405,5.90221405,5.90221405,5.899965286,5.902246952,5.909408569,5.927343845,5.938762188,5.963812351,5.993134975,6.018936634,6.039269447,6.027516365,5.980057716,6.284115314,6.387148857,6.490315437,6.420772076,6.361278057,6.345101357,6.296591282,6.266983032,6.278781891,6.291885853,6.124391556,5.7811203,5.980546474,6.529084682,6.510950565,5.97717762,5.992470264,5.993422031,6.547796726,6.016185284,6.029471874,6.59270668,6.422209263,6.633441448,6.650166512,6.655242443,6.659570217,6.65439415
Bhutan,6.259821892,8.853610039,8.853610039,9.416049957,9.416049957,9.041090012,9.041090012,9.041090012,9.041090012,9.24061203,9.221810341,9.59181118,9.570363998,9.558311462,9.5424757,9.526155472,9.509598732,9.499710083,9.479297638,9.627544403,9.57909584,10.08744335,10.00863361,10.12000847,10.04659653,10.32465363,10.22126675,10.11271286,10.03660107,10.21771336,10.22017574,10.55751991,10.13514709,10.65509224,11.16526127,11.86868477,12.94677067,13.31672096,13.31679058,13.85627937,14.03751373,14.42633629,14.61121464,14.62951851,24.02311134,26.4028759,26.85025406,26.97504616,26.94909477
Bolivia,35.66201782,36.45979309,37.64448547,39.9781456,41.22320938,42.61938858,44.20320892,45.59962463,47.39556503,46.9966774,46.12071609,45.63057327,44.7646637,46.95559692,47.10571671,48.6447258,49.0458374,51.15591812,49.99966431,48.46630478,49.58605576,52.6753273,52.43339539,52.83483887,62.48086166,54.45271301,54.1504097,54.61899948,64.0356369,66.80859375,68.44257355,69.21997833,69.11788177,70.37902832,72.55836487,73.07472229,72.98389435,73.21893311,73.52628326,73.45478821,73.42250824,73.47971344,72.85198975,73.66939545,73.42489624,73.05342102,72.38825226,72.72201538,72.27616882
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,17.44391251,24.77622795,27.13050079,28.46095848,30.09297371,34.46888733,36.7315712,41.40604401,53.79980087,57.82982635,59.48528671,61.4497757,62.9061203,64.83494568,67.55316925,68.9822998,69.85316467,71.04760742,71.86026764,72.78890991,73.15968323,73.71340942,72.79177856,74.74999237,74.76247406,75.09806061,74.9672699
Botswana,15.08056068,15.67889023,18.16398048,19.12538528,18.02443123,19.16127396,20.32204437,21.30745316,21.51885986,22.1171875,22.48911667,23.25461578,23.63677788,24.05272675,23.43393135,24.79763412,25.7984848,25.02222252,25.55266571,24.86354065,24.89400101,26.56570625,26.29078484,39.10378647,40.35610962,28.2731514,27.32805824,32.22305298,34.31545639,34.66481781,37.49131012,37.64662552,37.10564041,40.10513306,40.8465271,41.13419342,52.55185318,53.5530777,55.92948532,53.28647614,43.7089653,43.58439255,44.23715973,44.33429718,45.68523788,45.3882637,45.96390915,45.9900589,46.1926651
