Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Hungary,,156366000000,151575000000,150702000000,155143000000,157454000000,157463000000,162668000000,169531000000,174965000000,182317000000,189198000000,197718000000,205286000000,215561000000,225009000000,233685000000,234733000000,236820000000,221276000000,222774000000,226649000000,223017000000,227739000000,236956000000,244416000000,249192000000
Iceland,7419631789,7403047020,7153276050,7247230716,7508772977,7517526983,7877245342,8264269342,8806996540,9159613178,9588330170,9955922155,9987253632,10230956622,11059641083,11801122780,12391256940,13549848051,13755719770,12800530679,12344849083,12590157376,12743446994,13305628671,13561781180,14117339577,15133743482
India,1526960000000,1543100000000,1627700000000,1705020000000,1818560000000,1956310000000,2104000000000,2189210000000,2324600000000,2530230000000,2627410000000,2754160000000,2858920000000,3083650000000,3327960000000,3636960000000,3973880000000,4363380000000,4533160000000,4917560000000,5422100000000,5782040000000,6097530000000,6486920000000,6973780000000,7532380000000,8067710000000
Indonesia,839214000000,897220000000,955517000000,1017590000000,1094320000000,1184270000000,1276860000000,1336870000000,1161380000000,1170570000000,1228160000000,1272910000000,1330190000000,1393770000000,1463890000000,1547230000000,1632340000000,1735910000000,1840300000000,1925490000000,2045330000000,2171520000000,2302460000000,2430420000000,2552100000000,2676550000000,2810790000000
Iran,571447000000,644113000000,665356000000,655569000000,644435000000,659908000000,701816000000,711293000000,726088000000,740630000000,783923000000,802676000000,867523000000,942471000000,983343000000,1024730000000,1083180000000,1181930000000,1192840000000,1220450000000,1300730000000,1349500000000,1260320000000,1236230000000,1289920000000,1270570000000,
Iraq,201273000000,72363526905,95948400424,125011000000,129830000000,132582000000,147194000000,178454000000,240659000000,282972000000,286952000000,293567000000,273310000000,182842000000,281865000000,294269000000,324162000000,328627000000,355667000000,367686000000,391228000000,420752000000,479389000000,510896000000,514472000000,539166000000,598475000000
Ireland,77718489031,79218175731,81866656629,84071005656,88909987313,97475951042,106338000000,117767000000,127456000000,141302000000,155308000000,164707000000,173893000000,180280000000,192404000000,203498000000,215436000000,223615000000,213835000000,204073000000,208223000000,208139000000,205843000000,208105000000,225716000000,285025000000,299886000000
Israel,92082341232,99172109700,104753000000,110574000000,118239000000,126043000000,133804000000,139266000000,145187000000,150613000000,164081000000,164477000000,164365000000,166300000000,174805000000,182478000000,193065000000,204910000000,211179000000,213858000000,225657000000,237080000000,242727000000,253349000000,261363000000,267918000000,278744000000
Italy,1766350000000,1793520000000,1808480000000,1793060000000,1831630000000,1884500000000,1908750000000,1943780000000,1975190000000,2006000000000,2080430000000,2117300000000,2122560000000,2125770000000,2159400000000,2179910000000,2223650000000,2256420000000,2232720000000,2110320000000,2145910000000,2158290000000,2097440000000,2061200000000,2063540000000,2079700000000,2098000000000
Jamaica,17663482176,18518083616,18880212612,20658181598,20943964776,21436138951,21411759371,21167566848,20673398666,20889988462,21073549532,21356973929,21783534836,22582188406,22881114502,23085625431,23754906650,24095065994,23899232640,22863720930,22527855029,22917372413,22774836856,22889540026,23048535598,23278214005,23598300058
Japan,3761360000000,3886400000000,3918230000000,3924940000000,3958830000000,4067390000000,4193480000000,4238620000000,4190780000000,4180220000000,4296410000000,4313860000000,4318960000000,4384960000000,4481640000000,4556150000000,4620850000000,4697290000000,4645930000000,4394250000000,4578470000000,4573190000000,4641560000000,4734410000000,4750300000000,4808230000000,4856240000000
Jordan,22371971894,22780013485,27031865540,28283688252,29694037395,31531012206,32189174003,33253957439,34249560415,35417290436,36920842045,38866059647,41114259359,42825044372,46493993496,50281665401,54351127095,58794722532,63046997030,66499816922,68036888686,69797089967,71646980626,73674024717,75955215850,77771833687,79329860657
Kazakhstan,213349000000,189881000000,179817000000,163274000000,142702000000,131000000000,131655000000,133893000000,131349000000,134896000000,148115000000,168111000000,184586000000,201752000000,221120000000,242569000000,268524000000,292423000000,302073000000,305698000000,328013000000,352286000000,369196000000,391348000000,407785000000,412678000000,416805000000
Kenya,55707556395,56508824245,56057039608,56255031534,57736105295,60280083108,62779801265,63077943747,65153342908,66655380645,67055109891,69589730346,69970288418,72022150016,75698376458,80169626784,85358601307,91206288418,91418144889,94441287921,102377000000,108633000000,113591000000,120269000000,126706000000,133945000000,141779000000
Kiribati,142008673.1,142008673.1,143254363.2,144500053.3,146991433.5,146991433.5,149482813.8,151974194,161939714.9,159448334.7,169413855.6,166922475.4,173244601.9,176720451,173841038.3,182449006.1,179564486.1,183518804.8,180128410,180650105,177745903.1,178593470.6,187858540,198720833.2,203507397.5,210624149.7,217100243.5
"South Korea",498681000000,550314000000,584299000000,624305000000,681779000000,747029000000,803762000000,851363000000,804783000000,895793000000,975737000000,1019890000000,1095690000000,1127830000000,1183100000000,1229520000000,1293160000000,1363810000000,1402390000000,1412320000000,1504070000000,1559450000000,1595200000000,1641400000000,1696240000000,1743570000000,1792870000000
Kosovo,,,,,,,,,,,7829183283,9941020749,9871339334,10461659799,10734931613,11382594701,11895156555,12761847533,13099375257,13537112565,13985133436,14631187630,15042098339,15559616423,15749215618,16391221430,16948211233
Kuwait,,,85650014204,114763000000,124444000000,130490000000,131280000000,134527000000,139453000000,136959000000,143388000000,144434000000,148767000000,174533000000,193316000000,212795000000,228798000000,242506000000,248520000000,230935000000,225468000000,247177000000,263556000000,266585000000,267918000000,272866000000,
Kyrgyzstan,15257961984,14060049358,12107290038,10235584762,8179751332,7736096175,8284160096,9105548496,9298753247,9638696099,10161756700,10702523148,10700665921,11452954424,12257737465,12236219224,12615896710,13693656983,14844145454,15272591237,15200570760,16105958461,16091761028,17848252276,18566472842,19286076944,20024055234
Laos,6867969080,7163055742,7561311453,8008378269,8661783336,9270815352,9913127451,10594366618,11014709565,11819485669,12504871915,13224078730,14006778054,14856569601,15801105055,16924179400,18382919476,19779438397,21327160219,22927075774,24882045863,26882227109,29039870809,31370248384,33758627417,36213192162,38756360361
Latvia,,,,,,20555250976,21040153962,22928323928,24423656315,25063299270,26418436643,28125414669,30123170150,32662764166,35385383447,39170569872,43827710895,48188301301,46449226197,39792009757,38284031903,40727127664,42358358808,43470925169,44392473475,45596454293,46485751856
Lebanon,21246044464,29362184105,30683463879,32830682285,35458170393,37775342550,39715674484,38807461960,40201675642,40019532195,40557421332,42127504191,43566202592,44970112129,47629540650,48930914422,49692513846,54338516802,59297539586,65407588036,70614315487,72014278181,73598592301,74260979632,75597677265,76580447070,77931504462
