"Data Item",1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Steel,9500000,12000000,14000000,13000000,12000000,17000000,20000000,20000000,12000000,20000000,22000000,19000000,25000000,25000000,17300000,21600000,27600000,28100000,26700000,21600000,28300000,12900000,25000000,32000000,26700000,32100000,33800000,31300000,35800000,39000000,28400000,18700000,10400000,16400000,18300000,23400000,33100000,36600000,23300000,36800000,41400000,56400000,54500000,54200000,54300000,51900000,44700000,56500000,64200000,56300000,71900000,79600000,65100000,78700000,61200000,81600000,80400000,75700000,58600000,71800000,71400000,67100000,72400000,78300000,87300000,99700000,98100000,92700000,106000000,92700000,87700000,92300000,96200000,111000000,108000000,77800000,93200000,94900000,106000000,75700000,86500000,95000000,78600000,75200000,88800000,86600000,80800000,84900000,69800000,85700000,86500000,77900000,84100000,70200000,96900000,103000000,108000000,114000000,118000000,116000000,120000000,107000000,100000000,107000000,117000000,112000000,120000000,114000000,102000000,63100000,80400000,90300000,97800000,97800000,107000000,99500000
