Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Switzerland,7.276118261,7,6,4.8645453,4.9,7.6,4.8,6,6.5,6.3
Syria,37.10757687,32,24,22.2888623,21,,,,,
Tajikistan,197.5350498,204,231,199.0688477,202,206,199.5,193,100,91
Tanzania,341.9836396,312,297,189.8443593,183,177,169,165,164,327
Thailand,142.2550053,142,142,136.6547089,137,137,124,119,119,171
"Timor Leste",555.55,556,322,498.4586487,498,498,498,498,,
"Trinidad and Tobago",8.929081281,8,11,24.0627634,23,19,21,24,21,22
Tunisia,24.40175634,25,26,23.8516388,24,27,30,31,32,33
Turkey,28.81358203,29,30,30.1409798,29,28,24,22,20,18
Uganda,368.835735,355,330,310.6934199,293,209,193,179,166,161
Ukraine,99.36005273,106,102,101.5278086,101,101,89,93,96,94
"United Arab Emirates",15.73842248,16,16,5.6043477,4.1,3.1,3.7,1.7,1.8,1.6
"United Kingdom",14.23586373,15,15,12.3694058,12,13,14,15,13,12
"United States",4.526688241,4,4,4.7613794,4.1,4.1,3.9,3.6,3.3,3.1
Uruguay,27.62060658,27,22,22.0345667,22,21,21,27,30,30
Venezuela,41.595163,41,34,33.4937558,33,33,33,33,33,24
Vietnam,175.1765176,173,171,200.4604316,200,199,199,147,144,140
Yemen,,,,,54,49,44,49,48.5,48
Zambia,600.1342137,553,506,468.3554769,433,462,444,427,410,406
Zimbabwe,600.998755,557,782,761.7842963,742,633,603,562,552,278
