Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,3.665119753,3.747258947,4.094755906,4.175324227,4.031250898,3.857393725,3.41822505,3.490491874,4.037088891,4.498802087
Algeria,4.362181818,4.21901385,4.228981226,4.534556792,3.878914948,3.145070663,3.563368929,3.804496263,3.742288116,3.780863935
Angola,,,,3.858249,3.165548081,2.9945,2.823529,2.601163532,,
Argentina,4.156007873,4.328297033,4.295740591,4.253200479,4.25763,4.073458541,4.008968784,4.073151416,4.295647898,4.424087018
Armenia,3.634399901,3.341312031,3.579082467,3.5143489,3.360122099,3.848416368,4.581407169,4.869006184,4.810755147,4.810060322
Australia,5.732557503,5.670743501,5.68108181,5.678070077,5.869799223,5.851718543,5.821542328,5.994377698,5.932749312,5.916532244
Austria,6.057760462,6.266598331,6.021231837,5.853305396,5.799999121,5.82991369,5.830050787,5.817644827,5.732598045,5.589272427
Azerbaijan,3.841587278,4.551903454,4.3008286,3.724649156,3.79153972,3.823965939,4.170028719,4.348531498,4.348531498,4.518979359
Bahrain,5.061467866,5.25490613,5.157809992,5.249896009,5.45373694,5.376925524,5.327911686,5.354799001,5.287929284,5.208401605
Bangladesh,4.735743421,4.861305549,4.815580396,4.6721951,4.540412942,4.658185939,4.925976582,4.921970551,4.978841852,5.108708175
Barbados,4.471501976,4.457222364,4.52149461,4.67410559,4.877805113,4.857519549,5.212394585,5.584763953,5.3793,5.173820825
Belgium,5.966376531,6.015733181,5.836751531,5.905569378,5.964556767,5.961945103,5.97259534,6.045659972,5.974986658,5.849777118
Belize,,,,,4.224078,,,,,
Benin,4.327765012,4.775360266,4.951545068,4.793102746,4.539052704,4.475301892,4.742560623,4.8414,4.940298557,4.823134232
Bhutan,,,,,,,4.686965,4.613860966,4.626384165,4.643720895
Bolivia,4.090825905,3.885107856,3.794403255,3.898128361,3.758497439,3.70533665,3.833246827,3.760173597,4.266598002,4.938314111
"Bosnia and Herzegovina",4.320484093,4.482777575,4.048290962,3.740105902,3.818619,3.6015098,3.423875,3.91,4.396039486,4.456745785
Botswana,4.66106611,4.831471964,4.629900687,4.604606017,4.753471516,4.799584675,4.728597709,4.746541297,5.030861519,5.274945479
Brazil,5.25213971,5.291523342,5.156185189,5.107271401,5.160944893,5.140540366,4.981935162,5.271597828,5.371110286,5.2605508
Brunei,,4.778654,4.794579834,4.998844684,4.952843166,4.830311074,5.082019774,4.9223,4.7625,4.602739811
Bulgaria,4.496702268,5.01653182,4.927767942,4.533284808,4.439073678,4.327251839,4.581411343,4.963453526,4.611235013,4.617067523
"Burkina Faso",4.613522299,4.453880435,4.171659188,3.85755045,3.885503406,4.258562578,4.389156605,4.565317845,,
Burundi,3.700125781,4.019181516,3.394316204,3.573176376,4.153040957,3.533037922,3.290141859,3.913765871,3.913765871,4.364665659
"Cape Verde",,,,4.015273,3.957535557,4.019227955,4.321219868,4.456310392,4.443349101,4.435256314
Cambodia,4.177704682,4.019736268,4.199677848,4.262650347,4.577651036,4.808128954,4.896924765,4.857724615,4.69057564,4.727426001
