Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
Belize,,,,,,,,,,,,,,,,2.899082923,4.680026583,6.768708711,8.68473961,10.45920075,12.13042634,12.94173474,13.34848704,13.74790066,14.12608436,14.47336372,14.78928705,15.08027734,,
Benin,,,,,,,,,,,,,,,,0.050119803,0.064763505,0.078600274,0.10692748,0.13352143,0.143898019,0.153312006,0.202299634,0.336891139,0.378654202,0.391085117,0.592156274,0.689050313,,
Bermuda,,,,,,,,,,,,,,,,33.47504435,36.58800246,39.67138866,42.66281607,45.68817818,48.51778177,51.19672341,54.04374364,38.2001,22.35644807,,,,,
Bhutan,,,,,,,,,,,,,,,,,,,0.468598291,0.54705892,0.886230984,1.205267363,1.671064351,1.622128427,1.6713048,1.735356585,1.79931626,1.86361562,1.942473992,
Bolivia,,,,,,,,,,,,0.214514908,0.238372371,0.274958536,0.296541357,0.330394322,0.362814377,0.381152758,0.747546459,1.222089015,1.678755304,2.000852599,2.195683217,2.27003934,2.341727124,2.410851902,,,,
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,3.763408459,4.096265388,4.505787186,5.018463765,5.530371784,6.304539477,,,
Botswana,,,,,,,,,,,,,,,0.649715587,0.951600942,1.240827955,1.822770782,2.383632549,2.926769876,3.455068845,3.687878398,3.917898753,4.142643935,4.35789187,4.61372648,4.747659272,5.4228,6.097976183,
Brazil,,,,,,,,,0.172235063,0.202974502,0.299215769,0.425067605,0.611408199,0.823763838,1.123171281,1.658934659,2.056827046,2.501580835,2.932267861,3.522894593,4.835412761,6.053153548,7.180511746,8.521606905,12.8951585,15.91687233,,,,
Brunei,,,,,,,,,,,,,1.102985783,1.787520959,2.783354151,3.728687163,4.298245324,4.842677549,5.36492538,6.176423357,6.958015937,7.416769018,7.862940215,8.296214923,8.715209446,9.118818201,,,,
Bulgaria,,,,,,,,,,,,,1.053843931,1.180315222,1.421196266,1.665463766,1.913228854,2.165526076,2.422250014,2.679455301,4.423407488,4.737988016,5.14712648,5.52178504,5.924565756,6.9573,7.99,9.022789966,11.15319582,
"Burkina Faso",,,,,,,,,,,0.011565046,0.014,0.0164,0.018843288,0.02241105,0.026759496,0.048202951,0.075006228,0.09116524,0.106354542,0.12922185,0.251177604,0.406802254,0.474248466,0.537302659,0.596039511,0.650561887,,,
Burundi,,,,,,,,,,,,,,,,,,,,,0.059109751,0.057581132,0.05865989,0.175646836,0.443770783,0.693200447,0.790939965,,,
"Cape Verde",,,,,,,,,,,,,,,,,,0.366027745,1.190805079,4.65575358,5.698174533,6.706053555,7.68561867,8.86151186,10.23486892,11.59789467,14.42714813,14.33682819,,
Cambodia,,,,,,,,,,,,,,,,0.046753183,0.063508412,0.079373948,0.094489469,0.108984461,0.122971937,0.16065701,0.212900442,0.248038615,0.289803478,0.330328892,0.35488889,0.378768565,,
Cameroon,,,,,,,,,,,,,,,,0.143579399,0.174615258,0.203943437,0.231655683,0.257827498,0.313918263,0.366986753,0.536370893,0.696921136,0.905613764,1.10332659,,,,
Canada,0.40661977,0.803212851,1.190381716,1.571338781,2.334448681,3.469277619,4.579453519,6.026365348,7.064510132,8.400598999,10.43503292,12.42382333,14.37607972,16.99417447,19.57961804,21.80282074,24.6024016,27.34500053,31.07653754,36.39439723,41.92436065,45.6857528,48.78515401,52.04255588,69.97968433,87.56808616,94.5640849,,,
"Central African Republic",,,,,,,,,,,,,,,,,,,0.097846592,0.136862188,0.161028521,0.184468928,0.207265484,0.254887857,0.275834676,0.295886585,,,,
Chad,,,,,,,,,,,,,,,,,,,0.103090698,0.124336154,0.131841985,0.138510566,0.144410717,0.149676336,0.154471995,0.158920422,,,,
Chile,,,,,,,,,0.471827643,0.657462654,0.935987439,1.317951837,1.687926432,2.148247045,2.637975596,3.339442493,3.883017667,4.47442009,6.329195667,7.703355913,9.360341302,10.67818313,11.55268913,12.71514987,13.43504061,14.28875752,,,,
China,,,,,,,,,0.027232374,0.035757386,0.044045684,0.069518066,0.094423032,0.118801127,0.167808463,0.23239311,0.369594678,0.60971892,0.901818533,1.237292803,1.631495789,1.965640602,2.772571072,3.912604781,4.088497965,4.872211825,5.652850452,,,
Colombia,,,,,,,,,,,,,0.899920844,1.077491831,1.357827122,1.682603324,2.417932226,3.141348562,3.313447635,3.515884856,3.71250748,3.78151075,3.848698706,3.951675344,4.114957728,4.37007556,5.674679549,7.91407535,11.27549627,
Comoros,,,,,,,,,,,0.00891257,0.0139,0.0189,0.0238,0.0288,0.03377998,0.1186,0.2035,0.288361721,0.374595671,0.547749116,0.712345844,0.729891489,0.780322307,0.827994151,0.87289374,,,,
"Congo (Kinshasa)",,,,,,,,,,,,,,,,,,,,,,0.014155995,0.015695074,0.019010609,0.020252286,0.021394365,,,,
"Congo (Brazzaville)",,,,,,,,,,,,,,,,,,,0.30477367,0.329818676,0.353780905,0.376898272,0.399156613,0.450238987,0.498155068,0.54237892,,,,
"Costa Rica",,,,,,,,,,,,,,,,,,6.788451486,7.963116966,10.39305224,15.2848718,17.51401121,20.107265,22.0554197,22.21140047,23.5413597,,,,
"Ivory Coast",,,,,,,,,,,,,,,,,0.134660248,0.326874511,0.413263022,0.495729784,0.544861868,0.69787949,0.896108393,1.149127015,1.47170209,1.781312018,,,,
Croatia,,,,,,,,,,,,1.55210643,1.677852349,1.724137931,1.827956989,2.14178625,3.337783712,4.374453193,5.554321262,6.587615283,11.27399458,13.96396396,17.11711712,18.01801802,,,,,,
Cuba,,,,,,,,,,,,,,,,,,0.545433174,0.633949269,0.992734447,1.214379658,1.972833721,2.23522827,2.40752496,2.668877684,3.347822211,3.547609226,4.431035933,5.580041308,
Cyprus,,,,,,,,,,,0.65222127,1.276914158,1.8734544,2.442557162,2.986265567,4.091705645,5.725763416,8.420031592,9.911457645,14.04659797,15.90184112,17.68103823,19.69622904,21.94059009,24.51204782,27.01954123,30.90738944,,,
"Czech Republic",,,,,,,,,0.579414783,0.820378749,1.161287888,1.455098851,2.422686502,2.904203399,4.354731808,5.325714399,6.78607509,8.249118727,9.71404475,10.69637276,12.18910113,14.68198095,17.65239608,20.60035719,24.02643653,27.42082823,,,,
Denmark,,,,,,,,,5.848505005,7.793330234,11.47650264,13.38688605,15.46978847,17.92381339,19.20794133,26.75138959,30.40048458,35.95086538,37.70583379,45.09753187,50.56543392,54.11676494,57.66443059,61.47768308,65.55620172,69.60138996,72.86742322,54.93058788,,
Djibouti,,,,,,,,,,,0.169965123,0.257,0.344,0.431,0.5181,0.605074152,0.668447212,0.729241414,0.787676726,0.844295098,0.899576784,0.95356415,1.341455399,1.916326574,2.214568211,2.505119436,2.915300384,3.377917676,3.952378776,4.511661425
Dominica,,,,,,,,,,,,,,,,,,,,7.152871162,7.893339457,8.613264427,10.02779131,13.56019298,18.48560256,,,,,
"Dominican Republic",,,,,,,,,,,,,,,,,,,,,,1.954668478,2.037977484,2.118701004,2.19707861,,,,,
Ecuador,,,,,,,,,,,,0.19118653,0.373633785,0.639199357,0.982451979,1.311122797,1.497841397,1.677150113,1.84973767,2.016341886,2.177597573,2.334130283,3.080249962,4.063327715,5.359134159,6.307428954,12.24271505,,,
Egypt,,,,,,,,,,,,,,,0.316616592,0.400419467,0.550352289,0.69493169,0.910157918,1.117520264,1.170704781,1.436782745,1.579495664,2.76825705,3.125166959,3.602780626,2.725999988,3.322264205,4.048104565,
"El Salvador",,,,,,,,,,,,,,,,,,,,1.731403857,2.064751999,2.39531695,2.723728321,3.728226522,5.063215084,5.885116473,,,,
"Equatorial Guinea",,,,,,,,,,,,,,,,,,,0.195434489,0.194800009,0.376721618,0.4553676,0.61656191,0.852119733,1.154732506,1.438007497,,,,
Eritrea,,,,,,,,,,,,,,,,,,,,0.163281682,0.174249736,0.191518153,0.263954482,0.305467253,0.369007503,0.59647749,0.696954772,0.862401757,1.110953603,
Estonia,,,,,,,,,,,,,,,,,7.064172355,10.00332253,11.90342213,14.12408918,15.74820059,18.01003519,20.66190597,43.40784405,45.50291732,47.97844661,50.4896756,24.01766268,25.57793417,
Ethiopia,,,,,,,,,,,,,,,,,,,0.055814653,0.069713227,0.090302147,0.10966014,0.142063273,0.207089959,0.301985154,0.391601807,0.553751524,0.657667273,,
"Faroe Islands",,,,,,,,,,,,,,,6.726457399,,,,,,,,,,,,,,,
Fiji,,,,,,,,,,,,,,,,,,,3.998430616,4.215778419,4.437743999,4.667071965,4.903817745,5.143113249,5.376639722,6.084057336,,,,
Finland,,,,,,,,,,,10.02721185,11.36875865,12.89173009,14.21114244,15.91876947,23.49352655,27.31934934,31.12940396,34.92773258,36.00831211,39.60427409,42.40548588,44.22568328,46.13453944,48.10476778,50.03720862,,,,
France,,,,,,,,,5.359938361,6.531150788,6.836110138,7.172215411,10.53504145,11.3354197,13.14742781,14.27566134,15.73140191,18.81102169,22.53004758,25.9187627,29.41924989,31.78099161,33.4922912,40.16394343,47.8431533,55.3978423,62.87195046,,,
"French Polynesia",,,,,,,,,,,,,,,,,,,,,6.32199168,6.631409672,7.345979301,8.047123958,9.928080981,10.98538943,,,,
Gabon,,,,,,,,,,,,,,0.096959543,0.283386468,0.55225786,0.627870827,0.743112224,0.852432074,0.914827863,0.974383459,1.586753779,1.939199126,2.276015425,2.968407242,3.266130876,3.335888482,,,
Gambia,,,,,,,,,,,,,,,0.028940014,0.060990142,0.182508562,0.26624399,0.34512481,0.83827918,1.220640543,1.341643102,1.452961518,1.555158126,1.649068241,1.735457904,2.117318252,3.709913409,,
Georgia,,,,,,,,,,,,,,,,,,,,2.245929253,2.534911618,3.2600766,3.580445261,3.999069984,4.522968198,5.018568019,5.4245,5.830475257,,
Germany,,,,,,,,,5.502618165,6.603067026,8.182994004,9.373371845,10.9147831,12.56833059,15.10344979,17.87505924,20.87534063,23.89230781,27.91076526,29.71976587,33.62059725,38.02917853,43.15753367,48.46477173,54.53470625,60.62853211,65.55271482,,,
Ghana,,,,0.0000336,0.000105595,0.000597661,0.00125916,0.001654256,0.002750387,0.003976816,0.004976668,0.00997159,0.032317431,0.062864441,0.091802951,0.119324687,0.145609461,0.170759361,0.222605524,0.271969329,0.318725201,0.362810776,0.414388771,0.472780733,0.53741531,0.598424069,0.7595,0.9205,1.08150578,
Gibraltar,,,,,,,,,,,,,,,,,,11.74484328,14.69993753,18.36007785,54.84260173,,,,,,,,,
Greece,,,,,,,,,1.195578392,1.585807341,1.716226044,1.937998205,2.211738156,2.533360292,2.853630989,3.31371833,3.487670613,4.408484964,5.130353419,5.947016911,6.940711884,7.917414371,8.255349329,8.620003349,9.000340571,9.283433604,9.482447128,,,
Greenland,,,,,,,,,,,,,,,,10.75268817,,,,,,,,,,,,,,
Grenada,,,,,,,,,,,,,,,,,,,9.871473416,10.84374168,11.80869907,12.76399376,13.71204701,14.65258716,15.58588309,,,,,
Guatemala,,,,,,,,,,,,,,0.10141923,0.19789317,0.289649268,0.4711514,0.64386845,0.808130584,0.964166743,1.112189079,1.252429191,1.409689275,1.590666478,1.941338798,1.987331897,,,,
Guinea,,,,,,,,,,,,,,,,0.127177388,0.184619952,0.240056673,0.294201339,0.308996898,0.329576727,0.357312102,0.460814982,0.46328359,0.464881823,0.465403795,,,,
"Guinea Bissau",,,,,,,,,,,,,,,,,,,,,,0.193503348,0.218600418,0.214023383,0.209524129,0.205088379,,,,
Guyana,,,,,,,,,,,,,,,,,,,2.712541163,2.837113224,2.964088718,3.094879589,3.229682939,3.501509016,3.638019732,,,,,
Haiti,,,,,,,,,,,,,,,,,,,,,,0.149553112,0.158465349,0.167101967,0.175454334,0.172722591,2.7023,5.231790283,,
Honduras,,,,,,,,,,,,,,,,,,0.341533204,0.835327678,0.981268564,1.121241439,1.255629931,1.400215202,1.509136919,1.628820769,1.49437929,1.723555019,1.99016308,2.505348187,
"Hong Kong",,,,,,,,,2.487739001,3.165558721,4.557805241,5.73713491,7.58555297,9.998305372,12.42668257,15.43184809,18.64656981,23.11497388,25.97918609,30.27321577,40.16504126,38.72332187,48.53130885,55.95637963,61.72974128,61.24015147,65.36583979,68.66905715,69.49442352,
Hungary,,,,,,,,,0.821026818,0.915880306,0.963949447,1.156804905,1.928762879,2.703349054,3.383815019,3.872604854,4.364170432,5.733451268,6.428631958,7.325985858,8.520247487,9.325083808,10.82825521,12.57706165,14.60352903,14.43432753,18.31925547,25.57394852,,
Iceland,,,,,,,,,,,3.924246348,7.75804218,11.49174318,13.27140013,16.91595776,20.56320756,26.0304333,29.50635862,32.841082,36.05149596,39.11736989,42.1099913,45.2137742,46.28334387,47.24830009,47.85430722,52.66934841,,,
India,,,,,,,,,0.017965268,0.023453913,0.031013031,0.039391619,0.04523083,0.060574879,0.084871253,0.124886174,0.153172129,0.200437505,0.265642688,0.31884778,0.436647617,0.559759876,0.687953881,0.845837002,1.156762829,1.485590264,2.659780661,3.13642881,,
Indonesia,,,,,,,,,0.057142557,0.08415939,0.110231208,0.140833825,0.197057876,0.272432101,0.366092772,0.497568401,0.650238589,0.788745198,0.826231417,0.910641706,0.992718044,1.072519572,1.158858435,1.252338722,1.353526613,1.451903521,1.967164663,,,
Iran,,,,,,,,,,,,,,,1.34450862,2.486793799,3.262289796,4.004736097,4.71578995,5.402871938,6.074405822,6.735242814,7.238169164,8.756302385,10.59837423,10.5308,10.46314149,,,
Iraq,,,,,,,,,,,,,,,,,,,,,,,0.801802677,,,,,,,
Ireland,,,,,,,,,5.390148907,6.835641834,8.537342621,10.18607987,11.52193524,13.42183918,15.59720877,18.28842002,20.89341335,23.95098105,27.20395098,31.426558,35.74080975,38.79735443,42.06567383,45.63969512,49.4071389,52.83763078,58.03082232,,,
Israel,,,,,,,,,4.502476362,5.533421868,6.43776824,7.072135785,7.807925044,8.553506938,10.18707168,13.52569883,15.8116655,18.84852639,20.09713616,22.20408163,25.28223883,24.84857897,24.50532725,24.21633257,,,,,,
Italy,,,,,,,0.945293898,1.484048309,2.083727417,2.823274603,3.702447353,4.58080999,5.458026395,6.158521649,7.212798671,8.444117962,9.321093577,11.42548338,13.35518335,15.81268865,18.08854706,19.8335735,22.82724619,27.00948331,31.46380708,37.06432854,,,,
Jamaica,,,,,,,,,,,,,,,0.34727614,0.521733871,0.796837194,1.973111229,3.911169518,4.273024513,4.634297898,4.989338168,5.391447787,5.829248732,6.301855061,6.771067192,,,,
Japan,,,,,,1.739072826,2.304678497,3.11243253,4.159428446,5.279573735,5.990108227,6.536422398,6.922699209,7.788912443,9.202871296,12.03772352,16.22176102,20.22894405,23.73417722,28.66596647,31.53504726,35.86343581,38.21256228,40.7233123,,,,,,
Jordan,,,,,,,,,,,,,,,0.722054157,0.810155554,0.89925773,1.100049986,1.666187367,1.91840307,3.146318933,3.504990591,4.049456006,4.858664427,5.800875662,6.656688509,6.690513828,6.625662566,7.347710953,
Kenya,,,,,,,,,,,0.034120626,0.041264191,0.04794294,0.05421159,0.06013209,0.065758145,0.177834514,0.260035237,0.338242197,0.412524372,0.482845777,0.549221549,0.624006255,0.894159022,1.149910592,1.391834121,,,,
Kiribati,,,,,,,,,,,,,,,,,,,0.735690814,0.843688607,0.947799919,1.048242447,1.144911441,1.124960626,1.104423215,,,,,
"South Korea",,,,,,,,,1.118215693,2.14374705,3.720612729,4.543175923,5.714551914,6.901291261,8.680256102,10.77107527,13.84743366,15.08261163,17.86481904,24.73363771,39.59954911,47.50053434,49.35095473,50.66464914,51.7430614,53.3569299,54.00157356,57.38247601,,
Kuwait,,,,,,,,,,,0.437141059,1.395040631,2.4971,3.5991,4.7012,5.803188822,7.631695592,8.89544648,10.75727234,12.41128628,12.956926,13.6681906,13.95543564,19.0840332,20.77232425,26.50640306,,,,
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,0.522619631,1.294210431,1.292403871,1.487121528,1.704311713,1.937008484,,,,
Laos,,,,,,,,,,,,,,,,,0.100678513,0.157832704,0.193608143,0.228301511,0.262031014,0.294947132,0.327133547,0.358486991,0.388768547,1.740640402,,,,
Latvia,,,,,,,,,,,,,,,0.317366871,0.804810837,2.034818181,4.110403802,6.224017321,8.366513532,14.36083715,15.40324409,17.31472059,19.05631885,22.13756041,25.28141204,33.71864853,,,
Lebanon,,,,,,,,,,,,,,,1.344697371,1.648312161,2.442221914,3.233437364,4.0141813,4.751856471,5.408947326,7.440753004,8.51585169,9.455718062,10.35392029,10.26871991,10.35237258,,,
Lesotho,,,,,,,,,,,,,,,,,,,,,,0.061448398,0.180324669,0.210661805,0.251040511,0.259626429,,,,
Libya,,,,,,,,,,,,,,,,,,,,,,2.394855261,2.355780478,2.317635099,2.279412487,2.240783185,,,,
Lithuania,,,,,,,,,,,,,,,0.546874829,0.661320624,2.776533736,3.49636951,5.634864711,6.242484191,6.858052039,7.491029492,11.03667167,13.17633776,15.78288904,18.54009959,18.9509861,22.05401304,25.40154229,
Luxembourg,,,,,,,,,,,,,,,,,37.41927696,38.14519013,38.85095361,39.49125966,45.84001834,52.09218051,59.39373564,61.99765295,62.21416955,62.34440771,67.28207906,,,
Macau,,,,,,,,,,,,,,,,,,,,14.10278107,16.20719275,18.26117127,20.71241709,25.95650843,29.43876628,34.177153,40.02267952,,,
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,3.561561844,4.63349544,5.801450756,6.867983619,22.07118921,26.37581631,36.54821741,,
Madagascar,,,,,,,,,,,,,,,,,,0.139574753,0.16903033,0.196556114,0.22229546,0.246369636,0.418259313,0.463895183,0.512290266,0.55766978,,,,
Malawi,,,,,,,,,,,,,,,,,,,0.075732088,0.091890287,0.10720766,0.113123904,0.118757481,0.130681373,0.15885402,0.196896009,,,,
Malaysia,,,,,,,,,0.40692867,0.564746363,0.82367361,1.229299991,2.134894062,2.537972897,3.167377281,2.943252074,3.574640204,4.723010346,6.082799061,7.860749787,9.393379401,12.54130112,14.75290301,16.88820846,19.34310347,21.70868771,22.99809222,,,
Maldives,,,,,,,,,,,,,,,,1.176470588,1.526717557,1.893939394,2.21402214,2.678571429,3.496503497,5.136986301,6.734006734,8.881578947,11.53846154,14.01869159,18.01801802,,,
Mali,,,,,,,,,,,,,,,,0.031118256,0.05049972,0.06884343,0.086167098,0.102453844,0.117679796,0.123065087,0.170604547,0.289522583,0.360725578,0.465788459,0.60105446,0.726785068,,
Malta,,,,,,,,,,,1.411751419,2.795427798,4.152134197,5.483899272,6.794567607,8.098630522,10.73286699,13.3249475,15.89336611,18.4521299,20.977389,22.89913187,,,,,,,,
"Marshall Islands",,,,,,,,,,,0.006342495,0.010313319,0.016200235,0.019979222,0.0237262,0.02744022,0.035021499,0.967174111,1.925965872,2.880405561,3.834282318,4.790740457,5.751423477,7.675333397,9.601720628,,,,,
Mauritania,,,,,,,,,,,,,,,,,0.540815108,0.565385181,0.587905836,0.760512372,0.922025757,0.96549189,1.005313602,1.176594773,1.370362709,2.488834328,4.287791639,,,
Mauritius,,,,,,,,0.045363205,0.095855312,0.190247893,0.377795093,1.027781879,1.383201115,1.366899526,1.797193862,3.20724981,5.291023954,7.837782291,8.617562074,9.359575314,10.11060156,10.86695751,14.94245908,15.65886745,16.37997613,17.09744076,17.82825876,,,
Mexico,,,,,,,,,0.449994906,0.584017169,0.794305261,1.030370656,1.458870354,1.760425905,2.266260484,2.541647381,3.015126265,3.267779465,3.512917031,4.246218668,5.5442838,6.619367735,7.911663891,9.355550571,10.35490997,12.75650763,13.46706343,,,
Micronesia,,,,,,,,,,,,,,,,,,,,,,1.306335728,1.869455895,2.808568005,4.691531785,5.649823914,,,,
Moldova,,,,,,,,,,,,,,,,0.252673465,0.299911553,0.465217087,0.766549531,0.959692635,1.744701054,1.927598306,2.125274147,2.352697603,3.113255058,9.67935743,11.8249731,,,
Mongolia,,,,,,,,,,,,,,,,0.32636536,0.431672502,0.566855076,0.766263031,1.010030869,1.334758188,1.735731563,2.823814827,7.695282994,12.4968908,13.45763438,17.58854071,20.44141106,24.71796799,26.22143175
Morocco,,,,,,,,,,,,,,0.228012568,0.261705136,0.312938471,0.362885626,0.465382455,0.706906144,1.047816293,1.208957908,1.367475411,1.692872846,2.012566127,2.060272337,2.451829046,2.997579064,3.547091607,5.741527165,
Mozambique,,,,,,,,,,,,,,,,,0.09140335,0.177799946,0.230981876,0.281308734,0.328505471,0.372491859,0.423800754,0.481722253,0.545724954,1.337598021,,,,
"Burma (Myanmar)",,,,,,,,,,,,,,,,,,,,0.106141511,0.20977646,0.311231188,0.51345296,0.610352084,0.655469883,0.800244811,0.893645129,,,
Namibia,,,,,,,,,,,,,,,,,1.172780469,1.706390489,2.210042433,2.692050912,3.951625778,5.323963428,6.793516431,9.648927485,10.98492319,12.28400622,19.47500262,24.00183566,,
Nepal,,,,,,,,,,,,,,0.049230316,0.071909954,0.116872101,0.159798862,0.200935493,0.218660524,0.257344472,0.294859193,0.331387248,0.346698648,0.402800285,0.461141362,0.517508103,,,,
Netherlands,,,,,,,,,5.081268453,6.734502412,9.36360274,11.28084132,13.17161575,14.38814291,16.90195268,20.05303575,23.1801968,28.18588592,32.4691675,36.04837008,39.55916522,43.00088869,46.79567295,51.01291797,68.23578677,85.43574004,91.15323587,,,
"New Caledonia",,,,,,,,,,,,,,,,,,,,,,6.441994441,9.93272834,13.33333333,15.35087719,17.31601732,,,,
"New Zealand",,,,,,,,,,,,9.527624388,11.60914007,14.27691619,17.9558011,21.77818914,24.11575563,26.44593129,28.83355177,32.59367422,35.77261062,38.65481252,41.2814993,43.97596345,47.07033639,50.24311183,52.5737227,,,
Nicaragua,,,,,,,,,,,,,,0.677724571,0.774211758,0.97566708,1.170019339,1.566860769,1.848190837,2.020340383,2.387208383,2.548644807,2.900380066,3.300974875,3.766689022,4.089730927,,,,
Niger,,,,,,,,,,,,,,,,,,0.019882771,0.028755858,0.036963678,0.044545323,0.051536173,0.057966257,0.06386346,0.069252014,0.074154073,,,,
Nigeria,,,,,,,,,,,,,,0.387803228,0.416063501,0.461149016,0.494761595,0.526430981,0.55621783,0.584179269,0.61036784,0.634845386,0.659980295,0.648657696,0.637343846,0.85952926,,,,
Norway,,,,,,,,,,,,14.54807576,16.26072782,18.92397271,22.96723272,27.36750731,31.771131,36.07135909,40.61863077,44.82382332,48.98722257,50.95540272,52.99505813,55.09484967,57.27464171,59.37329058,62.88785942,,,
Oman,,,,,,,,,,,0.165548387,0.211377946,0.303043466,0.774344421,0.794563689,0.912465372,1.126243824,1.571200523,2.247269792,2.920716915,3.572380675,3.74029668,4.089182047,4.444304686,4.81987947,5.18570612,7.049490557,17.74511807,,
Pakistan,,,,,,,,,,,0.139395308,0.180775601,0.220039112,0.257334891,0.292727989,0.36704806,0.365957515,0.370986404,0.424955959,0.429126973,0.426761607,0.424682318,0.471333281,,,,,,,
Panama,,,,,,,,,,,,,,,,,,,2.576095278,3.030106124,3.466775578,3.563460535,3.656914048,3.747059729,3.986982808,4.439398536,5.120464098,5.583995803,6.145176508,
"Papua New Guinea",,,,,,,,,,,,,,,,,,,3.920313358,4.582896287,5.210222233,5.441846164,5.678115587,5.918312449,6.178401252,6.4236258,,,,
Paraguay,,,,,,,,,,,,,,,,,,,0.982452224,1.154526659,1.320081475,2.774374032,3.630676676,4.761099782,6.241516534,7.937202236,,,,
Peru,,,,,,,,,,,,,,,,1.455981862,1.841162803,2.297146674,2.974752442,3.520948096,4.051727049,4.759844339,5.262868437,6.682075781,8.433190869,10.14110405,,,,
Philippines,,,,,,,,,0.203927674,0.264939403,0.338997607,0.409384736,0.511686576,0.615108068,0.776669049,0.945075194,1.133860156,1.327992067,1.473420275,1.651695987,1.899085497,2.135556563,2.706214198,3.431289022,4.354803013,5.24834913,7.192363847,,,
Poland,,,,,,,,,0.396568498,0.658561461,0.787178809,0.967416548,1.303316495,1.768005997,2.205349025,2.850110266,3.106846791,3.881017323,4.914197974,6.207923374,6.978817772,8.627884969,10.66952959,14.34383374,11.83678624,14.00778112,16.92654835,,,
Portugal,,,,,,,,,1.397259973,1.9990005,2.604370655,3.011977127,3.516706466,4.014180091,4.303647341,5.485640787,6.65742907,7.320226369,7.972287149,9.101738647,10.20418278,11.67646879,13.37859277,13.36900211,13.37293579,15.30150914,16.33656102,17.63332399,18.35975093,
"Puerto Rico",,,,,,,,,,,,,,,,,,,,,,0.7070332,0.758427503,0.810225569,0.862321715,0.863566446,,,,
Qatar,,,,,,,,,,,,,,,5.048679366,5.98779687,6.837753778,11.35905402,12.75933345,14.019273,15.16548067,16.29407547,17.33954615,18.10929935,18.16701635,17.32534854,15.88348603,,,
