Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Afghanistan,,,,,28.75897026,28.847,28.9351,29.02317047,31.54030037,37.5131,43.4859314,52.43651962,18.75012016,22.0233,25.29653931,26.5940609,28.6223,30.6504,32.6786,34.7068,36.735,38.7632,40.7914,42.81958008,,,,,,,,,,,,,,,,,,,,,,,
Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,91.96320343,93.1665,94.3698,95.5731,96.77639008,96.71157074,95.3352,93.95892334,92.92816925,94.3671,95.8061,97.24510956,95.42298889,94.4454422,94.11451721,98.43995667,104.5041199,97.2068634,107.8272018,107.9001236,
Algeria,,,52.49634171,54.33322906,57.64450073,63.34669113,70.02174377,73.04141235,75.79994202,74.84181976,72.95419312,78.04769897,77.25286865,79.73213959,85.005867,101.0103302,81.57376099,82.73806,83.42189026,86.22530365,84.57994843,81.97585297,85.22570038,84.81510925,83.43300629,84.04000092,86.54222107,85.35591888,84.4837,83.61151123,79.97984314,86.21334839,88.06981659,90.09332275,91.19548798,93.61824799,84.80005646,93.8842392,119.0094528,91.24533844,96.09340668,98.31539917,102.2598572,106.7946777,108.6306,106.3786774,
Angola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.89208984,46.14266968,48.80892181,63.01140976,,,,,
"Antigua and Barbuda",,,,,,82.24638367,84.10439301,85.3272,86.5501,87.7729,88.9957,90.2186,91.4414,92.6642,93.8871,95.1099,96.3327,97.5556,98.7784,100.0012,101.2241,102.4469,103.6697235,103.661,103.6524,103.6437,103.635,103.6263,103.6177,103.609,103.6003,103.5916,103.583,103.5743,103.5656,103.5569,103.5483,103.5396,103.530899,95.50562286,102.8500595,103.602478,106.3359,109.0694,111.8028488,87.2536087,
Argentina,67.5643692,68.5490799,70.3148,72.0806,73.8463,75.61203003,75.6781311,76.4911,77.3042,78.1172,78.9302,79.7432,80.5562,81.3692,82.1823,82.9953,83.8083,84.6213,85.4343,86.2473,87.0604,87.8734,88.6864,89.4994,90.3124,91.1254,91.9384613,90.12502289,98.32801819,97.60858154,98.09367371,97.5459671,101.4380035,99.50036621,98.20237732,96.36109161,99.01130676,101.7473602,105.1386871,105.2370605,105.2860413,104.7149124,103.6524811,101.413887,102.3914719,,
Armenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.84864807,87.55518341,98.37596893,88.77506256,88.00286102,93.693573,95.36022949,95.7462,96.1322,96.5182,96.9042,97.2902,97.6762,98.06217957,
Aruba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9146271,97.15994263,88.56729126,89.80446625,92.17273712,92.81046295,87.99488831,94.41623688,93.35887909,92.39691162,98.56208801,91.66667175,91.7904,91.9141,92.03778839,100.8185501,,
Austria,,94.44928741,96.24993896,96.38221741,96.5764,96.7706,96.9648,97.1591,97.3533,97.5475,97.7417,97.9359,98.1301,98.3243,98.5185,98.7127,98.907,99.1012,99.2954,99.4896,99.6838,99.878,100.0722,100.2664,100.4606,100.6548,100.8491,101.0433,101.2374802,100.7729874,100.7579,100.7429,100.7277985,101.4916382,99.32279205,98.59783936,100.2224884,102.7310867,101.1900482,99.03872681,98.88420105,97.43878174,96.40013123,98.59783936,99.17912292,101.9673309,
Azerbaijan,,,,,,,,,,,,,,,,,,,,,,,,96.7815094,93.14408875,86.00678253,77.99182129,100.6525269,95.65312195,92.5545578,93.76524353,96.3216095,94.5982132,95.09535217,96.28642273,97.25189209,92.21774292,97.80458069,91.6603775,92.07533264,89.98708344,93.34938049,92.33953094,89.43961334,98.5741806,104.7369995,
Bahamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.31971741,84.5752,88.8306,93.086,97.3415,101.5969,105.8523331,105.4260864,106.6689606,99.89758301,98.12094116,91.49009705,,,,,,
Bahrain,,,,,,,,,,,,,103.7967606,95.10315704,93.39195251,97.71852875,92.00099945,91.9046402,99.44255829,102.8664627,101.9945,101.1226273,100.8664398,100.4478836,92.79923248,91.29476929,90.12744904,91.6227,93.11792755,101.539299,98.38170624,94.64196777,100.1429672,99.9692688,98.98854828,98.78450012,96.8527,94.921,92.9892,91.0575,89.1257,87.19394684,92.80049133,95.82161713,96.77880859,97.21840668,
Bangladesh,,,,,,,57.83132935,53.2198,48.6082,43.9967,39.3851,34.77359009,35.9065,37.0393,38.1722,39.3051,40.4379,41.5708,42.7037,43.8366,44.9694,46.1023,47.2352,48.368,49.5009,50.6338,51.7667,52.8995,54.0324,55.1653,56.2981,57.431,58.5639,59.6968,60.8296,61.96250153,59.4759,56.9892,54.50257874,60.6491394,62.07851028,68.69149017,77.4335,86.17549133,88.2139,90.25234222,
Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.21543884,100.2931137,106.3198776,103.0746689,106.2837524,100.1481476,90.86370087,97.21518707,92.22107697,93.54672241,93.87648773,93.11949921,97.34014893,95.7158,94.0915,92.4671402,,
Belarus,,,,,,,,,,,,,,,,,,,,,,,,95.53601837,98.64128876,97.28929138,96.58442688,97.68762207,98.5905,99.49330139,102.3520584,106.5437164,132.0204163,101.8543396,102.9874725,99.92062378,98.25283051,96.20445251,98.4884491,101.4311,104.3738,107.3164063,103.2598724,98.98665619,97.5933609,97.7600708,
Belgium,,,,,66.64269257,69.10018921,70.24311066,71.65679169,75.5911026,67.84249878,67.48532867,73.78849792,74.57037354,70.01403046,73.53804016,71.97834015,70.73264313,69.84101868,71.33888245,73.0056,74.6722,76.33889008,76.9134,77.4879,78.0624,78.6369,79.2113,79.7858,80.3603,80.9348,81.5093,82.0838,82.6583,83.2328,83.8073,84.3818,84.95626068,84.33470154,84.70523834,86.04563904,87.40052795,87.2425,87.08448029,87.24037933,86.61208344,86.97820282,
Belize,,,,,,,,,,,,,,,,,,,,,,,94.27262115,92.4909,90.7093,88.92758179,96.30397034,97.4793,98.6546,99.82993317,102.6150284,99.61831665,97.5249,95.43147278,97.75836945,99.12056732,99.03368378,96.73590851,94.42971039,98.21990204,103.2701797,103.4011917,107.1755676,101.8929825,103.5220108,105.1502075,
Benin,,26.18535995,30.35576057,30.91251945,29.54750061,37.04185104,35.67950821,35.29941177,37.74657822,38.9921608,40.26971817,43.99385071,45.8731308,52.7560997,41.45100021,47.53018188,43.323349,41.90641022,38.23881149,37.70402908,26.37254906,29.30345917,29.89529037,32.79555893,35.21554184,41.00400162,44.38008118,47.4022789,50.88737869,50.1004,49.31335068,53.88766098,56.45112991,60.54283905,62.69412994,65.1494,67.6047,70.06,72.51532745,73.0913,73.66718292,77.4710083,78.25907135,82.93963623,82.42592621,83.14808655,
Bermuda,,,,,,69.53527832,70.6532,71.7711,72.8891,74.007,75.1249,76.2428,77.3608,78.4787,79.5966,80.7146,81.8325,82.9504,84.0683,85.1863,86.3042,87.4221,88.5401,89.658,90.7759,91.8938,93.0118,94.1297,95.2476,96.3655,97.4835,98.60140228,100.4739304,97.83654022,97.8021,97.7677,97.7332,97.6988,97.6643,97.6299,97.5954,97.56098175,96.85230255,89.61353302,,,
Bhutan,,,,,,,,,13.37950039,14.62152004,15.5558,16.49,17.4243,18.3586,19.2928,20.2271,21.1613,22.0956,23.0299,23.9641,24.8984,25.8326,26.7669,27.70116997,31.87365913,36.8838,41.8939,46.904,51.91407013,54.5826683,54.53157043,55.94261932,59.5663,63.19,66.8138,70.4375,74.06117249,76.2212,78.38121033,79.61126709,83.7978363,87.90084076,98.40577698,95.48458099,91.41343689,92.7948,94.17611694
Bolivia,,,,,,,,,,,,,,,,,,,,,72.76776123,76.10852051,69.31627655,81.29376221,82.94277954,85.50737,85.44091797,86.9992,88.55754089,101.8514633,103.7136993,105.7870026,110.9269409,109.7418594,111.3981323,111.2637787,108.7039566,103.4989929,103.7762527,97.52684021,97.6810379,97.88110352,98.69875336,95.97398376,92.6506424,91.33985901,
Botswana,35.6907196,39.50762939,45.79399872,46.3966,46.9993,47.6019,48.2045,48.8071,49.4098,50.01237869,57.6641,65.31575012,69.12548828,62.76237869,67.92616272,71.66329956,81.31625366,83.39122772,81.43727112,77.16577148,80.25823975,81.37355804,82.8140564,82.77317047,86.38629913,84.57528687,86.73592377,87.8893,89.04258728,86.66306305,87.43186951,89.63500214,91.99044037,92.11405945,92.26268768,90.89544678,95.0807724,92.68480682,93.84043121,95.75247955,96.2199,96.6872,97.15461731,98.11789703,,,
Brunei,,,106.7391281,106.9165802,110.6076202,101.6153488,112.0927887,104.0579681,94.83657074,99.95350647,91.63256073,91.13645935,86.64122009,83.66174316,63.50278091,91.5464,119.5899811,118.7179,117.8458,116.9737,116.1016,115.2294,114.3573,113.4852,112.6131,111.741,110.8689,109.9968033,118.1425476,120.3036575,118.7008438,129.8420105,124.0116272,126.3956528,113.2394409,104.9579773,107.8326797,107.7715912,105.48246,102.1891937,106.3915863,111.8630066,107.9343033,106.9023972,100.7783203,102.2163086,
Bulgaria,,,,,,,,,,,,,,,,,98.79673767,103.5812988,102.5091324,101.1268463,99.4921875,87.67848206,88.13271332,86.48990631,88.52130127,88.41111755,90.67307281,94.91731262,94.6751709,97.40376282,96.96941376,103.6957092,98.67324066,100.8789597,101.1568375,99.11322784,97.35320282,97.82839203,90.43824005,93.76103973,104.6334305,104.9975204,99.31851959,98.47792053,98.79599762,98.41457367,
"Burkina Faso",,9.573459625,8.917409897,9.092329979,8.525139809,9.644350052,9.598360062,10.69857025,11.06453991,12.18426991,11.85439968,13.22426987,13.48841,14.32779026,15.06087971,17.60713005,18.7781,19.9490509,21.28866959,20.88015938,24.60763931,24.63355064,31.51239967,32.82102966,33.5381012,21.80421066,26.96533966,27.1768,27.3883,27.59977913,29.83742905,31.58820915,31.99395943,33.29953003,34.56388092,35.87759018,36.61677933,39.12395096,43.2717514,47.25754929,49.88853073,54.2704,58.65222931,62.17322922,59.02281952,60.53277969,
Burundi,,8.678790092,11.9062,15.13364029,14.69231987,15.43605042,14.14661026,14.65328026,14.49752998,14.49024963,14.78540993,15.30274963,18.18313026,24.81489944,34.08279037,36.00263977,36.58293915,36.14318848,48.58570862,39.50798035,48.00226974,48.22373962,54.21368027,57.38637161,52.91,48.4337,43.9574,39.4811,35.0047,30.5284,26.05208015,26.98253059,27.77036095,33.70016098,37.6395607,38.19646835,39.9192,41.64188004,44.08681107,49.13537979,51.45927048,54.76026154,59.65979004,65.37670898,62.86558914,57.65734863,
"Cape Verde",,,,,7.737780094,11.26578999,12.1387,13.01169968,13.98058033,12.03925037,19.00962067,29.65102959,25.89096069,24.83707047,32.52093124,34.96099091,36.5497818,41.07051849,46.88048172,54.0411,61.20177841,65.3051,69.4084,73.5118,77.6151123,82.4717,87.3283,92.1849,97.04151917,98.3808,99.72001648,93.44387054,95.14121246,94.50515747,94.32009125,77.75045776,90.09668732,86.50335693,93.72418976,93.30944061,98.76390839,93.58856964,98.71674347,95.06864929,101.3649902,100.4222031,
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,50.80643845,36.097,21.38752937,37.97040939,46.30735016,51.2018,56.09621811,63.89147949,70.05750275,80.59755707,88.16504669,89.41150665,90.36247253,85.53977203,82.90408325,84.72823334,87.26676178,93.25298309,97.39714813,96.29889679,94.47937775,
Cameroon,,,,56.03470993,54.8847084,56.86124039,58.05743027,58.47027969,69.43418121,58.32331848,55.60589981,55.49871063,54.05260849,53.90892029,55.58345032,56.96755981,57.31813049,59.00040817,59.62039948,58.6051,57.58985138,58.31143188,57.5127,56.7141,55.9154,55.1167,54.318,53.5193,52.7206,51.92192841,52.09606171,54.5916,57.0872,59.5827713,62.17103958,57.8306,53.49023056,57.52210999,73.77549744,73.48499298,75.347229,74.46376801,78.11872101,77.3179,76.51701355,77.83010864,
Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.86727905,95.30613708,97.31311035,97.2838,97.2546,97.2253,97.196,97.1667,97.1374588,,,,,,,,,,
"Central African Republic",,43.96184158,38.8273201,48.80781937,42.34867096,54.8861084,43.1663208,52.2598,61.35327911,54.982,48.6108,42.23952866,42.02779007,37.8438797,41.3585,44.8732,48.3878212,36.2862587,37.35654831,37.90512848,41.74533844,36.72605896,29.86063957,29.9227,29.9847,30.0468,30.1088,30.1709,30.2329,30.2949,30.357,30.419,30.4811,30.5431,30.60515976,33.32582855,32.67086029,38.8139,44.95695877,47.53767014,51.28792191,52.19599915,54.50239182,,,,
Chad,,,,,,,18.69669914,17.66109085,17.8104,17.9597,18.109,18.2584,18.4077,18.557,18.7063,18.8556,19.005,19.1543,19.30359077,21.10585976,26.73277092,29.1937809,28.7462,28.2985,27.85090065,21.97887993,22.58444977,23.24378967,26.029,28.81414986,31.57580948,34.33971024,37.74361038,43.60403061,44.34801865,39.8467598,38.78979111,39.0233,39.2569,39.49044037,38.62260818,41.94805908,42.68672943,46.4292984,,,
Chile,82.34851837,89.6499176,93.82486725,94.06874847,91.89176178,91.49472046,92.4433136,89.57923889,91.0323,92.4854,93.9385,95.3916,96.8447,98.29779816,98.208,98.1183,98.0286,97.9388,97.8491,97.7593,97.6696,97.5798,97.4901,97.4003,97.3106,97.2208,97.1311,97.0413,96.9516,96.8618,96.7721,96.6823,96.5926,96.5028,96.4131,96.3233,96.2336,96.1438,96.0541,95.9643,95.8746,95.78482056,97.71643066,97.02279663,96.3395462,95.20802307,
China,,,,,,,,,,,,,,,,,,,,,,,,,,,97.18550873,95.9292,94.6729,93.4165,92.1602,90.9039,89.6476,88.3913,87.1349,85.8786,84.62229156,91.33290863,102.3766937,107.3662567,110.6899719,109.0224609,106.9909,104.9593582,96.87230682,93.35115051,
Colombia,58.86051941,47.97605896,48.24671936,50.92230988,51.05144882,52.9182,54.7849,56.6516,58.5183,60.385,62.2517,64.1185,65.98516846,68.89898682,69.90782166,63.96702957,71.19261169,66.48570251,65.67237091,65.09101105,60.7456398,67.48110199,72.58669281,75.93398285,76.99476624,81.0834198,83.05750275,86.5149,89.97238159,91.91172028,92.57956696,92.1985,91.81749725,96.5924,101.3673096,106.3839188,113.7071686,116.2019424,117.4128799,122.0338135,121.0101776,120.0795822,113.8102112,102.8869095,101.3039398,101.1526566,
Comoros,,,,,,,,,,,,,,,,,79.70220947,60.19459152,57.676,55.1575,52.6389,50.1203,47.60174179,47.9622,48.3226,48.6831,49.0435,49.404,49.7644,50.12490082,53.7422,57.3596,60.97689819,60.13557816,62.9262619,63.9518,64.9774,66.00295258,81.31191254,79.3906,77.4693,75.548,73.6267,71.7053833,73.78588104,,
"Congo (Kinshasa)",,61.74319077,64.0775528,66.3499,68.6223,70.8947,73.16705322,75.37757874,78.98288727,77.8261,76.66927338,77.74510956,80.85964203,81.99344635,82.81638336,78.1842,73.552,68.9198,64.2875824,64.7149,65.1423,65.5696106,60.76150131,66.38295746,56.82368851,52.714,48.6043,44.4946,40.3848,36.27513885,40.5201,44.765,49.00999832,51.8128,54.6156,57.4184,60.2212,63.02399063,67.99693298,70.97432709,69.21616364,72.71878815,77.50575256,73.48021698,,,
"Congo (Brazzaville)",,,71.02848053,81.42529297,68.4344635,77.76116943,78.29141235,81.01455688,80.00966644,87.37329102,87.1279068,82.97538757,82.80262756,73.11727142,78.14585114,73.96118164,73.87317657,73.26686859,74.78790283,69.35951233,60.36003876,60.06129074,62.44535065,65.25295258,56.00119019,52.9037,49.8061409,43.6372,37.4682,31.29921913,44.5117,57.72422028,61.3832016,59.17398834,86.60196686,75.08084869,82.49220276,79.5737381,73.70599365,73.32214355,72.96248627,78.30683899,69.87214661,,,,
"Costa Rica",75.43491364,74.82631683,84.31704712,89.24926758,88.27622223,83.93083954,79.92881775,86.63546753,83.10877991,81.44284058,82.27536774,85.84382629,86.39486694,83.2762,80.1575,77.03875732,78.39849091,75.58573914,75.52243042,74.66449738,76.5657,78.46681213,80.54541016,82.87669373,81.19374847,80.62523651,81.71852875,82.7378,83.7571,84.77638245,90.87905884,93.52436829,96.57079315,96.3328,96.09481812,95.19769287,90.70652771,92.81201172,93.39470673,97.79181671,98.82868195,103.2530975,101.6089706,98.62705231,99.01358032,99.17343903,
"Ivory Coast",,,,55.37477875,55.44491959,59.3423,63.23971176,66.41764069,65.83165741,67.98130035,70.24189758,73.84033203,72.2275,70.61466217,68.74311066,57.06362152,59.5898819,57.98487854,59.41313934,54.3757515,52.46628952,58.58702087,52.44297028,53.79962158,52.79238892,51.07960892,52.73373032,49.64524078,48.31938171,51.0211,53.72282028,60.20230865,59.1932,58.1841,57.175,56.1659,55.15678024,53.90394974,54.0782,54.25239944,57.1356,60.01889038,63.59352112,61.2592392,63.34492111,68.93695068,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,79.8739624,84.82862091,85.96282196,90.81321716,89.73059082,91.51783752,95.05638123,99.33542633,97.80638123,100.2187,102.6309204,102.2953796,104.0606308,98.01109314,93.0764389,90.89411163,92.94844818,92.38272858,93.63143158,95.87564087,100.1402588,
Cuba,,59.55728912,54.00080109,55.4731,56.9455,58.4178,59.8902,61.3625,62.8349,64.3072,65.7796,67.2519,68.7243,70.1966,71.669,73.1413,74.6137,76.086,77.5584,79.0307,80.5031,81.9754,83.4478,84.9201,86.3925,87.8648,89.3371,90.8095,92.2818,93.75418854,96.44184113,96.03295898,100.766243,95.89116669,92.71749115,93.19206238,91.34555817,91.75524902,88.14855957,96.6177063,96.48027039,97.45652771,95.68380737,92.8911972,95.64533234,94.75276184,
Cyprus,,86.76596069,87.61048889,84.27272797,86.30603027,79.30709839,79.85713959,73.06886292,78.46881866,84.04483032,72.71665192,88.47538757,76.6964798,78.37119293,75.75218201,57.81998825,61.5929184,68.31700897,80.19400024,79.79588318,78.49697113,82.77481079,83.63011932,100.9606094,103.9708633,99.57559967,98.12467194,98.53898621,100.0539,101.5687714,98.02642822,97.55493164,100.0179596,99.36486053,88.09076691,100.3017883,100.8928604,99.94412994,100.7869492,103.0022583,97.87957764,101.9115067,100.4138184,98.78903961,99.57541656,95.89253998,
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,95.86000824,103.7002411,106.7445,109.7887726,106.3174,102.8459,99.37451935,98.88407135,99.32541656,103.7562637,100.1582108,99.74588013,99.43717194,94.7505722,96.34243774,98.83309937,103.4632111,106.5323868,104.5013885,101.7161484,99.53772736,98.26306152,96.25949097,
Denmark,,94.3274231,91.17137909,92.18547058,91.13832092,91.443,91.7477,92.0523,92.357,92.6617,92.9663,93.27100372,91.3274765,91.87294006,98.26309204,99.57694244,97.31797791,98.45874786,101.834549,98.26104736,95.16085815,97.5790329,96.8139801,99.05953217,96.41110992,97.6863,98.9616,100.2368,101.5120392,101.5846329,100.4383469,101.2550964,104.9334488,102.7104,100.4872513,100.4016113,101.9101105,101.6039734,100.6468964,97.78305817,98.93212128,99.64173126,97.7504425,98.8533783,98.60440826,99.27909851,
Djibouti,,,28.99609947,28.20976067,28.08848,26.69976997,26.02643967,26.0698,26.1131,26.1565,26.1998,26.2432,26.2865,26.3299,26.3732,26.4166,26.4599,26.5032,26.5466,26.5899,26.6333,26.6766,26.72,26.7633,26.8067,26.85,26.8934,26.9367,26.98,27.02338982,30.74786949,30.4675293,31.975,33.4826,34.9901,36.49758911,41.11618042,45.3599,49.60364151,50.2067,50.8098,51.41286087,52.9884,54.56388855,63.8550415,68.06536865,68.67304993
Dominica,,,,,,,,,,,,,,,,,,,89.29766083,91.1116,92.9256,94.7395,96.5535,98.3674,100.1814,101.9953,103.8093,105.6232,107.4371,109.2510986,113.7168121,119.5156708,102.7397308,101.7333298,101.29702,98.33119202,90.32679749,91.47180176,86.7052002,85.9969635,83.92282867,85.61759949,104.9910889,102.8195496,103.5785294,105.8333282,
