Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Afghanistan,19.08815002,18.67968369,19.99450874,20.56893921,21.06683159,23.64531898,23.5176239,22.534729,14.93985176,16.08871269,23.34867477,26.99333191,34.24512482,37.00658417,38.56149292,38.70511627,41.28448868,44.25223541,45.73357391,43.19861603,46.96479034,46.62977982,45.43104935,40.39098358,55.95222473,56.67703247,60.95272064,62.94894791,64.22138214,62.80160904,52.92344666,54.16581726,52.12501907,44.29109573,44.68446732,44.82003403,45.45110321,40.56919861,43.13566589,40.35876465,45.3965416,47.70303345,44.19150543,31.10010719,33.69581223,29.8081913,22.97401237,25.12544441,31.1163311
Albania,18.23248672,18.23248672,18.23248672,18.23248672,18.23248672,18.23248672,18.23248672,18.23248672,18.23248672,18.23248672,18.17961502,18.14998245,16.71111679,17.47703362,16.5990963,18.88568115,16.11702538,18.25496674,18.93378067,20.04258156,18.62140274,27.45276642,61.54383087,53.43433762,27.84724045,26.25008011,23.59754753,14.95290565,19.1451931,37.4176445,43.82089615,45.20304108,46.67245483,46.43695831,47.19218826,49.14387894,51.70220566,56.40092468,59.01419067,56.59391403,59.2663002,62.50761414,60.38623047,62.12508011,62.22485352,60.86617661,61.28348923,64.05041504,64.55387115
Algeria,26.77008247,24.86793709,26.46353149,30.16550255,41.25852966,39.82889938,36.86732101,37.32694626,34.93980026,34.03343964,34.61096573,35.81594467,31.58767891,26.77915001,23.68440437,19.01449585,12.71481514,10.9386692,12.87732315,16.81901932,17.34578323,21.91612244,20.40491676,19.48398781,22.42505646,27.68558121,27.31725311,27.90446091,24.28577042,27.02727127,34.55293274,32.58081436,34.73018265,34.21862793,34.66104889,41.56571198,40.307621,43.56853104,46.68218994,47.72003555,46.02704239,44.04106903,41.62308884,40.86994171,39.99245071,40.73878479,39.10018921,40.58375549,42.14455032
Angola,,,,,,39.05475998,38.44205856,38.03359604,37.6251297,37.21666336,36.83171844,40.72639465,33.87663651,35.3589325,38.3173027,35.76131821,28.2674408,23.77372742,40.62924194,33.00009918,44.93958282,45.17045593,61.31721115,68.51699066,73.74957275,72.91221619,74.20600891,73.42757416,73.36335754,81.43271637,83.55513,84.78857422,72.08905029,70.94989777,72.45645905,71.14675903,64.42980194,64.06564331,70.6289978,77.13280487,69.36224365,67.4283905,60.72769928,60.30565262,59.22678375,50.72414017,39.63415527,32.9356842,39.40342712
"Antigua and Barbuda",,,,,,,,,,,,76.61786652,75.0608902,68.79091644,72.30989838,73.92730713,74.73194122,75.1493988,71.28136444,61.54001236,69.60560608,73.19620514,74.87314606,73.81697845,71.74225616,72.61277771,70.93781281,69.75325012,68.1439209,68.09279633,65.82000732,64.03900146,62.8744812,67.09873962,70.49182892,72.2247467,73.66293335,78.17983246,75.34991455,63.34167862,60.92456818,56.47916794,58.29210281,59.18695831,63.80064011,57.71562195,56.40118027,56.97618866,59.77848434
Argentina,15.72185516,16.1303215,16.1303215,17.96841621,19.60227585,19.97247314,19.93420601,21.93420601,21.55994987,24.78128815,28.77290154,26.85487366,22.05573654,20.16229057,22.05108452,21.08770752,19.86226463,19.44115829,19.46538925,24.71345329,19.87914658,19.0965023,18.73002815,18.97544289,19.23941231,19.70552826,20.61250496,20.69553566,20.99645424,21.20440674,21.94710541,22.77051735,35.6046524,33.64110565,32.65866852,32.36466599,32.52865982,32.84828949,32.79614639,29.59374809,28.63998222,28.77480888,28.244627,28.38062859,28.09924316,25.70595169,26.83602715,26.33047485,30.63694763
Armenia,,,,,,,,,,,,,,,,,,,,,,10.86446953,10.83998013,20.89032745,28.23832321,43.23322296,59.38191986,65.00188446,62.01522064,59.70573044,64.03242493,69.75234222,70.06434631,73.13028717,70.54947662,66.19743347,61.26646042,59.33351898,55.82471085,61.81155396,67.72801971,70.16391754,70.27005768,71.31104279,70.02970886,66.22359467,68.66009521,73.41265106,75.38399506
Aruba,,,,,,,,,,,,,,,,,68.0496521,68.88350677,73.32072449,72.55122375,78.72545624,83.57692719,83.73725128,83.5192337,83.46161652,85.31199646,85.37390137,85.12715912,82.90979004,82.45937347,86.24389648,84.91013336,84.01799011,83.89382935,83.71839905,83.58341217,84.54620361,85.19957733,85.78225708,87.05343628,75.41183472,84.46400452,82.11601257,71.44026947,70.10891724,69.79020691,67.01348114,67.73142242,66.22104645
Australia,27.84970665,27.68374252,27.31354523,28.14336777,30.01972961,28.90913773,28.05393982,28.66663742,29.24106789,30.79839325,32.03390884,30.47071648,30.0898056,28.68647385,29.70857048,29.71560287,29.70217133,31.36670113,31.23743248,30.05312157,30.40338898,29.4690876,30.69054794,32.5218544,35.43809891,35.66239929,36.98173904,34.79483795,35.11091995,38.1849823,37.82116699,38.96971512,40.24838257,40.86853027,38.63475037,37.97080994,38.32865524,40.16029358,38.3827858,36.64749527,36.10679245,35.86870575,33.24414063,30.47757912,32.2840004,32.32978058,36.62780762,36.36632538,35.2812767
Austria,50.63550949,50.67377853,50.46954346,51.20993805,55.43518066,52.43533325,54.98844528,53.558815,52.20572662,53.68651581,55.76791382,57.16705322,55.08069229,53.7624321,56.81422424,58.53918076,53.60816574,52.48177338,53.36986923,55.83279037,56.24602127,55.25873566,53.97038269,52.63753891,54.09744644,54.94491577,56.41427994,59.86727905,60.60095596,60.78920746,63.97218704,64.60494995,64.2930603,64.36371613,65.51203918,66.25495148,66.17340851,67.05584717,68.22006226,62.75775528,65.85066223,67.97859192,68.40358734,69.76100159,69.54514313,69.21396637,68.26003265,70.50094604,71.34408569
Azerbaijan,,,,,,,,,,,,,,,,,,,,,,55.5403862,55.48046112,48.65627289,44.20241547,46.94459152,53.63523865,56.24507523,56.81529236,50.38770676,51.74702454,56.96940994,65.32455444,71.56830597,79.70833588,79.99126434,69.34772491,68.76161957,54.47680664,57.05608368,54.4638176,56.30539703,64.92436981,61.62230682,60.73154449,65.05664825,71.46659851,72.04393768,72.60182953
Bahamas,,,,79.80213928,79.9681015,80.58079529,79.76387024,80.17233276,80.37656403,80.13813019,79.19926453,79.47798157,79.30606079,78.97137451,79.09747314,79.07867432,78.95269775,78.59080505,78.12966156,78.38365936,60.24201202,60.1142807,59.69659424,60.50370407,62.65781784,66.40110779,65.68188477,42.41223526,54.69422913,51.03578949,43.45278549,40.45119476,38.87368393,39.4601059,41.14440155,43.34118271,45.64697266,45.98338699,47.86809158,44.3599472,44.71264648,47.15693283,48.85261154,48.41606522,48.46583557,43.46728134,44.9605217,44.9424324,47.00701141
Bahrain,,74.47293091,74.47293091,74.47293091,74.47293091,77.74064636,78.7618103,77.33218384,76.92372131,76.71949005,74.5375061,75.39135742,81.04933167,76.53369904,80.95103455,81.5251236,81.67037964,82.03735352,81.37806702,81.31684113,72.06316376,75.99365234,80.78004456,80.04946136,81.15726471,78.16014099,75.93598175,75.97545624,81.82563782,83.25273132,80.24658203,79.50333405,80.5428009,78.55272675,85.67272949,84.765625,84.71448517,82.61651611,79.61493683,76.75318146,79.59141541,65.76823425,87.12036896,78.13484192,81.71191406,74.7846756,76.00630188,81.84488678,84.64398956
Bangladesh,,20.73403168,20.73403168,21.10422897,21.18076515,19.38093948,21.18076515,22.92115784,21.97653198,22.97653198,23.83900261,22.58124161,23.56340599,22.31488991,24.08239937,22.35072136,22.13745499,21.10597992,21.99453163,22.4954834,21.37858009,21.00324059,21.257658,21.70644379,22.97629738,25.43125916,22.09655571,23.15006256,22.31274986,23.72434044,24.94290924,24.85814285,24.97047806,26.15596008,26.95433426,28.85087776,30.8705883,31.498209,34.66947556,29.54528046,33.00038528,36.63551712,36.13533783,36.5418396,34.22241974,31.36265945,29.13362122,28.81945038,28.95137024
Barbados,72.49948883,74.33757782,74.74604797,76.3799057,80.05609894,71.90318298,73.94971466,74.57546234,78.16699219,79.08640289,70.83996582,70.13301849,67.08878326,66.13153076,66.61859131,64.53291321,60.87615585,55.69997406,58.79071426,62.96042633,62.7391777,64.37815857,56.48164749,58.08671188,59.58237839,65.51670074,66.00561523,67.14712524,64.0051651,64.97688293,66.03661346,63.87440872,62.82420731,67.04766846,68.91236877,69.90839386,68.07073212,65.14218903,69.04428101,62.80230713,63.70350647,65.36701965,64.62168121,67.82686615,68.57137299,62.22429657,61.6582756,61.8311882,60.4368515
Belarus,,,,,,,,,,,,,,,,,,,,,,17.39023209,17.42069435,14.99895763,15.11039066,37.22797012,45.42112732,48.62919998,47.35390854,50.15845871,54.16273499,59.68000412,58.11484909,56.9508667,53.89933014,52.09334564,54.02638626,55.01886368,54.58471298,52.70497894,59.01482391,61.65507507,62.18100357,62.55925369,62.53282547,65.3996048,68.57389832,69.58974457,70.67824554
