"Data Item",1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
Germany,2210,2208.5,2207,2205.5,2204,2202.5,2201,2199.5,2198,2196.5,2195,2193.5,2192,2190.5,2189,2187.5,2186,2184.5,2183,2181.5,2180,2178.5,2177,2175.5,2174,2172.5,2171,2169.5,2168,2166.5,2165,2163.5,2162,2160.5,2159,2157.5,2156,2154.5,2153,2151.5,2150,2148.5,2147,2145.5,2144,2142.5,2141,2139.5,2138,2136.5,2135,2133.5,2132,2130.5,2129,2127.5,2126,2124.5,2123,2121.5,2120,2128.4,2136.8,2145.2,2153.6,2162,2170.4,2178.8,2187.2,2195.6,2204,2212.4,2220.8,2229.2,2237.6,2246,2254.4,2262.8,2271.2,2279.6,2288,2296.4,2304.8,2313.2,2321.6,2330,2338.4,2346.8,2355.2,2363.6,2372,2380.4,2388.8,2397.2,2405.6,2414,2422.4,2430.8,2439.2,2447.6,2456,2464.4,2472.8,2481.2,2489.6,2498,2506.4,2514.8,2523.2,2531.6,2540,2548.4,2556.8,2565.2,2573.6,2582,2590.4,2598.8,2607.2,2615.6,2624,2632.4,2640.8,2649.2,2657.6,2666,2674.4,2682.8,2691.2,2699.6,2708,2716.4,2724.8,2733.2,2741.6,2750,2758.4,2766.8,2775.2,2783.6,2792,2800.4,2808.8,2817.2,2825.6,2834,2842.4,2850.8,2859.2,2867.6,2876,2884.4,2892.8,2901.2,2909.6,2918,2926.4,2934.8,2943.2,2951.6,2960,2978.6,2997.2,3015.8,3034.4,3053,3071.6,3090.2,3108.8,3127.4,3146,3165.2,3184.4,3203.6,3222.8,3242,3261.2,3280.4,3299.6,3318.8,3338,3336.3,3334.6,3332.9,3331.2,3329.5,3327.8,3326.1,3324.4,3322.7,3321,3331.2,3341.4,3351.6,3361.8,3372,3382.2,3392.4,3402.6,3412.8,3423,3437,3451,3465,3479,3493,3507,3521,3535,3549
