Country,2010,2011,2012,2013,2014,2015,2016
Finland,6.547547985,6.524703201,6.617293583,6.646953701,6.64069574,6.682709195,6.755762882
France,5.54373607,5.631958406,5.382370539,5.399589344,5.263105683,5.207542593,5.459823681
Gabon,,,3.80247,3.885332478,4.091700737,3.696471977,3.450829085
Gambia,4.501047153,4.488617761,4.399989573,4.118646176,4.1429446,4.120954973,3.983223001
Georgia,4.88279893,5.287923556,5.559539,5.471112802,5.585694993,5.68866317,5.62981457
Germany,5.939227887,5.870673826,5.869873419,5.671108926,5.55898804,5.517407844,5.450599551
Ghana,3.51135134,3.480829804,3.139041853,3.289094813,3.421732355,3.103500286,3.068802052
Greece,3.595825785,3.460431503,3.353695796,3.567478567,3.794117012,3.906090926,3.968036109
Guatemala,3.694724939,3.703692181,3.863304727,3.872813256,3.861272039,3.746863016,3.631686653
Guinea,,,2.307935,2.198552667,2.116791313,2.116791313,
Guyana,3.173191906,3.1634984,3.024276054,2.996430983,3.07930175,2.921515725,
Haiti,,2.6085206,2.721980717,2.96413032,2.833367765,2.576190939,
Honduras,3.286899187,3.617708538,3.620762742,3.319042776,3.532089881,3.820112991,3.467166762
"Hong Kong",6.336201589,6.240718535,6.074258095,6.10664062,6.19996104,6.344793118,6.344793118
Hungary,4.23957254,4.31710664,4.346222307,4.334831416,4.196949184,4.228117726,4.25061907
Iceland,6.441091743,6.333493383,6.378955133,6.273985398,6.301997675,6.473582404,6.560975489
India,3.717572839,3.505848595,3.423768107,3.224032681,3.501399381,4.052631594,4.462564632
Indonesia,3.408486875,3.26154921,3.198246094,3.311445878,3.582616792,3.652829334,3.641220995
Iran,4.0093522,3.985420511,4.104418989,3.841900777,3.436231708,3.567548486,3.524747918
Ireland,6.067139085,6.113157755,6.106099364,6.138848362,6.25385266,6.420613219,6.430599601
Israel,6.048876926,5.714542545,5.437761303,5.389243927,5.137967761,5.002652373,5.495097042
Italy,3.93996928,4.063449065,3.945058538,3.83933833,3.833373298,4.057746046,4.310745761
Jamaica,3.855513834,3.956204197,3.77005231,3.7306017,3.824551013,3.703193916,3.772428782
Japan,6.215933018,6.290706668,6.223853088,6.129086269,6.207141219,6.250114996,6.183639487
Jordan,4.761435152,4.510663278,4.772730478,4.936099,4.578807868,4.43153381,4.71760878
Kazakhstan,3.482577437,3.4283904,4.020187449,4.057915126,3.762515426,4.047189343,4.188845265
Kenya,2.634410565,2.870889819,2.986318661,3.170640533,3.234476454,2.935939021,3.018123037
"South Korea",4.618918835,4.52248164,4.44187604,4.352350351,4.390478194,4.477874451,4.451161714
Kuwait,4.521791183,4.486520526,4.393862513,4.446971076,4.173847757,4.17873116,4.131933058
Kyrgyzstan,2.66377139,2.463691866,2.53100501,2.597190364,2.62393055,2.599862213,2.56935075
Laos,,,,3.6573682,3.443010162,3.348449328,3.786205856
Latvia,3.903706624,4.229077955,4.317738318,4.439776474,4.757658241,4.751755399,4.549999713
Lebanon,2.9641144,2.834641577,2.71829876,2.493023891,2.22750123,2.780852258,2.929937625
Lesotho,3.359162797,3.369045555,3.527972806,4.018007071,4.169468361,3.340893881,2.651960078
Liberia,,,3.9978464,3.356636675,3.5452,3.733853722,3.888530931
Libya,2.817832861,3.3229,3.827958,3.344333467,2.879229791,,
Lithuania,4.641941117,4.482018183,4.510407303,4.580010749,4.569743967,4.741928752,4.915824601
Luxembourg,6.329965705,6.361347529,6.360223973,6.240233236,6.320950376,6.422088357,6.444071737
"Macedonia (F.Y.R.O.M.)",4.363824462,4.26726183,4.376628117,4.618198528,4.968730611,5.11183219,4.892397911
Madagascar,3.099456193,2.90411928,2.892900066,3.000325167,2.965353199,2.863749499,2.668449816
Malawi,4.244851352,3.676490817,3.448532461,3.340220491,3.481969488,3.389501675,3.106904282
Malaysia,4.468991521,4.793443125,4.650497319,4.696266098,4.915584196,4.885621241,4.77662375
Mali,2.451187875,2.466257327,2.430913862,2.279834562,2.51545628,2.785893918,2.782822934
Malta,4.75716808,4.77653138,4.457053625,4.179479076,4.147193985,4.371986113,4.622256353
Mauritania,2.645168904,2.663042516,3.040788039,2.559653406,2.262036703,2.08745261,1.948576203
Mauritius,4.768998991,4.645888375,4.718362438,4.638602974,4.630215915,4.705032043,4.616350717
Mexico,3.555172512,3.592880003,3.705374376,3.593266267,3.406575851,3.29895595,3.255605026
Moldova,3.3278918,3.315627322,3.355883033,3.156584796,2.974015909,3.02910438,2.973177243
Mongolia,2.957076697,3.085732145,3.150522272,3.470966819,3.730177908,3.758864563,3.798695772
Montenegro,4.348378114,4.429939295,4.370898649,4.101841396,4.045330356,4.150538408,3.90304553
Morocco,3.792906263,3.9229598,4.187384976,4.313071534,4.29232546,4.12505455,3.885963733
Mozambique,3.700096622,3.761740908,3.611140549,3.16657915,3.06361983,3.023916453,2.961218393
"Burma (Myanmar)",,,,2.2666908,2.301806804,2.496471532,
Namibia,4.791925433,4.50478383,4.170529976,4.082795907,4.093861602,4.040586891,4.191212207
Nepal,2.708962958,2.884605185,2.894726277,2.83487852,2.937379869,2.993500426,2.895830612
Netherlands,6.115088789,6.15546357,6.168699659,6.085438599,5.987538091,6.064069317,6.224395013
"New Zealand",6.730844518,6.724149505,6.683242846,6.691688176,6.724228101,6.643662312,6.670712516
Nicaragua,3.24446784,3.158639661,3.426097358,3.632417661,3.366327185,3.146339679,3.146339679
Nigeria,2.911157486,2.916403589,2.90696041,2.570828263,2.482298407,2.555781742,2.605804033
Norway,6.429821127,6.400753778,6.278986198,6.29155553,6.312142968,6.475683338,6.403471379
Oman,5.870256179,6.002395086,5.834781891,5.788643,5.388554033,5.014096096,5.213553556
Pakistan,3.004115243,3.119115905,3.123623082,2.898383029,2.873139347,2.992809306,3.062364585
Panama,3.870272262,3.712713125,3.891192168,3.997073453,3.776502212,3.695599793,3.932314278
Paraguay,2.708135257,2.989141794,3.051108924,2.828696585,2.673179858,2.725509151,2.863504288
Peru,4.066273217,4.258701521,3.868367731,3.662527504,3.761349541,3.895874326,3.937304294
Philippines,2.772979606,3.013838891,3.242702164,3.311551216,3.618667095,3.5080846,3.190664809
Poland,4.919706607,4.932667681,4.933050679,4.758762142,4.664209486,4.753471615,4.84087503
Portugal,5.255380343,5.107599112,5.130488167,5.162125501,5.181092923,5.157113524,5.077010013
"Puerto Rico",4.874716617,4.681722977,4.687909621,4.794025624,4.654197099,,
Qatar,6.017165972,5.9321874,6.250953805,6.50662372,6.354888111,6.113979473,6.190634607
Romania,4.361102788,3.974165717,3.734320519,3.785739379,3.886027384,3.627398333,3.594567999
Russia,3.16225164,3.06816452,3.085110358,3.235299004,3.397699601,3.397699601,3.64470704
Rwanda,5.6396772,5.735522015,5.8066622,5.593340108,5.4705688,5.657613078,5.865227505
"Saudi Arabia",5.645943674,5.9024996,5.624797495,5.520898832,5.587184375,5.606942457,5.444051623
Senegal,3.666768447,3.578168891,3.540476648,3.581420304,3.515996508,3.624070899,3.632844819
Serbia,3.651129155,3.603625237,3.6247227,3.734523827,3.872779966,3.662466614,3.656868689
Seychelles,,,4.3224156,4.53123867,4.067983336,4.067983336,
"Sierra Leone",,,3.1325694,2.97387999,2.674392755,2.347174393,2.35051127
Singapore,6.643586776,6.659576343,6.563600127,6.507901988,6.476501627,6.566052223,6.65864394
Slovakia,3.942665205,3.741476766,3.557004733,3.39171914,3.403938188,3.544413531,3.604193057
Slovenia,5.185431618,4.8603962,4.914503256,4.811131915,4.698312315,4.997768683,5.162285362
"South Africa",4.646562273,4.63825295,4.597071488,4.594525323,4.457399205,4.335219007,4.442489219
Spain,4.997584343,4.97375573,4.8471891,4.745525412,4.435936659,4.526463944,4.71538451
"Sri Lanka",4.111187152,3.97792928,3.9036816,3.692714898,3.531590408,3.639761363,3.770361803
Suriname,,3.6918704,3.563475376,3.446998976,3.36496993,,
Swaziland,4.1194548,3.942616244,3.692068418,3.586897738,3.845333892,3.917485723,
Sweden,6.645138603,6.564868124,6.238516249,6.160818924,5.716952531,5.934996593,6.467950157
Switzerland,6.272833336,6.254673434,6.168407218,6.172113015,6.218649828,6.295046463,6.358495205
Syria,3.013398826,3.152110645,,,,,
Tajikistan,3.258898176,3.621984131,3.378944179,3.4806,3.58218112,3.932097948,4.201317716
Tanzania,3.137639433,3.181941711,3.135720826,2.795121611,2.870151323,2.8921048,2.900824098
Thailand,3.999203103,3.756815283,3.721712748,3.756668376,3.660534502,3.704747007,3.746582603
"Timor Leste",3.353145906,3.157361205,3.568893214,3.279274274,3.106979929,,
"Trinidad and Tobago",4.067730351,3.771466797,3.627534172,3.467086795,3.329288009,3.294299534,3.266633319
Tunisia,5.442843431,4.738243951,4.3319,3.925615543,3.808477227,3.589426813,3.493216318
Turkey,3.892598186,3.963501366,4.294798214,4.478009544,4.285539529,4.248194762,4.32322245
Uganda,2.89156569,2.970302522,2.997099624,2.80923917,2.770919019,2.810828073,2.950176814
Ukraine,2.802966517,2.64856498,2.686792825,2.798845447,2.962331079,2.874182651,2.937418398
"United Arab Emirates",5.948658507,6.093916289,6.370832945,6.3601856,6.426274896,6.426274896,6.488142047
"United Kingdom",5.904988748,5.877829585,5.945984614,5.987051677,5.933599231,6.034562143,6.177693227
"United States",4.950379138,4.857405161,4.806047146,4.942349036,4.957250383,5.118144913,5.2794047
Uruguay,5.446817174,5.567823407,5.506012149,5.500733217,5.574701154,5.526914284,5.544397044
Venezuela,2.746406383,2.819181004,2.630080517,2.489372685,2.35289209,2.439495645,2.469219805
Vietnam,3.249691499,3.236756672,3.13218248,3.114859208,3.204349435,3.219803821,3.254244278
Yemen,,2.3677566,2.490670752,2.364003909,2.111609585,2.0954,2.079091025
Zambia,3.826286766,3.648455129,3.548487136,3.539368065,3.708282987,3.827083965,3.470583725
Zimbabwe,3.885986371,3.933697567,3.916769087,3.69868388,3.399241465,3.431285885,3.406274474
