Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Burkina Faso",560.3549647,575.5121637,590.2872507,605.2293189,620.8644654,637.1652597,654.104636,670.6157676,688.7646945,705.9468287,719.1619326,744.0815871,785.0630824,769.9196862,781.8611664,805.1328392,801.7095927,863.6382111,880.9521452,888.1977605,879.8530572,903.921626,928.7342509,867.7738041,839.1446651,790.9677722,770.8061634,807.5411789,881.4928722,869.8425081,863.1748631,879.4705782,876.7336625,845.1055312,836.9394332,921.9362646,1037.623372,990.3381104,1039.609266,994.93855,953.483836,1006.126151,975.427849,976.1187004,954.5512615,975.2718226,1049.071024,1081.232512,1125.015633,1169.586032,1154.382059,1184.508904,1182.480885,1227.95201,1243.654623,1310.029148,1349.27355,1361.640038,1396.488911,1393.884721,1465.492765,1515.069264,1563.941956,1602.557802,1619.386703,1634.283909,1678.782162,1765.59777
Cambodia,533.3935319,538.2230929,558.3100424,550.4293607,599.6507059,572.9798208,632.5575454,657.6612256,672.7246068,719.0995102,742.0474473,715.4776044,752.9308153,787.6296651,745.7675745,760.6487939,774.3153554,793.0602136,807.7921469,799.1260991,716.0194796,680.935406,638.7108044,860.298124,728.1169139,641.4401464,712.0447637,793.9815926,896.834953,919.2141634,916.6063031,902.52331,943.4437667,980.0371207,1024.43737,1068.745156,1095.565504,1035.232097,1023.046353,1010.79376,975.2728197,1012.638488,1037.622064,1030.639438,1079.400188,1122.364407,1157.311362,1197.621604,1234.157343,1357.257424,1452.76963,1547.533652,1624.779442,1736.851909,1888.789313,2108.899603,2301.212404,2495.55659,2617.084915,2573.402979,2680.172695,2824.210468,2978.257878,3146.711241,3313.994878,3495.878047,3683.791748,3885.139309
Cameroon,1672.70741,1713.735457,1754.552876,1795.081749,1836.816157,1879.59631,1921.711788,1964.590997,2008.048928,2050.458875,2074.210749,2065.694526,2094.10164,2135.319459,2173.524619,2177.889983,2238.189987,2256.957287,2357.829434,2425.344763,2447.767215,2468.035645,2519.83085,2500.650709,2552.97781,2621.717836,2602.652178,2667.595824,2727.594865,2791.270213,2970.712059,3367.640455,3530.884048,3667.673305,3832.917994,4043.083581,4195.616103,3863.149736,3577.203715,3161.069473,3019.254246,2821.213906,2657.425013,2500.885626,2370.375317,2381.306509,2430.324284,2490.732013,2543.242602,2577.328468,2615.356093,2661.905795,2693.665959,2725.611709,2750.073319,2737.265099,2750.085586,2761.85876,2761.929855,2737.730578,2751.278684,2790.245739,2842.855027,2922.977544,3016.390626,3108.515615,3170.715321,3225.419034
Canada,12930.74425,13359.92672,13891.14119,14159.32235,13654.18538,14544.137,15343.40091,15263.23572,15134.26162,15386.47892,15521.73788,15664.03121,16451.71433,16965.06594,17732.91935,18572.71933,19411.92709,19646.25571,20357.02583,21125.42102,21370.39612,22277.37764,23182.82246,24540.18818,25190.66181,25388.52676,26427.97123,26995.97307,27807.34051,28676.21111,28686.07321,29212.31935,27983.27139,28509.98638,29856.73015,31180.12314,31676.73854,32538.70299,33682.41091,33887.08015,33468.38185,32341.44285,32238.81267,32717.11081,33822.47175,34368.55085,34559.67693,35679.19911,36749.2006,38337.38476,39955.87809,40236.72891,41001.72957,41353.69125,42232.93907,43173.52968,43862.12095,44332.1368,44302.22315,42506.39591,43329.35562,44243.54737,44503.33416,45078.63971,45721.83938,45733.62925,45882.28555,46433.36939
Chile,5570.740438,5663.728319,5909.699142,6242.29625,5931.288353,6034.719072,6006.509638,6473.139392,6666.474065,6135.876256,6482.365072,6628.136905,6778.33291,7042.52475,7041.013224,6948.186589,7566.49875,7659.632761,7783.866072,7924.728353,7941.413007,8496.825352,8240.661496,7641.225999,7577.932755,6486.942545,6598.870552,7134.820938,7606.281738,8113.300826,8622.981814,9005.569924,7643.150649,7302.022362,7606.627469,7634.962438,7935.324937,8319.118167,8774.757268,9537.562254,9716.759766,10276.95178,11217.85242,11762.7044,12145.0123,12996.01096,13686.407,14499.12118,14942.81559,14669.91542,15250.82343,15578.63564,15890.73095,16363.69871,17363.14524,18174.96805,19126.15073,19855.81055,20331.64852,19788.26806,20712.90594,21735.53119,22644.74315,23311.01276,23506.97286,23787.49463,23914.67326,23902.91557
China,,,112.7655209,133.9542796,136.4395978,141.4878965,156.6757451,158.7889583,189.7797413,205.3181064,208.1908486,176.2956464,164.9084148,172.8253676,198.8372328,229.0429156,242.6193988,224.630641,212.7308719,232.8642028,263.1742262,275.9455743,279.7129176,295.2282115,296.6935674,313.3326158,303.3550613,325.4230701,363.4525308,399.7578178,441.6707928,469.1568615,507.473442,555.8398767,663.1665211,817.8163992,918.8520014,1060.956467,1301.768111,1450.799898,1571.375795,1694.983181,1912.727829,2152.174969,2404.006613,2641.285822,2875.835657,3113.99519,3331.824879,3566.414766,3848.294373,4147.77185,4502.134186,4928.669708,5402.628207,5996.188031,6748.22544,7706.890802,8465.091878,9257.918286,10226.87015,11180.83279,12058.70496,12996.93223,13941.07187,14906.66448,15890.69894,16924.11693
Colombia,3724.018335,3719.284138,3830.566946,3938.127564,4079.693201,4104.434097,4135.359335,4151.511549,4121.390198,4278.644252,4319.028525,4393.484239,4486.771183,4492.724714,4627.089243,4651.143313,4757.104186,4816.239616,4970.939546,5148.713478,5352.42369,5525.479392,5803.961177,6053.281504,6257.918174,6262.971955,6423.304025,6561.647143,6991.363192,7225.655559,7364.268612,7359.677095,7269.502271,7222.367445,7314.796371,7389.338449,7672.869979,7917.742785,8077.315058,8175.275213,8347.644625,8371.708949,8565.01763,8884.554911,9175.8827,9491.806821,9531.851794,9731.117335,9636.769357,9115.370609,9243.217899,9279.028948,9392.852943,9639.605292,10029.30681,10373.77526,10936.72508,11552.76056,11821.49719,11875.67285,12203.28492,12856.28766,13221.98723,13707.82244,14147.66004,14415.81845,14534.04864,14588.65967
"Costa Rica",3536.695954,3515.24103,3808.038266,4238.548899,4124.172077,4431.511916,4145.593682,4334.234679,4692.695247,4680.47097,4892.125374,4904.799889,5016.875946,5258.160499,5335.182803,5632.57471,5870.361249,6032.722385,6300.322613,6525.588878,6762.889591,7006.926594,7419.120338,7780.179046,7981.144131,7919.661963,8117.998174,8591.4324,8773.729429,8934.785823,8846.669395,8433.512551,7628.710721,7620.508628,7984.343073,7819.356836,8009.758992,8160.965234,8216.847943,8464.372108,8551.996034,8548.335165,9112.512784,9494.160429,9639.946999,9764.706806,9630.418147,9915.880826,10353.68694,10517.19064,10688.53597,10855.7544,11032.56822,11324.98106,11636.91941,11909.32,12588.60307,13423.90218,13849.45021,13524.76564,14002.22388,14412.74235,14909.34185,15054.13851,15410.0675,15940.44878,16431.15528,16907.45982
"Ivory Coast",2696.507531,2740.907961,2785.083751,2828.974703,2875.014658,2920.07957,2964.416253,3010.32458,3054.218269,3084.625276,3254.571222,3434.649314,3458.145374,3866.440837,4373.190542,4095.078919,4218.399871,4076.75882,4480.764131,4447.973023,4683.78932,4672.022426,4692.685634,4833.898539,4764.318423,4568.937081,4904.524229,4928.984615,5204.967368,5099.911231,5287.402489,5270.384564,5088.370203,4713.682041,4394.62051,4446.26124,4416.539262,4192.097301,3971.048632,3808.992729,3386.843286,3245.637023,3145.232848,3040.263524,2935.482273,3001.788018,3153.464147,3247.894854,3331.759735,3300.990446,3150.825347,3076.946973,2961.199973,2859.451409,2826.410378,2811.828089,2794.443544,2783.260438,2792.843449,2822.464349,2819.012855,2644.721052,2852.467118,3054.506401,3257.949619,3481.303965,3679.511413,3874.379415
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20908.94104,20892.73152,20807.01807,20390.23187,20777.78235,20723.87987,21239.19072,21159.06885,20929.56808,20564.63458,19075.09424,14943.2088,13341.64659,12308.05959,12973.67697,13912.59151,14847.3124,15908.87947,16296.82745,16187.83021,16788.34086,17253.78528,18061.89602,19071.89976,19848.03332,20672.01614,21667.87439,22800.41024,23284.80656,21591.44523,21279.17971,21285.82409,20886.24077,20732.95216,20718.18463,21288.77092,22033.14918,22778.04171
Cyprus,4039.39202,3893.270182,4224.070706,4583.772243,4601.095376,4704.020064,5162.449223,5385.654557,5122.800513,5340.561652,4893.18476,5383.119953,5894.578988,6191.528391,5559.197986,6753.377105,7114.933433,8023.34449,8324.900576,9023.477871,9224.285798,10332.85702,10931.60872,11076.00283,9104.913115,7739.070457,9311.513565,10783.86,11557.97613,12612.87046,13230.5541,13481.97033,14183.27953,14760.33235,15859.38912,16413.8656,16968.25154,17906.95741,19246.18551,20595.18498,21781.35938,21382.24753,22770.16011,22381.65724,23218.2331,25063.34766,24995.83351,25276.28481,26275.38433,27237.74649,28492.16625,29201.60851,29850.22114,30219.67976,31180.99827,31879.71768,32766.34272,33622.44762,34055.55797,32565.71229,32143.29946,31434.20105,29981.26797,28262.07822,28137.34416,28773.24146,29566.04489,30391.51782
"Czech Republic",,,,,,,,,,,,,,,,,,,,,13139.68008,13783.43584,14459.08926,15059.31707,15686.01703,16454.12576,16999.46184,17475.67761,18106.35584,18269.23464,18528.58827,18482.52772,18188.43939,18476.66446,18886.20177,19309.04601,19842.03035,20298.41892,20715.68572,21067.95242,21297.17659,18871.9547,18758.40631,18757.65564,19296.40243,20509.4823,21400.45135,21296.12752,21246.24401,21572.70048,22556.3143,23299.80216,23730.56252,24592.60852,25791.40977,27438.50264,29239.71936,30698.25717,31261.30773,29590.8917,30175.56871,30648.60769,30360.95405,30204.08657,30991.51829,32572.83441,33392.90704,34710.63843
Denmark,13228.07724,13215.46735,13251.19315,13892.01595,14043.90215,14089.71764,14172.40261,15175.18405,15423.10524,16455.60012,16788.39555,17741.06742,18570.77555,18540.86333,20118.21532,20868.38563,21261.71449,21788.9672,22551.49747,23873.33863,24168.64807,24641.19983,25793.41921,26568.97816,26198.97553,25951.11331,27561.4638,27921.69375,28246.06919,29175.40045,29011.26348,28761.33927,29651.36096,30419.0164,31771.15991,33120.4046,34280.91428,34338.22413,34721.19123,34791.69063,35155.73217,35553.29849,36129.40977,36013.07739,37805.56824,38747.79812,39646.50086,40769.55297,41522.81818,42605.70389,44054.60131,44258.36732,44322.93559,44374.95893,45441.3816,46375.25842,48031.80364,48254.06863,47725.75432,45141.88991,45782.66953,46204.04892,46134.7672,46371.64231,46910.33194,47328.23066,47923.38898,48735.04565
"Dominican Republic",2471.84834,2687.863357,2822.529061,2702.624798,2768.648381,2846.872626,3032.414708,3118.744285,3176.89711,3089.920593,3135.575702,2964.737952,3356.495298,3459.399022,3572.84146,3030.483181,3331.705135,3339.503474,3246.478131,3497.228077,3759.019719,4043.349027,4422.199779,4827.118407,4974.896453,5082.707291,5291.870705,5415.968231,5410.599962,5510.862623,5709.436412,5807.95531,5777.017,5897.754278,5784.681511,5517.415398,5562.008414,5854.399812,5771.430568,6372.80923,5948.893076,5887.774021,6425.575353,6777.869436,6835.687208,7098.774412,7389.786412,7905.316145,8289.426619,8630.991593,8880.05285,8945.677019,9194.773796,8928.624157,9020.39283,9728.603507,10471.94308,11091.97711,11289.93673,11240.8112,12010.83363,12218.20128,12395.29382,12816.6229,13618.45751,14397.84481,15169.17303,15702.64475
"Congo (Kinshasa)",1497.394263,1640.780379,1756.551263,1820.671875,1893.510249,1928.159689,2017.228098,2038.569696,1938.675228,1963.896812,1965.667384,1715.083347,2017.088055,2059.147491,1964.247862,1939.593117,2018.818808,1938.950199,1960.601494,2081.778545,2019.562847,2090.269889,2036.399923,2151.232019,2164.203155,1999.088228,1832.75808,1790.582968,1637.819582,1584.143375,1572.1968,1566.365977,1516.102172,1498.30303,1537.923078,1498.353918,1521.932405,1514.006763,1474.957981,1419.40235,1340.905097,1186.354158,1028.430133,860.2362169,779.8175529,769.0287366,738.6488916,672.2212773,632.294941,589.8311862,525.7749111,499.3784381,498.9263212,512.0326838,531.3353889,547.6236213,559.9350783,578.0207063,597.0329693,597.5666023,623.2223073,648.7723855,676.9482507,715.8088036,764.1027714,796.9694718,796.4726578,808.7306074
Ecuador,3700.187539,3644.936154,3990.059469,3969.061568,4177.672087,4173.619098,4211.782215,4282.831283,4287.617834,4392.299243,4545.493938,4526.244717,4628.996495,4608.562343,4788.712655,5096.15701,5076.066029,5187.451474,5313.563363,5439.93762,5651.402229,5803.330691,5982.629349,6535.051775,6719.410972,6871.130286,7322.618436,7567.080133,7866.967518,8063.387489,8201.653462,8305.139284,8172.217872,7789.550957,7894.833629,8015.738342,8039.608792,7342.947949,7921.241534,7733.381077,7751.375259,8060.51263,8253.648804,8262.388029,8411.546606,8407.958826,8359.978164,8524.891471,8614.94797,8060.973024,8032.649044,8233.969527,8438.962639,8504.984225,9000.893405,9273.153443,9504.424942,9562.820642,10015.08839,9920.8445,10119.48769,10758.05859,11203.45722,11593.3935,11890.72939,11748.91983,11423.51979,11298.77943
Egypt,2739.041385,2723.242299,2709.300535,2691.973542,2676.470868,2662.658431,2724.097639,2785.859457,2850.054367,2916.376242,2984.535739,3103.174853,3233.495317,3372.396326,3511.235923,3652.677196,3588.26966,3465.590317,3449.077963,3615.819127,3775.17827,3862.378974,3864.927831,3896.34916,3963.066709,4276.923263,4835.754844,5319.015975,5550.729069,5809.271002,6229.096236,6248.057395,6690.517626,6989.353723,7193.366071,7437.995704,7406.01548,7420.224489,7556.618984,7609.203188,7594.255768,7704.439524,7802.21318,7971.308427,8127.508871,8355.727237,8629.928556,8901.133935,9136.929091,9409.633993,9748.391097,9974.736997,10055.73328,10118.24029,10270.05583,10492.49883,10861.82438,11372.534,11787.08652,12048.37386,12405.62714,12124.96298,12158.87271,12168.46826,12440.00211,12601.64618,12818.64832,13029.85044
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12804.75334,13173.60761,13557.41656,13926.02584,14180.7065,14079.41098,14356.23287,14382.88019,15033.2536,15983.41782,14680.11175,13278.61747,11616.31408,10906.10246,10958.92363,11884.83149,12703.51169,14365.38167,15101.18087,15092.67688,16809.7135,17987.81507,19201.964,20755.97299,22194.75951,24414.60075,27081.65766,29313.37722,27799.21586,23751.60493,24343.60511,26272.78209,27502.62526,27991.37946,28839.49875,29254.71345,29701.86959,30359.69318
