Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,64033.25698,62454.42669,61042.73565,59627.69732,58121.88098,56614.36745,55143.00863,53701.0895,52200.77926,50541.48622,48622.72652,46085.73088,42960.19994,39725.11561,36883.86718,34997.02447,33754.54576,32598.48491,31579.38628,30700.37861,30009.45665,29434.54433,28882.12975,28378.82513,27931.30392,27540.8092,27235.07012,27025.67776
Albania,36036.49417,35920.87519,35771.56949,35594.07593,35393.61665,35172.29572,34889.98556,34534.98897,34197.17283,33725.15998,33158.04615,32607.46194,31952.83016,31267.97174,30641.13911,30128.70189,29684.21114,29241.17244,28816.79118,28444.9762,28162.06479,27931.71373,27702.99413,27489.34451,27285.76195,27093.30219,26929.97935,26793.24408
Algeria,32292.01995,31636.7789,30966.86389,30290.80254,29624.33318,28981.88016,28325.65382,27614.44126,26865.59378,26104.64947,25380.58645,24584.05286,23656.94537,22691.07302,21791.60683,21043.41402,20385.64972,19687.38748,19017.05783,18427.89081,17982.41052,17619.93823,17253.86782,16893.01537,16531.82396,16188.69412,15863.64162,15571.12491
"American Samoa",27955.87953,27667.82922,27369.34005,27062.8335,26758.05248,26467.97093,26166.49788,25826.18876,25476.4992,25143.86973,24845.4197,24544.80801,24198.41062,23851.49541,23541.06928,23298.73207,23097.56687,22878.40432,22649.03994,22426.44539,22253.14057,22120.90527,21993.98714,21880.74728,21768.93405,21677.81294,21589.71676,21516.37303
Andorra,11900.36504,12055.47853,12115.01667,12055.28355,12043.20345,12031.83505,12013.50593,11983.65798,11913.82642,11821.09316,11677.0997,11528.03352,11379.54538,11353.15129,11328.06405,11280.21329,11202.91561,11078.09818,10943.12568,10794.8979,10687.5287,10735.40788,10699.32773,10620.50705,10571.52236,10544.86905,10501.90325,10480.04365
Angola,58146.07149,56586.47339,55115.12758,53792.50156,52667.11527,51779.06566,51016.12998,50248.95464,49518.77443,48873.43306,48376.85089,47989.34884,47641.36698,47333.39989,47049.30738,46764.05133,46441.88086,46057.7033,45637.63175,45206.16908,44809.28435,44477.43827,44183.21741,43911.77254,43630.25506,43328.60004,42985.90157,42603.49844
"Antigua and Barbuda",39889.66639,39658.76241,39396.93355,39125.93016,38856.09024,38610.61737,38318.45862,37897.80188,37420.50766,36960.21678,36585.76346,36275.26226,35948.63529,35625.33741,35338.55009,35112.87197,34952.91881,34780.00421,34604.71192,34433.23653,34284.77285,34171.70041,34037.65077,33885.36311,33721.26047,33540.73448,33349.55336,33148.05161
Argentina,22211.17888,22126.27842,22020.77424,21900.19504,21761.35444,21615.85584,21431.5925,21198.06977,20946.93779,20687.37796,20453.8371,20205.16636,19902.59557,19590.34856,19307.85771,19103.37683,18956.05454,18787.50155,18614.7235,18451.98369,18318.93046,18202.57589,18072.86101,17935.71161,17801.00504,17655.74914,17505.63691,17359.1757
Armenia,20572.00933,20354.16408,20186.91082,20063.05818,19992.31891,19951.85384,20001.06604,20130.01281,20288.92822,20428.52614,20481.75646,20485.67464,20499.44392,20510.65503,20500.8949,20456.33369,20357.88208,20192.75342,20013.45596,19845.20092,19730.4916,19640.1114,19520.77877,19373.4222,19207.923,19016.77345,18805.31986,18592.66217
Australia,6593.391538,6480.562923,6351.674092,6220.118386,6086.745197,5959.186764,5790.927652,5558.460802,5306.08498,5072.013958,4897.184689,4746.468924,4576.852155,4411.213053,4276.936445,4199.182539,4179.793179,4178.787444,4182.482259,4180.533442,4161.844504,4124.906961,4082.057937,4033.713128,3985.695013,3935.737676,3882.796505,3824.977512
