Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Bulgaria,639179,473477,606531,512341,465982,318400,433750,256167,244592,232268,206379,213719,266084,211922,249885,298973,239074,307057,243029,229760,263827,298800,300639,313689,19181,18315,20049,19740,21268,17291,15969,19486,12363,19255,12420,11043,15789,7793,10305,9932,12517,5530,5990,5539,4000,3626,2502,3880,4675,3100,4498,9508,12587,6935
"Burkina Faso",,,,,,,,,,,,,,,,,,2000,2000,2000,2000,1600,2000,1667,2150,2313,2447,3872,3908,2806,3657,3592,3766,3989,4099,4300,4505,4661,4908,5114,5348,5608,5974,6197,6426,6652,6713,6940,6494,6818,9396,8459,9496,9272
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,10714,11905,14286,14286,13000,10861,15249,15238,14783,15346,15833,15627,15385,15714,16667,16250,15882,15556,16167,16667,16316,16842,16842,16500,16551,16615,16654,16579,16744,16805
Cameroon,,,,,,,,,,,,,,,,,,,,,,,,,14000,17000,19600,21333,22571,20000,9963,9961,9965,9968,9971,9974,9978,9980,9937,9970,10004,10037,10067,10018,9975,10016,10122,10257,9890,10024,10345,11106,10685,10500
Chile,,,,,,,,,,,,,,,,,,,,,,,,,9609,9573,9653,10389,9839,10183,9797,8212,10825,10127,10807,13388,12210,11908,13045,13581,14595,15030,13589,13292,13230,21653,18872,19733,19381,19296,21066,21411,22981,20832
China,,,,,,,,,,,,,,,,,,,,,,,,,18230,19252,19841,19541,20617,21239,26050,28638,22205,23324,22897,22324,24622,26037,28461,31344,28321,32331,34789,36046,39385,38135,40916,41340,41787,40927,41293,41275,43459,43741
Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,29600,28846,28148,27956,32365,28857,27727,29472,29824,29955,30040,29387,22559,29981,38075
"Costa Rica",,,,,,,,,,,,,,,,,,,500,2200,4533,7000,8000,8824,8333,8667,9000,9231,8333,2573,1836,1959,2994,2985,3175,5172,5000,9672,9895,4556,3266,4312,13222,8580,7723,7978,10459,10209,10194,10194,10374,6043,6043,7111
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10352,10654,11412,11035,10536,10897,11496,14034,14028,15155,9888,13524,14085,12413,12289,12502,9720,10162,17323,10740,4246,6914,6966
"Ivory Coast",4250,4250,4250,4250,4250,4250,4250,4250,4250,4017,4250,4225,4030,4188,4313,3941,3889,3922,3983,3842,3269,2967,2680,2675,3932,3717,3383,4075,3538,4145,2832,2658,3157,3076,3099,3580,3880,4831,3940,4060,7185,4000,3352,3847,3829,3843,3870,4081,4202,4111,3985,3980,3968,3957
Cyprus,4197,4375,4492,4239,3872,4218,4314,4254,5333,5195,4984,4675,1490,4515,4246,5083,5375,9366,5449,6679,6686,4324,7055,6916,4522,7583,4036,4729,5010,4726,3545,3362,6711,2351,10080,4071,4325,4898,3641,5563,2098,5610,1992,1809,2216,1645,1756,1742,1346,2094,1830,1250,2170,1877
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19053,14632,14332,13963,14118,12225,15058,15035,13280,40360,39010,49760,49030,66764,67871,71707,76237,84869,91950,97925,103900,109874
Czechoslovakia,,,,,,,,,,,,,,,,,,,,,,,,,8980,14079,9214,11064,13908,13517,14570,14005,,,,,,,,,,,,,,,,,,,,,,
"North Korea",13600,15200,16000,17200,17600,18400,19200,16333,16667,17667,18000,18333,16286,14750,15000,15250,15750,16250,17000,16222,14182,13500,13846,13538,12667,11733,11358,13951,13765,15096,15092,15002,14906,14719,14729,14489,14369,14255,14249,14016,15203,14583,15000,14964,15185,14143,13077,13133,15110,16004,17500,17600,17600,17466
Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11667,11667,11667,8333,7169,9477,9574,9318,9062,8806,8550
"Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,1820,1840,1840,1840,1860,1921,1628,1628,1627,1627,1627,1626,1705,1707,1727,1722,1715,1708,1724,1679,1663,1646,1737,1739,1500,1394,1281,933,933,982
Egypt,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25833,26250,26923,25000,26471,29412,30000,29004,28765,28571,28441,28425,28409,28367,28261,28543,41498,45783,45965,45228,45253,44858,48043,50470,52784,48677,53281,59949,60617,61760,63037
"El Salvador",8571,8571,8611,8611,8649,8649,8684,8462,8500,8293,8333,8140,8182,8222,8302,8302,8105,7884,7886,7886,7886,7886,7950,7839,7721,7886,6768,6636,7229,7493,7143,6857,7018,7000,6977,7229,7491,7491,7229,7229,7222,7551,7641,7790,7943,8110,7297,8662,9033,9419,9819,10231,10650,13673
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,10345,10517,10517,10690,10862,9054,11034,11207,,,,,,,,,,,,,,,,,,,,,,
France,,,,,,,,,,,,,,,,,,,,,,,,,13259,13367,13473,13344,16502,16034,15133,18238,14885,18347,16245,17374,20667,21480,24002,21921,20917,21666,15563,17337,17138,20766,17038,17180,18177,16555,16911,17699,15697,16535
Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16500,16522,16000,21706,16970,16813,16975
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17878,16712,18228,19444,18861,18277,19056,19928,18794,18248,17610,16704,16654,17565,17353,17133,18041,17413,17624,17809,17586,17527,17672
Germany,,,,,,,,,,,,,,,,,,,,,,,,,17045,24811,11619,26894,22957,23828,9961,35352,32227,27930,26953,27772,21960,33778,30227,30333,34889,32466,32507,31880,32030,32180,32330,32479,32629,32779,32928,33078,33228,33378
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,2692,2692,2692,2688,2919,2937,2927,3556,3669,3120,4590,4247,3995,4168,3780,4172,4723,4990,5080,5284,4734,3847,4179,4524,4139,4919,4900,5441
Greece,,,,,,,,,,,,,,,,,,,,,,,,,13344,12752,9519,14833,15094,13185,14703,16145,15556,14108,14203,15313,15127,13198,17433,14508,16600,19418,19475,23608,24186,24723,22607,15685,22980,22263,23322,25416,23268,20807
Guam,,,,,,,,,,,,,,,,,,,,,,,,,33333,24889,25333,25333,25333,29333,25274,25333,25333,25333,25299,25300,25300,25294,25293,25278,25293,25200,25335,25333,25395,25385,25714,25632,25594,25661,25704,25747,25791,25834
Guatemala,,,,,,,,,,,,,,,,,,,42500,41538,40667,40240,39133,39333,39600,45375,41349,44519,45357,45011,46855,48597,48598,48600,48503,49286,48760,49033,49527,49784,50281,51948,51948,51948,51948,53763,54000,54545,54862,55138,55618,56042,56466,56890
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,7000,7000,7000,7000,7000,6723,8482,8453,8000,8458,8604,8751,8897,9009,9177,9000,10000,10000,10000,10000,11273,10833,10484,10566,10920,10164,11018,11731,11722,11379
"Guinea Bissau",2000,2000,2000,2000,2000,2000,2000,2000,2000,2083,2083,2083,2083,2083,2083,2083,2143,2143,2143,2188,2273,2273,2273,2667,2766,3000,3273,3273,3750,3750,3225,3750,3530,3099,3223,3674,3859,4000,3850,3463,3886,4057,4156,4221,4178,4481,4658,5163,5642,5298,5151,5224,5294,5363
Honduras,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2667,2727,2730,14286,14131,14129,14127,14127,14129,14134,14103,14110,14131,14156,11333,16679,15769,14865,13943,14615,14527,14544,14551,14563,14574,14286,14598,14611
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,15900,16270,15041,13542,13673,13962,13457,13138,18369,15338,16236,13908,13284,12118,11792,10952,11555,10009,9362,9096,7521,15596,11056,14646,12947,12347,8533,7344,9766,9364
India,4533,4673,4565,4719,4634,4621,4787,4853,4714,4621,4392,4285,4173,4005,4208,4521,4477,4557,4294,4242,4175,4289,4304,4352,4486,4690,4928,5101,5261,5501,5605,5872,6332,6370,5722,6728,6590,5532,6628,7693,6560,6409,6633,7020,6770,7018,7380,7810,7913,6825,7222,7571,7713,7639
Indonesia,,,,,,,,,,,,,,,1562,1033,1025,1066,1115,777,827,897,932,1794,4919,2782,3129,2563,2753,2789,3242,3401,4040,3816,3970,3533,1844,2182,1860,1881,2182,2511,2580,2912,2921,3244,3190,3375,3168,2589,2624,2618,2904,3133
Iran,13086,14664,10703,11766,11079,7669,9254,11197,10108,9063,13112,12969,11231,12091,9994,11960,10472,11517,5098,5719,11942,13588,14422,13111,13228,13652,13129,13206,14327,13021,14354,14420,15075,14141,12701,13739,13994,10023,13666,7900,11496,11278,11306,6497,8284,9773,15044,25380,26890,26124,19264,19317,19608,20152
Iraq,,,,,,,,,,,,,,,,,,,,,,,,,16556,17053,15728,16126,16523,16485,13452,13459,13491,13524,13592,13704,13878,13888,13852,13973,13833,13481,13345,13747,13754,13623,13000,13934,14104,14334,14529,16365,14888,14486
Israel,1500,2273,3750,4615,4706,3522,5259,7069,7344,7188,8171,9767,7041,7857,8333,10185,10172,10952,10983,8459,9501,8598,7757,12035,6600,11738,8920,11190,9953,12061,10477,11528,13435,13070,16399,16306,20328,13357,13453,17965,16066,40230,26132,16973,33431,33043,30479,28632,29921,40876,48053,53240,48651,38158
Italy,14573,8305,11682,11880,11573,12345,12505,13947,10563,12184,10198,10377,9250,10802,10520,10837,12024,13367,10568,12552,17878,12262,17876,12691,13221,14028,14383,14858,13561,12468,15311,13758,12577,14759,14660,14513,14781,15687,15711,14612,15324,15923,13241,17368,14908,17618,16783,16412,15685,15582,17233,15634,16276,13992
Japan,25000,22846,14658,12611,9668,11275,11851,13352,12891,12385,12321,13381,14606,13348,13499,12890,13649,14028,14909,10658,13493,11839,12356,12657,11422,12971,11872,11894,10313,10691,8828,9465,7878,9880,11429,10308,11625,9527,11152,10114,11197,11758,9921,9877,9160,9914,9609,11244,9819,10829,8925,9952,10194,10594
Jordan,12500,12000,12000,12000,12469,12203,12308,40000,15370,19930.5,24491,30244,20192,16732,7456,36149,41321,14092,18758,32085,40859,40538,20683,14104,16521,12506,20904,21839,22724,24138,36226,37353,42704,34186,38538,37038,20085,21649,22643,34115,20796,50631,43287,42784,49813,65500,42843,30995,26146,49309,63532,42736,47997,47049
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31667,31273,31321,28755,28618,29364,29525,27950,26443,31572,29665,34681,28079,31026,35766,27229,26532,25826,31345,29596
Kenya,3571,3774,3774,3824,3676,3733,3636,3770,3868,3353,3945,3585,3503,3673,3414,3908,4176,4292,3626,3649,3697,3795,3942,4956,4104,3994,4104,4021,3958,3765,3873,4135,4373,4607,6269,4175,3989,7598,6670,6475,6725,7784,7560,7658,7772,7985,9122,10141,11138,11380,12234,14573,16974,17638
Kiribati,5714,5714,5682,5682,5682,5778,5778,5778,5870,5870,5870,5870,5870,5870,5870,5957,5957,5957,5957,5957,6042,6042,6042,6042,6042,6000,6000,6000,6000,6920,6133,6000,6000,6538,6396,6429,6454,6498,6667,6573,6563,6604,6667,6765,6698,6857,6757,6711,6711,6250,6478,6659,6628,6628
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15116,15704,17161,17285,15288,16333,15284,15765,11863,15423,16517,16079,17463,16350,15805,15730,15648,15476,16476,16425,15481,15431,15218
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,25000,25000,25000,25000,25000,25000,25024
Lebanon,22051,16038,16604,27137,20051,18622,86111,116792,63780,57072,52335,64455,84421,74444,69406,67264,64224,57874,52158,51342,47315,44228,46078,54545,54118,58820,63011,63293,64440,70271,72050,54220,59700,63819,75365,88518,54692,47662,43425,35079,34457,34280,40476,42358,42642,42401,43864,44786,49247,46420,45383,48760,49349,50022
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,8261,8696,8696,8696,8696,9500,8716,8755,8794,8834,8873,8913,8952,8925,8944,8800,8984,9029,9075,9123,9175,9231,9231,9434,9630,9600,9556,9609,9611,9649
Libya,,,,,,,,,,,,,,,,,,,,,,,,,5000,5000,5512,5512,5512,5337,5172,5035,5000,5032,5094,5049,5047,5043,5000,5032,5034,5038,5045,5000,5050,5098,5146,5192,5524,5566,5660,5818,5725,5677
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21429,20254,20270,18158,18421,18421,18421,16447,16447,20000,20000,20000,20000,20000,21667
Madagascar,1600,1700,1800,1800,1900,2000,2000,2157,2255,2353,2381,2476,2571,2545,2636,2727,2743,2957,2870,2957,3103,3183,3175,3258,3287,3608,3546,3767,3892,3885,4012,3962,3629,4047,3948,4109,4284,4108,4280,4094,4125,4117,4176,4221,4247,4158,4195,4323,4379,4427,4428,4532,4532,4471
Malawi,,,,,,,,,,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5333,5882,6000,6190,6364,6818,7727,7500,7727,8182,8599,8696,9048,10000,10000,9551,9683,9524,9500,9545,9583,9434,9643,9492,9500,9633,9701,9629,9631,9633,9634,9636,9638
Malaysia,18000,18000,18000,18000,18000,18000,18000,17619,17727,17932,17928,17619,17572,17989,17980,17582,17956,18065,16856,17735,18109,17544,18004,17981,17143,18850,18557,18849,18851,18868,18966,18750,18798,18818,18571,18850,18868,18882,18899,18941,18962,18987,19043,19127,19221,19328,18571,19642,19867,20104,20350,22222,20821,20367
Maldives,34000,34000,35000,35000,35000,36000,36500,37000,37500,40000,41951,43333,43256,42955,42667,43478,43478,44681,45833,44898,46000,47059,50000,49057,50000,49818,50000,49825,50000,49952,48766,49731,50000,48000,50000,49298,50000,48571,48731,50000,41935,42308,40741,40000,42857,51282,52500,48780,48421,48583,48837,48837,51220,48837
Mali,,,,,,,,,,,,,,,,,,,,9587,152148,18706,44000,23048,6406,6276,6392,6667,6667,7287,5816,5911,6006,6101,5492,5357,5432,5058,4640,4883,5024,4364,3998,4063,4109,4092,4292,4716,4414,4220,4759,4789,13294,19376
Mexico,45697,43220,44394,45235,47977,47895,43888,43337,44843,44203,32710,20418,22001,20379,18111,14722,11229,14540,14585,9167,11108,10769,13546,11932,12336,12184,11739,10631,9176,10046,11662,12035,12656,11086,11812,11569,12000,13243,13334,12967,13974,14139,15717,15735,15268,14731,15377,14783,17778,14433,16390,17429,16991,18197
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11111,16000,16265,15651,17222,17688,21622,27442,23893,25909,24244,23786,22178,23130,24696,24400,24580,24760
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17800,16450,17333,17416,18575,17376,16625,17191,17232
Morocco,,,,,,,,,,,,,,,,,,,,5077,7308,6960,2301,4339,3289,3720,3298,3552,5248,5292,6273,4570,3943,2606,3635,2913,4120,4013,6212,5036,7013,6557,5330,4876,5544,6307,6376,6719,9025,6643,7005,6918,6656,6870
Mozambique,5944,6000,6478,6783,6476,6263,5611,6197,6168,6345,6313,6250,6667,6276,6267,6100,6100,5545,5500,5469,5469,5545,5651,5639,5721,5769,5738,6000,5909,5631,5766,6378,5319,5111,6077,8868,7221,7954,8389,8390,8286,7720,8509,7165,8695,8376,8266,8333,8312,8778,8057,8091,8737,7885
"Burma (Myanmar)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6429,6250,6667,6667,7051,7500,7882,7778,7500,7200,8667,8667,8516,8592
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38889,38667,38961,38750,38554,38824,38636,38889,38374,38497,38200,38684,37804,38973,38512,38602,38684,39136,39391,40201,40307,35175,47826,52139,38125
Nigeria,4667,5833,6000,6129,6197,6216,6234,6250,6250,6250,6250,6250,6250,6250,6250,6250,6250,6250,6250,6250,6250,6250,6250,6250,6284,6352,6284,6284,6284,6857,6452,6378,6367,6345,6123,6073,5032,6097,17484,17987,18302,18828,18921,19014,19231,19879,20003,20983,22233,23026,23805,22838,23177,23514
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9629,8044,7402,6867,7039,6690,7654,7783,12833,13563,11938,10684,14354,14898,14395,14949,15492,16028,16590
Pakistan,26718,27206,27660,28082,28477,29870,30573,30723,30994,31818,32597,32688,36126,43100,38030,37692,39526,37664,38502,39291,37364,39793,43417,44432,43577,44024,43393,43469,43101,43679,33585,34830,34718,35249,36912,36861,36389,36553,36976,28347,29223,25612,25034,24077,24441,24726,24498,25265,25486,22139,20839,22288,22657,22270
"Papua New Guinea",5335,5000,5000,5111,5217,5208,5200,5192,5185,5273,5357,5439,5517,5500,5484,5469,5455,5441,5429,5556,5541,5526,5513,5506,5488,5488,5476,5465,5455,5444,5437,5435,5426,5421,5453,5445,5469,5492,5567,5612,5577,5581,5600,5652,5583,5600,5600,5500,5600,5700,5650,5627,5637,5633
Peru,10256,10396,10667,10781,10372,10141,10258,10292,10135,10698,10902,10538,10689,10417,10532,10506,10663,10775,10948,32474,25430,27801,26521,27043,13208,11120,7453,9252,9478,14749,12300,12711,13183,12713,13258,15254,16019,13580,11140,10736,9118,8639,8867,8521,10291,8908,8502,8294,8302,8138,8469,8532,8575,8527
Philippines,,14590,14510,14509,14445,14490,14536,14827,14668,12575,12307,12538,10740,11468,12800,15591,16078,14465,12457,10097,6919,7295,5747,5552,4431,4972,5800,6349,5684,35768,36468,36543,36661,42512,51511,21162,57286,55876,37372,38389,38344,38833,38845,40825,40911,39740,39650,39837,39919,46683,46069,45454,49319,57471
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12500,19122,37500,30000,25000,29832,25474,26740,24126,21192,22619,26264,25071,21251,23117,18537,10908,4508,6864,6910,3760,4665,8447,19489,19056
Portugal,12880,13451,11390,13568,8003,11649,12329,10047,10104,11905,7879,10230,10603,8446,7301,8690,7156,7960,5510,5611,5526,7034,7999,7041,6906,6120,7141,5446,8170,7853,7432,6762,5798,5693,5227,5568,6516,6101,6888,8944,6923,9298,8608,7410,5797,6807,5963,5575,6078,5417,4958,4929,5336,5052
"South Korea",18545,18545,18844,18361,19114,18857,19193,18511,18322,18448,18406,18213,18327,19023,17960,18295,20785,23191,23070,22708,18190,21337,21807,21366,22239,20123,19943,22838,23171,23781,25177,25938,26750,26956,26099,25752,25811,24536,24103,24543,24276,21280,19207,20981,22295,21147,20807,20538,20272,19919,19089,17447,17497,18413
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11969,17935,15715,9416,9196,11632,20900,15130,17498,24465,35741,45517,49980,33447,28650,25532,32387,23556,24522,27808,17638,20058,9572
Romania,,,,,,,,,,,,,,,,,,,,,,,,,112000,103333,101429,99200,97600,107794,75000,83846,93090,78846,91224,148404,139654,135936,137145,146100,164433,180224,249765,83445,228587,228538,120302,186434,249675,229806,242292,193472,194151,157959
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,6250,4667,4722,5412,5247,7871,8000,6522,7600,12000,13000,11364,7333,3803,9294,12200,15016,14734,17233,20355,23370,23352
Senegal,10000,10000,10000,10667,12000,12000,12000,12000,11500,11250,12000,12500,12000,11500,12500,11000,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,6140,5333,6462,3952,4086,4291,3931,3636,4013,3578,3406,3024,3436,3715,3801,3869,3916,3991,4056,4153,4212,4570,4947,5263,5205,4952,5008
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16965,16549,15253,15733,16476,15959,10481,38303,33679
"Serbia and Montenegro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17765,19512,17282,18016,18056,20315,18218,16251,17919,17592,17942,19475,18492,18382,,,,,,,,,
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22125,21538,15526,13333,13158,13208,10526,10000,10526,9589,9257,11136,11970,10288,9075,10101,8792,5620,2596,714,469,409
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73435,88400,141059,140529,204960,120824,239011,182234,322258,246452,317441,309470,357515,151411,217836,184680,175462,172439,149361,126715,163328,143257,123035
"Solomon Islands",10000,10000,10000,12500,15000,17500,17308,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,11550,9981,10000,10000,10000,10000,9992,9994,9996,10000,10000,10000,10000,10004,10000,10000,10000,10000,10000,10000,10000,10000,10001,10000,9999
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,26316,26316,26316,27778,27778,28571,28650,28784,29126,28846,28688,28571,28261,28000,28333,28788,29412,31507,32000,33333,33750,33549,33721,33450,33356,33000,33962,34135,34630,34825
Spain,14838,10327,11581,11388,11659,11197,13133,10901,9102,9609,8574,9413,7646,8931,6791,8234,4453,6825,5289,5348,6662,6639,4240,5176,5964,4654,5280,3938,6210,4874,4810,5488,5137,4611,3153,4395,6517,3948,5037,3956,4515,4929,3810,2107,3998,5911,3830,3843,5162,4584,4495,4525,3319,4225
"Sri Lanka",,,,,,,,,,,,,,,,,,,,3177,3236,3236,2070,2055,3519,3439,3401,3692,3490,3462,3400,3333,3061,2957,2604,2595,2270,3406,2453,1999,2252,2248,2452,2708,2720,3414,3221,3169,3100,3069,2984,2864,2980,2968
Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9722,9420,9450,9449,9444,9722,9615,9600,9995,9375,10475,11080,11599,12124,12662,15244,13713,13242
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,25000,29630,13636,26571,21882,18688,22383,24429,23822,21788,21945,21092,20668,21203,26067,17680,17667,18261,16672,18587,18538,19063,18240,18191,17392,17161,16800,16844,15600,15675
Syria,8286,10583,8978,8731,4724,7516,10101,10213,8604,10893,8709,13788,10035,10528,14954,8790,13155,11135,8242,6744,5798,6280,10246,9780,24193,29487,13580,17415,17855,9350,14552,14167,17203,16338,15677,19749,15137,29011,25016,22435,19323,28551,27513,19433,34756,22872,18448,18200,20540,15823,20804,11702,11209,5582
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9394,8882,8911,8850,8060,7424,8857,9444,9287,9980,8970,9423,9401,9371,9848,9328,9174,9172,8906,9219,9091,9516,9516
Thailand,36000,15000,16667,11429,11250,11111,12000,10909,10417,10769,11429,11333,13125,14706,15556,15263,19500,21000,25143,25556,24727,28923,23333,25882,10539,12617,12054,10979,11111,12213,11167,11200,11231,11001,11266,10857,11428,10811,10896,14570,14930,14925,14971,14331,15765,15097,14820,14531,14249,14502,14412,14824,14907,14896
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16903,17335,17925,18249,23907,21093,18202,20072,20187,12026,11617,13054,12467,11586,11440,11191,10472,10011,9474,8952,8596,8289,8058
