Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,36.51784859,35.57343629,31.18663942,27.94746731,27.54446962,26.8505575,25.90496069,25.16635267,24.5370395,24.40186576,23.91771635,23.36798333,21.66169568,20.37308528,19.55955013,18.22177677,17.43927046,16.70959483,15.76917164,14.94938383,14.1938835,13.44839997,12.79225765,12.26023857,11.81779395,11.5180509,11.23150866,11.00049938
Albania,4.647708075,5.05488089,5.115857035,5.142173979,4.917726292,4.951244449,5.199033263,5.289610121,5.040824298,5.133320385,5.467572926,5.276444747,5.318128868,5.325361392,5.170259208,4.787608745,4.444348407,4.068197914,3.865738352,3.682397103,3.607668312,3.753063578,3.848530628,3.960142279,4.106545037,4.201148059,4.261954516,4.353211951
Algeria,6.056969228,5.913632618,5.803415066,5.724200278,5.635630234,5.559979771,5.484182673,5.434024572,5.354724321,5.309162351,5.163869667,5.034544779,4.918238142,4.822030344,4.710205961,4.58083579,4.455764668,4.353717289,4.261724679,4.191083399,4.11477692,4.036398315,3.95204106,3.899430345,3.858459251,3.812789024,3.744249336,3.700063017
"American Samoa",6.943161902,6.917845921,6.838115682,6.70015955,6.58239386,6.464446387,6.326200327,6.209837761,5.929830011,5.817936474,5.650062225,5.745881372,5.97783561,6.020382485,5.964599576,5.657988026,5.29982467,5.076946231,4.90085611,4.754245494,4.682323519,4.502755348,4.402853603,4.259654457,4.103830504,4.067095045,4.18188158,4.268047187
Andorra,1.323445624,1.272741102,1.252582361,1.226043887,1.231017591,1.214194137,1.178402108,1.130365083,1.084094136,1.045246233,1.021110788,0.998903974,0.978739295,0.927343489,0.893826175,0.867108798,0.849423946,0.849094718,0.852968391,0.873090847,0.87984657,0.885905083,0.897923348,0.909900267,0.916156192,0.920595268,0.925398237,0.926788461
Angola,12.52185834,12.44199814,12.36321462,12.43375312,12.42642279,12.1481522,11.54311178,11.18214779,11.47474752,11.00008598,10.65868305,10.14492723,9.711036593,9.360883421,9.247635536,8.677443107,8.215017465,7.694848477,7.271375373,6.81953066,6.455370487,6.077587916,5.756023824,5.440940746,5.034111577,4.812560017,4.570076537,4.410521494
"Antigua and Barbuda",2.68527296,2.617941352,2.590496431,2.578577097,2.572813974,2.575516201,2.548273846,2.537366894,2.500264786,2.391451263,2.26837255,2.230412289,2.140132293,2.144455556,2.138928352,2.104354377,2.064219589,2.024297167,1.970246903,1.909270524,1.912593652,1.917371578,1.874342965,1.890820884,1.976914563,2.003579016,1.981072894,1.985710915
Argentina,2.066593697,2.03175852,2.034462684,1.987981135,1.928998296,1.95196387,1.983134463,2.012100351,2.129348399,2.193560552,2.070300126,2.095440437,2.115791917,2.141326437,1.994019187,1.889106852,1.788783559,1.760866955,1.602772246,1.535101637,1.453645714,1.386295112,1.304737422,1.286345685,1.224908463,1.196014628,1.189381038,1.17410183
Armenia,1.737383998,1.749535549,1.828458499,1.911253304,1.885231091,1.860205069,1.849737969,1.767080473,1.681957409,1.598247899,1.48314479,1.405621088,1.390302572,1.330450702,1.215169444,1.134866075,1.069382701,0.989535647,0.932742154,0.89259616,0.855704126,0.822620221,0.809389486,0.745517145,0.632522555,0.559411569,0.538101245,0.558939287
Australia,4.634066181,4.489664153,4.459157572,4.321176092,4.303122893,4.062760239,3.865790833,3.439920589,2.940165084,2.584433508,2.391006132,2.178336308,2.042144841,1.857696411,1.79124112,1.753022296,1.810017786,1.870656722,1.889635949,1.878166816,1.847437957,1.83363526,1.784222509,1.763311506,1.794869211,1.814749098,1.802371341,1.818067011
Austria,5.001286819,4.941554789,4.661890812,4.38026722,3.997592303,3.711964025,3.394627796,2.983792526,2.732061042,2.546295969,2.433002651,2.307501524,2.372916698,2.308089439,2.082278927,1.907410738,1.679392141,1.536368603,1.395033433,1.2930203,1.134018948,1.022241636,0.952399718,0.88933335,0.828614566,0.804835624,0.794857626,0.811861712
Azerbaijan,2.873226832,2.994010116,3.255834782,3.434281741,3.67205388,3.612249688,3.508539603,3.265137282,3.024327708,2.725042012,2.434887869,2.206552234,2.092655005,2.054095637,2.018678649,2.035371292,2.021661002,1.970733269,1.906619564,1.855102127,1.813597981,1.76133259,1.70285428,1.636475693,1.583052134,1.544163396,1.533569794,1.546792475
Bahamas,2.31921876,2.332129376,2.340091714,2.328642575,2.352887682,2.358482955,2.36628959,2.321557079,2.275649541,2.213015413,2.071569647,2.040797333,1.933747875,1.961211673,1.978095948,1.951291107,1.950079854,1.912735433,1.879592324,1.850103255,1.811520693,1.793908758,1.749703243,1.747235019,1.790104946,1.837101041,1.854786222,1.874552659
Bahrain,4.075536918,4.063818205,4.04641819,3.984385462,3.935695042,3.910954557,3.81313304,3.72181807,3.666352888,3.42972221,3.050872901,2.902448879,2.728300712,2.631949206,2.443869879,2.204076225,1.911062268,1.759675183,1.634700098,1.495481698,1.407170554,1.38706504,1.394840926,1.353759414,1.306951724,1.341498657,1.374734259,1.422847921
Bangladesh,25.93704231,23.37283379,22.68757813,21.31097386,20.02589458,19.40742522,18.20750616,16.98105329,16.01270901,15.33904457,14.84579443,14.3457491,13.77976056,12.9815487,12.0982336,11.60115128,11.3136741,11.11876521,10.76949467,10.33007614,10.04610569,9.556736393,9.157257748,8.936187065,8.982896562,8.841896728,8.71613406,8.849473507
Barbados,5.224483456,5.181472804,5.147603256,5.137962779,5.170679163,5.005104767,4.905736279,4.980733145,4.933970236,4.795824926,4.668016084,4.665062762,4.657680737,4.778910723,4.888941498,4.834505126,4.65893791,4.418243908,4.255003678,3.943978419,3.818421373,3.751497865,3.634702449,3.657631931,3.715635741,3.78218953,3.798573451,3.851277018
Belarus,8.35940499,8.19722802,8.09724547,8.514136654,8.280286198,8.249603082,7.820459371,7.547050049,7.270462662,6.970072569,6.04885277,5.68986309,5.155442887,4.311970151,3.822109686,3.411631592,2.869913195,2.411282565,2.101155031,1.857066415,1.667038919,1.520425692,1.273196382,1.127572794,1.040261907,1.022416673,1.010630889,1.030875444
Belgium,4.197162979,4.144454069,4.178394908,4.094742177,4.076242656,4.041483718,3.826841705,3.528867523,3.424210111,3.209216019,3.031996685,2.820765398,2.552148222,2.326169028,2.067388531,1.879264883,1.712371354,1.686688079,1.594435659,1.536179104,1.466242538,1.398510394,1.341966718,1.312184591,1.202950108,1.225386668,1.191079478,1.189737347
Belize,3.004438981,2.995611554,2.939490877,2.767902599,2.650512982,2.660799303,2.707627809,2.884092186,3.00394341,2.931501694,2.747173728,2.650671883,2.514076906,2.51989314,2.487320243,2.416960354,2.297360036,2.188633195,2.06795477,1.962514968,1.901047473,1.852310035,1.768221461,1.741480331,1.757295515,1.782830104,1.772966103,1.764900457
Benin,11.00779327,10.60325186,10.17066113,9.692016799,9.324240172,8.909026449,8.530142463,8.083879021,7.717683461,7.474712117,7.369598064,7.212531285,7.059734668,6.833975959,6.61628951,6.371924329,6.256195655,6.161242617,6.086161151,6.055787671,6.013520617,6.017881254,6.038265326,5.986066731,5.882964668,5.834288389,5.702323083,5.567371632
Bermuda,2.870286703,2.767092103,2.712647677,2.697401275,2.617998918,2.515736754,2.539247014,2.503563453,2.476599211,2.332084294,2.207085334,2.137457029,2.050410751,2.054313828,2.003760319,1.930451002,1.853273571,1.769238728,1.685316267,1.589288783,1.523949563,1.459063948,1.430759229,1.421075152,1.450200438,1.448973624,1.431177395,1.44125153
Bhutan,23.68361154,23.84282679,24.25728629,23.77320124,23.12124554,22.11518922,20.88819499,19.9553823,18.79765715,17.52770353,16.55462631,15.61631553,14.72672602,14.05629177,13.38560878,12.83044308,12.10187876,11.40326293,10.70293472,10.06431983,9.437574099,8.893200409,8.442658672,8.108137514,7.809906095,7.539181568,7.29156537,7.15802708
Bolivia,7.54343584,7.14928823,6.684927565,6.234950882,5.771960032,5.339495671,4.901812573,4.509052947,4.106659621,3.763184885,3.460997781,3.187854885,2.967156463,2.762435151,2.590288234,2.449831354,2.312780476,2.217494131,2.11563593,2.025975422,1.935646565,1.847808881,1.766720665,1.696146762,1.632347704,1.568661627,1.510752581,1.468057718
"Bosnia and Herzegovina",2.27974854,2.507253494,2.664631046,2.843073419,2.918235362,2.944410082,2.763143712,2.384074641,2.042077903,1.924110865,1.885114558,1.875028222,1.855950651,1.780989202,1.757005837,1.868228726,1.873653859,1.90909037,1.848091981,1.872307024,1.868780208,1.875171272,1.872697312,1.908511623,1.9519187,1.976910993,1.963085494,1.968532412
Botswana,8.500937341,8.178849181,7.907225233,7.622320087,7.33044232,6.990588461,6.613872659,6.353861132,6.249794446,6.199261328,6.247461425,6.334635173,6.495953783,6.628184964,6.641470244,6.490070801,6.226433913,5.834921897,5.81148212,5.716589188,5.504779553,5.360182035,5.173136017,5.047743738,4.943096182,4.815991011,4.626217602,4.537474567
Brazil,1.931924404,1.874402475,1.894564816,1.932921448,1.93442797,1.928827961,1.928564095,1.930489706,1.939203628,1.927015166,1.860718026,1.801628949,1.745534556,1.719027957,1.685563076,1.624311989,1.595766992,1.540779398,1.487228284,1.441601964,1.397109705,1.342706275,1.28454932,1.241517512,1.194622786,1.17929967,1.177575312,1.193618501
Brunei,7.338433346,7.121928349,6.839256777,6.508957033,6.252264255,6.01231051,5.81662749,5.530388635,5.297512511,5.035712626,4.816078222,4.579312519,4.345475617,4.109628879,3.890500173,3.714569732,3.591520649,3.508410481,3.439177795,3.402552417,3.373565049,3.403753927,3.435674504,3.433723134,3.40642066,3.464146779,3.542703534,3.616398464
Bulgaria,2.394878489,2.27046626,2.416086467,2.433822931,2.4583748,2.408285481,2.324666024,2.342080921,2.177568993,1.98110366,1.914007552,1.686642795,1.497975767,1.418272072,1.309943379,1.241830625,1.139142044,1.026780908,0.901227095,0.80823158,0.73753689,0.700174052,0.646472563,0.607833704,0.620045478,0.620386998,0.614553878,0.618510681
"Burkina Faso",7.497918455,7.271417779,7.115253706,6.96754493,6.837923165,6.714616157,6.542283502,6.416842049,6.287254823,6.065587747,5.939510779,5.5269699,5.173451784,4.999492654,4.822109627,4.636337757,4.545821951,4.428157474,4.331817584,4.252454181,4.230860016,4.189906819,4.222126784,4.214247979,4.211301707,4.232189606,4.18303793,4.081733335
"Burma (Myanmar)",51.58960395,51.59963436,51.39147411,51.0676504,50.58211094,49.91440922,49.41678148,48.88256272,48.33988647,47.39938296,46.11264466,44.9603216,43.85292982,42.81517919,41.81344139,40.25094897,38.81464063,37.14100122,35.92051972,34.81719877,33.57794696,32.57826155,31.53410556,30.68058647,29.72600285,28.96272994,28.3365586,27.95516554
Burundi,15.37813956,14.83778963,14.90716686,14.5246277,13.69562628,13.63974508,13.57792532,12.95132214,12.0819956,11.28523329,10.63934248,9.82995843,9.249306035,8.666764958,8.209141659,7.856902433,7.467815906,7.085333719,6.662324296,6.296323195,6.155509324,6.111429564,6.004445887,5.881502863,5.811300188,5.777188864,5.667645984,5.62323082
Cambodia,13.41466711,13.04505489,12.73340563,12.52245281,12.31116904,12.07496495,11.76645654,11.48190034,11.23260866,10.89634685,10.56344415,10.20529803,9.886480672,9.573095071,9.292696629,9.017606121,8.801201252,8.636528334,8.51695303,8.440438612,8.371521707,8.273507156,8.166678303,8.053463952,7.95382374,7.867935227,7.786636255,7.748480968
Cameroon,12.30173871,12.00238996,11.76107609,11.54667938,11.22545349,10.82664142,10.38373245,10.00275446,9.628823487,9.397512045,9.326302821,9.002139644,8.684479251,8.330531531,8.015797161,7.753150909,7.58463435,7.433819679,7.314668671,7.213165404,7.060542663,6.857033261,6.675242773,6.463425411,6.266164501,6.185029304,5.993630403,5.791680979
Canada,1.745128588,1.694119736,1.667079523,1.638579843,1.594153402,1.556908005,1.492659391,1.406283451,1.351942519,1.249940806,1.124024239,1.038910399,0.967624153,0.936005361,0.885759696,0.863656218,0.823238998,0.805314261,0.799806905,0.767372339,0.739625576,0.729321593,0.730117481,0.731196255,0.747033788,0.761932623,0.757019132,0.761702086
"Cape Verde",8.861853864,8.589081091,8.241730177,7.830239704,7.133073969,6.179880842,5.221693896,4.464509581,4.06467104,3.910335598,3.771885824,3.680131068,3.624438487,3.581656762,3.545357535,3.505158669,3.480364039,3.439080464,3.405085023,3.375889302,3.351314244,3.334334455,3.475719863,3.451356079,3.446768158,3.468844593,3.467236398,3.44782336
"Central African Republic",14.8925858,14.90578296,14.68148074,14.84317615,14.74543795,14.49908993,14.58068203,14.3182403,14.25209859,14.13902243,13.83799784,13.59932484,13.43551536,13.25798744,13.0355964,12.87039963,12.90414507,12.70306194,12.4661953,12.32111222,12.18950774,11.89389188,11.62783308,11.92295124,12.15698069,12.31752243,12.18673397,12.08599362
Chad,12.00021593,11.28954912,10.89029637,10.58590471,10.07025673,9.577318346,9.459711001,9.243060203,9.050407146,9.006204839,8.98856201,8.899460221,8.764154999,8.653747197,8.319106447,7.936106936,7.700525593,7.586302936,7.415956938,7.267542487,7.137181012,6.960101964,6.786323965,6.588490335,6.408587759,6.347382798,6.201706391,6.049575346
Chile,1.989640325,1.79241003,1.733964803,1.729307324,1.721482439,1.699688803,1.656435712,1.595819602,1.542153156,1.459197834,1.305750252,1.353411495,1.29193542,1.322623604,1.348838032,1.311882894,1.297761671,1.327057082,1.288335578,1.356552665,1.380849585,1.384035458,1.387161656,1.385677436,1.349152171,1.336286864,1.314246181,1.335214477
China,3.606284248,3.525751203,3.433518732,3.341981494,3.248044698,3.137767436,3.030829981,2.919890623,2.852178255,2.756471347,2.689134482,2.583512539,2.495856312,2.426737892,2.332208963,2.160494763,1.93622105,1.784811324,1.723021821,1.68454501,1.666543409,1.652670236,1.620148864,1.586367387,1.594887365,1.614768406,1.5947673,1.570048443
Colombia,2.206220795,2.196194036,2.155550641,2.051617327,1.984964779,1.898687191,1.837150284,1.62663523,1.547287217,1.495498082,1.406686464,1.34262203,1.363885861,1.240672374,1.156125535,1.031656475,0.975273943,0.883062482,0.800839641,0.726398284,0.647400546,0.554528844,0.504284791,0.46751658,0.448433202,0.438232822,0.448002317,0.454776683
Comoros,10.90464179,10.64083028,10.39382551,10.18703408,10.0360515,9.817437145,9.573399292,9.291005691,8.946040533,8.467791335,8.104856376,7.685784996,7.351569531,7.023285669,6.756908976,6.518334359,6.40018654,6.271353239,6.211100916,6.109237398,6.003624973,5.97206593,5.937764711,5.88092002,5.885722147,5.850091198,5.795980425,5.760450825
"Congo (Brazzaville)",13.20945188,12.83285874,12.72563519,12.7633317,13.31267717,13.55508532,13.55802761,13.57800643,12.99030821,12.85441239,12.41009145,11.42968368,10.72241345,10.38271903,10.00070632,9.730296977,9.317687136,9.045778142,8.805652639,8.512508715,8.183999047,7.775710991,7.578898418,7.382650796,7.258002867,7.107453666,6.963585915,6.940856501
"Congo (Kinshasa)",9.574994185,9.595033538,9.546228324,9.49394923,9.505487312,9.585728293,9.715054374,9.444265656,9.42207531,9.320293583,9.314136272,9.235466302,8.976297594,8.86729672,8.526022556,8.210868375,8.137014118,8.048431708,8.005507506,7.961439856,7.799205963,7.706246524,7.604279309,7.378315055,7.193664039,7.026191776,6.826329286,6.637074992
"Costa Rica",1.429824635,1.391980594,1.380790294,1.34710332,1.416549162,1.501449886,1.483998311,1.641489205,1.786607022,1.844071313,1.671495988,1.591337427,1.456763132,1.418203193,1.335975962,1.180328808,1.166307559,0.977729327,0.926088759,0.900170001,0.988340191,0.91632061,0.860027626,0.849473916,0.870635592,0.898584325,0.953581103,0.967587248
Croatia,4.742577344,4.519056671,4.405891269,4.226383151,4.157478153,4.111865647,3.967594281,3.812803089,3.555868805,3.375035856,2.894098843,2.604457025,2.440434431,2.387982619,2.143402798,2.067460823,1.902485902,1.806288252,1.699657583,1.552869595,1.477756627,1.4205522,1.322545016,1.205731822,1.176034901,1.228862562,1.157330562,1.179236811
