Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,1644.17451,1698.109827,1814.299546,1933.108993,2032.919172,2118.725544,2180.656129,2191.972099,2161.408623,2112.478618,2046.736797,1969.930436,1897.504702,1826.737929,1753.95522,1691.477664,1622.962945,1547.956429,1476.17278,1411.949979,1356.485571,1312.78917,1276.055848,1244.236627,1216.877109,1191.021023,1167.329842,1147.756177
Albania,1471.023764,1464.458375,1453.268341,1435.97137,1410.718167,1378.149772,1335.334091,1283.012078,1244.025567,1189.697742,1114.155565,1040.169077,969.2482323,899.4049729,839.8506314,803.4182301,777.6459468,755.9446771,737.7682717,724.4127319,716.2497581,712.3334029,712.5205649,715.1800153,717.0021489,717.1167466,715.6937632,711.2827359
Algeria,1477.115653,1489.403012,1505.063477,1523.025547,1542.421488,1561.972284,1596.546694,1647.962599,1696.344519,1725.295026,1722.936674,1687.615666,1632.11719,1566.943374,1501.038137,1440.353768,1375.830689,1298.290917,1216.853726,1143.076765,1086.786808,1042.909753,1001.626948,962.8043027,925.1646234,888.7176226,853.4491448,820.6481075
"American Samoa",1285.834472,1272.40971,1258.305455,1242.051939,1222.799135,1201.308766,1179.243306,1157.993432,1139.216893,1123.664251,1110.368301,1097.761994,1084.981384,1072.635638,1061.630575,1052.780648,1046.176574,1040.534983,1035.385136,1030.280948,1024.729078,1019.173836,1013.952284,1009.359483,1005.756717,1003.322568,1002.48848,1003.269502
Andorra,475.8063276,479.8818103,488.1383794,497.7234406,507.1290156,517.3791159,525.365218,534.6481628,543.9173452,555.213537,566.3385976,576.6929108,585.9662841,588.0899857,589.2918739,592.7547995,598.1125803,605.2993059,613.9843836,623.8205509,631.4665044,630.326896,634.7756022,641.6162289,648.0961418,654.4072161,660.7564873,667.1409192
Angola,3299.605717,3257.944103,3195.970021,3117.795158,3027.13664,2929.157571,2796.763384,2619.55557,2426.667037,2247.151388,2111.23774,2011.214431,1921.158451,1844.633958,1784.545317,1744.03915,1717.570815,1696.545865,1677.69796,1657.298941,1633.031189,1603.671204,1569.282162,1531.294556,1491.033132,1449.403389,1407.665947,1367.911191
"Antigua and Barbuda",711.4253603,711.6540992,710.8652743,709.1914171,706.8017731,703.9988739,699.2143201,691.5150717,682.0537822,672.2300777,663.5782008,656.2052687,649.2601919,642.6322482,636.1165433,629.4605091,619.2936904,604.8805096,589.8343462,577.8553253,572.740723,572.581008,572.897128,573.7288328,575.2422825,577.6519793,581.1111539,585.8765452
Argentina,861.8720863,869.3649195,878.3299398,887.6696611,899.4128423,912.6247188,930.9203324,957.8889573,986.7560501,1007.915013,1013.128425,1007.405866,1000.183776,990.5841075,978.8246909,965.7105288,950.9187922,935.7414127,923.9207817,916.1131907,911.477322,907.7544829,902.1021604,896.6064049,893.4637795,889.1053572,882.4661694,876.8116024
Armenia,333.4861571,326.7019586,318.8090739,309.2168459,298.2068643,285.8673999,273.9135624,263.9351253,256.5326102,251.3381543,247.2971156,245.7354892,248.1296649,253.5119077,260.3298384,266.6475628,273.6893234,282.5037917,291.8474087,301.1350974,309.6951928,317.4591415,324.1369624,329.4066709,333.1264274,335.2743168,335.4285003,333.287236
Australia,208.9879047,209.6435825,210.4807515,211.5679565,212.5109417,213.2165831,214.1658002,215.5028794,216.9458608,218.3982616,219.6773516,220.9187015,222.1197,223.3049176,224.6133233,226.2824687,228.7137107,231.8692756,235.1493971,237.9351032,239.8711093,241.1530911,242.0954577,242.5877993,242.6796542,242.6723008,242.7767809,242.7394346
