Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,0.428192632,0.427435873,0.404276236,0.393840149,0.402741585,0.40686825,0.409782563,0.416593279,0.424488815,0.441027924,0.457889841,0.472142414,0.471360242,0.471487981,0.477756081,0.477281768,0.486054608,0.495603239,0.503736176,0.513952381,0.526647484,0.538559859,0.552544332,0.568367748,0.587167643,0.610379108,0.636496438,0.656101604
Albania,0.072551203,0.091101912,0.090145508,0.113794503,0.179345615,0.176494971,0.170627127,0.150490195,0.191846805,0.168948463,0.212054286,0.304787875,0.356131082,0.375442782,0.378776715,0.303380698,0.293090729,0.332381754,0.323074418,0.260698387,0.284045798,0.304576778,0.316909538,0.332719356,0.352204927,0.366108434,0.380749873,0.390401663
Algeria,0.640949575,0.682118981,0.729465463,0.783413558,0.857204374,0.918720425,0.98447261,1.05553571,1.119588632,1.209246993,1.28874407,1.363215408,1.432915543,1.465127284,1.521677998,1.575316661,1.624570413,1.670833778,1.711624812,1.752757109,1.791146325,1.841697573,1.878339953,1.930556682,1.985487341,2.030357931,2.049560924,2.090389878
"American Samoa",0.196844362,0.201790285,0.207382371,0.214234451,0.221355532,0.233386464,0.244847806,0.290769724,0.198561779,0.207688774,0.267499541,0.263128601,0.303999045,0.350139073,0.310274484,0.277230257,0.277271493,0.258139533,0.254952704,0.241746182,0.26629722,0.243619218,0.257332384,0.266691769,0.258364253,0.296594061,0.30244107,0.314060928
Andorra,0.998981007,1.081532662,1.137291148,1.146546082,1.151529018,1.165015593,1.205838684,1.251932336,1.312176623,1.346445867,1.347005959,1.347975183,1.352369316,1.399312878,1.448773766,1.454009246,1.459077087,1.460566909,1.4605476,1.454064657,1.451289853,1.443114277,1.458500817,1.45882801,1.467741605,1.459557956,1.467765553,1.47309104
Angola,0.543107056,0.559642945,0.581271334,0.614429006,0.638753128,0.631134982,0.58678204,0.574555964,0.643995936,0.573988622,0.501762419,0.441938356,0.39190748,0.363766268,0.348822056,0.320097602,0.305917409,0.289756852,0.279444828,0.274184247,0.270702789,0.271296764,0.275544557,0.278033614,0.275462378,0.283952442,0.289135203,0.298094062
"Antigua and Barbuda",0.210780987,0.231372767,0.255910679,0.283932639,0.379157374,0.454217197,0.505670817,0.585569304,0.609256612,0.622576358,0.62870517,0.632007709,0.614596637,0.581591153,0.553584774,0.541794946,0.531209973,0.523341604,0.520007328,0.50546937,0.511534755,0.505831183,0.488261382,0.498398995,0.497821495,0.503391908,0.563922971,0.596151734
Argentina,0.448306567,0.469841532,0.515317336,0.541535217,0.575568314,0.615499671,0.673585498,0.757926695,0.752472309,0.757701624,0.712490188,0.715878924,0.707465092,0.69300379,0.673154031,0.689492975,0.720007575,0.763400946,0.755970823,0.774541809,0.787047568,0.817154759,0.842307135,0.859098123,0.866631816,0.85537782,0.902784524,0.942540661
Armenia,0.139475114,0.154940946,0.174177573,0.178538079,0.178130361,0.181345266,0.169193498,0.165266821,0.161939618,0.161525451,0.166825885,0.178292988,0.209377399,0.230019346,0.295871034,0.384680011,0.507547687,0.573178315,0.685781659,0.770430193,0.854094933,0.947344998,1.077318099,1.121631913,1.170957039,1.207446789,1.225423096,1.238341911
Australia,1.892742935,1.910385585,2.117542697,2.235417532,2.537492278,2.811714214,2.992347725,3.268855537,3.435244234,3.401821423,2.984904481,2.373793934,2.14332241,2.057564844,1.957645141,1.89570887,1.832797184,1.90786698,2.011786048,2.084889143,2.09873005,2.126362427,2.118749723,2.185461497,2.374827553,2.501125233,2.630945224,2.712224646
