Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Afghanistan,468.1327596,471.0039345,474.3385406,477.0743061,478.6429119,479.1053506,477.4155516,475.2099879,473.1497356,471.8390202,471.6353536,473.1061303,475.3336689,477.6409487,479.7032095,481.6391669,481.1978743,480.3615367,479.8736823,480.0299033,481.2167945,484.4143255,488.5513113,493.2217273,498.2379105,503.5366008,507.5374076
Albania,1438.635803,1428.040291,1414.296009,1399.201309,1385.122001,1374.31816,1383.1039,1392.250158,1400.53027,1406.99461,1411.401641,1416.633297,1421.429761,1425.659496,1430.246469,1436.094887,1451.137241,1464.46259,1476.101369,1485.955043,1494.677594,1523.877039,1553.219333,1581.789827,1609.039478,1634.634385,1662.184697
Algeria,479.8990712,483.3657189,487.145039,491.1184576,495.3437467,499.9784027,504.1635649,508.7168281,513.5351887,518.6719861,524.3125118,529.9219696,536.1506403,542.8631355,549.9991556,557.4003672,565.4399273,573.0883058,580.2847267,586.7555283,592.5133595,598.0120065,602.339084,605.1678047,606.5048948,606.6759684,606.4492895
"United States",2238.718529,2224.511706,2209.002196,2189.97352,2172.613828,2157.070086,2114.39107,2077.031806,2043.594468,2014.655223,1990.857523,1992.226314,1993.435955,1994.391637,1996.223168,1998.427376,1990.735575,1981.740653,1974.04131,1968.053308,1965.400385,1969.159823,1973.254338,1976.097041,1979.114822,1981.37295,1983.27908
"American Samoa",745.1061657,742.118843,740.1881695,739.1300064,738.8915123,739.5808218,737.8361967,736.1744635,734.5137027,732.9017158,731.4934167,729.8463112,728.4187874,727.1050238,725.9357167,725.0930534,726.184919,727.2155187,728.423898,729.5630085,730.7905307,734.0361055,737.3721455,740.6136008,743.8201325,746.991103,750.2370377
Andorra,1112.411262,1115.12792,1116.640991,1115.937205,1112.043934,1106.259631,1099.359644,1093.602233,1088.444673,1083.803419,1080.110525,1076.508199,1073.8891,1073.181005,1073.274094,1072.09498,1070.05212,1067.622199,1064.654296,1060.134118,1056.63025,1056.243464,1056.287801,1056.659252,1057.318866,1058.164587,1061.448725
Angola,1130.891077,1124.894258,1119.929732,1115.654841,1111.960061,1109.248577,1103.614702,1099.073432,1095.867256,1094.243569,1094.390508,1090.753996,1087.804837,1085.067743,1082.587729,1080.849922,1080.10696,1079.616035,1079.701944,1080.397315,1082.112928,1082.589853,1084.047069,1086.525308,1090.192227,1095.288072,1099.368708
"Antigua and Barbuda",2216.277944,2204.909318,2192.717516,2179.577105,2164.214661,2144.736235,2143.370836,2133.367605,2116.624737,2096.126648,2075.091593,2052.293621,2036.200392,2024.50522,2014.47248,2004.328286,1996.309678,1987.453726,1979.686592,1973.430969,1969.351124,1970.246759,1972.660982,1975.860113,1979.261568,1982.092745,1984.015184
Argentina,1748.520595,1807.921777,1872.482766,1942.08943,2017.587224,2099.962622,2108.966326,2117.092251,2123.098259,2126.230158,2126.737254,2122.831212,2118.869773,2114.904179,2111.397131,2108.255542,2006.934296,1910.693591,1819.657693,1733.282338,1651.932296,1655.785746,1660.197693,1665.108686,1669.972351,1674.378342,1678.257894
Armenia,1754.397011,1725.550743,1694.662341,1663.334564,1632.956828,1604.529592,1581.768986,1562.402234,1546.509188,1534.691596,1527.109442,1540.205202,1556.727829,1575.235409,1595.558331,1616.738585,1642.327395,1667.74657,1690.28496,1705.547913,1712.285634,1728.903131,1736.153582,1736.533095,1735.538288,1736.46636,1735.873284
Australia,1272.732899,1288.272347,1303.140725,1317.003328,1330.418841,1344.228952,1339.962828,1335.13628,1329.471633,1323.653741,1318.489029,1294.151036,1273.012667,1253.623106,1235.019634,1217.435709,1226.524283,1236.612655,1248.599664,1260.609104,1269.913179,1270.619565,1274.541991,1279.007756,1283.910912,1289.054267,1294.675269
