Country,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.78000021,6.5975,7.415,8.2325,9.050000191,6.710000038,8.529999733,7.170000076,10.14999962,8.5,9.159999847,
Bolivia,,,,,,,,,,,,,,18.61000061,18.52000046,18.60000038,18.73999977,18.79999924,18.29999924,15.97000027,15.89999962,15.30000019,15.06000042,12.02999973,11.98999977,12.02999973,11.77000046,11.5,15.05000019,16.47999954,15.18999958,15.61999989,16.12000084,15.73999977,16.62999916,13.985,11.34000015,9.800000191,9.100000381,10.77999973,10.93,11.07999992,10.82999992,10.07999992,9.229999542,9.645,10.06,10.475,10.89000034,10.5,10.10999966,9.760000229,,
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.04999924,14.09000015,
Botswana,,,,,,,,,,,,,,,,,,,,,,,3.859999895,5.3055,6.7509,8.1964,9.6418,11.0873,12.5327,13.9782,15.4236,16.8691,18.3145,19.76000023,17.725,15.68999958,14.88,14.06999969,17.44000053,16.98,16.52000046,14.6,12.68,10.76000023,10.64,10.52,10.4,10.27999973,,,,,,
Brazil,,,,,,,,,,,,,,,,,,,12.97000027,12.86999989,13.61999989,11.77000046,12.40999985,14.32999992,13.13000011,12.72000027,13.60999966,12.81999969,11.46,10.10000038,10.52000046,9.915,9.31000042,9.590000153,9.579999924,9.630000114,9.5,12.10000038,9.920000076,12.68000031,12.77999973,12.90999985,13.30000019,13.02000046,13.19999981,13.175,13.14999962,12.465,11.77999973,12.47000027,11.98999977,11.81000042,,
Brunei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.869999886,9.107,9.344,9.581,9.818,10.055,10.292,10.529,10.766,11.003,11.23999977,11.2215,11.2031,11.1846,11.1662,11.1477,11.1292,11.1108,11.0923,11.0738,11.0554,11.0369,11.0185,11,,
Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.18000031,28.81999969,28.78000069,27.96999931,28.47999954,28.85000038,28.05999947,28.52000046,28.69000053,26.88999939,24.07999992,23.90999985,25.09000015,23.84000015,23.21999931,22.75,
"Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.010000229,,,,,,,,,,
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.789999962,4.6923,5.5946,6.4969,7.3992,8.3015,9.2038,10.1062,11.0085,11.9108,12.8131,13.7154,14.6177,15.52000046,,,,,,
Canada,,,,,,,18.01000023,17.01000023,17.09000015,17.20999908,17.18000031,17.27000046,15.5,15.2883,15.0767,14.865,14.6533,14.4417,14.23,14.0183,13.8067,13.595,13.3833,13.1717,12.96000004,13.19999981,13.01000023,12.60999966,11.85999966,11.67000008,10.93999958,10.92000008,11.28999996,11.13000011,11.44999981,11.47000027,11.52000046,11.47999954,11.32999992,11.52999973,11.35999966,11.35000038,10.82999992,10.48999977,10.23999977,9.739999771,8.970000267,8.579999924,9.010000229,9.029999733,8.75,8.630000114,8.569999695,8.569999695
