Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,2.072166235,2.438194009,3.220509323,3.540774524,3.868947657,3.716341406,3.47481915,3.737860153,4.151210169,4.222387885
Algeria,3.270765816,3.084834433,2.904719906,3.200027667,3.031656322,2.737804296,2.704316735,2.83043089,2.988973396,3.165488123
Angola,,,,2.07166,2.285827858,2.6135,2.941176,2.682388615,,
Argentina,3.201289819,3.332217054,3.640289711,3.761539394,3.708848947,3.649701946,3.665529127,3.685653905,3.828925581,3.80031114
Armenia,2.815789474,2.72247371,2.909642529,2.86608865,2.679241573,3.015195294,3.049314431,2.4656231,2.125590811,2.374193142
Australia,5.052647726,4.771889101,4.6486865,4.861004837,5.072504177,5.132661743,4.966737304,5.000013725,4.986503444,4.862837036
Austria,4.97,5.006297287,4.982399519,4.782696232,4.726079724,4.914379072,4.722033854,4.350901824,4.017461786,3.918013701
Azerbaijan,4.411764706,4.23414193,4.1996207,4.187419136,4.051072053,3.994049948,4.477716917,4.259905819,4.259905819,4.308595594
Bahrain,5.325813157,5.358162536,5.549478837,5.839725979,6.036854437,6.01398471,5.785179065,5.670027818,5.398831135,5.086963588
Bangladesh,2.399124424,2.572196865,2.977386584,3.39124405,3.355909828,3.272086897,3.542891169,3.681033637,3.558376581,3.544991193
Barbados,5.419803585,5.510655799,5.492762609,5.548331107,5.601149597,5.609805379,5.587058117,5.327724678,5.1192,4.910605917
Belgium,6.383955907,6.301624365,6.339073015,6.400146575,6.453482069,6.330457346,6.282621666,6.367874227,6.308197974,6.295224487
Belize,,,,,3.339817,,,,,
Benin,2.916053198,3.248101091,3.305799111,4.01741466,3.931510707,3.730228315,3.698568141,3.5284,3.358208895,3.711194003
Bhutan,,,,,,,2.227521,2.11776719,1.827674093,1.862955404
Bolivia,3.333333333,3.218224986,2.954259141,2.874489396,3.128971811,3.255584362,2.458302964,2.011456335,2.078424962,2.244767744
"Bosnia and Herzegovina",1.581787737,1.534053596,1.504446933,1.610377676,1.662681,1.71835915,1.763914,1.9061,2.048192739,2.15681851
Botswana,4.130434783,4.159814973,3.716885862,3.806717226,3.861435094,3.691671224,3.566196115,3.012061706,2.715542638,3.020929409
Brazil,2.632474116,2.518192778,2.64862752,2.938443633,2.74188289,2.644951718,2.707658773,2.676211952,2.705457549,2.905971296
Brunei,,4.967848,4.828569124,4.481173065,4.391722404,4.544617944,4.713632856,4.3646,4.0157,3.666666746
Bulgaria,3.581751021,3.667579726,3.620226077,3.787219146,3.753222871,3.664572673,3.915696206,4.182719484,3.905178362,4.010576172
"Burkina Faso",3.933333333,3.941171287,3.997032192,3.93302425,3.664695082,3.599743946,3.518633093,3.134847983,,
Burundi,3.048387097,3.20817006,3.087014284,2.984401502,2.969989991,2.64381047,2.840613715,2.780635781,2.780635781,2.32631859
"Cape Verde",,,,3.513102,3.757281756,3.932893253,3.832161536,3.850688649,3.677561023,3.437774253
Cambodia,3.421946245,3.350365784,3.497094829,3.90465868,4.022637095,4.207401318,4.040042485,3.594032848,3.705970262,3.854901938
Cameroon,2.592725604,2.73243163,2.721551968,3.349972143,3.545407329,3.667655179,3.652686467,3.616327542,3.276135193,2.955497346
Canada,5.708589149,5.778295317,5.612921204,5.684868895,5.754588981,5.724374991,5.537102563,5.467862542,5.458973778,5.404000272
Chad,2.774193548,2.691663562,2.662241367,2.625647227,2.7370172,2.784576268,2.450106984,1.765647813,1.371974387,2.040431194
Chile,4.848718566,4.935826148,5.359017038,5.460815352,5.171796355,5.223210873,5.197906713,5.031922844,4.906070468,4.915712448
China,3.979942326,4.32238684,4.278193043,4.321479666,4.468424943,4.446036017,4.482381905,4.562543712,4.548804854,4.587531254
Colombia,2.723290392,2.874840434,3.210250675,3.46421252,3.387550669,3.158211962,3.473281833,3.723353719,3.64999392,3.737046394
"Congo (Kinshasa)",,,,,,,,,,2.271739244
"Costa Rica",2.23102273,2.283236278,2.567825453,2.6656458,2.341172017,2.446539323,2.86712828,3.00379244,3.137591084,3.205628701
"Ivory Coast",,4.790846,4.958412468,5.035373356,4.909523291,4.638044425,4.540710474,5.122806146,5.234129965,5.165690645
Croatia,3.281401371,3.350394924,3.752489228,3.997409991,3.9806641,4.000578519,4.302419433,4.596223081,4.54886002,4.568901634
Cyprus,4.763643467,5.199188256,5.253449255,5.107641943,5.106518549,4.972745282,4.83886597,4.868070725,4.420815453,4.253458316
"Czech Republic",4.280898876,4.149283819,4.161403063,4.58777932,4.66657479,4.63694388,4.421386111,4.029311669,3.603684416,3.362605917
Denmark,6.413931238,6.353288211,6.215331711,6.135473308,6.1521495,5.768442889,5.676562286,5.792363563,5.759602588,5.728253389
"Dominican Republic",3.62002522,3.775746505,4.30070565,4.348250956,4.44401187,4.707215462,4.63670791,4.582046782,4.518985402,4.551620639
Ecuador,2.819831438,2.855151713,3.337058914,3.677079183,3.776994371,3.875144,4.229203425,4.5342,4.839285851,4.726162411
Egypt,3.494462312,3.869988588,4.318662944,4.2001349,3.953854785,3.984161804,4.050676813,4.22327633,4.327892739,4.327892739
"El Salvador",3.47531149,3.592802874,4.171057377,4.133744195,3.826323379,3.924556029,4.174626444,4.667382559,4.014181998,3.506098075
Estonia,5.337638737,5.477662523,5.602019909,5.626275745,5.607064508,5.589336181,5.601778611,5.601965447,5.547498771,5.581704202
Ethiopia,4.142857143,3.615289747,3.767106115,4.425974268,3.853968663,3.486695525,3.104473894,2.621825884,3.195296797,3.539709845
Finland,6.192928789,6.346084538,6.454881598,6.358399644,6.209463347,6.305658778,6.380735289,6.375531112,6.361369204,6.249936399
France,5.871548516,5.939108975,5.886431913,5.8728529,5.589588759,5.411555077,5.406160135,5.195524468,5.280860484,5.283745147
Gabon,,,,,,2.637509,2.689680746,3.087735305,3.174314548,3.225322408
Gambia,4.118321513,4.105122574,4.668638961,5.089641786,4.880743312,4.833726241,4.619902779,4.231680847,4.116887355,4.030912392
Georgia,3.576014424,3.916618191,3.999044908,4.031739661,4.171845893,4.254229,4.242970188,4.195976291,3.991629663,3.981567455
Germany,6.52965252,6.421658275,6.382990931,6.387909491,6.13464418,6.042646977,5.849015333,5.674949254,5.609588206,5.621777292
Ghana,,3.487932,4.040050539,4.463551315,4.187040621,4.029913818,4.183064089,3.683311299,3.503800139,3.748054862
Greece,4.385346477,4.247127817,4.144457578,4.042760492,4.129747144,4.24955877,4.494577574,4.721603671,4.593618812,4.536813175
Guatemala,3.658504998,4.010249697,4.299827548,4.500291471,4.323370469,3.958807919,4.080425068,4.049650467,3.879777871,3.685097933
Guinea,,,,,,3.538032,3.200283314,2.945518834,2.945518834,
Guyana,2.699303399,3.02251901,3.213231085,3.497826567,3.651699371,3.32049485,3.424217041,3.51512144,3.621834209,
Haiti,,,,,1.839571,1.887258131,2.411594318,2.536527996,2.561020059,
Honduras,4.746735659,4.939160756,5.1248551,5.334097148,5.121311661,4.613405228,3.896722343,4.130793251,4.62820501,4.489426226
"Hong Kong",6.539829241,6.637302726,6.77957625,6.817345981,6.569550245,6.542549537,6.594512658,6.471788265,6.352012687,6.352012687
Hungary,3.702702703,3.860426926,3.925324366,4.012359231,4.048140311,3.960298473,3.917667991,3.760179786,3.37181917,3.195001554
Iceland,5.741633301,5.964436917,6.2267934,6.310122574,6.187215784,6.155477079,6.018676245,5.916355258,5.976981395,5.881066633
India,3.489302089,3.331384975,3.472473754,3.860297712,3.901345036,3.978964946,4.18823833,4.017546125,4.207172308,4.531187441
Indonesia,2.663193682,3.044887344,3.396282457,3.623208366,3.59816885,3.572231757,3.87816052,3.974809808,3.812931974,3.907100492
