Country,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Canada,1.9,1.9,1.8,1.8,1.9,1.9,1.9,2.1,1.7,2.1,1.8,2,1.8,1.9,1.6,1.6,1.8,1.6,1.9,1.7,1.8,1.6,1.6,1.4,1.7,1.6,1.8,1.7,1.7,1.8,1.6,1.8,2,1.9,1.8,2,1.7,1.8,1.8,1.7,1.9,1.8,1.6,1.7,1.7,1.7,1.7,1.6,1.6,1.7,1.6,1.5,1.5,1.7,1.6,1.4,1.3,,
Chile,1,0.9,1.1,1.3,1,0.9,1,0.9,1.4,1.3,1,1.1,1,1.02,1.04,1.06,1.08,1.1,1.12,1.14,1.16,1.18,1.2,1.22,1.24,1.26,1.28,1.3,1.32,1.34,1.36,1.38,1.4,1.42,1.44,1.46,1.48,1.5,1.52,1.54,1.56,1.58,1.6,2.1,1.8,1.6,1.5,1.7,1.3,1.6,2,1.7,1.8,1.7,1.6,1.6,1.8,1.9,
Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.7,0.7,0.6,0.7,0.7,0.8,0.8,0.8,0.8,0.7,0.7,0.8,0.8,0.7,,
"Costa Rica",,,,,,,,,,,,0.6,0.8,0.8033,0.8067,0.81,0.8133,0.8167,0.82,0.8233,0.8267,0.83,0.8333,0.8367,0.84,0.8433,0.8467,0.85,0.8533,0.8567,0.86,0.8633,0.8667,0.87,0.8733,0.8767,0.88,0.8833,0.8867,0.89,0.8933,0.8967,0.9,0.8,0.5,1.2,0.9,1.4,1.1,1,1,1,0.6,0.9,0.8,1,1,0.8,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,1.3,1.4,1.4,1.6,1.9,1.6,1.7,1.5,2.2,1.8,1.5,1.3,2.2,1.9,2,1.9,1.8,1.5
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,1.2,1,1.2,0.9,1,0.9,0.8,1.1,1.2,1,1.1,1.1,
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.3,2.6,2.5,2.6,2.4,2.8,2.6,5.2,4.6,4.1,3.8,4.3,3.9,4.3,4.3,3.9,4,3.8,3.6,3.2,3.2,3,2.9,2.8,2.8,3.1,2.8
Czechoslovakia,1.6,1.3,1.7,1.8,2.1,1.8,2.1,2.1,1.7,2,1.9,2,2.2,2.205,2.21,2.215,2.22,2.225,2.23,2.235,2.24,2.245,2.25,2.255,2.26,2.265,2.27,2.275,2.28,2.285,2.29,2.295,2.3,2.5,2.6,2.7,2.5,,,,,,,,,,,,,,,,,,,,,,
Denmark,2.6,2.9,2.6,3.3,3.5,3.3,3,3.5,4.2,3.1,3.5,3.7,3.4,3,3.3,3.2,3.2,3.1,3.1,2.9,2.9,2.9,3.1,3.5,4,3.2,3.1,3.0429,2.9857,2.9286,2.8714,2.8143,2.7571,2.7,3,3,2.3,2.9,3.1,2.4,2.6,2.5,2.4,2.3,2.5,2.5,2.8,1.8,1.9,2.1,2,2.1,1.8,1.7,1.4,1.7,1.5,1.5,
"Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.4,0.2,0.2,0.2,0.3,0.25,0.2,0.15,0.1,0.1,0.3,0.25,0.2,0.4,0.2,,
Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.6,0.6,0.6,0.8,0.6,0.7,0.6,0.7,0.7,0.7,0.8,0.7,0.9,0.6,0.7,
Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.1,0.2,0.2,,
"El Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.2,0.4,0.2,0.2,0.4,0.4,0.5,0.6,0.5,0.6,0.6,0.4,0.8,0.5,0.3,
"England and Wales",1.3,1.4,1.2,1.4,1.2,1.4,1.4,1.4,1.3,1.4,1.3,1.4,1.3,1.3,1.4,1.3,1.3,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.3,1.5,1.5,1.6,1.6,1.6,1.7,1.7,1.7,1.7,1.9,1.8,1.8,1.8,1.8,1.7,1.9,1.8,1.7,1.7,1.8,1.7,1.9,1.9,1.7,1.8,1.8,1.9,1.7,1.9,1.8,1.7,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,3.2,3.3,3,1.8,1.9,2.5,2,2.1,2.1,2.9,2.4,2.3,2.5,2.1,2.5,
Finland,1.8,1.6,1.4,1.5,1.3,2.1,1.9,1.8,1.7,2.3,2,2,2.2,2.5,2,2.2,2,2.1,2.6,2.6,2.6,2.2,1.9,2.3,2.4,2.6,2.3,2.7,2.5,2.7,2.9,2.7,2.64,2.58,2.52,2.46,2.4,2.34,2.28,2.22,2.16,2.1,2.2,2.2,2.1,2.5,2.4,2.4,1.9,2.4,2.2,1.8,1.8,2.2,1.6,1.9,2,1.7,1.7
France,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.7,1.6,1.6,1.7,1.5,1.7,1.5,1.5,1.6,1.6,1.8,1.6,1.8,1.6,1.6,1.7,1.7,1.8,1.6,1.7,1.7,1.7,1.7,1.8,1.6,1.8,1.7,1.8,1.6,1.5,1.7,1.8,1.6,1.6,1.7,1.7,1.5,1.6,1.5,1.5,1.4,1.4,1.3,1.2,1.2,1.2,1.3,1.3,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.7,0.6,0.5667,0.5333,0.5,0.6,0.2,0.2,0.4,0.6,0.3,0.5,0.5,
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.3,2.3,2.28,2.26,2.24,2.22,2.2,2.4,2.4,2.3,2.3,2.2,2.1,2.1,2.1,2,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.5,1.5,1.5,1.5,1.5,1.4,1.4
Greece,,,,,,,,,,,,0.5,0.8,0.7,0.9,0.7,0.6,0.8,0.7,0.8,0.8,0.7,0.9,0.7,0.9,0.9,0.8,1,0.8,0.8,0.9,0.9,0.9,0.9,0.85,0.8,1,1,1.1,0.9,0.9,1.1,1,1,1.1,1,1.1,0.9,1.1,0.9,1,1,1.2,1.1,0.9,1,0.7,1.1,
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.1,0.8,0.8,0.7,0.7,0.6,0.6,
"Hong Kong",,,,,,,,,,,,1.2,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0.8,0.6,0.9,0.8,0.7,0.8,1,0.6,0.6,0.6
Hungary,,,,,,,,,,,,,,,,1.7,2.1,1.9,2,2.1,2.2,2.3,2.1,2.2,1.8,1.9,1.9,2,2.2,2,2.3,2.7,2.3,2.5,2.5,2.3,2.3,2.3,2.3,2.3,2.6,2.8,2.7,2.4,2.8,2.8,2.4,2.1,2.5,2.4,2.2,2.1,2,1.9,1.9,2,2.4,1.8,2.5
Iceland,,,,,,,,,,,,,,,,,5.3,3.8,5.5,0.9,5.9,4.7667,3.6333,2.5,2.9,4.55,6.2,4.3,3.1,3.9,3.8,3.7,5.9,3.3,5.9,4.9,2.4,3.1,3.5,2.6,1.2,4.7,3.1,3.8,2.5,1.8,4.2,4.3,3.8,3.9,3,0.2,3.3,1.1,3.2,,,,
Ireland,0.8,1,1.1,0.9,0.7,0.8,1.4,1.2,1.6,0.9,1.1,1.3,1.1,1.4,1.3,1.25,1.2,1.3,1,1.8,1.2,1.1,1.2,1.7,1.5,1.4,1.5,1.9,1.2,1.8,1.5,1.4,1.6,1.4,2,1.6,1.7,1.1,1.7,1.7,1.5,1.8,1.7,1.6,1.9,1.4,1.5,1.7,1.9,1.4,1.7,2.2,1.7,1.8,2,1.2,,,
Israel,,,,,,,,,,,,,,,,,,,,,2.2,2,1.8,2.5,2.1,1.5,1.5857,1.6714,1.7571,1.8429,1.9286,2.0143,2.1,1.8,1.6,1.7,1.3,1.9,1.7,1.6,1.4,1.9,1.7,1,1.5,1.4,1.2,1.3,1.5,1.2,1.2,1.2,1.4,1,1.2,1,1.2,1.2,
Italy,0.8,1,0.9,1,1,1,0.9,1,1.1,1,1,0.9,1.1,0.9,1,1,1.2,1.2,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.6,1.4,1.5,1.5,1.7,1.4,1.6,1.6,1.5,1.6,1.5,1.5,1.5,1.4,1.3,1.4,1.3,1.2,1.3,1.3,1.3,1.2667,1.2333,1.2,1.1,1.1,1.2,1.2,1.2,1.2,
Japan,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,1.4,0.9,0.4,0.8,0.7875,0.775,0.7625,0.75,0.7375,0.725,0.7125,0.7,1,1.3,1.5,1,1.7,3,2,1,1.4,0.2,0.3,1.1,1,0.6,0.3,1.2,0.3,0.6
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.6,0.8,1.3,1,1.3,1,1,1.3,0.9,1,1.1,1.5,0.9
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.4,2.8,3,2.6,2.9,3,2.3,2.9,2.3,2.6,2.6,2.7,2.5,3.3,2.9,2,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,3.2,3.4,2.9,3.1,2.8,3,2.2,2.7,2.9,3.2,2.2,2.2,2.3,3,
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.8,1.1,2.3,1.3,1.5,1.4,1,0.4,0.6,1.3,0.8,0.7,0.7,1.1,1
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.9,1.3,1.5,1,,,
Malta,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.2,1.6,0.6,2.8,1,1.5,2.8,3.1,2.8,0.7,1.2,2.3,1.2,1.6,0.8,0.3,2,0.7,2.7,1.9,1.7,0.8,1.7,2.1,1.7,1.7,1.6,2.5,1.7,2.9,1.1,1.3,1.8,1.5,
Mauritius,,,,,,,,,,,,,,,,,,,,0.2,0.3,0.7,0.1,0.2,0.6,0.6,0.4,0.9,0.9,0.8667,0.8333,0.8,0.6,1.3,0.8,0.3,0.8,0.5,0.55,0.6,0.1,0.2,0.3,0.8,0.2,0.5,0.4,0.6,0.6,0.3,1.2,0.9,0.9,0.6,0.6,0.5,0.4,0.3,0.9
Mexico,,,,,,,,,,,,0.6,0.3,0.325,0.35,0.375,0.4,0.4,0.4,0.4,0.4333,0.4667,0.5,0.5333,0.5667,0.6,0.6333,0.6667,0.7,0.7333,0.7667,0.8,0.8333,0.8667,0.9,0.9333,0.9667,1,1.0333,1.0667,1.1,1.1333,1.1667,1.2,1.3,1.2,1.3,1.2,1.2,1.3,1.2,1.3,1.3,1.3,1.2,1.2,1.2,1.2,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.3,1,0.8,1.2,1,0.9,1.2,1.2,1.2,1.4,1.2,1.2,1.1,1.1,1,1.1,1.3
Netherlands,1.7,1.9,2,2,1.8,2.2,2,2,2,2,1.9,2.4,2.4,2.5,2,2.0667,2.1333,2.2,2,2,2,2.1,2.2,2.3,2.1,2.1,2.3,2.4,2.6,2.3,2.5,2.5,2.8,2.6,2.2,2.1,2.2,2.4,2.3,2.4,2.3,2.1,2.2,2.1,2.3,2.2,2,2,2,2,2.3,1.8,2,1.8,1.8,2,1.7,1.7,1.5
"New Zealand",2.7,1.8,1.9,1.2,2,2.5,1.6,1.5,1.1,1.7,2.1,1.6,2.1,1.4,1.8,2.3,1.9,2,1.3,1.3,1.7,1.1,1.8,1.6,1.5,1.7,1.2,1.4,2,1.3,2.4,1.2,1.6,1.9,1.7,2,1.8,1.8,1.4,2.1,1.7,1.8,2.1,1.8,2,1.5,1.6,2,1.9,1.6,1.6,1.3,1.5,1.6,1.4,1.1,1.9,,
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.5,0.8,0.2,0.1,0.9,0.6,0.7,0.4,0.4,0.3,0.7,1,0.6,0.8,0.7,
"Northern Ireland",1.4,1,2,0.7,1.8,1.3,1,1.2,2,1,1.1,1.8,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.1,1.3,1.4,1.7,1.7,1.6,2.3,1.8,1.7,2,1.8,2.4,2,2.2,1.7,1.5,0.9,2,2.1,1.6,1.4,1.7,1.7,1.5,2.2,2,1.9,1.9,2.5,1.5,2,2,2.4,1.6
Norway,2.1,2.1,2.4,2.8,2.5,2.3,2.5,2.2,2.2,2.3,1.8,2.5,2.2,2.4,2.1,2.1,2.1,2.2,1.8,1.5,2.2,2.2,2.1,2,2.2,2.2,2.4,2.3,2.2,1.7,2.2,2,2.2,2.1,2.2,2.4,1.6,2.3,2,2.1,2,2,2,2.3,2,1.9,2.1,1.4,1.9,1.8,1.3,1.4,1.4,1.5,1.4,1.5,1.4,1.7,1.4
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,0.5,0.5,0.6,0.8,0.8,0.9,1.1,0.8,1.2,0.6,1.1,1.1,0.8,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.6,0.8,0.7,0.4,0.8,0.6,0.7,0.5,0.8,0.4,0.5,0.4,0.6,0.7,0.4,0.6,
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.7,0.6,0.6,0.5,0.9,0.9,0.9,0.8,0.7,0.7,0.8,0.8,0.8,
Philippines,,,,,,,,,,,,,,0.2,0.2129,0.2258,0.2387,0.2516,0.2645,0.2774,0.2903,0.3032,0.3161,0.329,0.3419,0.3548,0.3677,0.3806,0.3935,0.4065,0.4194,0.4323,0.4452,0.4581,0.471,0.4839,0.4968,0.5097,0.5226,0.5355,0.5484,0.5613,0.5742,0.5871,0.6,0.6,0.5,0.5,0.5,0.52,0.54,0.56,0.58,0.6,,,,,
Poland,,,,,,,0.9,0.8,1,1.1,0.9,1.2,1.1,1.1,1.1387,1.1774,1.2161,1.2548,1.2935,1.3323,1.371,1.4097,1.4484,1.4871,1.5258,1.5645,1.6032,1.6419,1.6806,1.7194,1.7581,1.7968,1.8355,1.8742,1.9129,1.9516,1.9903,2.029,2.0677,2.1065,2.1452,2.1839,2.2226,2.2613,2.3,2.4,2.6,2.4,2.5,2.3,2.2,2.2,2.2,2.3,2.3,2.1,2.3,2.2,2.1
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.8,0.8,0.6,0.8,0.9,1.1,0.7,0.7,0.9,0.9,0.8,1,0.8,0.9,0.8,0.9,0.85,0.8,0.8,0.775,0.75,0.725,0.7,0.8,0.8,0.8,0.8,0.8,0.9
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,1.1,1,1.1,1.3,1.1,1.1,0.8,1,1.2,1.1,1.1,1.1,
Scotland,1.9,1.4,1.6,1.7,1.6,2,1.4,1.7,2,2.1,2,1.7,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,1.9,1.7,1.8,1.6,1.8,1.8,2.4,2.1,2,2.1,1.9,1.9,2.4,2.3,2.2,2,2.5,2.3,2.1,2.5,1.9,2,2,1.9,2.1,1.9,2.3,2.1,2.6,2.5,2.1,2.3,2.2,2,1.8,1.9,1.85,1.8
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.5,1.5,1.1,1.4,1.2,1.5,1.3,1,1.2,1.3,1.2,1.4,1.1,1.3,1.2
Singapore,,,,,,,,,,,,0.1,1.7,0.7,0.8,0.9,1.1,0.7,0.8,0.8,0.5,0.9,0.8,0.6,0.6,0.7,0.8,0.7,0.8,1.1,0.8,0.9,0.8,0.925,1.05,1.175,1.3,0.6,0.7,1,1,1.2,0.8,1.3,1.8,0.9,1.1,1.1,1,1.2,0.7,0.8,0.8,1,0.5,1,1.1,1.1,1.1
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.7,2.9,2.5,2.4,2.7,2.9,3.2,2.3,2.3,2.4,2.8,2.5,2.2,2.2,2.9,2,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.3,1.6,1.7,1.4,1.6,1.7,2,2.1,2.3,2.2,1.6,1.7,1.5,2.2,1.2,2.8,1,1.5,2,2,1.9,1.9,2.2,1.7,1.9,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.5,0.5,0.6,0.7,0.4,0.4,0.5,0.6,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2375,0.275,0.3125,0.35,0.3875,0.425,0.4625,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.6,0.6,0.5,0.6,0.5,0.7,0.5,0.6,0.5,0.5,0.5,
Spain,0.7,0.7,0.7,0.6,0.6,0.8,0.9,0.9,0.9,1,0.8,1,1,0.9875,0.975,0.9625,0.95,0.9375,0.925,0.9125,0.9,0.8,1,0.9,0.9,0.9,0.8,0.8,1,0.9,0.9,0.9,1,1,0.9,0.9,1.1,1,1.2,0.9,1.2,1.1,1.1,1.1,1.2,1.1,1,1,1.1,1,1,1.2,1,1.1,1.1,1.1,1,1.1,1
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,1.2,0.85,0.5,0.9667,1.4333,1.9,0.4,0.5,0.6,0.7,0.6,0.5,0.45,0.4,
Sweden,2.6,3,2.6,3,3,2.7,3.3,3.3,3.1,3.6,3,3.3,3.3,3.4,3.2,3.1833,3.1667,3.15,3.1333,3.1167,3.1,3.0833,3.0667,3.05,3.0333,3.0167,3,2.9833,2.9667,2.95,2.9333,2.9167,2.9,3,3.2,2.9,2.7,2.5,2.3,2.3,2.6,2.7,2.4,2.7,2.5,2.2,2.2,2.3,2.3,2.3,2.1,2,2.1,1.8,1.3,1.6,1.4,1.6,1.5
Switzerland,1.5,2,2.3,2,1.7,2,2.2,2.4,2.3,2.1,2.2,2,1.8,2.1,2.1,2.1,1.8,1.9,1.9,2.3,2,2.1,2.1,2.1,2.1,2.4,1.9,2.1,2,2.1,2.1,2.2,2.1,2.1,2,1.7,1.9,1.9,1.8,1.8,,,,,,,,,,,,,,,,,,,
Thailand,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.2,,,,,,,
"Trinidad and Tobago",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.6,0.9,0.7,0.65,0.6,1.2,0.7,0.4,1.1,1,,,,
"United Kingdom",1.3,1.3333,1.3667,1.4,1.3,1.5,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.6,1.6,1.6,1.6,1.7,1.8,1.7,1.7,2,1.9,1.9,1.8,1.9,1.7,1.9,1.8,1.7,1.8,1.8,1.7,1.9,2,1.8,1.8,1.9,1.9,1.8,1.9,1.8,1.8,1.7
"United States",1.6,1.6,1.6,1.6,1.6,1.5,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.5917,1.5833,1.575,1.5667,1.5583,1.55,1.5417,1.5333,1.525,1.5167,1.5083,1.5,1.5,1.6,1.6,1.6,1.6,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.7,1.7,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,,,
Uruguay,,,,,,,,,,,,1.3,1.9,1.9067,1.9133,1.92,1.9267,1.9333,1.94,1.9467,1.9533,1.96,1.9667,1.9733,1.98,1.9867,1.9933,2,2.0067,2.0133,2.02,2.0267,2.0333,2.04,2.0467,2.0533,2.06,2.0667,2.0733,2.08,2.0867,2.0933,2.1,1.8,2.3,1.9,2.2,2,2,2.1,2.1,1.5,2,2.3,2.6,1.6,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,
Venezuela,0.6,0.6,1.1,0.8,0.9,0.7,0.9,0.7,0.7,0.8,0.7,0.9,0.8,0.7667,0.7333,0.7,0.8,0.7,0.4,0.4,0.5,0.6,0.7,0.8,0.8222,0.8444,0.8667,0.8889,0.9111,0.9333,0.9556,0.9778,1,1.0222,1.0444,1.0667,1.0889,1.1111,1.1333,1.1556,1.1778,1.2,1.1,0.9,0.8,1,1,1,1.2,1,1,1.2,1,1,1,,,,
