Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,22.98565012,23.02915015,22.67469534,23.15129225,24.10250818,24.56113519,24.3718818,23.86468087,23.25575615,22.48746815,21.52585751,20.75401325,19.71334736,19.86100853,19.46371675,18.76561281,18.06115023,17.37594472,16.65557416,15.95881852,15.63174887,15.24778582,14.84166657,14.75378189,14.52427995,14.29817309,14.1960065,14.0844148
Albania,4.620097288,4.817053392,4.709806194,4.276997854,3.653431217,3.261035655,3.016457493,2.86939894,2.815416484,2.777523105,2.916876964,3.014813185,3.150140693,3.302190799,3.35404017,3.327111034,3.35104598,3.478824071,3.469686984,3.310350467,3.333650038,3.363278021,3.364331662,3.391178515,3.425705867,3.41277866,3.38756793,3.367463448
Algeria,20.835304,20.41030909,20.11497572,19.94571178,20.26846594,20.09387989,19.99706522,20.14003442,19.90031035,19.66545038,19.00630802,18.37921005,17.78816196,16.80330525,16.36577382,15.88981718,15.47232677,15.06977373,14.64726959,14.26922636,13.89635065,13.61516191,13.27224996,13.12893111,13.00120621,12.74061145,12.29939645,11.92375178
"American Samoa",5.887004682,5.819180205,5.773083221,5.7401504,5.729361012,5.699707572,5.662714213,5.690362573,5.660549209,5.327100424,5.305368215,5.268004327,5.146145656,5.054550307,4.962662531,4.684958214,4.378304624,4.209082692,4.065053493,3.912723857,3.887409851,3.82669342,3.780881119,3.756015054,3.75529267,3.67561255,3.757052306,3.81303904
Andorra,5.014116584,5.035949037,4.980412331,4.783069805,4.62709927,4.472043736,4.337331028,4.356669632,4.233196013,4.07637814,3.913690364,3.764157484,3.618727609,3.536228273,3.488393451,3.394110181,3.307506883,3.227348805,3.150081426,3.078601022,3.003248362,2.929859585,2.886343994,2.825389245,2.693244669,2.64794699,2.634017614,2.625253022
Angola,25.26511558,25.34366897,25.53590382,26.1548717,26.53625976,25.86516104,24.04021022,23.24591863,25.29032455,23.8119158,22.99472025,22.20920928,21.44290923,21.06530106,21.30990005,20.47138335,19.83673269,19.13480121,18.39859194,17.37118858,16.76061449,16.10967859,15.46314273,14.88155637,14.11506811,13.58028607,12.91681491,12.7634999
"Antigua and Barbuda",6.456808439,6.42231631,6.386752975,6.338756335,6.321281382,6.311843412,6.371206836,6.185930074,6.087027654,5.861593181,5.633653038,5.396512986,5.277750155,5.136830343,4.961185029,4.909928456,4.801555025,4.720540592,4.704227563,4.614791651,4.506664178,4.387830792,4.220503341,4.083995895,4.034980458,4.035355909,4.099976188,4.121263428
Argentina,6.690348276,6.806094059,7.081459822,7.200249871,7.393320748,7.436206673,7.675540583,7.878341046,8.075507242,8.01482026,7.57448796,7.451676633,7.31757433,7.216324436,6.995387801,7.10358603,7.333442725,7.719649954,7.919183634,8.13949673,8.172346231,8.302108018,8.35442592,8.437769075,8.196625094,7.914126252,7.84260059,7.752055637
Armenia,7.653016208,7.665570942,7.553323727,6.877021766,6.182572144,5.882285038,5.702918504,5.398175588,5.163614372,4.830910585,4.795986419,4.753075256,4.600831977,4.516294105,4.289269319,4.212514135,4.07610606,4.149180222,3.980590937,3.939049181,3.905353336,3.948152895,4.021493517,3.927620347,3.91661979,4.049101591,3.860639799,3.809023864
Australia,10.51988098,9.718826301,9.227611149,8.59427286,8.383260136,8.118067165,7.934089966,7.628771008,7.432285591,7.276372421,7.136292009,6.727529957,6.544515559,6.3054568,6.036899983,5.822844045,5.660109974,5.584211964,5.398651416,5.221876811,4.947412581,4.717453967,4.447425937,4.287598479,4.288124879,4.341928744,4.370269159,4.431129069
