Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Antigua and Barbuda",,,,,,,,,,,,,,,,,,,,,,,,,,,0.040315153
Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000413296
Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009379164
Belize,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009575448
Bolivia,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000286276
Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,0.000918492,0.003291056
Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000872966
"Costa Rica",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00222877
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000159
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058905957
"Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,0.001286849
Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001032993
"El Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,0.003693206
Micronesia,,,,,,,,,,,,,,,,,,0.001205131,,,,,,,,,
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026401617
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001172262
Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000699471
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00065895
Honduras,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003836631
Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004459159
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000167,0.000171663
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002330278
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006159732
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000572275
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00048222
"Puerto Rico",,,,,,,,,,,,,,,,,,,,,,,,,,,0.124544244
"Saint Lucia",,,,,,,,,,,,,,,,,,,,,,,,,,,0.020300414
"Saint Vincent and Grenadines",,,,,,,,,,,,,,,,,,,,,,,,,,,0.035105958
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,0.000470915,
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,0.559844752
Bahamas,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000664978
"Trinidad and Tobago",,,,,,,,,,,,,,,,,,,,,,,,,,,0.004788006
"United States",,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000132
Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001367756
"Virgin Islands (U.S.)",,,,,,,,,,,,,,,,,,,,,,,,,,,0.058284282
