Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Afghanistan,29.47697639,29.34737968,29.76454735,29.94680023,28.301157,29.02433205,25.75629425,29.05167198,21.99054909,23.39925575,25.33980179,26.62471008,27.96882629,28.75086784,29.25203514,29.15826988,29.86951065,30.4816227,32.58726883,31.45523643,32.59544754,32.4169693,31.851017,30.20995712,34.92645264,35.0908699,36.26581955,36.80524063,38.50757217,38.11555862,35.01982498,35.41123581,34.944561,33.01505661,34.68811798,35.22304153,32.37308884,32.49700165,35.8326416,33.4982605,35.2713356,39.78850555,37.70783234,34.2617836,34.76781845,33.45227051,30.22344971,30.46900177,32.63830948
Albania,23.82789421,23.82789421,23.82789421,23.82789421,23.82789421,23.82789421,23.82789421,23.82789421,23.82789421,23.82789421,23.73404884,23.58354759,23.16374969,23.34337425,23.17657471,23.6306591,22.90163803,23.38649178,25.0282917,25.29071236,24.94877243,28.95978928,40.4932251,41.45519638,33.27101135,32.33000565,30.2635231,29.26599693,32.73444366,36.51670456,39.59571457,42.46942139,47.22706223,47.5324707,48.1878624,48.83803177,50.82491684,53.41532516,56.8978653,58.31003952,63.38224411,61.7741127,60.83002853,60.83108521,65.42760468,65.57942963,67.27255249,68.97251129,68.70487976
Algeria,27.86228752,28.72556114,27.80672455,30.12438011,32.74363327,31.89019203,35.13276291,36.04081345,35.16661835,34.97893143,34.74151611,35.67200089,32.94210052,29.80620384,28.55414963,27.36268044,25.52319908,25.04584885,27.314991,28.27685547,27.92552757,33.09591293,32.32627869,32.50027084,35.18207169,36.57732773,37.25183105,38.34872055,36.62350845,37.21503448,40.31554794,39.59777832,39.14742279,39.27802658,41.1543808,45.7597084,45.42002106,43.57843781,43.61306,45.84724426,43.354599,41.60586166,41.11309052,41.13345337,38.75587463,38.82924652,37.82349777,37.88804245,38.30013657
Angola,,,,,,33.63229752,33.47912216,33.37700653,33.2748909,33.17277145,33.19561386,34.217453,32.50672531,32.83487701,35.02491379,34.27585983,32.70738983,31.79037285,38.43036652,35.59152222,38.24683762,39.57398987,46.66939163,50.70991516,53.74314499,53.22091675,54.35601044,55.08911896,55.91310501,59.54515076,59.3290863,59.24137497,53.47783279,53.26653671,53.09011078,53.00126266,50.95126343,49.27820969,48.42006302,50.32557297,51.45277023,50.76326752,47.07900238,46.54431152,43.58451843,41.88446045,40.59566498,37.86990356,42.08567429
"Antigua and Barbuda",,,,,,,,,,,,48.57241821,51.96303558,46.6004715,47.35116959,46.13246155,54.73579788,56.47162247,53.28959274,51.03440094,53.84383774,54.23065186,55.46567154,53.61167526,53.78156281,55.33517456,53.31105423,52.57221985,53.24897003,53.76766205,55.40118408,55.30312347,55.43884277,57.9149704,59.7225647,61.57997513,63.19880676,65.28469086,64.33879089,60.68080521,58.95991135,58.05707932,59.35006714,60.42027664,61.7719574,61.654953,60.8105545,60.85282898,61.24643707
Argentina,31.53550911,29.80602455,27.37466431,27.55472946,26.72609901,27.04366875,28.92519951,34.59099579,36.08588028,39.3595047,38.97475433,41.28528595,37.06085587,35.34528351,38.18978882,37.26625061,34.26936722,33.96360779,33.83227539,39.89075851,35.06819916,34.50839615,36.25437164,44.15572739,45.907547,49.60498047,48.9499855,50.60895157,51.725914,52.65501022,53.6044693,47.94454193,50.04539871,51.32569122,51.94356918,47.5069809,45.61465073,45.08713913,42.57795715,45.81424713,44.03277588,40.93097687,35.84860229,36.47684479,37.14941406,35.88476944,39.37187958,46.3142395,50.29004669
Armenia,,,,,,,,,,,,,,,,,,,,,,27.9158783,28.0233593,34.49076843,38.30374527,49.28454208,56.30465698,62.69408035,62.59492493,62.82527161,64.96733093,65.66047668,66.36968994,67.22685242,67.94206238,66.6996994,65.66660309,64.63621521,63.46713638,67.60649109,69.39604187,70.31285858,69.91759491,69.84883118,71.30670166,68.20834351,68.85739136,69.74623871,69.98020935
Aruba,,,,,,,,,,,,,,,,,54.07273483,55.29244995,57.21689987,55.90930557,57.38431931,59.39359665,58.16905212,57.96231842,56.8276825,58.82788086,54.66321182,56.66035843,57.53672028,61.45170593,62.79427719,65.45914459,66.72244263,63.79679871,64.81040955,68.728302,67.00387573,68.9307251,66.51680756,66.99585724,63.03168106,66.82332611,64.22528839,60.94348526,59.77458954,59.99019623,59.4030304,60.20181274,59.50721741
Australia,41.45629501,41.94304657,42.41041946,41.75497055,41.1885376,40.74240112,40.54182816,42.33031464,42.9896965,43.22670746,44.24968338,45.10378265,45.34880447,46.30504227,47.2942276,48.7826767,49.88404846,51.75565338,52.89916611,51.73002625,52.36452866,52.92777252,53.42774963,55.30904388,58.13175583,59.17586517,61.1256485,61.19086838,62.31954575,65.33176422,65.22707367,66.61914825,65.16239166,67.45530701,67.47677612,67.42725372,68.90829468,70.04180908,67.07350159,67.88998413,68.00512695,67.61514282,66.32933807,64.38549042,66.72125244,66.08926392,67.69702911,67.97983551,67.73104095
Austria,55.93252182,56.36349106,56.86112213,57.47494888,58.96299362,59.02016068,61.2365303,61.1097374,61.93849945,62.31595993,64.69252777,66.14922333,65.68218994,64.96931458,66.34457397,68.5693512,67.2789917,67.33106232,67.13257599,68.72383881,68.84327698,70.26503754,70.23839569,70.94230652,72.07854462,74.16591644,75.64382935,78.17765045,79.31532288,79.94824982,82.58005524,82.84280396,81.41284943,81.95710754,82.82189178,83.37093353,83.40765381,83.97716522,83.31430054,81.26674652,80.51217651,80.68321228,80.50312805,79.72480011,82.90880585,81.69564819,81.9161377,82.65516663,82.68278503
