Country,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Ghana,0.040444823,0.069901007,0.022796348,0.015574097,0.035058383,0.024601663,0.033547884,0.02930489,0.020236437,0.010424088,0.016299847,0.0093,0.002237505,0.00436408
Guinea,0.019776756,0.030722785,0.009570416,0.019357485,0.016510019,0.01592919,0.033797368,0.021489512,0.018648567,0.017070185,0.031307198,0.027752445,0.05246864,0.003618212
Guadeloupe,,,,,1.67E-05,7.85E-06,7.09E-06,,,,,,,
Gambia,,,2.29E-05,0,0,1.67E-05,0.000113597,0.0005122,2.71E-05,6.13E-05,,,,
"Guinea Bissau",,,0.00065983,0.003463824,0.0033,0.0031,0.0029,0.00268983,0.004521375,0.003532586,,,,
"Equatorial Guinea",,,,,,,,,,,,0.000395049,0.000402366,0.000665533
Grenada,,,,,,,6.78E-05,6.43E-05,9.38E-05,,,,,
Guatemala,0.051514906,0.052441714,0.016527125,,,,,,,,,,,
Guyana,,,,,,3.67E-06,0,0,1.41E-05,0.0003,0.000597756,0.000626211,0.001007711,0.000103195
Honduras,0.002058579,0.002536269,0.006499313,0.00899855,0.007383813,0.0064,0.0054,0.004448752,0.01482584,0.012406424,0.001784146,0.001071331,,
Haiti,,,,,0.001977932,0.001109106,0.002011675,0.002014239,0.002296525,0.0025,0.0027,0.002895027,0.003102024,
Indonesia,0.282510529,0.326658541,0.219049779,0.472056883,0.505612379,0.621638856,0.57520939,0.573316661,0.711738718,0.386306991,0.577780738,0.646740714,0.361757266,0.391169566
India,,0.006647422,0.0098,0.013,0.0162,0.0193,0.022488967,0.01369619,0.009685093,0.0237,0.037682179,0.030505276,0.028493346,0.023934478
Jamaica,,,,,,,,,,,0.000173174,0.000203592,0.000248015,0.00027512
Kenya,0.011971143,0.014796543,0.011031812,0.013252649,0.005739062,0.006218867,0.019305374,0.015497219,0.017621533,0.02149219,0.016008126,,,
Cambodia,,,,,,,,0.029962013,0.032193098,0.032901518,0.00236374,0.003864614,0.005295582,0.004217581
"Saint Kitts and Nevis",,,,,,2.05E-05,4.79E-06,1.93E-05,3.38E-05,1.85E-05,1.24E-05,,,
Laos,0.035154992,0.034713622,0.036430458,0.038558788,0.039516832,0.04014433,0.049306666,0.053928026,0.059237745,0.044193685,0.037206816,0.02880225,0.033792803,0.032654603
Liberia,0.000739763,0.002329168,0.002667462,0.003607198,0.002348576,0.00871887,0.015922156,0.019070756,0.027725848,0.020107736,0.015140164,0.000806971,0.0021,0.003332386
"Saint Lucia",,,,,,,4.86E-05,5.61E-05,5.50E-05,,,,,
"Sri Lanka",0.002418291,0.0027,0.003048717,0.005319383,0.004393674,0.006898419,0.009012129,0.006281716,0.013208212,0.006885306,0.013663361,0.002881355,0.006832694,
Madagascar,,,,,0.000211991,0.036873019,0.1372964,0.094156975,0.089390702,0.003572374,0.004002808,0.000392441,,
Maldives,4.74E-06,4.59E-06,,,,,,,,,,,,
Mexico,0.098273907,0.041725421,0.041101788,0.038049301,0.072649842,0.076888878,0.080602996,0.0671,0.0537,0.0402,0.0267,0.013229706,0.0144,0.015511796
Mali,0.000289957,0.000215489,5.16E-05,0.0001,0.00020996,1.31E-05,0.000222053,0.00015115,0.000458948,0.000163849,0.000359277,,,
"Burma (Myanmar)",0.010313538,0.013141071,0.04373969,0.077997594,0.080861493,0.11407228,0.127773675,0.096367405,0.081392288,0.026475083,0.016918984,0.033608639,0.054785848,0.06660798
Mozambique,0.05689819,0.105443183,0.081234446,0.109955955,0.155821584,0.13053777,0.134712107,0.158422549,0.095964145,0.057655979,0.0307,0.003708888,0.007059662,0.011152822
Martinique,,,,,,9.41E-07,1.50E-05,,,,,,,
Malawi,0.002389481,0.003325784,0.007226661,0.005890907,0.003525426,0.005566164,0.007321163,0.011080415,0.003731701,0.004136038,0.007557576,0.011473988,0.009119836,0.009137021
Malaysia,0.061072405,0.07501379,0.054839788,0.047979841,0.071295411,0.056333193,0.097018651,0.10936196,0.157787249,0.153298291,0.137244952,0.095328284,0.081253078,0.040831513
Mayotte,,,,,,,,,,,2.33E-06,,,
Niger,,1.62E-07,1.73E-08,0,0,5.63E-08,2.16E-07,0,5.71E-08,6.62E-08,0,3.93E-07,,
Nigeria,0.027316743,0.03262513,0.015255194,0.014164974,0.016513393,0.0204,0.0243,0.0282,0.0321,0.035987872,0.054797842,0.0373,0.0198,0.002239043
Nicaragua,0.037627792,0.020169846,0.009964372,0.0092,0.0084,0.0075,0.0067,0.0059,0.0051,0.0043,0.0035,0.0027,0.0019,0.001089009
Nepal,,,,,,,,,,,,,0.000391241,0.000430058
Panama,0.004258559,0.0037,0.0031,0.0025,0.001877584,0.004029616,0.008345984,0.017592293,0.015687324,0.010665785,0.0077,0.0048,0.001847275,0.002483562
Peru,,,0.02854256,0.042551793,0.08431859,0.028939191,0.04236797,0.034869433,0.033334005,0.026370758,0.037007469,0.034744434,,
Philippines,0.012609826,0.031216881,0.03365218,0.046998012,0.048036798,0.055967408,0.063823141,0.036744219,0.032596923,0.043260907,0.011216116,0.015223642,0.008055572,0.014327561
"Papua New Guinea",0.026347192,0.030838795,0.022434365,0.036409423,0.029369419,0.0480599,0.041821814,0.06133002,0.007201229,0.002409845,0.002482926,0.008641487,0.012233936,0.021662938
Paraguay,,,0.061862233,0.059486095,0.07076044,0.041790973,0.144623595,0.157165993,0.178391682,0.127649844,0.148637391,0.161901515,0.189508318,0.194959759
Reunion,,,,,1.34E-05,3.33E-05,0,1.54E-05,0.000162356,0.00019269,0.000133333,,,
Rwanda,0.001337324,0.00078033,0.0004,7.74E-05,0.0002,0.00037283,0.000350156,3.90E-05,0.000361261,0.000602707,0.000649092,,,
Senegal,,,2.51E-05,0,0.0001,7.67E-05,0.000303807,0.000407457,,,,,,
Singapore,,,,,,,,,0.00001,0.00001,,,,
"Solomon Islands",0.001865116,0.001666667,0.002136323,0.003540526,0.003666667,0.002666667,0.002333333,0.004333333,0.003333333,0.002333333,0.000333333,0.000333333,,
"Sierra Leone",0.018719204,0.015368084,0.009171859,0.00402025,0.0082,0.0124,0.0165,0.020723908,0.03038803,0.008129781,0.006567014,0.0321,0.057576187,0.002184669
"El Salvador",0.005074505,0.002176656,0.000588175,0.0012,0.0017,0.0023,0.002890533,0.003174837,0.003,0.002761908,0.003174611,0.00250233,0.002044947,0.00182386
Somalia,0.000190844,0.000249175,8.94E-05,0.0001,0.0001,0.0001,0,2.82E-05,0.0001,0.0001,0.0002,0.000220534,0.00036569,
"Saint Thomas and Principe",7.74E-05,,,,,,,,,,,,,
Suriname,,,,,,,0.002570324,0.002791327,0.003088166,0.0024,0.001652281,0.0026409,0.006964669,0.004949256
Swaziland,,,,,0.000592561,0.00056618,0.0005,0.0004,0.0004,0.0003,0.0002,0.0002,0.0001,5.83E-05
Chad,0.001137295,0.0008,0.000503919,0.00126455,0.001132545,0.0019,0.0027,0.00349115,0.002613851,0.000655166,0.001959767,,,
Togo,,,,,0.002806642,0.002358648,0.004302432,0.001572346,0.00794774,0.000678917,0.001429802,0.002420053,,
Thailand,,,,0.033836148,0.039345373,0.05728229,0.072382556,0.063712489,0.108720348,0.120598318,0.093821716,0.1136013,0.080836349,0.03459356
"Timor Leste",0.000658953,0.001564145,0.000675006,0.002029721,0.0018,0.0016,0.0013,0.0011,0.0009,0.000636982,0.001462843,0.001815513,0.0013,0.000699536
"Trinidad and Tobago",,,,,7.90E-05,0.000335082,0.000264234,0.000221806,0.0002115,0.000209338,0.000193412,0.000267715,0.000290352,0.000409316
Tanzania,0.070030545,0.083312063,0.09014141,0.067600685,0.092011942,0.09581202,0.13325998,0.176744832,0.16183389,0.148773971,0.151151277,0.171007105,0.1015,0.032014611
Uganda,0.029510223,0.011106964,0.01217551,0.015256084,0.021696389,0.022006537,0.027999013,0.030825985,0.021343864,0.033889493,0.050779078,0.001815748,0.0026,0.003380206
Venezuela,,,0.007814767,0.006052094,0.000484571,0.010542783,0.0121,0.013612006,0.0207,0.027699093,,,,
Vietnam,0.030581468,0.020350372,0.02463935,0.037260928,0.031590189,0.017223372,0.019931007,0.055548712,0.077138311,0.131122181,0.044427617,0.055468545,0.063853995,0.047907311
Yemen,,,,,,,,,,7.27E-08,,,,
Zambia,0.003128563,0.019295926,0.039740806,0.028546878,0.036455829,0.046217934,0.060446836,0.08119783,0.134482588,0.083104791,0.066151057,0.069839434,0.004449078,0.105829247
Zimbabwe,,0.000880548,0.002727759,0.007204166,0.01043725,0.012160714,0.0112,0.0103,0.0093,0.0084,0.0074,0.0065,0.005506016,0.006187843
