Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Azerbaijan,,,,,,,,,,,,,,,,,,,,,,21053,18931,21784,50909,26974,8630,38205,43487,27548,42620,51837,53444,62179,52689,53963,53323,43150,40596,36907,38153,33050,27846,18916,13797,16946,
Bahamas,,,,,,,,,,,,,,,,,,,,,,,1938,1788,1762.1667,1736.3333,1710.5,1684.6667,1658.8333,1633,1476,1319,1162,1005,848,61,265,162.5,60,167,,,,,,,
Bahrain,,5982,5319,5033,5119,4639,5239,5468,5768,5392,4786,4802,5249,4501,3466,2111,1027,1012,557,328,422,516,610,370,315,22,32,42,52,62,67,909,1365,1660,1977,3208,2183,2414,2645,2876,3107,3338,3133,2833,1872,795,
Bangladesh,3097768,2932149.6667,2766531.3333,2600913,2596858,2592803,2588748,2584693,2636750,2625649.6667,2614549.3333,2603449,2837848.5,3072248,2983202,3206820,3357230,3517550,2641862,2670305,2411263,2260590.4,2109917.8,1959245.2,1808572.6,1657900,1507227.4,1356554.8,1205882.2,1055209.6,904537,753864.4,603191.8,452519.2,301846.6,151174,70348,276133,481918,174125,1359,,,,,,
Barbados,,2735,2407,2035,1451,867,283,374.8,466.6,558.4,650.2,742,1061,1005,841.5,678,514.5,351,187.5,24,409,870.5,1332,1194.4286,1056.8571,919.2857,781.7143,644.1429,506.5714,369,530,664,979,1017,1182,1114,914,482,323,589,457,661,716.3333,771.6667,827,,
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,44719,42524.2857,40329.5714,38134.8571,35940.1429,33745.4286,31550.7143,29356,27161.2857,24966.5714,22771.8571,20577.1429,18382.4286,16187.7143,13993,14605,15355,10011,10626,10616,6647,
Belgium,,,,,,,,10418,6283.5,2149,172,4789,6301,17296,20002,21964,17962,13283,9438,9944.3333,10450.6667,10957,16605,10962,13346,13345,11465,8794.6667,6124.3333,3454,2545,3006,2751,5959,10812,11213,9198,4983,2614,2689,3534,3318,2375,2158,2860,2467,
Belize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,794,1326,1226.5,1127,822,1075,874,928,901,710,432,688,45,314,348,287,
Benin,,,,,,,,,,,,,,,231992,237119,247549,256067.5,264586,271605,305551,302951,300351,296277,295829,293472,289462,280762,268225.5556,255689.1111,243152.6667,230616.2222,218079.7778,205543.3333,193006.8889,180470.4444,167934,155059,142184,99740,96124.5,92509,,,,,
Bermuda,,,,,,,,,591,644,551.6,459.2,366.8,274.4,182,139,144.3077,149.6154,154.9231,160.2308,165.5385,170.8462,176.1538,181.4615,186.7692,192.0769,197.3846,202.6923,208,213.3077,218.6154,223.9231,229.2308,234.5385,239.8462,245.1538,250.4615,255.7692,261.0769,266.3846,271.6923,277,438,,,,
Bhutan,,,,,,,,,25596,25840,25851.5789,25863.1579,25874.7368,25886.3158,25897.8947,25909.4737,25921.0526,25932.6316,25944.2105,25955.7895,25967.3684,25978.9474,25990.5263,26002.1053,26013.6842,26025.2632,26036.8421,26048.4211,26060,25473,23577,21493,19612.75,17732.5,15852.25,13972,11735,10101.5,8468,6051,4888,4575,3865,4698,4779,,
Bolivia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33043,31467,26628,24288,23102,18786,18716,19177,19566,21857,34260,14980,31081,46223,70518,42721,77790,73454,
Botswana,36469,39363,38965,38392,35917,31030,27805,24695,24608,23833,20399,16139,15089,14039,14812,13784,14199,13954,13735,14039,14769,12240,14232,16143,17115,31680,31466,29097,26728,27515,25106,22026,21403,20839,21822,21115,20209,21442,22319,21870,18892.6667,15915.3333,12938,12395,,,
Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450481,188412,308312,428212,138568,158529,219914,281299,145720,455495,347245,326234,
Brunei,,,,,,,,1328,1237,2461,2479,2866,3174,3123,3192,3140,3088,2793.4,2498.8,2204.2,1909.6,1615,1100,420,423,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,14500,11383,7370,5333,5362,4313,4751,4343,4732,8766,10490,5613,2476,334,321,1241,3390,3996,4277,6752,
"Burkina Faso",,393491,399425,408043.2,416661.4,425279.6,433897.8,442516,452711,462512,469950,475805,481336,488702,499720,507583,513775,524552,540387,556507,567772.5,579038,592707,603562,613007,618483,623601.6667,628720.3333,633839,644345,649098,654130,676836,672884,667745,635985,611606,568166,509928,485215,551636,504546,501274,501098,499647,489618,
Burundi,,,,250469,252591,254713,256835,258957,261079,261317.5,261556,258809,256536,245807,239138,233947,233801,226307,224915,236786.8,248658.6,260530.4,272402.2,284274,299844,315414,330984,346554,362124,377694,393264,351545,360858,341106,325597,308312,196414,153055,86035,93561,60476,66464,72452,78440,27340,37767,
"Cape Verde",,,,,,,,,,,,2977,3417,4246,2287,1605,1191,696,699.1538,702.3077,705.4615,708.6154,711.7692,714.9231,718.0769,721.2308,724.3846,727.5385,730.6923,733.8462,737,1733,1786,2043,2496,2657,2774,2779,2710,2246,1479,978,448,347,463,776,
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,245278,225540,195226,135251,105136,75021,44906,50833.3333,56760.6667,62688,60689,71168,70341,69514,43181,43991,50674,57357,34780,
Cameroon,,234976,243498,261598,276300,252653,250155,264624,267067,268638,274963,277843.5,280724,283604.5,286485,289365.5,292246,295126.5,298007,312956,327905,356664,354064.5,351465,348865.5,346266,343666.5,341067,338467.5,335868,333268.5,330669,328069.5,325470,322870.5,320271,317671.5,315072,312472.5,309873,307273.5,304674,198007,191360.5,184714,174235,
Canada,,,,,,,,,,,,,47968,52708,59343,59482,55230,55518,55731,60184,48183,26412,29605,53057,64467,74314,64156,41175,18194,1756,,,,,,,,,,,,,,,,,
"Central African Republic",,90397,90078,89067,91881.75,94696.5,97511.25,100326,103660,104128.3333,104596.6667,105065,106761,111449,109691.6667,107934.3333,106177,128412,135555,138755,126425,136931,140640.2143,144349.4286,148058.6429,151767.8571,155477.0714,159186.2857,162895.5,166604.7143,170313.9286,174023.1429,177732.3571,181441.5714,185150.7857,188860,192417,173812,147180,148105,140959,146099,134223,,,,
Chad,,,,,,270577,275820,281063,288514.6364,295966.2727,303417.9091,310869.5455,318321.1818,325772.8182,333224.4545,340676.0909,348127.7273,355579.3636,363031,371098.8889,379166.7778,387234.6667,395302.5556,403370.4444,411438.3333,419506.2222,427574.1111,435642,422317,420818,420327,423394,418995,422874,430267.875,437661.75,445055.625,452449.5,459843.375,467237.25,474631.125,482025,419373.5,356722,,,
Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22288,26066,41823,37444,47251,50674,54306,50233,40830,
China,,,,,,,,,,,,,,,,,,4763277,4346829.4,3930381.8,3513934.2,3097486.6,2681039,3268134,4124560,5086910,5919119,,,,,,,,,,,,,,,,,,,,
Colombia,,,,,,,,,,,,,,,,,642288,626792.2,611296.4,595800.6,580304.8,564809,502258.75,439708.5,377158.25,314608,252057.75,189507.5,126957.25,64407,52356,132293,128008,88477,48946,47060,67536,75973,72498,64061,59277,55319,113260,134714,147281,126609,
Comoros,,,,,,,,,,,,,,,,,,10599,11234.1429,11869.2857,12504.4286,13139.5714,13774.7143,14409.8571,15045,15999.2,16953.4,17907.6,18861.8,19816,17292,16579.2857,15866.5714,15153.8571,14441.1429,13728.4286,13015.7143,12303,11846.3333,11389.6667,10933,10476.3333,10019.6667,9563,11535,,
"Congo (Kinshasa)",,731655,768728,767151.3333,765574.6667,763998,776574.5,789151,801727.5,814304,813823.5,813343,812862.5,812382,804815,886983,969151,1051319,1133487,1204419.3333,1275351.6667,1346284,1440440,1534397,1604971,1566429,1814159.75,2061890.5,2309621.25,2557352,,,,,,,,,,,,,,,,,
"Congo (Brazzaville)",,,24581,21617.5,18654,16178.5,13703,10845,7987,7541,17574,19580,19056,18280,17576,22030.2381,26484.4762,30938.7143,35392.9524,39847.1905,44301.4286,48755.6667,53209.9048,57664.1429,62118.381,66572.619,71026.8571,75481.0952,79935.3333,84389.5714,88843.8095,93298.0476,97752.2857,102206.5238,106660.7619,111115,125718,103897.25,82076.5,60255.75,38435,24553,10671,,,,
"Costa Rica",20508,19184.5,17861,17024,16721,16418,13721,15225.5,16730,18620,17857,16751,19146,21090,23034,24978,23473,23834,24271.5,24709,25063,24234,23069.3,21904.6,20739.9,19575.2,18410.5,17245.8,16081.1,14916.4,13751.7,12587,11422.3,10257.6,9092.9,7928.2,6763.5,5598.8,4434.1,3269.4,2104.7,940,825,2761,7641,7417,
"Ivory Coast",,,,,,,,345239,360009.4211,374779.8421,389550.2632,404320.6842,419091.1053,433861.5263,448631.9474,463402.3684,478172.7895,492943.2105,507713.6316,522484.0526,537254.4737,552024.8947,566795.3158,581565.7368,596336.1579,611106.5789,625877,631666,635117,638568,673455,633375,659570,694269,709628.1667,724987.3333,740346.5,755705.6667,771064.8333,786424,730081.5,673739,617396.5,561054,514940,452408,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17911,8103,6448,4154,1948,620,346.5,73,156,107,1407,7660,3748,1664,360,270,270,277,
Cuba,,,42743,35862,30705,27237.6,23770.2,20302.8,16835.4,13368,20642,32556,38627,37942,41517,50241,45086,34896,34932,32953,32484,34488,24438,21698,11741,12255,5197,6872,7638,7169,10473,13643,13565,21919,22791,21648,19102,11948,7689,3851,13,4183,10189,12925,24094,28246,
Cyprus,,7790,8085,7978,8189,10244,10938,11028,10567,10066,10114,9116,10048,10169,10188,9955,8517,7309,7058,7228,7572,7733,8672,715,1003,1217,1296,1138,955.5,773,511,697,386,369,403,75,138,209,358,298,140,198,436,544,572,485,
Denmark,,,,,,,,,,,,9621,7756,3857,2154,1895,2629,1867,1504,3629,3691,2771,4319,5050,2217,2429,3043,3047.6667,3052.3333,3057,2391,2340.75,2290.5,2240.25,2190,6353,5399,4215,4533,4714,5153,3733,2850,2228,2945,2626,
Djibouti,,,,,,,,,,,,,,,,27422,28564,30685,32584,34091,34889,35379,35869,37507,38583,39981,42330,44815,46104,47393,47064,45237,43937,42199,40461,38565,35922,32728,24566,24568,22711.5,20855,21191,21527,18734,21582,
Dominica,,,,,,,502,424,583.5,743,950,778,780,745,710,675,640,605,570,535,500,465,430,395,360,325,290,255,220,185,150,115,80,45,10,137,182,466,432,48,,,,,,,
"Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90493,86168,77198,68228,89691,99196,89374,94268,62364,83882,54759,63031,60551,71430,77067,90684,72437,
Ecuador,,103230,104951,106672,102944,106842,106876,92438,84048,68605,78231,76768.0714,75305.1429,73842.2143,72379.2857,70916.3571,69453.4286,67990.5,66527.5714,65064.6429,63601.7143,62138.7857,60675.8571,59212.9286,57750,55751,47585,29034,24589,25641,21169,8812,9297.25,9782.5,10267.75,10753,11238.25,11723.5,12208.75,12694,20473,20591.3333,20709.6667,20828,8244,9383,7538
Egypt,,1289344,1311342,1342975,1339609.6,1336244.2,1332878.8,1329513.4,1326148,1294268.125,1262388.25,1230508.375,1198628.5,1166748.625,1134868.75,1102988.875,1071109,1039229.125,1007349.25,975469.375,943589.5,911709.625,879829.75,847949.875,816070,791710.3333,767350.6667,742991,724213,705435,579451,480957,388975,296144,179822,160832.875,141843.75,122854.625,103865.5,84876.375,65887.25,46898.125,27909,30564,33219,,
"El Salvador",110538,109398.9231,108259.8462,107120.7692,105981.6923,104842.6154,103703.5385,102564.4615,101425.3846,100286.3077,99147.2308,98008.1538,96869.0769,95730,92304.5333,88879.0667,85453.6,82028.1333,78602.6667,75177.2,71751.7333,68326.2667,64900.8,61475.3333,58049.8667,54624.4,51198.9333,47773.4667,44348,37944,31540,26255,16622,15184,13724.5,12265,12826,14916,14029,13844,14173,15196,15405,14012,18824,24769,
"Equatorial Guinea",,,,,,,,,,,,,,,,,,,,,,,,,5616,7036.3333,8456.6667,9877,11297.3333,12717.6667,14138,11163,12431,12571,14797.2,17023.4,19249.6,21475.8,23702,24181,24445,23638,22806,23607.6667,24409.3333,25211,
Eritrea,,,,,,,,,,,,,,,,,,,,,,,188718,190713,192708,195283,196466,197874,193652.5,189431,177036,171383,158180,145762,138889,134400,135027,147507,159019,171279,183321,184897,186120,205607,212372,223623,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,9045,6499,4336,2173,10,13,13,470,927,1287,1461,1672,1142,1369,1503,481,81,66,209,1521,1681,
Ethiopia,,,,,,,,,,,,,,,,,,2558422,2635974,2748673,2949264,3149855,3350446,3551037,3751628,3826832,3806033,3748200,3690367,3635695,3497131,3342293,3302575,3350457,3244754,2646058,2391974,2116440,1788760,1822672,2014672,1777390,1705794,1490888.5,1275983,1335613,
Fiji,,,,,,,,,,,,,,,,,,,,,,,1816,1692,1568,2270,3797,3564,2918,2955,2800,1043,547,51,325,272.5,220,203.6667,187.3333,171,323.25,475.5,627.75,780,791,802,
Finland,,,,,,,,,,,,,,,,,,,,,,,,2222,2225,2871,2267,2034,1004,780.6667,557.3333,334,862,2392,4223,4632,5293,4424,4165,3952,3456,2896,1259,333,196,193,
France,,40450,37486,36538,35590,34642,33694,32746,31798,30850,29902,28954,28006,67701,72064.5,76428,25497,22470.6667,19444.3333,16418,13391.6667,10365.3333,7339,38281,44357,25802,5936,6515,4882.5,3250,3497,3595,3425,7177,12868,9877,12937,13135,13763,11057,10704,10124,10181,7010,6756,,
Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,7884,,,,,,,,,,,,,,,,,,,
Gambia,,24831,26316,27470,28836,30209,31690,30691,29744,30756,30675,28602,28657,28281,27827,27777,28867,32016.1667,35165.3333,38314.5,41463.6667,44612.8333,47762,47034,45169.6667,43305.3333,41441,39946,38451,28360,29921,28337,31249,26109,25306,28529,24254,25079,30975,34377,37779,38583,35872,43426,39847,36118,33385
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,28880,26681,25716,25101.1429,24486.2857,23871.4286,23256.5714,22641.7143,22026.8571,21412,17719,6851,8644,,,,,,,,,
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559193,514910,598331,568872,589650,562861,536072,540734,449966,364546,398962,341332.5,283703,262667.5,241632,199242,166688,222539
Greece,,11190,10144,8564,6693,10269,12962,17241,20178,22545,25994,11756,6757,7441.8,8126.6,8811.4,9496.2,10181,9202,14411,17953,17801,21947,29242,32562,26146,33685,33707,11429,10056,5415,7787,7700,7453,10224,12724,13799,11357,9882.6667,8408.3333,6934,8330,8394,10292,12627,,
Grenada,,,1845,1515.4,1185.8,856.2,526.6,197,291,385,479,769,1013,997,766,743.3889,720.7778,698.1667,675.5556,652.9444,630.3333,607.7222,585.1111,562.5,539.8889,517.2778,494.6667,472.0556,449.4444,426.8333,404.2222,381.6111,359,232,105,629,526,423,240,49,61,73,85,97,170,152,
Guatemala,234564,238968,244506,248897.5,253289,255733,259319.3333,262905.6667,266492,264919.3333,263346.6667,261774,283406,273073,273518.5,273964,274409.5,274855,275300.5,275746,276191.5,276637,277082.5,277528,277973.5,278419,278864.5,279310,236869.5,194429,167206,175653,142285,120508,98731,83829,69791,57743,56642,17472,16658,38395,72099,101212,127722,138887,
Guinea,,,,,,,,,,,,,,,293172,297943,312250,329653,338735,352252,370409,380733,391491.2857,402249.5714,413007.8571,423766.1429,434524.4286,445282.7143,456041,447066,428539,409802,368221,347189,328789,315672,299962,290887,307667,306622,305808,271472,284518,284935,260689,,
"Guinea Bissau",,,,,,,,,,,,45011,43332,44586,45840,46706,49564.5,52423,54922,55703.6667,56485.3333,57267,58048.6667,58830.3333,59612,60393.6667,61175.3333,61957,62738.6667,63520.3333,64302,61856.3,59410.6,56964.9,54519.2,52073.5,49627.8,47182.1,44736.4,42290.7,39845,,,,,,
Guyana,,10379,10136,8465.5,6795,6408.5,6022,1991,3185,4379,5759.6667,7140.3333,8521,8138.6154,7756.2308,7373.8462,6991.4615,6609.0769,6226.6923,5844.3077,5461.9231,5079.5385,4697.1538,4314.7692,3932.3846,3550,3934,4364,4794,5224,5654,6084,6514,6944,6861.4,6778.8,6696.2,6613.6,6531,10630,9754,9207,9098,,,,
Haiti,,,,,,,,,,,,270910,255628,239484,261049,248446,242770,289237,288356.3,287475.6,286594.9,285714.2,284833.5,283952.8,283072.1,282191.4,281310.7,280430,,,,,,,,,,,,,,,,,,,
Honduras,,,,,,,,,,70352,69874,54229,38584,31797,28074,27369.5,26665,30842,35019,39196,43373,47550,46191,44832,46385,47938,49491,51044,52597,54150,55703,47782.6667,39862.3333,31942,20888,42452,15701,39136,15958,13648,16229,10431,11111,24762,25029,28456,
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,55009,33516,9417,9317,7903,6725,6378,9186,9736,8200,6465,6617,3932,2160,2322,3832,5781,7386,7737,8005,
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,386,305.5,225,196,188,238,288,338,388,438,488,499,393,256,165,100,153,171,162,203,,,
India,,18054748,18035393.0526,18016038.1053,17996683.1579,17977328.2105,17957973.2632,17938618.3158,17919263.3684,17899908.4211,17880553.4737,17861198.5263,17841843.5789,17822488.6316,17803133.6842,17783778.7368,17764423.7895,17745068.8421,17725713.8947,17706358.9474,17687004,17259958.2,16832912.4,16405866.6,15978820.8,15551775,15124729.2,14697683.4,14270637.6,13843591.8,13416546,13016778,12829139,7354612,6077995,4801378,3524761,2248144,1406158,1865020,1688497,1695210,1384677,931474,,,
Indonesia,,3158622,3141955,3352468.5,3562982,3162470,2910525,2492386.5,2074248,1937272.3333,1800296.6667,1663321,1456517.5,1249714,1042910.5,836107,629303.5,422500,449235.5,475971,674600,790333,933444,1084350,1045218,1090244,1147133,1150519,1009234,867949,726664,585379,645553,766658,881489,1094703,934147,670689,677076,611359,380792,227611,556230,855416,1043640,1352002,
Iran,,,,,,,,,,,,,,,742041,742991,725071,740819,706419,682306,476684,379990.5,283297,302565.6,321834.2,341102.8,360371.4,379640,526329,673018,661766,483302.5,304839,291839,169325,152479,78574.5,4670,,,,,,,,,
Iraq,,492099,507401,518651,527656,530236,490798,474668,455233,214638,139820,133483,163042.5,192602,214101,235600,230871,216709,193676,235883,278652.5,321422,364191.5,406961,431781.3333,456601.6667,481422,422171.6667,362921.3333,303671,328460,313499.75,298539.5,283579.25,268619,276775,284931,293087,,,,,,,,,
Ireland,,7990,10805,10516,11775,10199,8282,6937,6224,8190,12068,17893,24207,28611,29286.6667,29962.3333,30638,28723,26117,24191,22688,23784,25296,25340,24383,22992,20723,10612.5,502,462.25,422.5,382.75,343,303.25,263.5,223.75,184,144.25,104.5,64.75,25,2049,446,975,977,,
Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8128,7397,5077,6148,5915,6870,7223,8616,8016,8454,10036,8404,10016,7823,9801,10626,8636,
Italy,,,,,,,18498,15406,12314,9222,9830,10438,11046,11654,12262,12870,14329.0909,15788.1818,17247.2727,18706.3636,20165.4545,21624.5455,23083.6364,24542.7273,26001.8182,27460.9091,28920,14562,10954.6667,7347.3333,3740,6083,7357,9399,9231,15018,16786,18501,19538,17910,15542,20569,14079,10705,13497,17561,
Jamaica,,,,,,10722,15398,13483,9555.5,5628,4379,5153,3593.5,2034,3717,4855,4200,3029,6767,651,2583,5409,9138,12867,12896.6667,12926.3333,12956,12985.6667,13015.3333,13045,10672,11066,11542,13353,10386,,,,,,,,,,,,
Japan,,,28538,54388,128434,58585,51314.4286,44043.8571,36773.2857,29502.7143,22232.1429,14961.5714,7691,32691,23671,22838.8846,22006.7692,21174.6538,20342.5385,19510.4231,18678.3077,17846.1923,17014.0769,16181.9615,15349.8462,14517.7308,13685.6154,12853.5,12021.3846,11189.2692,10357.1538,9525.0385,8692.9231,7860.8077,7028.6923,6196.5769,5364.4615,4532.3462,3700.2308,2868.1154,2036,1658,1849,1633,1617,,
Jordan,,,21661,20082.125,18503.25,16924.375,15345.5,13766.625,12187.75,10608.875,9030,12537,14318,19420,20633,16212,15389.7857,14567.5714,13745.3571,12923.1429,12100.9286,11278.7143,10456.5,9634.2857,8812.0714,7989.8571,7167.6429,6345.4286,5523.2143,4701,4906.25,5111.5,5316.75,5522,5727.25,5932.5,6137.75,6343,18679,31839.5,45000,52048,60532,52036,,,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30594,14560,8037,5269,4893,4513,9383,11955,5590,1711,1580,1449,1534,1699,1971,446,473
Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958962,861725,829879,979252,664947,701839,663091,669455,379107,501527,483771,460287,436803,413319,,,,
Kiribati,,,,,,,,,,,,,,,,59,80,294,195.5,97,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22579,23559.6667,24540.3333,25521,26501.6667,27482.3333,28463,
"South Korea",,109959,55818,79479,97039,93673,66033,85239,72548,27192,24815.6,22439.2,20062.8,17686.4,15310,27675,26684,25131.25,23578.5,22025.75,20473,18920.25,17367.5,15814.75,14262,12709.25,11156.5,9603.75,8051,87,73,5326,11020,9369.4,7718.8,6068.2,4417.6,2767,3279,18168,23315,20568,19126,52963,49498,19085,
Kuwait,,19345,18889,18691,19424,19218,18163,15945,13662,16222,16254,15803,15089,12562,11019,10386,9808,13620,15647,24738.25,33829.5,42920.75,52012,39147,26282,17672,9062,7222,3779.5,337,587,40,1045.5,2051,3056.5,4062,2446,830,44,276,508,338,556,776,799,,
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,23170,21103.6667,19037.3333,16971,18490,17411,17527,17841,6336,11947,9895,11799,12886,13712,12635,12443,6074,4170,4892,5284,
Laos,,,,,,,,,,,,,,,,,,,,,,,137104,128254,121682,120999,120316,114921,106923,106628,106295,110122,107923,98554,93520,86585,79390,67992,56572,44900,27315,25910,26384,20224,20826,29391,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157,2104.1111,2051.2222,1998.3333,1945.4444,1892.5556,1839.6667,1786.7778,1733.8889,1681,655,456,527,592,586,1483,1787,
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,25833,22799.5,19766,16732.5,13699,10665.5,7632,13514,25268,33677,31157,28552,26159,22014,22357,30002,34523,48698,51555,
Lesotho,25926,28658,31390,32338,23406,23400.5,23395,22493,32364,31153,32330,34076,29835,32189,31871,29259,29443,26763,25268,27232,30385,27811,28131,33437,32968,36838,36764,45437,54110,62248,27285,27434,27661,28056,33402,35396,35537,40915,38388,36482,33169,30629,27745,30542,29694,30075,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122040,128709.5714,135379.1429,142048.7143,148718.2857,155387.8571,162057.4286,168727,168039.5,167352,183644,189238.5,194833,203359,211885,220411,227470,
Libya,,60104,45339,41534.8333,37730.6667,33926.5,30122.3333,26318.1667,22514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328,2134,2062,2142,2031,3490,6797,6840,5179,2484,774,426,363,1059,654,77,66,68,
Luxembourg,,,1259,1394,1145,1280,1316,1276,1330,1828,2326,2824,1932,2095,2171,2140,2109,2479,1682,1551.6364,1421.2727,1290.9091,1160.5455,1030.1818,899.8182,769.4545,639.0909,508.7273,378.3636,248,281,482,471,645,531,293,201,205,310,489.5,669,762,696,686,673,,
Macau,,,,,,,,,,,,,,,,,,,,,2343,2243,2143,2239,2335,2431,2527,2623,2719,2815,2737,2960,2548,2200,2034,1913,1851,1783,1889,2065,2029,1746,1718,1503,997,524,
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3759,3934,2102,1641,2298,3361,3669,4098,5119,5684,7584,6915,4546,6060.5,7575,7884,7221,5267,
Madagascar,,,208174,211510.1765,214846.3529,218182.5294,221518.7059,224854.8824,228191.0588,231527.2353,234863.4118,238199.5882,241535.7647,244871.9412,248208.1176,251544.2941,254880.4706,258216.6471,261552.8235,264889,263135,284156,305177,326198,347219,368240,404586,399303,394020,388737,382214,375192,376630,273476,,,,,,,,,,,,,
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47898,41182.7143,34467.4286,27752.1429,21036.8571,14321.5714,7606.2857,891,48564,,,,,,,,,
Malaysia,198621,197639,191192,184800.7727,178409.5455,172018.3182,165627.0909,159235.8636,152844.6364,146453.4091,140062.1818,133670.9545,127279.7273,120888.5,114497.2727,108106.0455,101714.8182,95323.5909,88932.3636,82541.1364,76149.9091,69758.6818,63367.4545,56976.2273,50585,55652,60719,65786,70853,83582,32597,46246,65240,52250,4758,10804.5,16851,24021,41064,19489,51382,44043,32561,16509,29446,24327,
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389,1302,1215,681,345,368,377.6667,387.3333,397,544,689,1799,903,898.2857,893.5714,888.8571,884.1429,879.4286,874.7143,870
