Country,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,0.056,0.056,0.062,0.062,0.062,0.062,0.062,0.068,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.047,0.056
Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.468,0.468,0.468,0.468,0.484,0.486,0.486,0.486,0.486,0.486,0.486,0.486,0.486,0.486,0.486,0.486,0.486,0.486,0.486,0.486,0.432,0.432,0.432,0.432,0.432,0.478,0.478,0.478,0.478,0.475,0.454,0.408,0.408,0.408,0.408,0.408,0.43,0.437,0.291,0.302,0.302,0.302,0.226,0.214,0.237,0.229,0.221,0.232,0.201
Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.858,0.865,0.865,0.876,0.849,0.849,0.853,0.844,0.845,0.847,0.847,0.847,0.848,0.848,0.848,0.848,0.87,0.858,0.858,0.856,0.853,0.872,0.872,0.872,0.872,0.872,0.852,0.842,0.842,0.852,0.852,0.869,0.869,0.843,0.843,0.843,0.843,0.843,0.843,0.852,0.868,0.868,0.846,0.846,0.846,0.869,0.864,0.864,0.864,0.842,0.861,0.861,0.849,0.865,0.865,0.844,0.862,0.879,0.879,0.859,0.868,0.868,0.868,0.868,0.878,0.937,0.95,0.95,0.95,0.933,0.95,0.95,0.948,0.948,0.948,0.949,0.944,0.944,0.944,0.947,0.947,0.914,0.916,0.916,0.908,0.915,0.915,0.915,0.915,0.912,0.912,0.912,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.911,0.911,0.905,0.905,0.888,0.892,0.892,0.892,0.892,0.892,0.899,0.913,0.913,0.913,0.913,0.909,0.909,0.924,0.933,0.947
Bavaria,0.482,0.482,0.482,0.482,0.482,0.482,0.482,0.482,0.482,0.482,0.401,0.429,0.429,0.429,0.429,0.429,0.429,0.429,0.429,0.412,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.687,0.724,0.732,0.744,0.582,0.547,0.193,0.059,0.042,0.042,0.042,0.042,0.042,0.042,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.038,0.038,0.038,0.037,0.048,0.048,0.069
Belgium,0.567,0.616,0.533,0.533,0.533,0.533,0.583,0.5933,0.6036,0.6139,0.6243,0.6346,0.6449,0.6552,0.6655,0.6758,0.6861,0.6965,0.7068,0.7171,0.7274,0.7377,0.748,0.7583,0.7687,0.779,0.7893,0.7996,0.8099,0.8202,0.8305,0.8409,0.8512,0.8615,0.8718,0.8821,0.8924,0.9027,0.9131,0.9234,0.9337,0.944,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.928,0.883,0.86,0.86,0.86,0.922,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.905,0.905,0.905,0.905,0.905,0.911,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.92,0.92,0.92,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.925,0.931,0.931,0.931,0.931,0.937,0.937,0.937,0.932,0.92,0.92,0.929
Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.483,0.483,0.483,0.483,0.483,0.457,0.457,0.457,0.457,0.457,0.457,0.508,0.414,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.64,0.643,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.746,0.737,0.737,0.737,0.737,0.725,0.725,0.725,0.748,0.724,0.744,0.752,0.8,0.753,0.643
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.68,0.68,0.68,0.68,0.68,0.679,0.75,0.715,0.715,0.715,0.715,0.715,0.715,0.715,0.715,0.715,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.731,0.731,0.731,0.731,0.731,0.731,0.673,0.673,0.673,0.673,0.753,0.753,0.753,0.753,0.743,0.743,0.749,0.9,0.89,0.891,0.876,0.901,0.901,0.901,0.921,0.896,0.884,0.957
Bolivia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382,0.357,0.357,0.357,0.357,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.3,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.259,0.259,0.232,0.232,0.232,0.232,0.247,0.247,0.247,0.247,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.269,0.253,0.253,0.253,0.253,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.263,0.177,0.1,0.1,0.1,0.1,0.093,0.047,0.054,0.054,0.054,0.054,0.054,0.054,0.046,0.055,0.051,0.064,0.274,0.547,0.547,0.547,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.551,0.551,0.551,0.53,0.53,0.53,0.53,0.53,0.53,0.524,0.497,0.475,0.455,0.455,0.455,0.405,0.385,0.385,0.385,0.373,0.373,0.381,0.371,0.407,0.373,0.267
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253,0.253,0.253,0.253,0.415,0.489,0.546,0.546,0.496,0.597,0.554,0.586,0.606,0.659,0.576,0.576,0.576,0.56,0.557,0.557,0.557,0.561,0.561,0.561,0.601,0.593,0.599,0.49
