Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Brazil,31.78064728,32.18911362,32.4763298,32.86566162,34.21875381,34.15490341,33.18259048,33.18259048,33.28470612,33.38682175,27.87456512,27.72779655,26.68523788,26.97874069,26.86564445,26.29986382,26.05788612,25.84867096,26.04916,25.91400719,26.28884125,25.93221283,27.38677979,27.87892151,28.59153938,29.55713844,29.02622032,28.97930336,27.74186325,27.96405411,28.43524361,32.01729202,32.54907227,31.97968483,34.24282837,34.9528656,34.85516357,35.77743912,35.04785538,40.02507782,40.31795883,40.44422531,41.02008057,40.8928299,36.94623566,38.32162476,38.95998764,39.63127518,40.03408051
Brunei,,,,,,,,,,,,,,,56.79931641,57.3100853,57.56603622,57.01365662,56.48154831,56.93881989,56.9365921,58.14642334,67.17268372,67.08252716,68.3266983,68.00175476,68.73146057,68.94514465,69.04949951,70.27613068,71.06586456,69.56021118,69.50146484,69.05741119,68.01179504,66.99975586,66.55203247,66.24593353,66.14597321,71.09257507,65.01052094,64.78540039,67.75695038,68.57099152,62.66112137,62.55435181,62.6150589,60.76797867,60.13202667
Bulgaria,55.71126175,55.71126175,55.71126175,55.71126175,55.71126175,61.28035355,61.28035355,61.28035355,61.28035355,61.28035355,61.26843262,62.65454102,62.35357285,63.98900986,64.16810608,63.5634079,60.43994904,58.19073105,62.0344429,61.99371719,49.5156517,52.8006134,62.1879921,61.33321762,66.17958832,53.97131348,59.97940826,62.00152206,60.22758865,63.20448303,67.40084839,68.28869629,66.40383148,67.42727661,71.04239655,68.90473175,71.85810089,80.75721741,79.51636505,74.87017822,77.02662659,76.20505524,77.16322327,78.80740356,83.80747986,83.50579834,83.70320129,84.46783447,83.93798828
"Burkina Faso",20.03871727,19.63025284,19.11967087,19.67496681,20.80469131,19.84093094,20.67699623,21.64075661,20.28766441,21.45565796,21.91468239,22.77433968,23.22609329,23.74845695,23.64750862,23.65357018,22.34439087,21.94934845,20.91638947,20.77763748,22.08408928,21.80662537,24.59324646,22.64802361,24.25418091,25.70004082,26.10877037,25.9732132,27.38708687,24.40662956,23.75349045,24.71598244,22.40525246,22.23141479,23.54572105,25.28757858,25.80531693,27.53145027,26.95700836,25.56396675,27.33720779,30.11231613,33.89199829,37.25367737,33.64182663,34.15052414,32.98210144,32.73020554,33.34659195
Burundi,11.4853363,12.48736572,12.63419628,13.30429554,14.57348728,14.88444424,14.57163525,13.9095993,11.94380951,14.46489525,13.8143158,16.01485443,19.00062752,15.26603889,17.03816414,16.24456215,16.70596123,19.62898064,20.1816082,18.59542847,21.90734863,24.20203209,24.78180122,24.22537613,22.18350792,19.16745186,16.36271667,14.32376671,13.20043755,13.65583801,16.34949875,17.62283707,19.84544945,18.01240921,25.19447899,30.20928955,39.269104,34.67351913,39.49515533,34.57056808,35.12626266,39.08834457,37.79705429,36.12239838,36.72825241,33.25483704,32.14133835,32.73062897,33.30634308
"Cape Verde",,,,,,44.34395218,44.75241852,45.05876541,46.18204498,45.16088104,45.11572266,53.17098618,55.38076019,58.85068512,57.9169693,57.41259003,54.9000473,48.70532608,46.63218689,49.50918579,49.11244965,47.37443924,49.33346558,41.99868011,50.84188843,52.67573166,52.52682877,53.12512589,51.51818085,51.18365097,51.967659,52.14074326,53.31072998,52.94006729,54.02940369,54.90563965,48.4679451,47.84630585,47.72331238,46.21727753,47.59022522,48.67675781,48.44057846,47.18098068,44.98517609,43.37054443,45.51486588,46.83178329,46.69019699
Cambodia,24.84535408,24.14967155,24.37948418,24.89651299,26.81134605,26.40287971,25.99441719,25.58595085,25.0945034,24.89027214,24.53178978,24.27730942,22.72929001,22.73228455,22.07036018,23.15006447,27.94462013,23.98875046,23.11411667,24.51527023,26.32190895,28.01679611,22.81133461,23.49207115,27.306633,34.6510849,34.83241272,37.1993866,41.70861053,55.45135498,55.81380081,54.42915344,57.11157608,55.34771729,58.59748459,59.78670502,60.28717041,58.90189743,59.94779587,60.77449417,63.42851257,64.78427124,67.29763031,65.51309967,60.09716034,61.72045135,61.79222107,62.83590698,63.02705765
Cameroon,26.49112701,25.6677494,25.76986504,26.42727852,26.49112701,26.05708122,25.97409821,27.5378685,27.67622566,27.15056801,30.19546318,26.03076363,25.8081665,25.37357712,23.38967705,24.94499779,22.1183033,20.08105469,19.02873421,23.23897362,23.40780449,21.26967049,19.54039192,15.07957649,16.03659821,16.76255608,22.61985779,21.28777885,20.78352356,18.94472313,26.27570534,28.79760933,28.83628082,24.30487442,27.28378487,27.82261467,28.28234291,31.30195045,36.40788651,32.27848053,33.17176056,36.06163025,35.09606552,34.06901932,39.66977692,37.38547134,35.54148865,35.45207214,36.16735458
Canada,34.19305038,33.66536331,33.63767624,34.37807083,35.9056778,35.37807083,34.89190674,35.25945282,36.79560089,38.38968658,38.78172302,38.67703247,36.34165573,36.15395355,37.79479218,37.65859985,37.79441833,37.23827362,37.82891846,43.93228531,44.17858124,44.39251328,45.45606995,47.62475967,42.18572617,43.67301178,45.98558426,55.22031403,57.90961838,59.86223984,61.75587082,60.21301651,59.05447006,58.62263489,58.6077919,58.20741653,56.36139297,56.30886459,57.69279099,55.46733475,56.30565643,56.07798767,56.58665848,56.11503983,58.86475754,58.9079628,59.10810471,59.4037323,59.88811111
"Cayman Islands",,,,,,,,,,,,,,,76.05252838,76.03744507,77.05251312,77.05261993,77.05641174,77.03340149,76.99568939,76.93717194,76.87812042,76.80315399,76.73564148,77.36773682,77.3613205,77.38989258,77.4181366,77.43225861,77.50388336,77.68912506,77.83256531,77.97331238,79.17407227,79.13709259,64.71039581,64.5050354,64.93418884,63.95101547,,,,,,,,,
