Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Brazil,,,,,,,,,,,,,,,,,,,11.6298599243164,9.60027027130127,11.4521598815918,10.6109600067139,9.63729953765869,10.0251,10.4129199981689,11.2651500701904,12.4268999099731,13.2230596542358,14.083740234375,14.7269296646118,14.1601600646973,15.2690095901489,15.7276697158813,15.5927801132202,15.4438199996948,16.2182197570801,15.9295902252197,16.5123596191406,,
Barbados,,,,,,,,,,,,,,,,,,,,21.1681995391846,22.1503505706787,26.8888206481934,24.7244892120361,17.948450088501,17.8202209472656,17.5070495605469,17.065,16.6228809356689,15.1719398498535,15.5434398651123,17.4537792205811,16.7845,16.1151790618896,14.844820022583,17.4510593414307,15.7532,14.0552597045898,12.879150390625,,
Brunei,,13.0709896087646,11.2389698028564,10.9084,10.5778,10.2472,9.9166,9.58600997924805,11.8434295654297,10.0657901763916,8.71026992797852,8.22681999206543,9.18062973022461,9.27600002288818,9.173,9.07,8.9669,8.8639,8.76089000701904,8.89342975616455,8.92074012756348,8.5589,8.197,7.8351,7.4733,7.1114,6.7495,6.3877,6.0258,5.6639,5.30208015441895,9.18218994140625,9.72642040252686,9.8555,9.98460006713867,10.7133,11.4419498443604,,,
Bhutan,,,,,,,,,,,,,,,,,,,,,13.7720098495483,13.0850095748901,14.9561,16.8272,18.6983108520508,22.8490600585938,20.2399,17.6308,15.0217199325562,14.1397304534912,11.0257797241211,11.2850198745728,13.7274,16.1698303222656,17.8242206573486,26.3521308898926,26.1806201934814,24.040979385376,22.7664604187012,
Botswana,,,,14.3269100189209,15.5186996459961,15.4298295974731,15.4916896820068,16.6939506530762,16.0312805175781,16.2711,16.5108795166016,16.4129,16.3150196075439,17.0464,17.7779,18.5093,19.2407,19.9721,20.7036,21.435,22.1664,22.8978,23.6293,24.3607,25.0921,25.8235301971436,26.1657,26.5077896118164,23.4926,20.4773998260498,,,,,,,,,,
"Central African Republic",,,,,,,,,,,11.1400804519653,9.92337036132813,9.8016,9.6799,9.5581,9.4363,9.3146,9.1928,9.0711,8.94931983947754,9.93076992034912,9.5728,9.21473026275635,12.0280199050903,12.0644598007202,9.68047046661377,10.0542402267456,9.86948013305664,7.8600001335144,7.83692979812622,6.47537994384766,7.8254599571228,,,,,,,,
Canada,,15.5789003372192,15.5318098068237,14.7749700546265,14.0908002853394,13.2368803024292,12.6831998825073,13.4558296203613,13.5385398864746,13.569769859314,13.1906204223633,14.2637996673584,13.1161403656006,14.6234798431396,12.9344301223755,12.8636302947998,12.7889,12.7143,12.6395797729492,12.7418804168701,12.9826002120972,12.2122402191162,12.1478996276855,12.158,12.168,12.1780700683594,12.2533,12.3285598754883,12.0099601745605,12.4836397171021,12.3359603881836,12.2191400527954,,,,,,,,
Switzerland,,,,,15.7251796722412,15.652569770813,15.8646202087402,15.5848903656006,16.2934398651123,15.9488496780396,17.3263092041016,17.31715965271,16.8174,16.317590713501,15.6891603469849,15.4774303436279,15.4445600509644,15.0734,14.7021503448486,14.4668798446655,14.6406497955322,15.4277095794678,15.3115196228027,16.3348903656006,16.2223091125488,15.8206996917725,15.9700498580933,15.6751298904419,16.0096397399902,15.6436195373535,15.3908796310425,15.5535001754761,15.6438703536987,15.2089996337891,15.461799621582,15.5288496017456,15.5125303268433,15.577449798584,,
Chile,,,,,,,,,,,,,,13.5188302993774,14.1324195861816,15.0246200561523,15.7599897384644,14.5041399002075,15.1703701019287,15.6522197723389,16.4279098510742,16.9393,17.4505996704102,17.6372203826904,17.0210494995117,16.199089050293,16.2312793731689,16.746410369873,17.4011306762695,17.0356101989746,17.8435592651367,17.7497406005859,18.6977,19.6456909179688,19.9207191467285,19.5940494537354,21.1554794311523,21.3115501403809,,
China,,,,9.5632495880127,9.76224040985107,10.6873798370361,10.4390096664429,9.46158027648926,10.7439403533936,11.1306,11.5172,11.9039,12.2905302047729,14.7739496231079,20.0649394989014,18.717170715332,19.5053405761719,17.0284,14.5514097213745,12.6315603256226,,,,,,,,,,,,,,,,,,,,
"Ivory Coast",,,,,,,,,,,,,,,,,,19.2201499938965,18.8147506713867,21.6711807250977,20.8069496154785,23.2020301818848,22.5923004150391,22.648229598999,22.1071605682373,21.8456897735596,20.0178909301758,20.755880355835,21.5269107818604,22.1904697418213,22.7727508544922,22.4268608093262,20.8587608337402,21.5747299194336,21.7667808532715,21.1732196807861,22.5162105560303,20.6803302764893,18.3316707611084,
Cameroon,,,,,,,,,,,,,,,,,,,,,11.6836996078491,15.7339401245117,18.588,21.4420204162598,20.8471202850342,21.3776092529297,20.312650680542,21.3793392181396,15.7006101608276,19.7797908782959,18.7538890838623,14.8677701950073,15.1762199401855,13.8249502182007,12.9292497634888,13.243989944458,12.6946897506714,15.9116201400757,16.8831596374512,
"Congo (Kinshasa)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.57849979400635,11.7772,13.976,16.1747398376465,10.5539197921753,11.7383699417114,14.6354198455811,14.006420135498,,
"Congo (Brazzaville)",,,,,,,,,,,,,,,22.4124698638916,14.7077798843384,14.514,14.3203,14.1265296936035,12.8586,11.5907,10.3228,9.05484962463379,9.5199499130249,8.56180953979492,7.59781980514526,11.0238,14.4498,17.8758,21.3018,24.7277793884277,20.1848,15.6418,11.0989,6.55592012405396,7.95039987564087,11.8163,15.6822004318237,15.5676803588867,
Colombia,,,,,18.0922908782959,16.4075202941895,16.612,16.8165,17.021,17.2254505157471,16.6977,16.1699,15.6421,15.1143,14.5865,14.0587,13.5309,13.0031,12.475359916687,13.1519298553467,13.2868299484253,13.4677200317383,15.2995595932007,15.537260055542,15.4397802352905,15.5356101989746,13.7688302993774,14.4814500808716,14.6772899627686,16.081169128418,16.4185791015625,15.5291404724121,15.5128297805786,16.9007892608643,15.7360601425171,15.1337795257568,16.1397800445557,16.1403198242188,15.9826202392578,
Comoros,,,,,,,,,,,,,,,,,,,17.1350708007813,16.7987,16.4624,16.1261,15.789719581604,18.0303,20.2709,22.5114,24.752,26.9926,29.2331199645996,26.627,24.021,21.4148693084717,18.4915103912354,16.0707302093506,18.8895301818848,13.2536497116089,,,,
"Cape Verde",,,,,,,,,,,,,,,,,,,17.2559204101563,16.7619400024414,17.7634,18.7648,19.7662296295166,20.3034,20.8404808044434,19.1905,17.5405807495117,18.3287506103516,18.2409896850586,15.886549949646,14.2168998718262,15.1532802581787,14.9658,14.7782297134399,16.282190322876,16.7482299804688,17.8430099487305,16.4125804901123,,
"Costa Rica",,,,,,,30.3223705291748,24.3432,18.3639602661133,17.6590900421143,17.5065,17.354,17.2014,17.0488,16.8963,16.7436904907227,19.1146602630615,20.051,20.9873,21.9236907958984,18.8195095062256,19.1528205871582,19.24049949646,20.1517200469971,20.4308891296387,20.5371,20.6433391571045,21.0218906402588,20.8109607696533,23.4082202911377,22.8808898925781,23.0096206665039,23.5015602111816,22.8309097290039,23.1095294952393,23.3734302520752,23.4232006072998,30.1514205932617,26.086669921875,
Cyprus,,,,,,,,,,,,,,,,,,,,13.9041204452515,14.2683095932007,14.3215703964233,14.914210319519,16.515230178833,15.8329801559448,15.8393602371216,16.1796207427979,16.72047996521,17.5907497406006,17.2012500762939,15.6494903564453,15.4976501464844,15.4299,15.3621301651001,15.9277801513672,16.2109508514404,16.692289352417,15.872389793396,,
"Czech Republic",,,,,,,,,,,,,,,,,9.24754047393799,8.898,8.54841995239258,8.90853023529053,8.9122896194458,8.67646026611328,8.86480045318604,8.38265991210938,9.43307018280029,9.20296955108643,10.1969404220581,9.57695007324219,9.21463966369629,9.43733024597168,9.34049034118652,9.92718029022217,9.55685043334961,9.60243988037109,9.41372966766357,13.8825197219849,14.15149974823,9.89634037017822,,
Germany,,,,,,,,,,,,,,9.58296966552734,9.39556980133057,9.50417041778564,8.27007961273193,8.7688,9.2675199508667,9.2956,9.3238,9.3519,9.38,9.4081,9.4362,9.4644,9.4924898147583,10.0622701644897,10.0361995697021,10.185640335083,10.2690401077271,10.6654195785522,11.034740447998,11.038330078125,11.1496200561523,10.9779901504517,10.9254102706909,11.0426301956177,,
Djibouti,,,,,,,,,,,,,,,,,,,,22.8960704803467,29.385950088501,26.2800197601318,25.4893093109131,24.2714900970459,24.7011394500732,22.7150497436523,24.7079601287842,22.5274391174316,19.1278,15.7281,12.3283996582031,11.578,10.8276,10.0772,9.3268,8.57643985748291,12.0085096359253,13.2546997070313,13.991530418396,
Dominica,,,,,,,,,,,,,,,,,,,17.1116008758545,11.4196195602417,11.3635,11.3074,11.2513,11.1952,11.1391,11.083,11.027,10.9709,10.9148,10.8587,10.8026,10.7465,10.6904,10.6343,10.5782,10.5221004486084,10.2494,9.9766,9.7039,9.43117046356201
Denmark,,,,,,,11.4156999588013,12.2943000793457,12.4099397659302,11.1860599517822,10.8937,10.601300239563,12.2393,13.8773698806763,13.4795303344727,13.1482095718384,14.1424798965454,14.3884,14.6343698501587,14.5437097549438,15.3441495895386,15.5485401153564,15.4338798522949,15.1417503356934,15.4868602752686,15.7793397903442,15.5126399993896,15.3566999435425,14.8302602767944,14.9441699981689,15.1033401489258,15.0362596511841,12.4887104034424,15.2174396514893,13.8268203735352,14.3038,14.7807,15.2576198577881,,
"Dominican Republic",,,,,,,,,,,,,,,,,,,,,12.9884796142578,12.5072898864746,12.079719543457,9.70180988311768,10.4208,11.1398,11.8589,12.5778799057007,,,,,,,,,,,,
Algeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4283504486084,,,,,,,,,,,
Ecuador,,,,,,,,,,,,,,,,,,,10.8461399078369,6.66582012176514,4.95730018615723,5.8701,6.7829,7.6957,8.6085,9.5213,10.4341,11.347,12.2598,13.1725702285767,12.9965600967407,11.976110458374,11.5341501235962,11.4425401687622,12.0683097839355,12.5976495742798,,,,
Egypt,,,,,,,,,,,,,,,,,,,,,,,,15.351900100708,14.7487096786499,15.0436096191406,11.0185899734497,11.2096395492554,10.9418001174927,,,,,,,,,,,
Eritrea,,,,,,,,,,,,,,,,,2.91512989997864,4.583,6.25091981887817,5.56553983688354,5.7136,5.8616099357605,5.63337993621826,5.6876,5.74184989929199,5.455,5.16806983947754,,,,,,,,,,,,,
Spain,,,,,,,,8.82129955291748,9.61526012420654,10.3171300888062,10.1169500350952,10.0068597793579,9.70611000061035,10.021900177002,10.2413597106934,10.6316299438477,10.7087497711182,10.598,10.4872303009033,10.693920135498,10.6626300811768,10.712610244751,10.7089996337891,10.8875503540039,10.7242603302002,10.7791204452515,10.8859100341797,10.8469896316528,10.9364004135132,10.6325702667236,10.5619201660156,10.618109703064,9.21341037750244,9.49991035461426,9.54349040985107,9.77103996276855,9.97323989868164,10.2250900268555,,
Estonia,,,,,,,,,,,,,,,,,19.6836795806885,17.6942100524902,16.0216808319092,16.357120513916,14.6785001754761,14.9474802017212,15.1452302932739,15.0490303039551,14.306079864502,14.2576999664307,13.97,13.6823101043701,13.8797101974487,12.9300899505615,13.6427898406982,13.4062004089355,11.9912004470825,12.5826196670532,14.266019821167,12.9666004180908,13.1083097457886,12.7503004074097,,
Ethiopia,12.3555402755737,12.4869899749756,12.1781702041626,9.70131969451904,11.8201303482056,10.0891304016113,10.3217496871948,10.7422,11.1626,11.5831,12.0035,12.424,12.8444,13.2648401260376,13.1913,13.1177,13.0441398620605,14.8699197769165,14.8825,14.8951,14.9077301025391,14.4617700576782,16.1877498626709,18.1347,20.0816,22.0285,23.9753799438477,24.6994495391846,26.3557300567627,23.5837497711182,26.3040409088135,29.674430847168,30.5395393371582,27.0210990905762,25.9183807373047,27.0987091064453,,,,
Finland,,12.4537401199341,12.0560998916626,11.6597099304199,10.9062700271606,11.5601501464844,11.1058502197266,11.2180204391479,11.2560997009277,11.4568099975586,12.075309753418,12.8585996627808,11.4065999984741,12.4458799362183,11.4180402755737,11.9016399383545,11.8466701507568,11.8178,11.7889,11.7600603103638,12.1709203720093,12.6344499588013,12.6825304031372,12.7759704589844,12.7789602279663,12.2496995925903,12.2838201522827,12.1499500274658,12.1154003143311,11.8433198928833,11.9454898834229,11.9188804626465,12.7972898483276,12.4455099105835,12.3071403503418,12.412130355835,12.335129737854,11.868860244751,,
Fiji,,,,,,,,,,,,,,,,,,,19.0009307861328,20.5351104736328,21.7585906982422,19.6386394500732,21.0378093719482,22.3935,23.7491493225098,20.2661304473877,20.8432903289795,23.1704006195068,17.3697204589844,15.8536195755005,15.5442,15.2347898483276,14.7676,14.3003902435303,,,,,,
France,,11.5081796646118,11.3877601623535,10.722339630127,10.4256801605225,10.0615901947021,9.67574024200439,9.36071014404297,9.57213020324707,9.48338985443115,9.64037990570068,10.0068397521973,9.56818008422852,10.4257898330688,10.528829574585,10.9458799362183,10.7963495254517,10.7718,10.7472295761108,10.691,10.6347,10.5785,10.5223,10.466,10.4098,10.3535,10.2973,10.241,10.1848,10.1285,10.0723,10.016,9.9598,9.9036,9.8473,9.7911,9.7348,9.67858028411865,,
Micronesia,,,,,,,,,,,,,,,,,,,,8.78497982025146,9.96512031555176,10.7883,11.6114,12.4346,13.2577,14.0809,14.904,15.7272,16.5503,17.3735,18.1966,19.0198,19.8429,20.6661,21.4892,22.3123893737793,,,,
Gabon,,,,,,,,,,,,,10.2001800537109,9.6765,9.1528,8.6291,8.1055,7.5818,7.05811023712158,11.3481597900391,17.7064895629883,17.2689,16.8313,16.3937,15.9561,15.5185,15.0808,14.6432,14.2056,13.768,13.3304195404053,13.741250038147,12.5822696685791,8.73756980895996,11.225489616394,,,,,
"United Kingdom",,12.6442098617554,11.602219581604,11.4075603485107,11.2060098648071,10.4594202041626,10.2157897949219,10.5066499710083,10.7865104675293,11.1373195648193,11.165599822998,10.9114398956299,11.1935701370239,11.5411,11.8886604309082,11.9690799713135,11.7559900283813,11.9881,12.2201204299927,11.7497997283936,12.0201101303101,12.2585401535034,13.5147399902344,13.6007099151611,12.9376802444458,13.1741504669189,13.1364402770996,13.0328397750854,12.9547700881958,12.6148099899292,13.0260400772095,12.6971998214722,12.8066,12.9160499572754,13.6683702468872,13.8366098403931,13.8311004638672,14.1902799606323,,
Georgia,,,,,,,,,,,,,,,,,,,10.85142993927,10.6048603057861,12.5407199859619,12.3619604110718,13.6035099029541,12.4929399490356,15.0367603302002,11.1812496185303,12.8953895568848,9.48665046691895,8.93760013580322,8.99825000762939,9.1338,9.26943016052246,6.70775985717773,8.1974,9.687,11.1766,12.6661996841431,12.9533596038818,12.9514999389648,
Ghana,7.64188003540039,7.74813985824585,13.8319396972656,18.9513,24.0706,29.1899,34.3092002868652,24.6679992675781,23.9328594207764,23.111,22.2892,21.4674,20.6455,19.8237,19.0019,18.18,17.3582,16.5364,15.7145,14.8927001953125,15.3169,15.7411098480225,17.9538,20.1665,22.3792495727539,23.4299602508545,24.161979675293,22.3170204162598,24.0375003814697,22.4951305389404,20.6961402893066,30.6343097686768,37.5209617614746,21.2222099304199,20.9851398468018,23.8087997436523,22.0933208465576,20.0976390838623,18.5981693267822,
Guinea,,,,,,,,,,,,9.9965295791626,11.537449836731,11.4484996795654,11.9835,12.5185,13.0535,13.5885,14.1235,14.6585502624512,15.195969581604,10.3157596588135,13.0643196105957,11.6247501373291,12.3133001327515,10.9474697113037,12.5244,14.1013,15.6782598495483,13.583399772644,12.4383201599121,14.2593097686768,9.46061038970947,14.1328096389771,11.9895095825195,11.5987796783447,15.7688598632813,13.3767900466919,14.8701200485229,
Gambia,,,,,,,,,,,,,,,,,,,,,11.921799659729,8.2052698135376,10.9475202560425,8.46883964538574,5.02954006195068,5.34417009353638,5.36076021194458,7.2975001335144,18.8817100524902,13.293740272522,17.6112308502197,15.1183300018311,13.7955303192139,10.2887601852417,11.7523202896118,11.0329303741455,10.3577899932861,10.773,11.1882696151733,
"Guinea Bissau",,,,,,,,,,,,,,,,,,,,16.7430992126465,16.0455,15.3479,14.6502,13.9526,13.255,12.5574,11.8597,11.1621,10.4645,9.7669,9.06923961639404,10.1997404098511,14.5397996902466,16.1913795471191,,,,,,
"Equatorial Guinea",,,,,,,,,,,,,,,,,,,5.24813985824585,,,,,,,,,,,,,,,,,,,,,
Greece,,8.38179016113281,7.66136980056763,7.11834001541138,7.5485200881958,7.0186,6.48870992660522,6.20449018478394,6.77641010284424,7.18171977996826,7.19843006134033,6.2920298576355,6.3084,6.3248,6.3412,6.3575,6.3739,6.3903,6.4066801071167,6.56005001068115,6.95776987075806,7.31652021408081,7.47715997695923,7.36040019989014,7.70182991027832,8.70020961761475,,,,,,,,,,,,,,
Grenada,,,,,,,,,,,,,,,,,,,,,,,,10.8089895248413,11.0399,11.2707,11.5016,11.7325,11.9633,12.1942,12.4251,12.6559,12.8868,13.1177,13.3486,13.5794,13.8103,14.0411701202393,,
Guatemala,,,,,,,,,,,,,,,,,18.7233791351318,18.8849,19.0464,19.2079,19.3694,19.5309,19.6924,19.8539,20.0154,20.1769,20.3384494781494,21.2781600952148,23.3481597900391,21.3225,19.2969207763672,20.246410369873,21.1051406860352,20.6379508972168,21.9593906402588,24.0855007171631,23.4347496032715,23.0880508422852,23.7495403289795,24.2130393981934
Guyana,,,,,,,,,,,,,,,,,,,,22.6877994537354,17.6568393707275,16.5555591583252,16.9000091552734,13.8145599365234,11.0807399749756,13.8234395980835,13.4816904067993,11.5261602401733,10.8827,10.2391700744629,11.8387203216553,11.7207202911377,10.1866998672485,14.4612,18.735689163208,17.8026790618896,18.7175102233887,17.6357307434082,15.9973802566528,
"Hong Kong",,,9.40810966491699,15.2879400253296,15.8703203201294,18.5781307220459,18.5707,18.5632,18.5557,18.5482,18.5407791137695,19.8745,21.2081394195557,20.0733,18.9384,17.8035,16.6686706542969,17.8187,18.9687,20.1187,21.2688,22.4187793731689,22.2072906494141,23.2442893981934,23.1510601043701,22.4785804748535,23.282600402832,22.6377792358398,22.922399520874,23.7994709014893,19.9094104766846,20.1483306884766,18.6494808197021,20.3008003234863,17.6203994750977,18.608570098877,18.1269607543945,17.8412799835205,18.7878398895264,20.3145904541016
Honduras,,,,,,,,,,,,,,,12.8887500762939,17.8756408691406,17.9861,18.0966,18.207,18.3175,18.428,18.5385,18.6489,18.7594,18.8699,18.9803,19.0908,19.2013,19.3117,19.4222,19.5327,19.6431,19.7536,19.864070892334,25.6536197662354,24.6445598602295,24.0812,23.5178,22.9543590545654,
Croatia,,,,,,,,,,,,,,,,,,,,,,,7.55611991882324,7.75087022781372,7.83661985397339,8.1348,8.433,8.73112010955811,9.42539978027344,9.07876968383789,8.83677959442139,8.5505895614624,9.057,9.56340980529785,9.338,9.1125,8.887,8.66158962249756,,
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9841499328613,14.5677795410156,13.1069202423096,15.3676996231079,14.4403495788574,
Hungary,,,,,,,,,,,,,,,,,9.5991096496582,9.1495,8.69979953765869,9.38613033294678,10.3236103057861,10.4550695419312,10.1791496276855,11.8297700881958,11.0059003829956,10.8005695343018,10.3277101516724,10.3381700515747,10.2705602645874,9.8643798828125,9.67101955413818,9.29022026062012,8.59943962097168,8.51605987548828,9.36789989471436,9.12866973876953,10.067910194397,10.0693397521973,,
Indonesia,,,,,,,,,,,,,,,5.86396980285645,6.14646005630493,7.49681997299194,7.7102198600769,8.6811,9.6521,10.623,11.5938901901245,14.3690500259399,16.2781791687012,14.1702995300293,15.1487998962402,15.0466,14.9443101882935,13.674750328064,19.3084392547607,16.6541805267334,18.0061302185059,18.0904197692871,17.6039295196533,17.6715202331543,20.5032997131348,,,,
India,,,,,,,,,,,,,,,,,,13.3222303390503,14.1592702865601,16.9598293304443,16.7305107116699,15.2906,13.8507,12.4107999801636,11.1968603134155,11.208459854126,11.6937103271484,11.5262,11.3587,11.1912002563477,11.8336801528931,13.5649099349976,13.9921197891235,14.0501804351807,,,,,,
