Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Afghanistan,36.37750626,36.37750626,36.37750626,36.37750626,36.37750626,36.37750626,36.37750626,36.37750626,36.37750626,36.37750626,35.16017914,34.12195206,33.02197266,32.06373978,31.1000843,30.33493423,29.78222847,29.35155487,28.90765762,28.54562569,28.19713402,27.95026588,27.85072708,27.82534409,27.72989082,27.60079765,27.47470284,27.39820671,27.32232666,27.33232117,27.35940933,27.3030529,27.19312286,27.16226387,27.16628265,27.15519142,27.12491608,27.1377964,27.07635307,24.88263512,24.07641411,20.79740143,23.24622154,23.61975861,22.54169846,29.46961212,25.73193741,19.26436043,21.67564392
Albania,25.71649361,25.71649361,25.71649361,25.71649361,25.71649361,25.71649361,25.71649361,25.71649361,25.71649361,25.71649361,24.99328995,24.37994003,23.79098892,23.30461311,22.80433464,22.40984535,22.10398865,21.90180016,21.67237854,21.51452065,21.35231209,21.24419594,21.24186325,21.31227303,21.34684944,29.29154396,30.85018921,27.46905327,32.05059433,30.55389023,33.0272789,32.74854279,33.33597946,26.99191475,40.90382767,30.91699982,44.30874252,47.13759613,38.09540176,41.51110458,40.98204803,35.46664429,33.29103088,36.06212997,34.57686615,35.20970535,37.76214981,40.9324646,38.82050705
Algeria,14.45457458,13.82544518,16.13225365,13.40602589,13.82544518,14.87399483,17.60022354,14.66428471,14.86105251,12.9078989,12.62427521,12.31393051,15.86281681,14.22589207,14.73846245,15.03141689,17.00809288,16.67103386,15.6313715,15.9497385,16.10446739,15.66101837,15.9636755,14.75128937,15.11371613,17.4599762,17.4721508,16.04083824,17.42664528,17.82303619,18.09637451,17.6598568,18.01529503,20.27807236,21.50852585,24.60912132,23.12729454,20.07526207,21.11916161,20.68361282,20.87320518,22.17526245,24.26023483,32.62248611,31.9242897,27.51687813,20.8054142,19.54679298,17.43393326
Andorra,86.00700378,86.00700378,86.00700378,86.00700378,86.00700378,86.00700378,86.00700378,86.00700378,86.00700378,86.00700378,84.81867981,83.76210022,82.56384277,81.49201202,80.4846344,79.68402863,79.12751007,78.66804504,78.19168854,77.80986023,77.43819427,77.12385559,77.06742859,77.05356598,77.08890533,77.18814087,77.75144196,78.22003174,78.05154419,78.31879425,78.95457458,79.64496613,79.30555725,79.99363708,80.22357941,79.8224411,79.66175079,79.8588028,79.31708527,79.19093323,78.8809433,78.65441895,78.45837402,78.47655487,78.41490936,78.20238495,77.7937851,77.5813446,77.29483795
Angola,,,,,,31.66788101,31.66788101,31.66788101,31.66788101,31.66788101,30.74200249,29.94997978,29.14502525,28.43587875,27.74265862,27.19031334,26.81822968,26.55569458,26.27713585,26.07218742,25.87112808,25.72992134,25.69025612,25.53523445,25.49389839,25.46146965,25.26605988,25.24840355,25.06834984,24.95137596,24.98641968,24.82893753,24.79515076,23.74435425,26.42491913,27.41840553,28.32818985,29.63445473,30.81196785,31.839571,31.22159958,33.37772751,36.25830841,31.25216293,23.84184265,30.27792358,27.92117691,27.80838013,27.84054756
"Antigua and Barbuda",,,,,,,,,,,,67.27693939,65.41007996,63.75743866,62.15670013,60.88154221,60.04094696,59.45198441,58.8288269,58.3740921,57.92877579,57.61497879,57.52517319,57.52793121,57.41891479,57.34202576,57.25896072,57.20534897,57.12924194,57.1922226,57.78079987,57.91250992,58.09451294,58.0539856,57.95240402,58.15187073,58.06171417,58.37841415,58.31665421,58.2855072,55.93059921,55.9557991,55.73617554,59.23737717,59.2206192,58.64044571,58.17377472,57.92341232,57.77996826
Argentina,43.56727219,40.6313324,40.6313324,40.42162323,39.79249573,38.53423309,38.53423309,39.16336441,40.21191406,41.05075455,40.87652969,39.82859802,37.63366699,36.19461441,35.84162903,35.63639832,45.95573425,46.1307373,46.29779053,46.16543961,47.8297348,46.58103561,47.26309967,48.24064255,49.58879471,51.86948395,51.26682281,54.38560104,56.01886749,55.52353287,56.74238586,57.00172424,50.76093674,52.9802742,56.20666504,57.91571808,58.23043442,59.15161133,61.0150032,59.01996613,59.58940887,60.03253937,59.33792114,59.07429123,58.13233948,58.13425064,58.37152481,59.81816101,59.90099335
Armenia,,,,,,,,,,,,,,,,,,,,,,11.68911552,11.70211411,15.62028122,17.37073708,23.86696625,24.16881371,22.70700645,29.85826874,31.85349655,28.48667145,32.82390976,28.11048889,29.17574692,39.38393784,39.79982376,40.90677643,41.69364548,41.86465454,39.19800949,41.72667694,40.867939,40.76916504,40.58493423,40.17993546,38.96570587,38.93107986,39.45100784,39.38589859
Aruba,,,,,,,,,,,,,,,,,76.62975311,76.29665375,75.94825745,75.67285919,75.40299225,75.17243195,75.13890839,74.97637939,75.0165329,75.1122818,75.29335022,75.51365662,75.70107269,75.7895813,76.07678223,76.06327057,75.80130005,76.18244171,77.12501526,77.08470917,76.60631561,78.62671661,79.29665375,80.33119965,79.88961029,81.20301819,81.34139252,81.52869415,81.64674377,81.49008942,80.71751404,80.5710144,80.3874588
Australia,60.54135132,66.78527069,67.07795715,67.37064362,67.66332245,75.27358246,76.50267029,76.60022736,76.68320465,78.13658905,78.07142639,78.69417572,78.96822357,79.11169434,79.585289,80.3197937,80.75491333,81.17812347,81.12869263,82.65146637,82.67499542,82.90169525,83.05844879,85.19499207,86.21471405,86.42356873,85.11958313,85.73229218,85.72866821,86.28874207,88.28471375,84.73245239,85.91333008,87.08728027,88.90619659,88.86594391,89.83050537,91.19485474,91.69539642,90.75027466,91.33961487,92.43629456,92.5389328,92.02191162,92.13182068,91.83446503,92.3099823,92.18093109,92.31015015
