Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,3.180119422,3.423232221,3.550615374,3.629552341,3.874770845,3.633280275,3.4339303,3.864048533,4.579544196,4.703707967
Algeria,4.2725,3.522580578,3.137776718,3.379827362,3.563830026,3.235055183,3.234355445,3.329584464,3.177574584,3.206859346
Angola,,,,3.910315,3.436834584,3.5733,3.709677,3.193546552,,
Argentina,3.581731302,3.291830098,2.759215854,2.766848711,3.041867263,3.037131189,2.879887344,2.770516391,2.654624949,3.3449535
Armenia,3.955436937,4.409538122,4.461398017,4.1896963,4.08505526,4.192779744,4.105797862,3.7126394,3.679925497,3.978550523
Australia,4.740854471,5.132421021,5.198086847,4.824582692,4.577050831,4.580926514,4.500336976,4.485434115,4.561923805,4.747533481
Austria,4.356787747,4.526359966,4.401572034,4.287030686,4.124937708,4.084215853,4.191857153,4.210073335,4.209316247,4.359652962
Azerbaijan,3.701286511,4.036879629,3.9005324,3.967736083,3.803938867,3.909257657,4.077609606,3.667096691,3.667096691,4.150732644
Bahrain,4.597673349,4.628427612,4.482926758,4.473678404,4.498444718,4.390371372,4.195111985,4.13811328,4.220768455,4.361195529
Bangladesh,4.061629121,4.036353324,4.139050504,4.49560765,4.659577448,4.609272906,4.520531106,4.404898646,4.322412137,4.427441475
Barbados,4.21975295,4.46343587,4.579124918,4.411124839,4.429853711,4.357748047,4.062735156,3.87542329,3.7361,3.596822253
Belgium,3.897348424,4.168500971,4.153707311,4.303498625,4.212503856,4.203200015,4.232384653,4.1066492,4.195038837,4.241719428
Belize,,,,,3.290138,,,,,
Benin,3.525768849,3.30479763,3.361434984,3.619611664,3.472067904,2.970283108,2.82821567,3.0966,3.365079403,3.197619033
Bhutan,,,,,,,4.347281,4.412758688,4.595651807,4.66396081
Bolivia,3.90012837,3.800810439,3.39242951,3.560753095,3.537866057,3.585813493,3.645972814,3.634436025,3.574381224,3.252864227
"Bosnia and Herzegovina",3.084338368,3.277483587,3.374393552,3.296734453,3.264516,3.56608925,3.812831,3.3707,2.928571463,3.087972
Botswana,3.799700684,4.217494599,4.397315497,4.285600058,4.391793211,4.576463614,4.272805386,4.017203148,4.037486271,4.057177251
Brazil,4.143456406,4.450909044,4.380917409,4.409514279,4.488453738,4.605143099,4.44811244,4.108250295,3.936072434,3.975027814
Brunei,,4.40634,4.458709307,4.311512181,4.293685709,4.472291315,4.736059728,4.4856,4.2351,3.984615326
Bulgaria,2.930245975,3.096430457,2.552681316,2.634750676,2.856182142,3.087687815,3.4219084,3.171804543,2.943328345,3.160791263
"Burkina Faso",4.058306796,4.008110797,3.886211716,3.7918714,3.513910604,3.599733467,3.632618218,3.668283161,,
Burundi,3.454563714,3.200178161,3.103320533,3.470731459,3.698134052,3.333379657,3.074399376,2.841211032,2.841211032,2.596279251
"Cape Verde",,,,3.844915,4.03097958,4.123409119,3.889801379,3.950293518,4.126580065,4.061966538
Cambodia,4.241609793,4.301197881,4.138055709,4.094332107,4.441118794,4.41529581,4.026962206,3.774996904,3.744027985,3.583292229
Cameroon,3.893703887,4.242192939,4.060614955,3.985833464,4.197505845,4.175361966,3.670552308,3.336506153,3.539635348,3.667368246
Canada,4.102264961,4.234223434,4.228636637,4.378475274,4.386287402,4.206020999,4.116144575,4.217855441,4.295832785,4.502110226
Chad,3.7578328,3.753370904,3.400561875,3.608742436,3.764872435,3.671725182,3.386008539,3.384793821,3.401158009,3.01372426
Chile,4.839810481,5.140723497,5.192310735,5.126552878,4.924432604,4.701656641,4.54455425,4.503476466,4.556672644,4.66539678
China,4.827905961,5.107420913,5.105388489,5.027918733,4.956677732,4.716108418,4.564768524,4.65649979,4.573937595,4.464746573
Colombia,3.697821838,3.941527446,3.887290014,3.638246557,3.54107915,3.463421119,3.238468808,2.885380234,2.832926428,2.86027484
"Congo (Kinshasa)",,,,,,,,,,2.989130497
"Costa Rica",4.269036218,4.252570167,4.270078989,4.4373795,4.049445549,3.912070191,3.775768167,3.571617828,3.328762871,3.217011594
"Ivory Coast",,3.68384,3.558555276,3.755149836,3.862190486,3.796990548,4.036546231,4.174125897,4.399839266,4.6292888
Croatia,3.11645398,3.433188888,3.34209597,2.953102759,2.703689,2.515590342,2.520909863,2.493211375,2.454432564,2.540283137
Cyprus,3.84105011,4.329907825,4.227044607,4.08121071,4.003292711,3.837981773,3.848488304,4.102404521,4.045924466,3.809851167
"Czech Republic",3.903120308,3.988466205,4.03897332,3.875317976,3.794461862,3.813368266,3.59820411,3.429388743,3.679912716,3.63770499
