Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Dominica,,,,,,,,,,,,,,,,,,0.138793999,0.124175447,0.195760518,0.190364417,0.16984029,0.179406882,0.174704372,0.18077692,0.193357864,0.180577092,0.167949487,0.178509233,0.19087399,0.18134452,0.180248732,0.176632436,0.184569454,0.192668764,0.230923945,0.204527682,0.221675669,0.201565401,0.209730675,0.265931878,0.283585362,0.269402732,0.285910303,0.268256871,0.277154886,0.260851658,0.332400847,0.265975577,0.269123671,0.282177223,0.260501863,0.278365612,0.268770959,0.265135686
"Dominican Republic",0.247691879,0.250878868,0.258580802,0.244224661,0.319981713,0.323460328,0.308047602,0.279821228,0.418079428,0.425834936,0.421874301,0.431211977,0.518240676,0.585775522,0.594385291,0.558260771,0.522463055,0.441188811,0.419246402,0.501205323,0.440215267,0.403209972,0.407553689,0.486176065,0.451679852,0.452154389,0.489912942,0.530450862,0.523550492,0.528594777,0.497781268,0.536619263,0.528117606,0.530405577,0.549817519,0.663661278,0.675683316,0.649970238,0.620751461,0.586906447,0.592246505,0.582476325,0.592686102,0.59929891,0.503417439,0.469045174,0.449833267,0.442859281,0.419724158,0.406072663,0.389640905,0.381609704,0.386884916,0.35798138,0.334204915
Ecuador,0.172886193,0.158931964,0.144554576,0.15969314,0.176839545,0.179264335,0.191171559,0.195740001,0.23092167,0.254362319,0.283665092,0.263216115,0.272614411,0.273988737,0.285175637,0.31066511,0.318655183,0.289377302,0.381325009,0.429015995,0.457061293,0.537362575,0.617147314,0.62782724,0.664993722,0.584852483,0.444405203,0.44085378,0.475719138,0.552679,0.442595432,0.416060614,0.550264845,0.586242919,0.317139605,0.518921462,0.540223263,0.393010424,0.465557138,0.467734424,0.445949859,0.478360361,0.4959821,0.521864972,0.519449152,0.514022762,0.469494026,0.507652113,0.50694866,0.536840504,0.524200828,0.51460523,0.481200098,0.492860949,0.507724084
Egypt,0.942238741,0.960658464,0.978307223,1.039832651,1.138538214,1.172797406,1.115270661,0.820998798,0.930321043,0.748969104,0.780966239,0.802349818,0.87047697,0.806233811,0.863663775,0.943808503,0.913271661,0.888443195,0.872027982,0.89838231,0.860205631,0.93423549,0.942471882,0.886349272,0.934194564,0.877697523,0.997186345,0.97588548,0.923307913,0.851832756,0.847888811,0.869460172,0.859516762,0.957521218,0.843389256,0.904324089,0.918108311,0.922961301,1.002274585,0.968942694,1.036426402,0.888595852,0.880071743,0.99211078,0.9721201,1.030919661,1.030448988,1.018830752,0.9985139,0.993068805,0.926113476,0.97477265,0.953224956,0.917126641,0.843045988
"El Salvador",,,,,,0.137551943,0.160901863,0.135458337,0.142837755,0.130403358,0.151959739,0.154568188,0.161920274,0.181047801,0.172196539,0.178811442,0.178505571,0.172993141,0.171620687,0.179107871,0.18120921,0.173846615,0.178867129,0.189685889,0.157969747,0.19428062,0.194271132,0.233132846,0.230891957,0.239549263,0.221711725,0.270304534,0.26296763,0.280099954,0.319750757,0.328829168,0.293836743,0.337743531,0.345599994,0.327543333,0.323117038,0.329048441,0.326477821,0.346265195,0.33027119,0.323317933,0.330062325,0.323986361,0.300074182,0.304920467,0.301498156,0.303669494,0.298720363,0.274256254,0.272789045
"Equatorial Guinea",,,,,,,,,,,,,,,,,,,,,0.355968387,0.399654699,0.411626476,0.33320751,0.42689221,0.309352899,0.387120039,0.454918334,0.475977537,0.531752781,0.304465154,0.666487596,0.54535868,0.308407287,0.08811473,0.291666772,0.1550807,0.15809936,0.072758614,0.163404755,0.134962946,0.562259434,0.757288325,0.803037327,0.504611301,0.390304128,0.365766949,0.319970762,0.255010999,0.258187854,0.287086538,0.352932334,0.272025198,0.286397563,0.2986421
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.533515944,0.560448749,0.555198427,0.439941314,0.294902073,0.309513868,0.313881656,0.299044159,0.278503531,0.343321185,0.35891799,0.348243503,0.257429288,0.262102276,0.207780082,0.247819907,0.242499017,0.25819518,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667521123,1.658119378,1.463568796,1.26620526,1.186985282,1.052239377,1.036989971,0.934763722,1.000974606,0.950368033,0.842369412,0.737485852,0.791675303,0.782570033,0.764168814,0.929029046,0.887211771,0.805649359,0.89672428,0.85570836
Ethiopia,,,,,,,,,,,,,,,,,,,,,,0.226858645,0.178426283,0.205247419,0.190683855,0.23397973,0.26034866,0.266515482,0.274596736,0.291469457,0.302869975,0.322582145,0.351044989,0.316786927,0.227086308,0.244792967,0.242967918,0.251290567,0.274682954,0.256142065,0.271485957,0.307389505,0.31453744,0.354599216,0.331506827,0.28661308,0.278045214,0.272567755,0.269127638,0.249284457,0.220016641,0.23216338,0.236807299,0.265962678,0.263095717
"Faroe Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274087396,,,,
Fiji,0.278460693,0.233470355,0.308623595,0.30398993,0.509438582,0.424277546,0.397196001,0.386247249,0.398502169,0.424381824,0.45313619,0.447815069,0.438849444,0.428028456,0.443856984,0.410151491,0.30998877,0.46345322,0.422321483,0.444209671,0.427791765,0.546939044,0.451570075,0.400380288,0.301185366,0.313766665,0.304100231,0.256566015,0.295190001,0.312962766,0.381796128,0.323457188,0.339844695,0.33438803,0.31660977,0.314944204,0.323636144,0.319097865,0.306252744,0.286843874,0.31362171,0.385008751,0.314778228,0.366811615,0.449443434,0.361651599,0.394262675,0.378481631,0.289257872,0.259663377,0.388825844,0.337656526,0.322487425,0.330300368,0.318227751
Finland,0.279602706,0.257003762,0.280803149,0.313091555,0.351213917,0.369652434,0.420838356,0.399317442,0.454397937,0.472126044,0.477290944,0.468459409,0.473170837,0.49461611,0.452856014,0.439306305,0.486969109,0.475765666,0.477863376,0.466889838,0.474917902,0.414624731,0.336408632,0.314814931,0.309988286,0.351910622,0.367839593,0.384018046,0.33036589,0.316779478,0.309628309,0.341522681,0.312305467,0.334033762,0.364862954,0.322534675,0.361735116,0.332954024,0.300294098,0.27961676,0.250392599,0.265622152,0.282439483,0.310353375,0.289821595,0.229673414,0.26739407,0.245708365,0.215485464,0.220903757,0.250534125,0.223537127,0.196108742,0.189908286,0.191442133
France,0.445954011,0.438252999,0.436401005,0.463223173,0.449566807,0.437203855,0.4100853,0.419668952,0.416182465,0.417942665,0.419937506,0.4198946,0.417543263,0.422064921,0.390966483,0.353576804,0.383460006,0.352525942,0.356664134,0.360267358,0.338690241,0.301486926,0.282591229,0.269956535,0.255042541,0.248205593,0.233269075,0.222618019,0.209580365,0.210788103,0.196977233,0.202734166,0.186877621,0.18495795,0.169774951,0.171738092,0.18207096,0.166656884,0.172781536,0.163314433,0.154369789,0.15781001,0.155047359,0.15608893,0.153081874,0.151291693,0.144099038,0.138293588,0.136971023,0.135564495,0.133379228,0.122805581,0.123107269,0.12272117,0.110354179
Gabon,0.060414182,0.065800998,0.032660887,0.025654426,0.063795951,0.066815877,0.112696763,0.287258736,0.543196286,0.367301529,0.49096136,0.608341872,0.525977528,0.925982146,0.681257295,0.562731253,0.441273389,0.558279729,0.880187213,0.78256528,0.74941333,0.706772627,0.727330929,0.579699911,0.58578745,0.632061751,0.501092159,0.489634127,0.467518552,0.573554957,0.425041348,0.403821796,0.453079487,0.441062505,0.374027897,0.375356391,0.374002895,0.355335929,0.356519937,0.377940918,0.376085667,0.376565799,0.359625573,0.35708026,0.357996368,0.359384564,0.318383515,0.297359465,0.311641771,0.316979507,0.335068131,0.323372399,0.315395829,0.308856916,0.291146679
Gambia,,,,,,,0.191308671,0.191308671,0.193988567,0.246189144,0.231917308,0.267773295,0.320553162,0.277110976,0.261724719,0.369844074,0.344517793,0.382404377,0.440904271,0.470356961,0.475800653,0.460503224,0.47484317,0.428237146,0.441815807,0.445433909,0.400612612,0.435449396,0.425296338,0.393585693,0.3723035,0.368607057,0.356560003,0.360262017,0.359706823,0.377536747,0.369324645,0.352073068,0.365364792,0.372990375,0.375992705,0.365989004,0.433106863,0.405265148,0.383367667,0.387012066,0.401845525,0.443160749,0.436588966,0.426541871,0.454318365,0.490971519,0.471386472,0.428109909,0.503508918
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.084070092,1.913016568,1.305110344,0.48151869,0.764680919,0.754913117,0.818709968,0.697051764,0.714504652,0.566558292,0.482812724,0.484141,0.524021805,0.560446893,0.62173964,0.577845531,0.45446594,0.56976877,0.542557376,0.638837044,0.636057541,0.572726318,0.626094278
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.344454112,0.324144271,0.322015513,0.309963932,0.304160016,0.310596854,0.295586354,0.287524939,0.271077804,0.265685744,0.268711712,0.261176574,0.260852565,0.255952604,0.248050821,0.244988777,0.226813684,0.2243904,0.219991332,0.222077548,0.206794123,0.207850284,0.211716359,0.198092344
Ghana,0.208821043,0.185704434,0.190039566,0.218796203,0.204957543,0.208929222,0.184432565,0.185759204,0.218190713,0.197269956,0.279237345,0.232034472,0.25125808,0.249385985,0.27695935,0.295745443,0.271777105,0.327765315,0.29883448,0.274375694,0.262917394,0.324378013,0.348088068,0.438119698,0.28474117,0.349073449,0.304017287,0.312798831,0.311004724,0.286832174,0.316856262,0.310211488,0.302244543,0.329140929,0.347148453,0.355155171,0.36099973,0.393108676,0.377623354,0.369994761,0.342609568,0.362471549,0.37204566,0.363615238,0.331591809,0.29796194,0.374756781,0.377158942,0.32130295,0.258492847,0.30943202,0.267924337,0.296166472,0.339719727,0.32325647
Greece,0.166510226,0.156465501,0.159451889,0.174599624,0.173968767,0.204765157,0.211408804,0.209919784,0.224882503,0.23353557,0.205217031,0.219027654,0.22569503,0.246386823,0.256006176,0.258324796,0.266868376,0.283945515,0.270852576,0.279765835,0.278619233,0.27912189,0.290259304,0.312530555,0.314704041,0.326079902,0.316529096,0.347623003,0.357055659,0.375319644,0.375802012,0.363440744,0.367919266,0.374954989,0.378267635,0.374638668,0.370961605,0.3704224,0.373714354,0.357967883,0.364265176,0.358171156,0.344152443,0.332485214,0.321135541,0.324235464,0.302566402,0.295868447,0.289971504,0.290301507,0.280119302,0.293511092,0.3174262,0.284775575,0.274938158
Greenland,,,,,,,,,,,0.524967404,0.571474317,0.634939178,0.598415838,0.566112046,0.510669993,0.209543309,0.632223758,0.323902285,0.450342054,0.4090769,0.379985499,0.389273712,0.264186346,0.436219585,0.377391566,0.225625812,0.153766227,0.338991247,0.275164371,0.36485039,0.360426892,0.333956226,0.365057495,0.347173878,0.334694206,0.339276601,0.336736407,0.316894552,0.319099695,0.293887499,0.294207522,0.297092822,0.294167478,0.302220086,0.3070994,0.295357806,0.298753039,0.298315931,0.256374012,0.287763415,0.302331846,0.239172053,0.240112246,0.221245146
Grenada,,,,,,,,,,,,,,,,,,0.17943608,0.183440557,0.16130142,0.162168672,0.196576362,0.200589547,0.193558393,0.186889313,0.176344431,0.1741862,0.177401275,0.223976734,0.232447709,0.231461752,0.236170926,0.254078245,0.267253191,0.310584755,0.319704154,0.313584221,0.327046371,0.305402405,0.315424335,0.295050978,0.306937136,0.313533766,0.301770718,0.288292998,0.268146067,0.298310717,0.28994744,0.304896734,0.32649052,0.33768046,0.325677471,0.353359634,0.38722706,0.286815161
Guatemala,0.218645602,0.219345015,0.207990936,0.209013472,0.232490209,0.248602144,0.207638284,0.227148338,0.225440453,0.229250153,0.218614725,0.219932291,0.22736611,0.230787543,0.226707355,0.255315011,0.223402448,0.238658887,0.246097416,0.267162894,0.247423764,0.216253594,0.204899306,0.18436561,0.197419782,0.204591145,0.214503212,0.223586535,0.22232411,0.220165399,0.255768765,0.24514125,0.27845539,0.251932404,0.292700001,0.292207941,0.263478734,0.288367921,0.316407731,0.310813174,0.333127287,0.348889583,0.350737756,0.333827983,0.347299,0.363822471,0.347363855,0.32619599,0.285928419,0.294927233,0.282175214,0.274903099,0.270034016,0.296536215,0.382651655
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,0.476510691,0.45959254,0.446678745,0.437153803,0.402861228,0.401198006,0.400977881,0.392289943,0.433208177,0.4274855,0.43247907,0.427753265,0.437241676,0.442758991,0.44898445,0.453442113,0.452318654,0.465808843,0.470240817,0.428990892,0.433669048,0.44352265,0.469880566,0.486986457,0.549745337,0.564833236,0.504688959,0.439382803,0.466249382
"Guinea Bissau",,,,,,,,,,,0.200858383,0.220035389,0.186164145,0.306867672,0.273921104,0.281207428,0.224741401,0.260723239,0.230471456,0.242105764,0.38407837,0.316902974,0.304129293,0.314828056,0.325536758,0.333823705,0.357973364,0.36875779,0.3924512,0.394965184,0.277715896,0.269861794,0.272486562,0.272328612,0.263884314,0.252762753,0.226489922,0.233933252,0.278034132,0.310345146,0.222165839,0.222842178,0.230548667,0.289285841,0.292135259,0.295466986,0.293775758,0.303950985,0.289830412,0.289589509,0.281632824,0.265514905,0.278447172,0.280184363,0.288854879
Guyana,0.691508386,0.737594682,0.671461526,0.695109807,0.657638268,0.988183682,1.028473575,1.105359233,1.100207873,1.056613029,1.171077412,1.077752025,1.161069013,1.324467047,1.05977765,1.147404291,1.084653612,1.207275744,1.331543809,1.003430054,1.159826908,1.149754753,1.033126287,0.983970702,1.167104692,1.151657817,0.855827701,1.062480887,1.183576228,1.050079873,1.036041392,0.961721677,0.836132779,0.772667151,0.944313852,0.949433977,0.913139903,0.901139454,0.954827774,0.93959755,0.913190761,0.884958555,0.867701456,0.868377958,0.87415633,0.787182115,0.672367579,0.760339375,0.743851227,0.72334655,0.761223314,0.748138402,0.79894171,0.736962024,0.736585623
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171480665,0.220843443,0.194688918,0.204783427,0.208609813,0.241896276,0.282168305,0.267031767,0.317158811,0.325330493,0.323795502,0.354661206,0.352771925,0.323905873,0.321154649,0.317461766,0.321819937,0.320979873,0.371221036
Honduras,0.275723344,0.323873302,0.290985345,0.285339399,0.274863483,0.262319251,0.267156759,0.27385933,0.359026333,0.342805375,0.390580039,0.359720332,0.392592028,0.357869416,0.373749719,0.391784374,0.377930943,0.385440782,0.358724992,0.323118161,0.341680425,0.295222263,0.289749164,0.331973057,0.315816606,0.29081737,0.279846756,0.310534587,0.341903384,0.356996277,0.338914089,0.341703485,0.368782011,0.321500368,0.38150394,0.42623299,0.419996147,0.420021274,0.456410283,0.47437234,0.475994762,0.526195347,0.540683255,0.574768886,0.588823174,0.569323422,0.495597133,0.584676266,0.554144541,0.515602363,0.503538827,0.544468434,0.524593295,0.514929368,0.522085404
"Hong Kong",,0.314994837,0.30107186,0.299925634,0.274436868,0.272425836,0.287627971,0.331910662,0.32877698,0.369275861,0.366110473,0.372055277,0.340939278,0.304011702,0.340988201,0.350155046,0.342156358,0.3484441,0.356272542,0.322040807,0.306789722,0.31495782,0.322499612,0.324587013,0.313843903,0.320788329,0.322542859,0.312925301,0.300722827,0.302658473,0.262540892,0.260240993,0.28307706,0.281610753,0.237615661,0.233493544,0.207254812,0.207899974,0.281308586,0.299805546,0.263620659,0.246057247,0.252757024,0.268291745,0.237424847,0.232558914,0.20828874,0.203385337,0.200316805,0.196822136,0.177914803,0.182748779,0.178173819,0.179103594,0.179003756
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.728289141,0.681467479,0.702686877,0.649139273,0.655743791,0.674108242,0.640160271,0.596858544,0.57477491,0.523697097,0.515059649,0.484967312,0.491987102,0.455879064,0.441001853,0.420013111,0.408279413,0.396074119,0.374948903,0.385574344,0.361023749,0.341903258,0.316474006,0.30376652
Iceland,0.590843325,0.532388226,0.539357209,0.532437522,0.485762301,0.482825967,0.475502406,0.465079928,0.543217203,0.420834355,0.422701886,0.39655993,0.376275534,0.415798736,0.39088413,0.360575181,0.358815203,0.368725707,0.351143825,0.345710645,0.307014871,0.276522802,0.246906065,0.244231707,0.275120279,0.238907701,0.246583064,0.235565713,0.235310381,0.241689046,0.250863261,0.222361424,0.236809765,0.254003437,0.249249617,0.241236179,0.26143628,0.237208553,0.222202894,0.210293034,0.210151235,0.196560408,0.202441032,0.197285039,0.188987598,0.175955629,0.172812476,0.158792154,0.143505132,0.149411136,0.14800995,0.139158302,0.131588365,0.132958858,0.136239628
India,0.881792994,0.919380282,0.982692721,0.995720554,0.905993317,1.025175286,1.061550104,0.987214564,1.038559917,0.99244144,0.965634507,1.002244119,1.066468258,1.063221829,1.086594353,1.082224733,1.113415917,1.098180749,1.053894247,1.166345772,1.155770723,1.176469358,1.173188424,1.18428142,1.169164972,1.221144527,1.249874264,1.283411861,1.264365962,1.309762032,1.327139477,1.396056336,1.405735342,1.389221141,1.376340696,1.357781224,1.372548648,1.371992982,1.318184407,1.288081831,1.285390652,1.237288759,1.206951408,1.167116951,1.135254214,1.100216716,1.073775491,1.055853769,1.132389143,1.157195679,1.038073925,1.042560586,1.083480449,1.026639893,1.050534447
Indonesia,0.353319049,0.406265745,0.352488844,0.357219816,0.33915417,0.36991828,0.341005435,0.353127674,0.35759109,0.405192461,0.404161267,0.410996745,0.426842455,0.447628364,0.433879489,0.435098306,0.466260919,0.571737012,0.610202512,0.575595425,0.522122683,0.511210994,0.526173503,0.502838164,0.502418802,0.529951068,0.502587605,0.485413197,0.491581101,0.453331563,0.482749273,0.542606219,0.57426361,0.581888882,0.548052641,0.514493081,0.537326056,0.564606095,0.499581931,0.559963376,0.580968315,0.627551382,0.624619981,0.615664144,0.62474159,0.598719866,0.572692391,0.585998154,0.613126738,0.627992488,0.567823631,0.752998479,0.749483738,0.546358495,0.492659481
Iran,0.679760456,0.601765706,0.571705366,0.589406464,0.625095349,0.603783314,0.646200426,0.615065303,0.652067432,0.569352259,0.567340274,0.552467184,0.503346193,0.572142636,0.600509429,0.583377369,0.554518223,0.597013303,0.678703929,0.778836367,0.732214892,0.72506109,0.719574407,0.703042893,0.761509928,0.797712411,0.81620501,0.879172002,1.033145502,1.056858619,1.024086797,0.981673065,0.954790801,1.006140682,1.144404726,1.150065258,1.093740519,1.052719375,1.181443694,1.435436131,1.320327419,1.380243695,1.287719913,1.234520686,1.264077564,1.272100216,1.307498244,1.221753735,1.262457899,1.262820327,1.224974507,1.213720119,1.349694349,1.394035954,1.400036378
Iraq,,,,,,,,,1.463755577,1.626852144,1.644409282,1.88389413,1.859435649,1.846595983,1.60575316,1.529633139,1.921322315,1.688844559,1.396760594,1.44709892,0.997259616,0.708316416,0.652827525,0.950295231,1.000862859,1.096203186,1.119657706,1.134388493,1.457417206,1.6222469,0.669261913,1.781489256,1.740065283,1.431556831,1.551854932,1.583851643,1.333605269,1.0811278,0.849368482,0.721482614,0.713064,0.821076567,0.901750535,1.407515574,1.143168659,1.089597676,0.860584308,0.534200325,0.73971137,0.803078532,0.809978246,0.902092279,0.899796046,0.914976594,0.924741632
Ireland,,,,,,,,,,,0.532679548,0.596599211,0.549191094,0.543614839,0.531522171,0.476071776,0.474675562,0.463691332,0.432668751,0.487749746,0.453603118,0.435387745,0.417635158,0.421301973,0.400900773,0.407111314,0.436408089,0.441406848,0.414577305,0.394109385,0.37786088,0.372884863,0.356607878,0.3498016,0.345701133,0.318188268,0.308798593,0.290900519,0.28456418,0.267325179,0.249724587,0.251475182,0.234858584,0.222748903,0.213966385,0.201267387,0.188465721,0.187789055,0.189166487,0.185841578,0.180961465,0.161046975,0.162658597,0.157558802,0.141980011
Israel,0.392227088,0.385501498,0.39315959,0.367141699,0.379034773,0.491566729,0.516765523,0.499708672,0.43838429,0.414205939,0.431849668,0.380539914,0.348932592,0.385025345,0.362906846,0.354894124,0.349631127,0.354693341,0.360209243,0.336385983,0.316679972,0.302115898,0.336861795,0.323503612,0.318003159,0.321979405,0.328958388,0.31564865,0.33950458,0.355677393,0.38051375,0.357772896,0.394334824,0.393520654,0.395165504,0.39137021,0.383088123,0.387355999,0.379628518,0.356974138,0.354533751,0.373264813,0.351293432,0.365065837,0.325939709,0.301291701,0.312364945,0.297142079,0.312057368,0.291015803,0.294671782,0.281489045,0.300389864,0.255560068,0.238609144
Italy,0.200451252,0.210982913,0.233600306,0.248866653,0.258514755,0.269981109,0.287597837,0.293608918,0.293286189,0.29915704,0.312320141,0.322091372,0.327955675,0.329731269,0.317027475,0.308393647,0.308907195,0.292063048,0.296446018,0.290441769,0.281899558,0.271670448,0.264583381,0.255642047,0.25196057,0.248092254,0.237512631,0.240979359,0.234961328,0.238412877,0.238711956,0.23866698,0.234816745,0.231983335,0.224595544,0.230674998,0.225283488,0.223642639,0.225027722,0.222500051,0.218698255,0.214786818,0.215330706,0.222481799,0.221645911,0.219289029,0.213141892,0.207060944,0.202253471,0.192166231,0.190752972,0.186212495,0.177880499,0.169176716,0.156796503
Jamaica,,,,,,,0.521934526,0.563394526,0.534810403,0.557275645,0.581371235,0.653661928,0.605453617,0.845284505,0.808508926,0.873147995,0.832280944,0.873837631,1.070606524,1.012897156,1.063669796,0.909081335,0.747055027,0.760290755,0.61591681,0.622384546,0.550949989,0.604289259,0.488944723,0.677863506,0.728176526,0.715198987,0.697832858,0.661719914,0.668238031,0.73118428,0.773837988,0.817377173,0.8026876,0.815648237,0.835286982,0.848831349,0.802888322,0.806659503,0.796394724,0.776590839,0.826412309,0.684022401,0.729453872,0.578167776,0.553153664,0.585557986,0.559527838,0.603778755,0.549894949
Japan,0.292360336,0.317359428,0.301796857,0.30858627,0.305290084,0.310661737,0.304609799,0.320042285,0.325583642,0.336490074,0.39966948,0.395991798,0.390829609,0.388212952,0.393082004,0.362226333,0.36392588,0.358712059,0.329333863,0.330081518,0.31833199,0.299775695,0.28081118,0.267519066,0.272397918,0.249433861,0.242550095,0.230537042,0.234959616,0.231206636,0.234085752,0.227215945,0.230385605,0.227135245,0.238059791,0.233706881,0.230748877,0.227551916,0.221916006,0.22991026,0.228181659,0.224065043,0.226901006,0.227523944,0.226902272,0.218474483,0.214066829,0.214128524,0.209218385,0.201776717,0.205544679,0.209198404,0.212882142,0.21148045,0.205283021
Jordan,,,,,,,,,,,,,,,,0.726846431,0.692189582,0.696706413,0.662503397,0.63281182,0.662212402,0.784539841,0.784043398,0.899554027,0.939344577,0.928289373,0.942681093,0.953798059,0.936760456,1.072986104,1.197261987,1.107430806,1.168299597,1.101569801,1.182154548,1.106995005,1.13480965,1.116360074,1.093281077,1.059100945,1.081434477,1.060103705,1.057477867,1.050287156,1.065487446,1.078358797,1.000571324,0.964934828,0.871850295,0.847594255,0.801524612,0.799301811,0.878418633,0.852327843,0.896587032
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.228744348,2.953087062,3.104964556,2.861099544,2.38187065,2.142237338,2.14766672,1.913348557,1.766601796,1.737710356,1.605238032,1.561717651,1.733969062,1.619700307,1.589404291,1.684667567,1.707557422,1.546211099,1.678849793,1.62927192,1.458107656,1.488095439,1.349156795
Kenya,0.55622765,0.596740483,0.595953342,0.596065886,0.562042143,0.480939753,0.455947802,0.444133831,0.429159337,0.441458965,0.455966124,0.445989091,0.400249103,0.382615199,0.464313185,0.462639317,0.41951041,0.420475693,0.414109112,0.364133957,0.424160512,0.430503694,0.304981215,0.298923753,0.272272314,0.227805738,0.234673234,0.275389007,0.240007728,0.248564244,0.267541596,0.219236361,0.252981772,0.288795632,0.290653097,0.320736438,0.380322566,0.335375481,0.394269351,0.39059454,0.397643859,0.344588417,0.291474782,0.240037154,0.257764348,0.2733581,0.287087647,0.27588428,0.286743417,0.33470724,0.304363593,0.317071907,0.282000009,0.283742078,0.288586954
Kiribati,,,,,,,,,,,0.178790191,0.243974075,0.190470011,0.225043652,0.139391224,0.132319513,0.180685948,0.12628223,0.124958182,0.164886655,0.225699812,0.233416045,0.191167741,0.165179499,0.15755583,0.169274859,0.142237902,0.187910623,0.172119815,0.178106591,0.179668929,0.179668929,0.207791022,0.235428252,0.231437943,0.231437943,0.256028224,0.195868587,0.21007444,0.213356853,0.20080645,0.178328116,0.270003611,0.26469301,0.293538815,0.396226956,0.449955695,0.324402403,0.354116075,0.258935183,0.406711002,0.404780836,0.38481729,0.363782766,0.355226469
"South Korea",0.531442618,0.572901789,0.659156268,0.737299649,0.709164202,0.744625323,0.798144715,0.856659806,0.8018458,0.799308648,0.919105048,0.906885224,0.871196468,0.919117774,0.869459349,0.871489029,0.878509938,0.886472728,0.858489233,0.92834268,0.956160552,0.924338919,0.866992694,0.814160616,0.800717103,0.808514059,0.7437095,0.698268198,0.718878607,0.713685279,0.680498179,0.652957981,0.668597739,0.708675005,0.693451042,0.68941617,0.690352438,0.69412855,0.622972705,0.613420368,0.630336535,0.606594413,0.58399103,0.568059856,0.560181925,0.517399942,0.500154976,0.499455835,0.497388545,0.49513231,0.517786073,0.519389292,0.503068008,0.496052315,0.475684452
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48090495,0.566390912,0.61074333,0.820694957,0.74629633,0.797506919,0.724849105,0.770533339,0.729687343,0.779607115,0.76460442,0.670687527,0.642019707,0.65680603,0.629840461,0.606051457,0.650302662,0.738503714,0.776519528,0.719419085,0.758505347,0.720653192,0.695650508
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93746631,2.670424684,2.413448014,1.856032006,2.179532434,1.95355518,2.030493789,1.536708538,1.446167659,1.15366231,1.468947417,1.505441841,1.519471505,1.448981892,1.384178731,1.535038757,1.63615183,1.409836071,1.33161672,1.507246498,1.996262618,1.748345175,1.640636043
Laos,,,,,,,,,,,,,,,,,,,,,,,,,0.120874264,0.126545861,0.125039197,0.126847783,0.129449988,0.127284827,0.10810396,0.114373019,0.118506686,0.111891063,0.110839839,0.131173955,0.167870584,0.200574182,0.217325404,0.274008404,0.262061159,0.230384614,0.286967914,0.258490539,0.307849233,0.289689726,0.294555965,0.16050171,0.154856206,0.191508209,0.229965865,0.210950433,0.204093067,0.175465783,0.202108402
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.740260709,0.700731895,0.594315755,0.532040629,0.435942209,0.387410175,0.40024535,0.369777881,0.363641442,0.337165137,0.308807758,0.294600108,0.278119655,0.274156811,0.292847341,0.339883353,0.288589982,0.268687466,0.26249053,0.253181179
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.487761997,0.890973868,0.718251092,0.536421078,0.627220766,0.661107715,0.665530439,0.66780807,0.64358698,0.749055099,0.769339552,0.765521235,0.698426184,0.713147266,0.682403739,0.751084698,0.655224701,0.615382724,0.540557842,0.460238523,0.539737634,0.592847673,0.527427394,0.527390888,0.57129809,0.564917948,0.591515981
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.347971211,1.307201084,1.269075927,1.262854286,1.220987408,1.205365284,1.161072606,1.140865161,1.144524668,1.152993746,1.125578179,1.101933967,1.111109081,1.076959375,1.087170315,1.066287922,1.036057367,1.006296515,0.966804327,0.987238611,0.951175627,0.913577736,0.889798756,0.881671417,0.873722962
