Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,3.287211411,3.609936059,3.873928221,4.083572314,4.369762987,4.370175572,4.31695465,4.270018208,4.821790304,5.13607905
Algeria,2.992684492,2.774805237,2.779608935,3.146015879,3.013569809,2.410080483,2.468472429,2.761064356,2.902876643,3.277582714
Angola,,,,1.494719,1.515655028,1.8184,2.121212,2.011855256,,
Argentina,2.916405617,2.911681175,2.99720477,3.053995754,3.123366684,3.154395514,3.258240826,3.269833903,3.268290071,3.417837194
Armenia,3.115484917,3.262892299,3.291947163,3.2759115,3.41170975,3.716538308,3.773321585,3.721322116,3.880847688,4.106554125
Australia,5.410703278,5.543574479,5.292071947,5.425769699,5.575302954,5.323141714,5.029777424,5.123398528,5.418514302,5.491946093
Austria,5.394130954,5.374436427,5.040630678,5.035663414,4.889774517,4.695700371,4.933848851,4.952905272,4.853856225,4.875659401
Azerbaijan,2.538365385,2.971462972,3.36631755,2.890406321,2.728668324,2.976343548,3.017252653,3.124658802,3.124658802,3.789137093
Bahrain,3.628207518,3.863311737,4.219092625,4.522933333,4.638229306,4.232516759,4.048717904,4.457717391,4.650848715,4.748346015
Bangladesh,2.146508359,2.261294304,2.291963525,2.6086394,2.819684837,2.756968529,2.944478797,3.085378196,2.989791742,3.06443982
Barbados,5.650800493,5.789267531,5.917103858,5.807680959,5.782525918,6.074232061,6.018752707,5.893976882,5.7619,5.629846921
Belgium,6.22301875,6.328702723,6.255530126,6.379051667,6.401008111,6.406233809,6.302922801,6.229707777,6.203238143,6.203522436
Belize,,,,,3.690075,,,,,
Benin,3.335443293,3.404253112,3.396478158,3.510232619,3.611051732,3.377979162,3.305340599,3.045,2.784615278,2.903076875
Bhutan,,,,,,,4.481354,4.202661432,4.303165062,4.599353558
Bolivia,2.23439354,2.248753476,2.434461603,2.624066095,2.899789972,3.222309023,3.29879214,3.01764099,2.837037055,2.842287134
"Bosnia and Herzegovina",3.703624217,3.975089328,3.972499143,4.222792149,4.463098,4.957031,5.361158,4.5398,3.718446493,3.835600949
Botswana,3.7811743,3.788652929,4.12524497,4.086603603,4.019334031,4.155808195,3.998889786,3.703857189,3.68204065,3.989037223
Brazil,2.191990954,2.517169871,2.472696718,2.463150785,2.539896403,2.468037606,2.514288498,2.56667312,2.435381691,2.595663315
Brunei,,4.694016,4.8751968,4.985755277,5.03683245,5.095853963,5.299899333,5.1957,5.0915,4.987341881
Bulgaria,3.678181639,3.379378755,3.520834271,3.583510803,3.48633752,3.789420722,4.139045263,4.391949266,4.255020862,4.101332477
"Burkina Faso",3.194813596,3.160527145,2.955699689,2.91390105,3.033578863,3.065720642,2.896198389,3.067851622,,
Burundi,2.566371362,2.675170856,2.694611545,2.287682985,2.018152904,1.967874598,2.231775525,2.459102867,2.459102867,2.714866067
"Cape Verde",,,,3.881581,3.923102454,3.890176757,3.863705921,4.029317007,4.182311361,4.185107088
Cambodia,2.598066878,2.434542979,2.672081862,2.873818463,3.171010197,3.422708989,3.224970912,2.943406043,2.924914995,3.055448701
Cameroon,2.999422538,3.151078058,3.318743843,3.57022625,3.738373773,3.781340297,3.611218997,3.732840232,4.019011899,4.169667992
Canada,5.549671568,5.686253648,5.667485635,5.632573463,5.575472637,5.562367432,5.497082611,5.542532992,5.552482097,5.511110464
Chad,2.197634622,2.113840492,2.424393138,2.871343119,2.829065757,2.433497223,2.098659738,2.291808291,2.553099076,2.489778274
Chile,2.659221947,2.740297934,2.492543018,2.605200048,2.716272158,2.790439253,3.1945344,3.298161924,3.03542706,3.045084464
China,4.147142187,4.685771462,4.710694565,4.696767107,4.732935171,4.508353667,4.256118048,4.172810629,4.235698483,4.530446223
Colombia,3.488753831,3.678149758,3.377968924,3.272664584,3.555523529,3.296760554,3.253010849,3.27113079,3.159483421,3.279411867
"Congo (Kinshasa)",,,,,,,,,,3.580645084
"Costa Rica",3.890365025,4.243437184,4.496271516,4.72229205,4.765331438,4.864701898,4.834043062,4.672930828,4.64006228,4.651136942
"Ivory Coast",,3.050591,3.230196977,3.137131249,3.11786751,3.33862945,3.387443151,3.2345386,3.932414099,4.072221635
Croatia,4.751159951,4.693928677,4.532598927,4.628679297,4.4579991,4.361435014,4.697128475,4.630619601,4.463943942,4.304429595
Cyprus,4.932705006,5.519588431,5.547187818,5.357836451,5.223042887,5.443387447,5.594684285,5.393453952,4.962947745,4.269620039
"Czech Republic",5.420326061,5.452534003,5.257676046,4.916525233,4.288135366,4.166780871,4.332204235,4.474450972,4.614867913,4.774858452
Denmark,5.521277416,5.45562269,5.506007048,5.205573333,4.883536279,4.600041103,4.667799672,4.721496684,4.694808053,4.842983473
"Dominican Republic",1.916115434,1.933751412,2.0059368,1.972881584,1.840017447,1.921812021,2.03902139,2.206781964,2.562635077,2.806573422
Ecuador,2.149467085,2.317766215,2.455239986,2.67126695,3.061175927,3.233292,3.813018473,3.8074,3.801724195,3.721793514
Egypt,2.143389812,2.14156153,2.379802683,2.47487985,2.355317152,2.126761362,1.968430358,2.102604208,2.128913091,2.128913091
"El Salvador",2.960629915,2.861319342,2.856923909,2.735242173,2.472031807,2.359755321,2.765443233,3.271239466,2.842448477,2.515528766
Estonia,5.22259562,5.525841761,5.519001545,5.328021371,5.353089167,5.217611221,5.201572507,5.388737837,5.503440027,5.682011082
Ethiopia,2.58151479,2.766352751,2.981413692,3.271411074,3.28236236,3.1911946,3.080404567,3.465589993,3.421231548,3.127006312
Finland,6.489788211,6.672733219,6.668448858,6.620759086,6.735584493,6.808582843,6.823445753,6.747266009,6.66651824,6.737546183
France,5.387433398,5.579383289,5.298637302,4.97320955,4.829619387,4.589728621,4.724577159,4.876281279,4.872815517,4.879389521
Gabon,,,,,,2.580656,2.994497465,3.335611547,3.33137836,3.560108764
Gambia,3.488610763,4.054308293,4.283158548,4.439941883,4.526994682,4.647380488,4.42806548,4.106904367,4.08174169,4.156548575
Georgia,3.057799297,3.317334459,3.214927874,2.970737825,3.181419216,3.359386,3.418103485,3.486377856,3.436223379,3.440102638
Germany,4.903898424,4.670753701,4.551672371,4.648485657,4.596334117,4.741962939,5.006267234,5.121081262,5.179185497,5.210066162
Ghana,,3.240499,3.343391048,3.432623542,3.329113249,3.633925029,3.622441389,3.005446951,3.242945667,3.398375046
Greece,3.73908046,3.909399107,3.856622022,3.773999569,3.638333895,3.56475892,3.761138991,3.836248048,3.768668556,3.774428675
Guatemala,2.439327858,2.529148331,2.332964791,2.230600059,2.245407394,2.165424021,2.24696016,2.470843003,2.488583945,2.478057188
Guinea,,,,,,2.499599,2.29833691,2.280255662,2.280255662,
Guyana,3.472109831,3.934663029,4.067864801,4.201856785,4.051183341,4.278049261,4.714168198,4.705236986,4.605321522,
Haiti,,,,,2.063692,2.114241228,2.613927495,2.672788504,2.861075416,
