Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Botswana,53.5346756,53.89312744,54.25157547,54.6100235,59.45141602,59.80986404,59.80986404,60.16831207,60.16831207,60.16831207,65.0803299,61.07483673,61.7193718,63.09386826,64.08712769,65.09016418,65.71331024,66.69459534,67.00722504,67.65449524,73.91136932,74.59612274,74.94339752,74.93974304,69.78507233,69.85723114,74.7724762,74.51521301,71.08449554,74.07070923,74.49558258,74.18169403,70.62356567,70.99505615,68.1823349,69.17235565,67.6517868,66.86838531,67.99597168,66.74770355,67.95701599,69.89445496,71.71250153,70.5149231,70.47794342,72.670784,73.34292603,74.03170013,74.2370224
Brazil,34.65260696,34.29415894,34.29415894,33.93571091,33.93571091,37.70176315,33.93571091,33.93571091,33.93571091,38.06021118,42.14321899,42.83361435,43.20680618,43.6006279,43.98718262,44.76758575,50.26269531,50.3074913,50.73537064,45.94221878,51.56118011,46.70754623,47.43684006,47.78154373,44.2005043,44.54664612,44.9192543,45.67247391,46.04172897,46.41511536,44.22780609,47.50863266,47.58815765,48.9480629,50.68141556,50.10734558,56.29292297,57.5137291,56.80418777,59.29546356,59.14385223,59.83455276,63.58333588,65.78411865,67.42685699,69.22180939,73.01947021,74.1496048,74.37527466
Brunei,,,,,,,,,,,,,,,39.03002548,40.69566727,47.80528259,43.87146759,47.55674744,39.47014618,39.53530121,44.47858047,46.18029404,43.31532669,42.4553833,41.28915024,47.48003387,46.50069427,45.81782913,45.82588959,47.10787964,48.16886902,49.83568954,52.45057678,50.54225922,49.63085938,48.80884933,49.68866348,52.94467926,57.05200577,61.27981186,60.55198669,59.0059967,61.48909378,63.78033066,61.5118866,62.95123291,63.19845581,65.08899689
Bulgaria,43.28115082,43.28115082,45.37432098,46.77360153,46.77360153,46.09121704,48.5198288,50.95994568,50.97145081,50.97145081,49.29252625,50.6869812,53.39125443,53.2994957,53.21544266,52.40342712,51.65147781,50.26210022,50.20080948,47.55258942,46.54849625,59.73731613,64.11961365,65.15524292,78.49333954,72.98697662,70.80246735,65.03578949,64.35092163,64.36490631,64.66929626,65.37557983,67.67698669,73.83463287,75.18811798,76.16159058,75.34169769,76.1184082,79.73670959,81.66248322,81.22661591,81.15177917,79.90164185,80.25546265,81.38439941,80.49078369,80.41883087,82.69207764,83.02648163
"Burkina Faso",17.70734787,17.70734787,18.05429268,18.05429268,18.05429268,18.05429268,18.05429268,13.92979336,18.05429268,22.17879295,22.13730621,13.89070034,13.91975403,13.96957493,14.01485634,14.09280968,8.701442719,8.717957497,8.740911484,9.082432747,14.62933159,14.63679409,15.32775116,15.30064392,19.52729034,19.435709,19.43972397,19.78839684,19.7773056,20.11897659,20.48021126,20.71194839,20.98095894,21.34894753,21.69624138,22.29870987,26.7394619,27.72285461,28.9534359,29.64879036,30.75899315,32.18055344,33.441082,36.32361984,38.10185623,38.21276855,39.45290375,41.14772415,40.68540573
Burundi,4.484539032,4.484539032,4.831483841,5.17842865,5.525372982,5.872317791,10.04915524,10.04915524,10.04915524,6.2192626,6.214916229,10.03044605,9.698462486,10.06316853,10.42176437,11.15216637,11.49606037,11.83923435,12.51349545,12.84437752,13.21821499,14.18995857,13.52971268,19.04215813,9.890691757,9.565974236,11.22207928,11.22166729,10.26450253,14.27462292,14.27448559,14.62586498,14.28760529,20.0291748,21.06577682,21.98316002,24.23949623,25.12428284,26.61447525,29.3774147,34.94270706,42.6032486,43.16970062,43.4509964,44.07513046,43.70230865,37.02304459,35.71898651,35.06892014
"Cape Verde",,,,,,30.88815498,31.96973419,25.32631874,29.11184692,35.60132599,34.5197525,30.72599411,28.53768158,25.82205009,30.59485245,24.93646431,30.10770035,34.60668564,40.24891281,39.63995361,43.12175369,56.47522736,64.4362793,68.61469269,64.98593903,64.93051147,64.96356964,64.98067474,64.41493988,61.81611252,66.43321228,66.3662262,64.78461456,60.12978363,67.34288025,66.72319031,66.87597656,64.60161591,64.41496277,63.98107147,64.57971954,64.89154816,65.83732605,67.27598572,67.80927277,69.01925659,70.30706024,71.1890564,71.8609848
Cambodia,18.52059937,18.52059937,17.83821297,18.5436058,18.89055061,13.94607067,10.47462654,10.82157135,11.18001938,11.53846741,11.88955402,12.25278854,12.61053753,12.96529579,13.30031395,13.64870167,13.98182583,13.30993652,13.66937828,13.66852856,13.98953342,14.35860062,18.68870735,19.38375473,24.88618279,24.90346909,19.76270294,20.13568687,20.45065308,22.11366272,22.43757439,23.14029312,28.88965416,29.58885765,30.24454498,30.91911316,31.60873413,31.99261665,32.70005417,32.8180809,33.85080719,33.71539688,34.59420013,34.01032257,36.36026764,45.421875,40.71841049,41.72906113,41.68340683
Cameroon,23.00354576,23.36199379,23.7089386,23.7089386,24.41433144,24.41433144,25.11972427,20.99522591,20.99522591,16.39768982,16.73730087,17.09255791,17.45614815,17.82351875,18.53099823,14.6610918,15.35029221,19.97035599,20.33961868,20.7097435,21.4065094,21.77664375,24.41679001,29.66850662,29.69849777,30.04979897,29.14061546,30.16382599,28.5808773,28.94048691,24.79987526,25.83986855,25.53209114,25.58984566,25.95978546,25.71806335,25.80381584,27.23780823,27.31620216,28.08193207,28.12857628,28.18457222,28.93787956,29.02777672,29.33483696,29.33024597,29.5835743,29.5975132,29.60175896
Canada,78.58329773,78.94174194,81.03491974,80.69947815,81.74031067,79.32319641,85.57971191,84.89732361,85.94966125,86.64354706,87.34629059,88.40184021,80.55295563,77.8959198,78.0213089,78.49053192,79.64604187,80.79251862,81.22834015,78.40155029,86.70323181,83.16218567,83.54185486,84.2518158,83.92624664,84.61221313,84.65008545,87.55329132,91.11901855,92.39854431,92.38607788,91.44216156,89.81935883,88.53574371,87.24427795,88.26815796,88.7165451,90.15660858,91.54486847,93.53777313,95.54318237,95.95436096,96.64782715,97.04211426,97.14466858,96.7097168,94.84477234,93.59079742,93.05867767
"Central African Republic",4.126091003,4.126091003,4.126091003,4.473035812,4.473035812,4.831483841,5.17842865,5.17842865,5.17842865,5.17842865,9.3447752,14.98881912,15.38314342,15.09413528,15.84880924,10.88949013,11.58258533,11.96860409,12.02871227,12.74383163,12.76563072,19.00209999,19.33654594,19.69051361,24.30498123,24.2346611,24.62059784,20.75001526,21.10379601,25.68728638,26.04273415,25.97085953,21.39481926,22.09840393,21.78540802,22.07102013,26.6573925,26.72299194,22.90825844,23.02832985,23.55203438,24.0131073,24.6052494,25.06645775,15.46815586,15.44237614,15.83552933,15.82720947,15.81594181
Chad,4.21447134,4.21447134,4.21447134,4.21447134,4.21447134,4.21447134,10.1842041,10.1842041,10.1842041,10.1842041,10.18419838,10.19333649,10.2318821,10.28433514,10.33905315,4.295148373,4.315383911,4.336661339,4.358313084,4.375565052,11.21083069,11.23442841,11.25784206,11.25596809,19.98593712,19.93051338,20.47806168,20.49471283,20.96112823,28.23658752,21.94988632,22.40350914,22.90062141,22.91354752,22.93062019,23.40149498,23.47311592,15.35678005,15.4080658,15.49710846,16.08051682,16.67156029,16.78816414,16.90949821,17.03128052,17.55769539,17.65431595,17.34790993,17.82940674
Chile,66.25014496,62.79219818,61.76287079,62.46826172,47.48772049,46.805336,47.49922562,47.16378403,47.17528915,46.49290085,46.5269165,46.90801239,45.21500015,46.95755005,46.65333557,47.35995483,47.42388916,48.8166275,50.51435852,56.85110855,61.81745529,67.1086731,66.53665161,67.51058197,67.21843719,66.92098999,67.00050354,67.70289612,67.66021729,68.00780487,69.33076477,69.67404938,69.67411041,74.556633,70.72814941,71.39071655,71.5477829,71.55330658,71.88982391,72.58763885,76.62867737,76.56420135,77.06921387,78.27840424,78.7743454,79.80828094,80.8836441,81.31158447,81.63237762
China,12.98376465,13.34221268,13.70066071,14.05910873,14.41755676,16.16378403,18.96234894,19.66774178,23.5091362,23.17369652,23.54480934,23.57262421,23.25680542,23.28856087,24.01046371,24.38617706,26.121315,27.16885948,27.54048157,27.88077354,24.58285522,25.28147316,26.31266403,27.03453636,28.14940262,29.55618477,31.22407532,33.56190872,35.55842209,41.49710083,43.82759094,46.53995132,47.59459686,48.88682938,48.59273911,48.70857239,48.04369354,46.08616638,45.18959808,44.78391266,45.06214905,45.88240814,47.49095917,50.9088974,52.50945282,53.0694046,54.05741882,55.16519547,55.04607773
Colombia,68.47168732,68.81863403,69.17708588,69.52402496,70.22942352,70.22942352,65.23260498,64.88565826,65.24411011,65.24411011,65.19831848,64.79213715,64.06435394,64.37619019,62.95139313,65.96452332,66.19242859,64.79701996,64.73100281,65.02891541,63.94384766,61.31760025,63.88594818,62.6027298,55.52349091,55.55967331,57.15016174,52.37127304,49.19736481,60.59804153,59.36412048,56.16202545,56.52981567,55.92248917,55.27176285,53.37599564,59.54900742,62.75978088,64.03273773,60.64253998,55.2772789,51.92716217,52.46939468,54.38460159,53.5872612,53.92203903,55.16616058,59.82049561,60.19836426
Comoros,,,,,,40.73681641,41.27760696,34.01182175,28.12367058,28.66446114,23.31708717,23.87067032,23.92463493,31.03288651,31.14505768,31.06103134,16.789011,17.33666039,17.35831261,17.89334297,24.05863762,24.60863113,41.87548828,52.20368576,33.98593903,34.44590378,34.99255753,35.52278137,35.99192047,35.45924759,35.43321609,34.32894897,33.78461075,33.80003738,37.44898987,37.40149689,37.47311783,37.60939789,39.78269958,37.99211121,37.74960327,36.16717911,38.96054459,43.00099564,42.41674805,43.10337448,44.2175827,46.10160446,61.71913147
"Congo (Kinshasa)",9.713713646,9.713713646,10.06065845,10.76605129,11.1129961,11.1129961,7.283103466,11.81838894,11.81838894,12.52378178,12.51492023,12.87081146,13.22468281,9.749373436,10.08429527,9.087177277,9.454992294,11.48605347,11.51263142,11.54757309,15.57716656,16.60404778,22.51893997,23.20166588,17.72062302,17.12208557,17.82945633,18.52485275,18.83315086,23.41122437,22.48333931,20.86143112,20.5912056,20.59812927,20.59786034,21.30923653,21.35838127,21.42126656,22.09790993,23.14720535,23.77222443,23.79400063,24.10091209,25.07359505,25.32911491,35.68378067,37.00135422,34.31530762,33.17188644
"Congo (Brazzaville)",9.723219872,10.08166885,10.42861176,11.13400459,14.96389771,16.71012497,17.76246262,18.82630348,20.22558594,17.4595356,18.16264915,23.38637733,24.07661247,25.44582748,25.46372032,26.4741993,27.53627014,25.2479496,28.9455986,28.01926231,28.74173737,28.1773243,39.70133209,44.04188538,44.37519455,37.53678894,40.78208923,38.85587692,34.94097519,40.16049576,36.58248901,42.11488724,42.48086166,42.163311,42.17033005,41.50474548,36.47228241,38.16020966,38.23667526,38.32625198,39.29634476,39.08306122,58.1793251,57.58414841,57.04263687,56.65667725,50.4731369,49.89096832,49.45222855
"Costa Rica",59.96699524,60.6838913,62.43011856,61.06534958,60.3944664,61.44680405,60.42897415,60.09353256,58.71725845,59.07570648,59.05373764,58.70992661,59.8187294,60.29060745,60.74230957,62.59513092,63.36390305,64.47460175,65.9203949,66.01539612,68.12788391,69.12130737,69.17036438,69.83380127,64.55840302,65.52732086,66.49814606,64.63023376,64.61448669,62.39266586,61.0761528,65.2983017,61.74407578,63.10272598,64.46426392,68.94382477,69.57033539,70.28951263,70.99816132,70.57417297,70.78787994,71.93887329,73.60089111,74.82191467,77.08066559,78.72348785,83.51451111,84.52322388,84.09017944
"Ivory Coast",8.638368607,8.638368607,8.638368607,8.985313416,8.985313416,9.343761444,14.64668941,14.64668941,14.99363422,15.35208321,15.67611027,16.02485466,16.75836372,16.80406952,17.54839897,17.97940826,18.37527275,18.78089142,19.19574738,13.72842503,19.63962746,24.32500076,24.66046524,25.00551796,21.04325485,21.37293434,21.38207817,22.08977699,26.70503998,26.70728683,22.80638885,23.08970261,27.00762749,18.35272026,24.15594101,18.72883034,19.13566399,19.17862892,25.00824165,25.42240715,25.92861557,21.15169716,21.49493217,28.31330299,33.99843597,34.85913086,35.72324371,36.39294052,37.22698212
Croatia,,,,,,,,,,,,,,,,,,,,,,70.05964661,70.40775299,70.78427124,69.89118958,71.27338409,70.34725189,68.77484131,68.50350952,65.94247437,66.30901337,70.95670319,77.4458847,79.12918854,80.1055603,82.10482025,80.91268158,83.33505249,85.4081192,84.3265686,85.68265533,84.12458801,86.63406372,88.22309113,85.56173706,87.42290497,89.36907959,88.86077118,89.59529877
Cuba,28.00922394,28.00922394,24.76448631,23.14211655,22.06053543,20.43816566,19.89737511,24.78553009,24.24474144,24.24474144,24.24473953,25.86299515,26.92246246,26.89361763,27.92961502,25.76338005,25.73736763,25.71000862,25.16192818,26.69554329,22.42614174,26.50318527,32.61177063,34.15503693,35.75025177,37.37731934,24.4639473,24.44914436,22.94649315,23.99303818,22.98343086,23.0405674,24.09938049,25.12429237,24.58774376,26.71820831,27.66738892,26.98174095,27.31759262,34.00683975,34.28260422,34.46625519,35.50743484,36.45300293,26.29162598,25.30287743,26.01852417,25.86945343,26.54853821
Cyprus,61.51974106,61.51974106,58.0617981,57.72635651,53.90996552,52.22558594,55.34809113,58.82904053,61.96304321,63.00387955,68.48942566,66.72063446,73.08630371,68.64380646,64.56551361,65.65418243,65.35586548,64.71351624,63.46512985,64.52060699,75.02258301,75.70951843,74.11675262,77.36141968,77.3482666,75.33609009,75.06181335,78.67735291,77.44056702,76.53314209,80.47359467,80.78410339,80.79032898,82.13000488,78.29832458,80.18138123,79.22837067,77.71678925,76.28791046,76.84609222,82.77046967,79.79714203,82.38059998,84.68186188,87.16442108,84.96060181,86.74058533,86.53702545,82.69902039
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,88.62023163,87.06587982,85.51753235,82.68518066,86.59721375,85.6052475,83.6824646,85.01152802,82.7478714,81.14717865,80.19661713,80.84635925,85.34807587,88.39586639,88.89555359,89.06322479,90.50337982,90.98745728,90.64263916,92.89257813,93.94474792,93.87798309,95.69731903,96.31769562,96.43933105,96.7607193
Denmark,87.90479279,88.263237,88.62168884,88.63318634,88.64469147,90.39091492,80.6764679,90.74936676,91.10781097,91.45475769,87.63880157,86.94285583,87.32324982,88.03720093,86.04497528,88.80231476,86.50601959,88.54454041,89.2723999,89.33262634,89.68701172,89.08856201,87.52773285,87.57534027,87.88650513,91.14944458,87.29227448,89.60408783,91.89421082,91.88682556,91.92371368,92.23183441,91.90294647,91.30969238,90.01695251,90.33316803,91.36372375,91.83756256,93.7877655,93.26776886,92.77056885,89.55538177,88.45490265,88.55673218,88.79427338,88.54626465,89.10901642,91.33649445,93.61456299
Djibouti,,,,,,,,27.04208946,27.58288002,28.12367058,29.20523643,29.76567459,15.61594105,15.64216709,16.20257378,15.70735455,15.20988941,15.24332523,15.7975893,15.82223606,24.57385826,24.60863113,24.64313507,16.89724922,16.88885117,16.87686729,16.36951637,16.37367821,16.36143303,15.84095669,16.34996796,24.99671173,25.49729347,25.50813484,26.04082298,26.52119827,26.57849312,30.79167938,35.4414978,53.50762939,66.54910278,67.85626221,67.07891083,65.81550598,64.57618713,64.817276,63.67442322,62.94147873,60.40150452
Dominica,48.61314774,48.61314774,50.23551941,49.69472885,50.77630615,49.15393829,51.85788345,77.27500916,76.73421478,77.8157959,88.32631683,92.1049881,67.8478241,66.85493469,65.34333801,64.41721344,62.9450531,57.83329391,55.90699005,56.04007339,63.41941833,74.30112457,93.84706116,99.48715973,100,99.99999237,100.0000076,99.48596191,98.96920776,97.42047882,95.86663818,94.29495239,87.53596497,92.2162323,87.55918884,89.60099792,79.81504822,71.27088165,72.5486908,72.9858017,77.37037659,84.60999298,76.600914,79.54748535,92.94449615,80.63703156,76.99842834,77.68166351,78.20217896
