"Data Item",1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Number of European countries with capital punishment",52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,51.9875,51.975,51.9625,51.95,51.9375,51.925,51.9125,51.9,51.8875,51.875,51.8625,51.85,51.8375,51.825,51.8125,51.8,51.7875,51.775,51.7625,51.75,51.7375,51.725,51.7125,51.7,51.6875,51.675,51.6625,51.65,51.6375,51.625,51.6125,51.6,51.5875,51.575,51.5625,51.55,51.5375,51.525,51.5125,51.5,51.4875,51.475,51.4625,51.45,51.4375,51.425,51.4125,51.4,51.3875,51.375,51.3625,51.35,51.3375,51.325,51.3125,51.3,51.2875,51.275,51.2625,51.25,51.2375,51.225,51.2125,51.2,51.1875,51.175,51.1625,51.15,51.1375,51.125,51.1125,51.1,51.0875,51.075,51.0625,51.05,51.0375,51.025,51.0125,51,50.9,50.8,50.7,50.6,50.5,50.4,50.3,50.2,50.1,50,49.8889,49.7778,49.6667,49.5556,49.4444,49.3333,49.2222,49.1111,49,48.8,48.6,48.4,48.2,48,47.875,47.75,47.625,47.5,47.375,47.25,47.125,47,46.6667,46.3333,46,45.6667,45.3333,45,44,43.6667,43.3333,43,42,41.75,41.5,41.25,41,40.5,40,39.5,39,38,37.7143,37.4286,37.1429,36.8571,36.5714,36.2857,36,28,27,26,25,24,23,21,20,14,12,8,7,4,3,2.8,2.6,2.4,2.2,2,2,2,2,2,2,2,2,2,2,2
