Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,4.79307474,5.309537387,5.873501319,6.114813924,6.034560126,5.581931316,5.17505565,5.381569888,5.667157019,5.402877784
Algeria,4.29998806,4.319197431,3.82731185,4.403288462,3.878340574,3.452416267,3.712795703,3.807873855,4.220004447,4.547640317
Angola,,,,6.546999,6.069693994,5.3682,4.666667,4.774831422,,
Argentina,6.161058198,6.14233701,6.220751953,6.380809167,6.045077421,6.023661595,6.198875248,6.089408768,5.694296942,5.526976343
Armenia,5.775775658,6.220771823,6.449969941,6.38918185,6.351103401,6.46699504,6.057474482,5.741343241,5.806929601,5.802413926
Australia,5.254720483,5.56020199,5.40810757,5.484094525,5.685935177,5.961857257,5.907024144,5.802903588,5.529228293,5.412936173
Austria,6.239848639,6.593326072,6.798172047,6.660004155,6.484120822,6.598611423,6.584935034,6.495949265,6.274390036,5.796877853
Azerbaijan,5.382916667,6.074704598,5.7874276,5.903646497,5.89691984,5.798235161,5.809488464,5.718955686,5.718955686,5.817777824
Bahrain,5.113703432,5.557759551,5.624296637,5.361655725,5.10220956,4.919453676,4.389667581,4.130815309,4.587038078,4.765027592
Bangladesh,4.176163968,4.623895756,4.364377532,4.61669765,5.16636758,5.063125277,4.577481508,4.408324546,4.268648801,4.208463134
Barbados,5.506464228,6.058106461,5.956510043,5.794097924,5.790151392,5.965117778,5.989223302,6.095367409,5.9789,5.862498838
Belgium,5.384063606,6.046111564,6.097776051,6.199620289,6.178992433,6.228091697,6.097405435,6.015926703,5.67779733,4.847479368
Belize,,,,,4.954184,,,,,
Benin,5.288136574,5.167193123,5.299690811,5.510048068,5.368161679,5.100579008,4.967688721,5.0585,5.149253845,4.742164278
Bhutan,,,,,,,5.407196,5.82657573,5.898311535,5.650883179
Bolivia,5.496660389,5.190297348,4.731482734,5.092037303,4.429317054,3.896572197,4.128072858,3.992847089,4.768988069,5.857081705
"Bosnia and Herzegovina",6.197280653,6.371930087,6.559077895,6.498494707,6.369655,6.4309789,6.481153,5.9593,5.4375,5.157234882
Botswana,5.864555592,6.048773176,6.064681847,6.213627019,6.331807075,6.48202529,6.316175746,6.134923373,6.10756984,5.797920204
Brazil,6.193717277,6.517858115,6.735642845,6.563704697,6.228940057,6.400480993,6.284947186,6.089397678,6.302288987,6.205917149
Brunei,,6.383151,6.557782227,6.440666374,6.392098449,6.304461704,6.479146164,6.0753,5.6715,5.267605782
Bulgaria,4.748315603,5.062531887,5.178866132,5.303884472,4.947929408,4.830314556,4.907414997,5.094753927,4.787743377,4.453509651
"Burkina Faso",5.250354421,5.319752451,5.790070084,6.1092923,5.721397934,5.403323699,4.371945185,3.873264952,,
Burundi,4.223743836,3.98725106,3.693754987,4.326029,4.325406052,3.986100495,4.421985489,4.606992985,4.606992985,4.428752234
"Cape Verde",,,,5.664909,5.433876614,5.4657818,5.465033657,5.208417304,5.301136277,5.211739922
Cambodia,4.90681928,5.131061903,5.130300697,5.048036905,4.785385203,5.04572578,5.254731529,4.72095841,4.579557716,4.761074354
Cameroon,5.702899121,5.72789505,5.418896398,5.764308232,5.688896942,5.2077827,5.015593387,4.95659274,4.379676567,3.646185004
