Country,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Madagascar,11,11,10,9,9,9,9,9,9,9
Malawi,11,11,11,11,11,11,12,12,12,12
Malaysia,4,4,4,4,4,4,4,4,4,4
Maldives,9,9,9,9,9,9,9,9,9,9
Mali,12,12,12,12,11,11,11,11,11,11
Malta,,,,,,,7,7,7,7
"Marshall Islands",5,5,5,5,5,5,5,5,5,5
Mauritania,8,8,8,8,8,8,8,8,8,8
Mauritius,6,6,5,5,5,5,5,5,5,5
Mexico,4,4,4,4,4,4,4,4,,
Micronesia,6,6,6,6,6,6,6,6,6,6
Moldova,11,11,11,11,11,11,11,11,11,11
Mongolia,12,12,12,12,12,12,12,12,12,12
Montenegro,,6,6,6,6,5,5,5,5,5
Morocco,7,7,7,6,6,6,6,6,6,6
Mozambique,9,9,9,9,9,9,9,9,9,9
"Burma (Myanmar)",,,,,,,,9,9,8
Namibia,7,7,7,7,7,7,7,7,7,7
Nepal,11,11,11,11,11,11,11,11,11,11
Netherlands,5,5,5,5,5,5,5,4,4,4
"New Zealand",6,6,6,6,6,6,6,6,6,6
Nicaragua,7,5,5,5,5,5,5,5,5,5
Niger,10,10,10,10,10,10,10,10,10,10
Nigeria,17,13,13,13,13,13,13,13,,
Norway,5,5,5,5,5,5,5,5,5,5
Oman,8,8,8,8,8,8,8,8,8,8
Pakistan,8,8,8,8,8,8,8,8,,
Palau,9,9,9,9,9,9,9,9,9,9
Panama,3,3,3,3,3,3,3,3,3,3
"Papua New Guinea",9,9,9,9,9,9,9,9,9,9
Paraguay,9,9,9,9,9,9,9,9,9,9
Peru,7,7,7,7,7,7,7,7,7,7
Philippines,8,8,8,8,8,7,7,7,7,7
Poland,4,4,4,4,4,4,4,4,4,4
Portugal,4,4,4,4,4,4,4,4,4,4
"Puerto Rico",8,8,8,8,8,8,8,8,8,8
Qatar,,,7,7,7,7,7,7,7,7
Romania,15,6,6,6,6,6,6,6,6,6
Russia,12,12,12,12,12,12,11,11,,
Rwanda,21,21,10,11,10,9,9,9,9,9
"Saint Thomas and Principe",6,6,6,6,6,6,6,6,6,6
Samoa,6,6,6,6,6,6,6,6,6,6
"San Marino",,,,,,,,4,4,4
"Saudi Arabia",8,8,7,7,7,7,7,7,8,8
Senegal,12,12,12,6,6,6,6,6,6,6
Serbia,7,7,7,7,7,7,7,7,7,7
Seychelles,5,5,5,5,5,5,5,5,5,5
"Sierra Leone",8,8,8,8,8,8,8,8,8,8
Singapore,3,3,3,3,3,3,3,3,3,3
Slovakia,5,5,5,5,5,5,5,5,5,5
Slovenia,7,7,7,7,7,7,7,7,7,7
"Solomon Islands",5,5,5,5,5,5,5,5,5,5
"South Africa",7,7,7,7,7,7,7,6,6,6
"South Sudan",,,,,,,,12,12,12
Spain,5,5,5,5,5,4,4,4,4,4
"Sri Lanka",10,10,7,7,7,7,7,7,7,7
"Saint Kitts and Nevis",7,7,7,7,7,7,7,7,7,7
"Saint Lucia",11,11,11,11,11,11,11,11,11,11
"Saint Vincent and Grenadines",6,6,6,6,6,6,6,6,6,6
Sudan,7,7,7,7,7,7,7,7,7,7
Suriname,6,6,6,6,6,6,6,6,6,6
Swaziland,7,7,7,7,7,7,7,6,6,6
Sweden,3,3,3,3,3,3,3,3,3,3
Switzerland,4,4,4,4,4,4,4,4,4,4
Syria,9,9,9,9,9,9,9,9,9,9
Taiwan,6,6,6,6,6,6,6,6,6,6
Tajikistan,13,13,13,13,13,12,12,12,12,12
Tanzania,17,11,11,11,11,11,10,11,11,11
Thailand,12,12,9,5,5,5,5,5,5,5
"Timor Leste",7,7,7,7,7,7,7,7,7,7
Togo,10,7,7,7,7,7,7,7,7,7
Tonga,6,6,6,6,6,6,6,6,6,6
"Trinidad and Tobago",10,10,10,10,10,10,10,10,10,10
Tunisia,6,6,6,6,6,6,6,6,6,6
Turkey,13,13,8,8,8,8,8,8,8,8
Uganda,20,20,10,10,10,10,10,10,10,10
Ukraine,9,9,9,9,9,9,9,9,9,9
"United Arab Emirates",7,7,7,7,5,5,5,5,5,5
"United Kingdom",4,4,4,4,4,4,4,4,4,4
"United States",5,5,5,5,5,5,5,5,,
Uruguay,7,7,7,7,7,7,7,7,7,7
Uzbekistan,15,15,15,15,15,15,15,14,14,13
Vanuatu,7,7,7,7,7,7,7,7,7,7
Venezuela,13,12,9,9,9,9,9,9,9,9
Vietnam,8,8,8,8,8,8,8,8,8,8
"West Bank and Gaza",6,6,6,6,6,6,6,6,6,6
Yemen,9,9,9,9,9,9,9,9,9,9
Zambia,9,9,9,9,9,8,8,8,8,8
Zimbabwe,9,9,9,9,9,9,9,8,8,8
