Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Luxembourg,56.5,57.79999924,58.90000153,59.90000153,60.90000153,62,62.70000076,63.70000076,64.90000153,65.5,66.40000153,66.90000153,65.09999847,70,69.5,70.5,74.30000305,74.19999695,75.19999695,75.69999695,76.69999695,76.90000153,77.80000305,77.90000153,79,80.69999695,81.30000305,81.19999695,82.90000153,83.69999695,81.19999695,82.90000153,84.19999695,84,85.69999695
Macau,,,,,,,,,,51.5,57.20000076,57.70000076,61.20000076,64,68.69999695,67.59999847,70.80000305,70.90000153,67.59999847,69.30000305,71.5,69.09999847,71.09999847,72.59999847,74.5,74.69999695,76.5,78.59999847,80.09999847,83.80000305,86.09999847,86.80000305,86.90000153,87.09999847,84.30000305
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,42.79999924,44,50.40000153,48.20000076,47.79999924,50.90000153,49.5,50.2333,50.9667,51.70000076,53.20000076,51.20000076,51.40000153
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,15.30000019,14.95,14.60000038,14.9286,15.2571,15.5857,15.9143,16.2429,16.5714,16.89999962,,
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,
Malaysia,38.70000076,38.79999924,44.40000153,43.5,45,45.79999924,46.5,46.79999924,46.70000076,45.90000153,46.5,43.70000076,46.59999847,46.90000153,47.3,47.70000076,48.40000153,49,49.40000153,49.90000153,49.5,51.79999924,53.09999847,53.70000076,55.29999924,55.59999847,55.09999847,56.70000076,57.40000153,59.5,59.20000076,59.59999847,59,59.29999924,60.29999924
Maldives,,,,,,,,,,,48.5,48.88,49.26,49.64,50.02,50.40000153,50.36,50.32,50.28,50.24,50.20000076,52.3667,54.5333,56.70000076,57.8,58.9,60,61.75,63.5,65.25,67,,,,
Mali,,,,,,,,,,,,,,,,,,,,,,,,,41.90000153,35.1,28.29999924,,,,,,,,
Malta,,,,,,,,,,,,,,,,,,,,,65,66.30000305,65.80000305,67.5,68,67.80000305,69.30000305,71.5,72.40000153,73.09999847,72.59999847,74,76.30000305,76.5,77.09999847
"Marshall Islands",,,,,,,,,,,,,,,,,,,,59.40000153,61.69,63.98,66.27,68.56,70.85,73.14,75.43,77.72,80.01,82.30000305,79.59999847,,,,
Mauritius,,,,,,,,,,,40,42.65,45.29999924,46,46.70000076,47.59999847,48.5,49.5,49.59999847,50.09999847,49,49.70000076,51.90000153,53.5,56.20000076,57.5,58,58,59.5,61.59999847,49.5,64.19999695,64.5,61.70000076,63.5
Mexico,,,,,,,,,49,47.55,46.09999847,49.5,51.40000153,50.40000153,52,54.5,55,53.79999924,55.5,53.90000153,55.20000076,56.09999847,57.29999924,58.40000153,58.70000076,59,59.40000153,60.09999847,60.59999847,60.09999847,60.59999847,61.90000153,62.5,62.40000153,
Moldova,,30.70000076,30.70000076,31.5,31.39999962,32.29999924,32.40000153,32.90000153,33.70000076,32.90000153,33.90000153,31.29999924,31.39999962,34.20000076,33.70000076,37.9,42.09999847,43.70000076,39.70000076,37.5,35.20000076,35.09999847,35.90000153,40.90000153,43.29999924,43.29999924,48.20000076,48.5,49.29999924,52.5,53.79999924,53.70000076,54.29999924,53.5,
Mongolia,,,,,,,,,,,,,,40,38.59999847,35.90000153,36,34.29999924,34.40000153,35,37.20000076,38,40.70000076,41.40000153,43.70000076,43.29999924,43.90000153,44.5,44.20000076,49.20000076,50.20000076,49.59999847,46.79999924,,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,64.19999695,68.15,72.09999847,72.95,73.80000305,71,72.80000305,73.80000305,75.40000153,76.90000153,74.80000305,73
Morocco,,,,,,,,,,,59.5,59.79999924,60.40000153,61.90000153,60.4,58.90000153,56.40000153,58.79999924,60.29999924,60.59999847,62.79999924,63.79999924,35.5,35.90000153,34.70000076,35,36.29999924,36.70000076,37.20000076,37.70000076,37.59999847,38.29999924,39.40000153,,
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,16.10000038,,,,,,,,,,,
Namibia,,,,,,,,,,,,36.59999847,38.25,39.9,41.55,43.2,44.85,46.5,49.7,52.9,56.09999847,55.85,55.6,55.35,55.09999847,57.8,60.5,63.2,65.90000153,60.3,54.70000076,53,58.70000076,54.20000076,
Nepal,,,,,,,,,,,,14.69999981,14.625,14.55,14.475,14.4,14.325,14.25,14.175,14.10000038,17.4,20.70000076,19.9286,19.1571,18.3857,17.6143,16.8429,16.0714,15.30000019,16.72,18.14,19.56,20.98,22.39999962,
Netherlands,,63.20000076,64.45,65.69999695,65.9,66.09999847,66.8,67.5,69,68.80000305,68.59999847,69.59999847,68.19999695,70.09999847,71.09999847,70.59999847,68.90000153,69.09999847,70.30000305,70.69999695,70.40000153,71.19999695,69,74.5,73.09999847,72.59999847,73.19999695,74.90000153,74.19999695,73,71.90000153,71.59999847,72.19999695,74.69999695,75.30000305
"New Caledonia",,,,,,,,,,,,,,,,,69.40000153,67.85,66.3,64.75,63.20000076,59.1,55,50.9,46.8,42.70000076,43.20000076,42.70000076,43,,,,,,
"New Zealand",,,,,,,60.09999847,62,63.40000153,64.09999847,64.5,65.30000305,65.90000153,65.59999847,64.30000305,64.90000153,65.19999695,67.19999695,67,67.30000305,67.69999695,67.80000305,68.40000153,69.40000153,69.5,70.59999847,70,70.40000153,70.90000153,72.5,71.90000153,72.40000153,72.59999847,73,
Nicaragua,,,,,,,,,,,38.20000076,40,40,40.29999924,39.59999847,39.5,39.40000153,39.09999847,38.90000153,38.20000076,37.90000153,38.20000076,44.75,51.29999924,51.29999924,51.40000153,51.59999847,49.79999924,52.20000076,52.70000076,51.29999924,,,,
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,31.10000038,,,,,,,,,
Nigeria,,,,56.5,52.2333,47.9667,43.70000076,43.5889,43.4778,43.3667,43.2556,43.1444,43.0333,42.9222,42.8111,42.7,42.5889,42.4778,42.3667,42.2556,42.1444,42.0333,41.9222,41.8111,41.70000076,42.1,42.5,42.90000153,,,,,,,
"Northern Mariana Islands",,,,,58.09999847,58.09999847,57.1,56.1,55.1,54.1,53.09999847,59.22,65.34,71.46,77.58,83.69999695,76.12,68.54,60.96,53.38,45.79999924,,,,,,,,,,,,,,
Norway,62.29999924,62.70000076,63.90000153,65.30000305,65.40000153,65.59999847,65.90000153,66.69999695,67.5,68.30000305,69.19999695,70.69999695,71.19999695,71.59999847,71.59999847,71.30000305,71.5,71.40000153,72.40000153,73.09999847,74,74.19999695,74.30000305,74.40000153,75.59999847,75.80000305,75.90000153,75.90000153,74.19999695,77,77.69999695,77.30000305,77.40000153,77.19999695,77
Oman,,,,,,,,,,,,,,81.69999695,82.7333,83.7667,84.80000305,84.15,83.5,82.85,82.19999695,79.77,77.34,74.91,72.48,70.05,67.62,65.19,62.76,60.33,57.90000153,,,,
Pakistan,26.79999924,26.79999924,26.79999924,27.5,27.5,28.70000076,26.79999924,29.60000038,28.89999962,28.89999962,28.89999962,32.70000076,32,33.5,32.40000153,34.59999847,34.59999847,36.90000153,35.59999847,35.59999847,33.5,33.5,37.09999847,37.09999847,36.59999847,36.59999847,35.90000153,35.40000153,35.20000076,34.5,34.20000076,33.70000076,33.9,34.09999847,34
Palau,,,,,,,,,,,,,,,,75.69999695,76.38,77.06,77.74,78.42,79.09999847,79.8286,80.5571,81.2857,82.0143,82.7429,83.4714,84.19999695,85.90000153,,,,,,
Panama,,,51.20000076,51.70000076,52.70000076,50.70000076,52.40000153,56.79999924,55.90000153,56.20000076,57.2,58.20000076,58,59.29999924,61.59999847,61.09999847,61.5,63,64.19999695,64.40000153,65.69999695,64.59999847,65.59999847,65.30000305,66.30000305,67.09999847,66,66,66.5,62.79999924,63.90000153,64.40000153,65,,
"Papua New Guinea",,,,,,,,,,,,,,,,,,,,,22.70000076,,,,,,,,,,,,,,
Paraguay,,,72.30000305,68.90000153,69.59999847,68.59999847,70.5,71.5,72,70.5,70.30000305,72.5,71.19999695,72.59999847,69.19999695,43.20000076,48.4,53.59999847,53.09999847,51.40000153,51.20000076,51.20000076,50.29999924,52.09999847,50.20000076,51.90000153,51.5,52.40000153,54.5,53.09999847,54.29999924,55.90000153,56.09999847,59.29999924,58.20000076
Peru,,,,,,,69.19999695,70.40000153,71.5,72.59999847,71.5,74.59999847,75.59999847,74.90000153,73.30000305,73.30000305,72.5,71.59999847,74.5,75.5,74.40000153,73.30000305,70.59999847,70.69999695,70.09999847,70.59999847,70.19999695,71.30000305,71.09999847,76.40000153,74.69999695,75,74.90000153,75.80000305,75.90000153
Philippines,32.79999924,34.40000153,33.70000076,34.20000076,35.59999847,36.5,36.79999924,37.59999847,38.29999924,39.09999847,39.70000076,38.70000076,38.5,38.59999847,39.5,40.29999924,41.59999847,42.90000153,45,44.90000153,46.70000076,46.59999847,47.40000153,47.59999847,48.20000076,48.5,48.90000153,49.59999847,49.90000153,50.29999924,51.79999924,52.09999847,52.59999847,53.40000153,53.59999847
Poland,,31.39999962,31.89999962,32.29999924,32.70000076,33,34.59999847,34.70000076,35.20000076,36,35.79999924,38,39.79999924,42.59999847,43.90000153,45.29999924,46.20000076,47.59999847,48.70000076,50.59999847,50.90000153,50.70000076,52.5,53.70000076,53.79999924,53.79999924,54.59999847,54.90000153,54.40000153,55.79999924,56.70000076,56.5,57.09999847,57.5,57.90000153
Portugal,36.09999847,37.09999847,37.29999924,41,42.40000153,42.40000153,44.29999924,43.29999924,44.5,46,47.59999847,49,56.09999847,55.59999847,55.79999924,56.29999924,56.5,55.70000076,51.09999847,54.70000076,54.90000153,55.59999847,56.09999847,56.59999847,58.90000153,60,60.20000076,60.5,62.09999847,63.20000076,64,65.19999695,66.59999847,68.5,69.5
"Puerto Rico",68.30000305,68.90000153,70,69.5,70.09999847,70.5,70.90000153,71.30000305,71.30000305,71,71.90000153,72.40000153,72.5,72.69999695,73.30000305,74.5,75.69999695,75.5,75.80000305,75.69999695,75.90000153,76.5,78.19999695,78.40000153,78.5,79,79.09999847,79.69999695,80.40000153,84.09999847,84.69999695,84.90000153,,,
Qatar,,,,,,,,,,,,,,,,,,63.09999847,62.075,61.05,60.025,59,58.0667,57.1333,56.20000076,55.8,55.40000153,45.70000076,38.90000153,40,42.25,44.5,46.90000153,46.79999924,
Romania,26.29999924,26.89999962,26.79999924,26.5,26.5,26.60000038,26.60000038,26.60000038,26.89999962,27,27.39999962,30.29999924,29.89999962,28.20000076,28.10000038,28.70000076,30.5,28.79999924,29.29999924,32.20000076,32.29999924,33.09999847,35.5,35.40000153,38.29999924,39.09999847,40.5,41.09999847,41.70000076,42.79999924,42.59999847,44.09999847,43.90000153,44.29999924,44.5
Russia,,,,,,,,,,,45.59999847,45.70000076,45.5,46.09999847,47.70000076,50,52.20000076,57.79999924,59.20000076,56.79999924,57.09999847,58.59999847,59.09999847,58.70000076,60.09999847,60,60.70000076,61.79999924,62.40000153,64.09999847,64.40000153,64.90000153,64.90000153,65.30000305,65.80000305
Rwanda,,,,,,,,,,6.699999809,7.3062,7.9125,8.5187,9.125,9.7312,10.3375,10.9437,11.55,12.1562,12.7625,13.3687,13.975,14.5812,15.1875,15.7937,16.39999962,16.3714,16.3429,16.3143,16.2857,16.2571,16.2286,16.20000076,,
"Saint Kitts and Nevis",,36.90000153,37,44.20000076,43,42.9471,42.8941,42.8412,42.7882,42.7353,42.6824,42.6294,42.5765,42.5235,42.4706,42.4176,42.3647,42.3118,42.2588,42.2059,42.1529,42.09999847,,,,,,,,,,,,,
"Saint Lucia",,,,,,,,,,,,37.20000076,44.7,52.20000076,49.40000153,49.59999847,52.09999847,59.09999847,57.90000153,59,57.59999847,67.09999847,56.09999847,60.20000076,59.40000153,62.5,59.59999847,,,,,,,,
"Saint Thomas and Principe",22.70000076,25.79999924,33.5,25.5,28.29999924,30.4571,32.6143,34.7714,36.9286,39.0857,41.2429,43.40000153,44.4,45.4,46.4,47.4,48.4,49.4,50.4,51.4,52.40000153,51.9417,51.4833,51.025,50.5667,50.1083,49.65,49.1917,48.7333,48.275,47.8167,47.3583,46.90000153,,
"Saint Vincent and Grenadines",27.29999924,29.4909,31.6818,33.8727,36.0636,38.2545,40.4455,42.6364,44.8273,47.0182,49.2091,51.40000153,52.31,53.22,54.13,55.04,55.95,56.86,57.77,58.68,59.59,60.5,59.7429,58.9857,58.2286,57.4714,56.7143,55.9571,55.20000076,,,,,,
Samoa,,,,,,,,,,,,,,,,,,,,,,38.70000076,38.58,38.46,38.34,38.22,38.09999847,40.56,43.02,45.48,47.94,50.40000153,79.90000153,,
"San Marino",45.40000153,46.20000076,47.5,48.70000076,49.29999924,49.70000076,50.5,51.40000153,52.20000076,52.79999924,53.70000076,54.40000153,56,56.29999924,54.55,52.79999924,53.40000153,53.90000153,54.09999847,55,56.65,58.29999924,58.79999924,58.29999924,58.70000076,60.20000076,60.70000076,61.79999924,62.70000076,64.80000305,65.40000153,,,,
"Saudi Arabia",,,,,,,,,,,,,66.40000153,67.3,68.2,69.1,70,70.9,71.8,72.69999695,74,72.80000305,74.40000153,74.75,75.1,75.45,75.80000305,74.90000153,75.90000153,75.5,74.35,73.19999695,70.69999695,70.90000153,
Senegal,,,,,,,,,,,,,,,,,,,,,,36.09999847,36.09999847,36.09999847,36.09999847,36.09999847,36.09999847,33.36,30.62,27.88,25.14,22.39999962,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,48.90000153,49.09999847,50.20000076,49.70000076,48.70000076,50.09999847,51.79999924,52,52.59999847,52.90000153,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.19999695,,,
"Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,27.5,25,,,,,,,,,,
Singapore,62.59999847,61.5,62.09999847,62.90000153,62.09999847,63.90000153,64.30000305,63.90000153,62,63.29999924,61.70000076,64.59999847,65,65.90000153,67,68.80000305,69.59999847,68.80000305,69.59999847,70.19999695,71.75,73.30000305,74,74.09999847,75.19999695,77.30000305,76.69999695,76.40000153,76.19999695,68,68.90000153,79.19999695,79.5,80.09999847,70.59999847
Slovakia,,,,,,,,,,,,,,,50.09999847,51.90000153,51.59999847,51.59999847,52.40000153,54.20000076,55.79999924,56.70000076,55.20000076,55.70000076,55.5,56.20000076,56.70000076,56.29999924,55.79999924,58.40000153,59.5,59.29999924,59.09999847,60.79999924,60.90000153
Slovenia,,,,,,,,,,,,,,45.09999847,45.79999924,46.40000153,47.70000076,47.20000076,48.20000076,52.5,53.40000153,52,52.29999924,55.09999847,54.09999847,54.5,55.70000076,55.5,57,58.59999847,59.5,60.40000153,61.09999847,61,60.20000076
"South Africa",,,,,,,,,,,,,,,,,,,,,60.70000076,54.5,52.5,54.70000076,55.29999924,59.09999847,58.70000076,59.5,59.79999924,60.79999924,70.59999847,71.09999847,71.5,71.30000305,71.90000153
"South Korea",37,38,40.09999847,41.09999847,42.20000076,44.29999924,44.5,44.09999847,44.5,45.29999924,46.70000076,47.70000076,49.29999924,51.70000076,53.09999847,54.29999924,55.90000153,57.5,59.79999924,61,61.20000076,62.59999847,63.29999924,63.59999847,64.40000153,65.19999695,66,66.90000153,67.90000153,68.5,68.5,68.90000153,69.30000305,69.5,
Spain,44.70000076,46,47.40000153,47.70000076,48.70000076,49.79999924,51.79999924,52.5,53.09999847,54.09999847,54.70000076,56.20000076,57.5,59.20000076,60.29999924,60.79999924,62.20000076,62,61.79999924,62.09999847,62.5,62,62.90000153,63.59999847,64.30000305,65.09999847,65.80000305,66.30000305,68.09999847,71.30000305,72.80000305,74.09999847,75.09999847,75.90000153,76.30000305
"Sri Lanka",,29.29999924,28.95,28.6,28.25,27.89999962,28.32,28.74,29.16,29.58,30,29.60000038,33.90000153,36.29999924,34.90000153,33.59999847,38.79999924,35.70000076,33.40000153,34.525,35.65,36.775,37.90000153,37.5,36.90000153,38.40000153,38.40000153,38.70000076,38.79999924,39.59999847,40.40000153,40,41.5,41.70000076,43.40000153
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.09999847,,,
Suriname,,,70,78.19999695,79.19999695,79.90000153,71.5,82.40000153,85,82.59999847,73.30000305,73.2,73.09999847,73.40000153,71.40000153,67.09999847,65.90000153,68,65.69999695,75.40000153,73.18,70.96,68.74,66.52,64.30000305,65.2556,66.2111,67.1667,68.1222,69.0778,70.0333,70.9889,71.9444,72.90000153,
Sweden,62.20000076,63.09999847,64.09999847,64.69999695,65.09999847,65.30000305,66.5,66,66.59999847,66.80000305,67.19999695,68.30000305,70,70.80000305,71.40000153,71,70.80000305,71.09999847,71,72.19999695,72.90000153,73.59999847,74.59999847,75,75.19999695,75.59999847,75.69999695,75.90000153,76.30000305,77.5,77.90000153,77.80000305,77.90000153,78.30000305,79
Switzerland,55,55.59999847,56.59999847,57.59999847,58.09999847,58.40000153,59,60.29999924,61.5,62.5,63.59999847,65.5,66.80000305,67.5,67.5,67,66.40000153,67.5,67.30000305,68.30000305,67.80000305,71.09999847,71.59999847,73,73.59999847,73.40000153,73.19999695,73.09999847,68.30000305,70.90000153,71.19999695,71.40000153,72.80000305,73.09999847,73.90000153
Syria,,,,40.09999847,41.59999847,42.52,43.44,44.36,45.28,46.20000076,46.5,46.79999924,44.55,42.29999924,45.29999924,41.09999847,45.1,49.09999847,46.5,43.90000153,41,43.09999847,41.09999847,47.40000153,48.9667,50.5333,52.09999847,51.79999924,52.90000153,52.29999924,53,55.29999924,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,26.20000076,27.18,28.16,29.14,30.12,31.10000038,,,,,
Tanzania,,,,,,,,,,,,11.69999981,12.06,12.42,12.78,13.14,13.5,13.86,14.22,14.58,14.94,15.30000019,15.10000038,16.4,17.7,19,20.29999924,26.5,26.5143,26.5286,26.5429,26.5571,26.5714,26.5857,26.60000038
Thailand,18.89999962,22.89999962,24.70000076,23.79999924,22.5,22.55,22.60000038,23.79999924,22.20000076,21.39999962,23,25.29999924,24.5,26.89999962,27.10000038,29.39999962,30.29999924,31.20000076,32.20000076,34.40000153,33.59999847,35.09999847,34,35.29999924,37.09999847,37.09999847,37,37.40000153,37.90000153,40.20000076,41,39.5,39.40000153,37.5,
"Timor Leste",,,,,,,,,,,,,,,,,,,,,,11.19999981,10.9833,10.7667,10.55,10.3333,10.1167,9.899999619,19.8667,29.8333,39.79999924,,,,
Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,
Tonga,,,,,44.70000076,44.3211,43.9421,43.5632,43.1842,42.8053,42.4263,42.0474,41.6684,41.2895,40.9105,40.5316,40.1526,39.7737,39.3947,39.0158,38.6368,38.2579,37.8789,37.5,,,,,,,,,,,
"Trinidad and Tobago",52.59999847,50.40000153,51.90000153,53.59999847,55.09999847,56.09999847,59.5,59.29999924,59.20000076,59,60.5,59.40000153,61.40000153,62.20000076,62.20000076,63.79999924,64.90000153,64.09999847,63.59999847,64.09999847,64.59999847,63.09999847,64.40000153,65.30000305,64.80000305,64.30000305,64.59999847,64.30000305,63.79999924,,,,,,
Tunisia,29.10000038,29.5,30,31.3,32.6,33.9,35.2,36.5,37.8,39.09999847,39.6222,40.1444,40.6667,41.1889,41.7111,42.2333,42.7556,43.2778,43.8,44.3222,44.8444,45.3667,45.8889,46.4111,46.9333,47.4556,47.9778,48.5,48.5,49.29999924,48.79999924,49.59999847,50.79999924,50.90000153,51.5
Turkey,,,60.29999924,62.90000153,62.90000153,35,33.8333,32.6667,31.5,30.79999924,32.40000153,32,33.79999924,35.20000076,33.79999924,34.29999924,34.29999924,35.09999847,35.90000153,35.79999924,40,39.70000076,42.09999847,43.40000153,43,45.79999924,50.09999847,50.70000076,50.40000153,52.59999847,50.79999924,50.09999847,51.20000076,51.5,51.90000153
"Turks and Caicos",,,,,,,,,,,,,,,,,,,,,,71.30000305,74.69999695,72.40000153,74.5,70.90000153,76.40000153,72.40000153,74,,,,,,
Uganda,,,,,,,,,,,,,,,,,,,,,,,22.10000038,23.5,23.35,23.20000076,22.175,21.15,20.125,19.10000038,19.375,19.65,19.925,20.20000076,
Ukraine,,,,,,,,9.199999809,16.10000038,15.39999962,15.39999962,15.19999981,14.69999981,14.80000019,14.80000019,14,14.39999962,14.30000019,14,14.30000019,13.30000019,52.79999924,54.20000076,55.09999847,55.70000076,56.40000153,58.20000076,59.40000153,60.70000076,53.5,53.85,54.20000076,54.5,55.20000076,59.09999847
"United Arab Emirates",,,,,,,,,,,,,,,,58.29999924,58.38,58.46,58.54,58.62,58.70000076,57.86,57.02,56.18,55.34,54.5,60.0667,65.6333,71.19999695,73,,,,,
"United Kingdom",58.90000153,60.70000076,61.79999924,63,64.30000305,64.90000153,65.80000305,66.59999847,64.30000305,64.5,64.90000153,65.69999695,67.59999847,68.09999847,69.69999695,70.19999695,70.30000305,71,71.40000153,72.30000305,73,73.69999695,74.5,75.19999695,76.19999695,76.19999695,76.40000153,76.19999695,76.59999847,78.80000305,79,79,79,79.30000305,79.09999847
"United States",65.69999695,66.19999695,67.80000305,68.19999695,68,68.59999847,69,69.59999847,69.90000153,70.19999695,70.69999695,71.59999847,72.19999695,72.90000153,72.80000305,72.90000153,73.09999847,73.09999847,73.5,74.19999695,74.30000305,75,75.59999847,77.5,77.59999847,77.80000305,77.69999695,78,78.59999847,80.90000153,81.19999695,,,,
Uruguay,,,,,69.80000305,69.3,68.80000305,65.40000153,66.5,65.90000153,67,66.90000153,65.90000153,66.69999695,67.80000305,68.59999847,69.5333,70.4667,71.40000153,71,71.30000305,72.19999695,73.59999847,74.19999695,73.5,73.5,67.5,67.19999695,67.90000153,68.09999847,67,68,68.55,69.09999847,
Uzbekistan,,,,,,,,,,,,,,,,34.90000153,35.09999847,34.90000153,34.5,35.20000076,,,,,,,,,,,,,,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.10000038,,,,,
Venezuela,57.29999924,57.79999924,57.59999847,59.40000153,59.09999847,58.90000153,58.20000076,58.09999847,59.35,60.59999847,61.20000076,61.29999924,61.59999847,62.40000153,62,62.79999924,64,65.09999847,65.30000305,67,66.5,68.19999695,69.19999695,69.09999847,68.19999695,68.69999695,67.80000305,67.69999695,68.30000305,68.30000305,68.90000153,70,70.69999695,71.09999847,
Vietnam,,,,,,,,,,,,,,,,,19.39999962,22,23.70000076,23,22.29999924,22.10000038,23.29999924,23.89999962,24.79999924,26.5,28.20000076,28.75,29.3,29.85,30.4,30.95,31.5,32,
"West Bank and Gaza",,,,,,,,,,,,,,,,,57.29999924,52,49.90000153,49.29999924,51.90000153,59.59999847,61,58.40000153,59.40000153,59.09999847,60,60.59999847,60.90000153,64.40000153,63.59999847,62.40000153,61.5,61.09999847,
Yemen,,,,,,,,,,,,32.09999847,32.6333,33.1667,33.70000076,33.275,32.85,32.425,32,42.5,44.54,46.58,48.62,50.66,52.70000076,53.2833,53.8667,54.45,55.0333,55.6167,56.20000076,,,,
Zambia,,,,,,,,,,,20.79999924,21.075,21.35,21.625,21.9,22.175,22.45,22.725,23,22.8,22.60000038,22.2,21.8,21.4,21,20.60000038,20.7333,20.8667,21,25.325,29.65,33.975,38.29999924,,
Zimbabwe,,,,,,,,,,,,,,,,,,,,28.10000038,25.54,22.98,20.42,17.86,15.30000019,16.6857,18.0714,19.4571,20.8429,22.2286,23.6143,25,,,
