Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Botswana,92,93,93,93,94,94,94,94,94,95,95,95,95,95,95,95,95,96,96,96,96,96,96,96,96,96
Brazil,89,89,90,90,91,91,92,92,93,93,94,94,94,95,95,95,96,96,96,97,97,97,98,98,98,98
"British Virgin Islands",,,,,,95,95,95,95,95,95,95,95,95,95,95,95,95,,,,,,,,
Bulgaria,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99
"Burkina Faso",44,44,45,47,49,51,53,54,56,58,60,62,64,65,67,69,71,73,75,76,78,80,82,82,82,82
Burundi,69,69,69,70,70,70,71,71,71,72,72,72,72,73,73,73,74,74,74,74,75,75,75,76,76,76
Cambodia,23,24,24,26,28,30,33,35,37,39,42,44,46,48,51,53,55,57,60,62,64,67,69,71,73,76
Cameroon,51,52,53,54,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,75,76
Canada,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Cape Verde",,,80,80,80,80,80,81,81,82,82,83,84,84,85,86,86,87,88,88,89,90,90,91,92,92
"Cayman Islands",,,,92,92,92,92,92,93,93,93,94,94,94,95,95,95,96,96,96,97,97,97,97,97,97
"Central African Republic",59,59,59,59,60,60,61,61,62,62,63,63,63,64,64,65,65,66,66,67,67,68,68,68,68,69
Chad,40,40,41,41,42,42,43,43,44,44,45,45,46,46,47,47,48,48,49,49,50,50,51,51,51,51
Chile,90,91,91,92,92,93,93,94,94,95,95,95,96,96,96,97,97,97,98,98,98,99,99,99,99,99
China,67,68,70,71,73,74,75,77,78,79,80,82,83,84,85,86,87,89,90,91,91,92,93,94,95,96
Colombia,88,89,89,89,89,89,89,90,90,90,90,90,90,90,90,91,91,91,91,91,91,91,91,91,91,91
Comoros,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
"Congo (Brazzaville)",,,,,,,,68,69,69,69,70,70,71,71,72,72,73,73,74,74,75,75,76,76,77
"Cook Islands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Costa Rica",93,93,93,94,94,94,94,94,95,95,95,95,96,96,96,96,96,97,97,97,97,97,98,98,98,98
"Ivory Coast",76,76,76,77,77,77,77,77,78,78,78,78,79,79,79,79,80,80,80,80,81,81,81,82,82,82
Croatia,98,98,98,98,98,98,98,98,98,98,98,98,98,99,99,99,99,99,99,99,99,99,99,100,100,100
Cuba,,,,,90,90,90,90,90,90,91,91,91,92,92,92,92,93,93,93,94,94,94,94,95,95
Cyprus,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Czech Republic",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Congo (Kinshasa)",44,44,44,44,45,45,46,46,46,47,47,48,48,48,49,49,49,50,50,50,51,51,51,52,52,52
Denmark,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Djibouti,78,78,78,78,78,79,80,80,81,82,82,83,84,84,85,86,86,87,88,89,89,90,90,90,90,90
Dominica,,,,,,95,95,95,95,95,95,95,94,94,94,94,94,94,,,,,,,,
"Dominican Republic",87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,86,86,86,86,86,86,85,85,85,85
Ecuador,74,74,75,76,76,77,77,78,79,79,80,80,81,81,82,82,83,83,84,84,85,85,86,86,87,87
Egypt,93,94,94,94,94,95,95,95,95,96,96,96,96,97,97,97,97,98,98,98,98,99,99,99,99,99
"El Salvador",70,71,72,74,75,76,77,79,80,81,82,83,83,84,85,86,87,88,89,89,90,91,92,92,93,94
"Equatorial Guinea",,,,,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48,48,48,48,48,48,48
Eritrea,47,47,47,47,48,48,49,49,50,51,51,52,52,53,53,54,54,55,55,56,56,57,58,58,58,58
Estonia,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,100,100,100,100,100
Ethiopia,13,13,14,16,18,20,21,23,25,27,29,31,33,35,36,38,40,42,44,46,48,50,52,54,55,57
Fiji,86,86,87,87,88,88,89,89,90,90,91,91,92,92,93,93,93,94,94,95,95,96,96,96,96,96
Finland,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
France,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"French Guiana",,,83,83,83,83,83,84,84,85,86,86,87,87,88,88,89,90,90,91,91,91,91,91,92,
"French Polynesia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Gabon,,,,,79,80,81,81,82,83,84,85,86,86,87,88,89,89,90,91,91,92,92,93,93,93
Gambia,76,77,77,78,79,79,80,81,81,82,83,83,84,85,85,86,87,87,88,88,89,90,90,90,90,90
Georgia,85,85,85,85,85,86,87,87,88,89,89,90,91,92,92,93,94,95,95,96,97,98,98,99,100,100
Germany,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Ghana,56,57,59,60,62,63,65,66,68,69,71,72,73,75,76,77,78,80,81,82,83,84,85,87,88,89
Greece,98,98,98,98,98,98,98,99,99,99,99,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100
Greenland,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Grenada,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
Guadeloupe,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99,99,99,99,99,99,99,99,99,99,99,99
Guam,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Guatemala,77,77,78,79,80,80,81,82,82,83,84,85,85,86,87,87,88,89,89,90,91,91,92,93,93,93
Guinea,52,53,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,77
"Guinea Bissau",36,38,39,41,42,44,45,47,49,50,52,54,56,57,59,61,63,64,66,68,70,72,74,76,77,79
Guyana,79,79,80,81,82,82,83,84,85,86,86,87,88,89,89,90,91,92,93,93,94,95,96,97,98,98
Haiti,62,62,63,63,62,62,62,62,61,61,61,61,61,61,61,61,60,60,60,60,59,59,59,58,58,58
Honduras,73,74,75,76,76,77,78,79,79,80,81,82,82,83,84,85,85,86,87,87,88,89,89,90,91,91
Hungary,96,96,97,97,97,97,97,98,98,98,98,98,99,99,99,99,99,100,100,100,100,100,100,100,100,100
Iceland,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
India,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,87,88,89,90,91,92,93,94,94
Indonesia,70,70,71,72,73,74,75,75,76,77,78,79,79,80,81,81,82,83,83,84,85,85,86,86,87,87
Iran,92,92,92,93,93,93,93,94,94,94,94,94,95,95,95,95,95,95,96,96,96,96,96,96,96,96
Iraq,78,78,78,78,78,78,79,79,79,80,80,81,81,82,82,83,83,84,84,85,85,86,86,87,87,87
Ireland,96,96,96,96,96,96,96,96,96,96,96,96,97,97,97,97,97,97,97,97,97,98,98,98,98,98
Israel,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Italy,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Jamaica,93,93,93,93,93,93,93,93,93,93,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
Japan,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Jordan,96,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
Kazakhstan,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,93,93,93,93,93,93,93,93,93,93
Kenya,43,44,45,46,47,47,48,49,50,51,52,53,54,54,55,56,57,58,59,59,60,61,62,62,63,63
Kiribati,50,50,51,52,53,53,54,55,57,58,59,60,60,61,62,62,63,64,64,65,65,66,67,67,67,67
"South Korea",,90,90,90,90,91,91,92,92,93,93,94,95,95,96,96,97,97,98,98,98,98,98,,,
Kuwait,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
Kyrgyzstan,75,75,75,74,74,75,76,76,77,78,78,79,80,81,82,82,83,84,85,85,86,87,88,88,89,90
Laos,,,,,40,40,40,41,41,43,46,48,50,52,55,57,59,61,63,65,68,70,72,74,76,76
Latvia,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99,99,99,99,99,99,99,99,99,99,99,99
Lebanon,,,,,83,83,83,83,83,85,86,87,88,89,91,92,93,94,95,97,98,99,99,99,99,99
Lesotho,77,78,78,78,78,78,78,78,79,79,79,79,79,80,80,80,80,80,81,81,81,81,81,81,82,82
Liberia,,,,,62,61,61,61,61,62,62,63,64,65,66,67,68,69,69,70,71,72,73,74,75,76
Libya,71,71,71,71,71,71,71,71,71,71,71,71,,,,,,,,,,,,,,
Lithuania,87,88,88,88,89,89,90,90,90,91,91,91,92,92,93,93,93,94,94,95,95,95,96,96,97,97
Luxembourg,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Madagascar,30,30,31,32,33,34,35,36,36,37,38,39,40,40,41,42,43,44,45,46,47,48,49,50,51,52
Malawi,43,45,47,49,51,53,55,57,59,61,63,64,66,68,70,72,74,76,77,79,81,83,85,87,88,90
Malaysia,90,91,91,92,92,92,93,93,93,94,94,94,95,95,95,96,96,96,97,97,97,98,98,98,98,98
Maldives,93,93,93,93,93,94,94,94,95,95,95,96,96,96,97,97,97,98,98,98,98,99,99,99,99,99
Mali,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59,61,63,65,67,69,71,73,75,77
Malta,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Marshall Islands",92,92,92,92,92,93,93,93,93,93,93,93,93,94,94,94,94,94,94,94,94,94,95,95,95,95
Martinique,,,82,82,82,82,82,83,85,86,88,89,91,93,94,96,98,99,100,100,100,100,100,100,100,100
Mauritania,29,31,32,33,34,36,37,38,40,41,42,43,45,46,47,48,50,51,52,53,54,56,57,58,58,58
Mauritius,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100
Mexico,82,83,84,84,85,86,86,87,87,88,89,89,90,90,91,91,92,93,93,94,94,95,95,96,96,96
Micronesia,91,91,91,91,91,91,91,91,90,90,90,90,90,90,90,90,90,90,89,89,89,89,89,89,89,89
Monaco,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Mongolia,53,53,53,53,53,54,54,55,55,56,56,57,58,59,60,60,61,62,62,63,63,63,64,64,64,64
Montenegro,,,,,,,,,97,97,97,97,97,98,98,98,98,98,99,99,99,99,99,99,100,100
Montserrat,97,97,97,98,98,98,98,98,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
Morocco,73,73,74,75,75,76,76,77,77,78,78,79,79,80,80,81,81,82,83,83,84,84,85,85,85,85
Mozambique,35,35,36,36,36,37,38,39,40,40,41,42,43,43,44,45,46,46,47,48,49,49,50,51,51,51
"Burma (Myanmar)",59,59,59,59,60,61,62,63,64,65,67,68,69,70,71,72,74,75,76,77,78,79,80,80,81,81
Namibia,70,70,71,72,73,74,75,76,77,78,79,79,80,81,82,83,84,85,86,87,87,88,89,90,90,91
Nauru,,,,,,,93,93,93,93,93,93,94,94,94,94,95,95,95,95,96,96,96,97,97,97
Nepal,66,67,68,69,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
Netherlands,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"New Caledonia",,,,,,,,,94,94,94,94,94,95,95,96,96,97,97,98,98,99,99,99,99,99
"New Zealand",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Nicaragua,73,73,74,75,75,76,76,77,78,78,79,80,80,81,81,82,83,83,84,84,85,86,86,87,87,87
Niger,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,58
Nigeria,40,41,42,44,45,46,47,48,50,51,52,53,54,55,57,58,59,60,61,62,63,65,66,67,68,69
Niue,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
"Northern Mariana Islands",94,94,94,95,95,95,95,95,95,95,96,96,96,96,96,96,97,97,97,97,97,97,98,98,98,98
Norway,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Oman,79,79,79,80,80,80,81,82,83,83,84,85,86,86,87,88,89,89,90,91,92,93,93,93,93,93
Pakistan,86,87,87,87,87,87,88,88,88,88,89,89,89,89,89,90,90,90,90,90,91,91,91,91,91,91
Palau,90,90,91,91,91,92,92,92,92,92,92,93,93,94,94,94,95,95,95,95,95,95,,,,
Panama,84,85,85,86,86,87,87,88,89,89,90,90,90,91,91,91,92,92,92,93,93,93,94,94,94,95
"Papua New Guinea",34,34,34,33,33,34,34,34,35,35,35,36,36,36,37,37,38,38,38,39,39,40,40,40,40,40
Paraguay,53,55,57,60,62,64,66,68,70,72,73,75,77,79,81,82,84,85,87,89,90,92,93,95,97,98
Peru,74,75,75,76,77,77,78,78,79,79,80,80,81,81,82,82,83,83,84,84,85,85,86,86,86,87
Philippines,84,84,85,85,85,86,86,86,86,87,87,87,88,88,88,89,89,89,90,90,90,91,91,91,92,92
Poland,94,94,95,95,95,95,95,95,96,96,96,96,96,97,97,97,97,97,97,98,98,98,98,98,98,98
Portugal,96,96,97,97,97,97,97,97,98,98,98,98,98,99,99,99,99,99,99,100,100,100,100,100,100,100
"Puerto Rico",94,94,94,94,94,94,94,94,94,94,94,94,,,,,,,,,,,,,,
Qatar,,,99,99,99,99,99,99,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100
Moldova,,,84,84,84,84,84,84,85,85,85,85,86,86,86,86,86,87,87,87,87,88,88,88,88,88
Reunion,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
Romania,74,75,77,78,79,80,81,82,83,84,85,87,88,89,90,91,92,94,95,96,97,98,99,100,100,100
Russia,93,94,94,94,94,94,94,94,95,95,95,95,95,95,96,96,96,96,96,96,96,97,97,97,97,97
Rwanda,59,59,60,61,62,62,63,64,65,66,66,67,68,68,69,70,70,71,72,72,73,74,74,75,76,76
"Saint Kitts and Nevis",98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
"Saint Lucia",93,93,93,93,93,93,94,94,94,94,94,94,95,95,95,95,95,95,95,96,96,96,96,96,96,96
"Saint Vincent and Grenadines",88,89,89,90,90,91,91,92,92,93,94,94,95,95,95,95,95,95,95,95,95,95,95,95,95,95
Samoa,89,89,90,90,91,91,92,92,92,93,93,94,94,95,95,96,96,96,97,97,98,98,99,99,99,99
"Saint Thomas and Principe",,,,,74,74,74,74,75,76,78,80,82,84,85,87,89,90,92,94,95,97,97,97,97,97
"Saudi Arabia",92,92,92,93,93,93,94,94,94,95,95,95,96,96,96,97,97,97,97,97,97,97,97,97,97,97
Senegal,60,61,61,62,63,64,64,65,66,67,67,68,69,70,70,71,72,73,73,74,75,76,76,77,78,79
Serbia,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
Seychelles,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
"Sierra Leone",37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,59,60,61,62,63
Singapore,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Slovakia,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Slovenia,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Solomon Islands",,,,,,,,,,,80,80,80,80,80,80,80,80,80,80,80,81,81,81,81,81
Somalia,,,,21,21,21,21,21,22,23,24,24,25,26,27,28,30,31,31,31,31,32,,,,
"South Africa",83,83,83,83,83,84,85,85,86,86,87,87,87,88,88,89,89,90,90,91,91,92,92,92,93,93
"South Sudan",,,,,,,,,,,,,,,,,,,,,,59,59,59,59,59
Spain,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Sri Lanka",68,70,71,72,73,74,75,76,77,79,80,81,82,83,84,85,87,88,89,90,91,92,93,95,96,96
"West Bank and Gaza",,96,96,96,96,96,96,96,95,93,91,89,87,85,82,80,78,76,74,72,70,67,65,63,61,58
Sudan,67,68,67,67,66,66,65,64,63,63,62,61,61,60,59,59,58,57,56,56,55,55,56,56,56,
Suriname,,,,,88,88,88,88,88,89,89,90,90,91,91,92,92,93,93,94,94,94,95,95,95,95
Swaziland,39,39,39,39,41,43,45,47,48,50,52,54,56,57,59,61,63,65,67,69,70,72,74,74,74,74
Sweden,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Switzerland,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Syria,86,86,86,86,86,86,86,87,87,87,88,88,88,88,89,89,89,89,89,90,90,90,90,90,90,90
Tajikistan,,,,58,58,58,57,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,74
Thailand,87,88,88,89,89,90,90,91,91,91,92,92,93,93,94,94,95,95,96,96,96,97,97,98,98,98
"Macedonia (F.Y.R.O.M.)",99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
"Timor Leste",,,,,,53,53,53,53,53,54,56,57,58,60,61,62,64,65,67,68,70,71,71,72,72
Togo,48,48,49,49,50,51,51,52,52,53,54,54,55,55,56,57,57,58,59,59,60,61,61,62,62,63
Tokelau,90,90,90,90,90,90,91,92,92,93,93,94,94,95,96,96,97,97,98,99,99,100,100,100,100,100
Tonga,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,100,100
"Trinidad and Tobago",92,92,92,92,92,93,93,93,93,93,93,94,94,94,94,94,94,95,95,95,95,95,95,95,95,95
Tunisia,83,83,84,85,86,87,87,88,89,89,90,91,91,92,92,93,94,94,95,95,96,96,97,97,98,98
Turkey,86,86,87,88,89,89,90,91,91,92,93,93,94,95,95,96,96,97,98,98,99,99,100,100,100,100
Turkmenistan,,,,,59,59,59,59,59,60,60,60,60,60,60,60,60,,,,,,,,,
"Turks and Caicos",,,,,,87,87,87,87,87,87,87,87,87,87,87,87,87,,,,,,,,
Tuvalu,90,90,91,91,92,92,92,93,93,94,94,94,95,95,96,96,96,97,97,98,98,98,98,98,98,98
Uganda,40,42,44,45,47,48,50,52,53,55,56,58,60,61,63,65,66,68,69,71,73,74,76,77,79,79
Ukraine,,,,,98,98,98,98,98,98,98,98,97,97,97,97,97,97,97,97,97,97,97,96,96,96
"United Arab Emirates",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"United Kingdom",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Tanzania,54,54,54,54,54,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,55,55,55,56,56
"United States",98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
"Virgin Islands (U.S.)",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Uruguay,95,95,95,95,95,95,96,96,96,97,97,97,97,98,98,98,98,98,99,99,99,99,99,100,100,100
Uzbekistan,90,90,90,90,90,90,89,89,89,89,89,89,88,88,88,88,88,88,87,87,87,87,87,,,
Vanuatu,62,64,65,67,68,69,71,72,73,75,76,77,78,80,81,82,84,85,86,87,88,90,91,92,93,95
Venezuela,89,89,89,90,90,90,90,90,91,91,91,91,92,92,92,92,92,92,92,93,93,93,93,93,93,93
Vietnam,63,64,66,67,69,70,72,73,75,76,77,79,80,82,83,85,86,87,89,90,91,93,94,95,96,98
Yemen,66,66,65,65,64,63,63,62,61,61,60,59,59,58,57,57,56,55,54,55,55,55,55,,,
Zambia,49,50,50,50,51,51,51,52,52,53,53,54,55,56,56,57,58,59,60,61,61,62,63,64,65,65
Zimbabwe,79,80,80,80,80,80,80,80,79,79,79,79,79,79,79,79,79,78,78,78,78,78,78,77,77,77
