Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,4.467661599,4.458891925,4.585889685,4.646296681,4.951422749,4.749763056,4.36964245,4.298067664,4.498505805,4.730840055
Algeria,4.091764706,3.551618277,3.034186329,3.59650891,3.826559783,3.390092412,3.628929565,3.878395181,3.765216555,3.552780346
Angola,,,,4.671639,4.639793075,4.4563,4.272727,3.857712278,,
Argentina,4.376299642,4.152070924,4.099274039,3.948938721,3.936273158,3.59018027,3.122705429,3.093156151,2.994854374,3.082284374
Armenia,4.625983232,4.513094107,4.539832606,4.5783378,4.614521822,4.800324857,4.851526349,4.495515719,4.300930142,4.268359606
Australia,5.424541012,5.543268919,5.429276787,5.198334618,5.067888546,5.0301548,5.22519464,5.124868781,4.777732657,4.75578498
Austria,4.949825566,5.080268401,4.845403081,4.824665843,4.937469394,4.86865004,4.697948162,4.633851151,4.677439568,4.647756618
Azerbaijan,4.870420365,5.184982716,5.12293525,4.770467566,4.683638569,4.670486051,4.692624167,4.688806055,4.688806055,4.77845885
Bahrain,5.236009055,5.23357454,5.400655451,5.417640985,5.271391089,5.456447331,5.317000861,5.043259657,4.89871685,4.872592938
Bangladesh,4.297625313,4.068250545,4.177405418,4.0915097,4.132303869,3.966862506,3.883649539,3.93968334,3.74026416,3.666478448
Barbados,4.777608696,4.906947077,5.06546685,5.062184408,4.995779379,4.985252389,4.993819059,5.114668874,4.991,4.8673172
Belgium,5.294284104,5.600270323,5.393112694,5.221855128,5.277341497,5.234666543,5.146474506,5.016356491,5.062608496,5.318283052
Belize,,,,,3.406518,,,,,
Benin,4.165854456,4.169356135,4.268084,4.13359066,4.121713918,3.780117862,3.564871699,3.5002,3.435483932,3.324301112
Bhutan,,,,,,,3.50097,3.581581795,3.566921189,3.594360344
Bolivia,4.222134165,3.634786539,3.344652586,3.425211031,3.565875619,3.58137135,3.588605375,3.608183969,3.504417197,3.446277179
"Bosnia and Herzegovina",3.694070013,3.443982246,3.95075779,4.154068676,3.931096,4.2491599,4.509394,3.8797,3.25,3.514094709
Botswana,4.485139582,4.721720132,4.915884009,4.565787587,4.330127488,4.146922393,4.130957543,4.231924363,4.034978566,4.027422591
Brazil,5.114728927,5.156098473,5.301884141,5.188665714,5.082924636,5.15782913,5.1458807,4.938651445,4.594665515,4.460311821
Brunei,,4.696629,4.461160905,4.441073019,4.494592114,4.311309056,3.859099246,3.7998,3.7405,3.681159496
Bulgaria,4.436774728,4.09213282,4.204337475,4.234592267,4.074875488,4.08711298,4.064723096,4.275745137,4.409792947,4.700916012
"Burkina Faso",4.58081709,4.493820132,4.423137276,4.1203819,3.923310343,3.970497022,4.192380222,4.245551554,,
Burundi,3.479507775,3.832897195,4.05075404,3.690378829,3.341808783,3.545612148,3.412446006,3.312129938,3.312129938,3.189735362
"Cape Verde",,,,4.708658,4.634834981,4.669397553,4.703656317,4.69196779,4.551711906,4.442349839
Cambodia,4.509014209,4.49966277,4.961093106,5.002388063,5.0146074,5.026232,4.888020838,4.773150099,4.561021754,4.575382772
Cameroon,4.537396694,4.775871026,4.404552366,4.231707946,4.435575184,4.657721541,4.64466431,4.418324597,3.988041844,3.605017893
Canada,5.541898693,5.776373617,5.435407075,5.101475042,5.192811045,5.29015492,4.809688847,4.602484634,4.916084875,5.130826524
Chad,3.94585541,3.628256792,3.502272535,3.547822245,3.537038618,3.345010704,3.159115261,3.364062313,3.066325839,2.780542665
Chile,5.263220062,5.290996195,5.353454452,5.211137396,5.184250325,5.113883549,5.186963963,5.297937176,5.227738309,5.149401572
China,4.548228043,4.728748117,4.697501821,4.570518413,4.568914179,4.574331838,4.541019833,4.468837223,4.416863237,4.545168777
Colombia,4.938140657,4.625634017,4.712359146,4.884059345,4.812826458,4.556607078,4.621111037,4.761543161,4.595816946,4.376715913
"Congo (Kinshasa)",,,,,,,,,,3.478260756
"Costa Rica",5.750935687,5.687913644,5.610043232,5.74318685,5.821323174,5.775190499,5.697383465,5.602376125,5.276468002,5.1841106
"Ivory Coast",,4.896745,4.843924716,4.609258126,4.557964817,4.732638409,4.219832602,3.811150178,4.189188102,4.522938284
Croatia,4.122355846,4.055695522,4.075031791,4.019685666,4.15201685,4.108033693,4.003474109,4.004968338,3.771542433,3.659915619
Cyprus,4.628105238,4.850734076,4.844917324,4.643358172,4.620468238,4.665155939,4.662660313,4.531385143,4.221242237,4.085843784
"Czech Republic",5.687070054,5.529996261,5.420293074,5.298183599,5.322489161,5.264962327,5.096013012,4.983716643,5.039085159,5.056483155
Denmark,5.092706559,5.165228934,5.068414174,4.987444358,5.078067993,4.860917681,4.742793086,4.841933275,4.900032165,4.907086315
