Country,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Hungary,,,,,,,,,,,,,,,,,,,,3.193637225,3.113198199,3.292985796,3.522150101,3.53301347,3.17293295,2.786765406,2.891814059,3.523595,3.584242967,3.572470159,2.947432098,3.067600066,3.371424039,3.836898289,3.990655671,5.207712384,5.152392095,4.904974941,4.500933223,4.381804208,3.957977034,3.631585881
Iceland,,,,,,,,,,,,,,,,22.17240171,22.1261177,22.42229933,22.57492901,23.15781127,21.11483991,22.57972683,23.27194298,21.53528927,20.15586713,19.94743564,20.32488714,15.86376195,16.38868697,16.19749457,15.82784579,15.77701937,15.04245766,17.42978798,18.30366133,16.84242183,17.21378851,17.38350375,16.72088051,17.22295744,17.05400657,17.11530864
Ireland,,,,,,,,8.024725486,7.931265955,8.063714365,8.331318661,9.000060403,9.629750161,9.386271523,9.994588173,10.42278001,11.25697226,13.08647639,13.47459746,14.34190711,14.24422949,14.99158155,17.63516516,17.88253043,18.07603703,18.16840464,18.44444284,18.87125589,18.87269764,19.32993092,19.3161602,19.89643099,20.90058382,23.81311423,24.864578,25.67529967,25.02279768,24.22804439,23.40705017,23.2727603,22.75178614,21.96408395
Italy,,,,,,,,8.039429257,7.813442723,7.900797024,8.066987638,8.470808084,8.588968813,9.047733332,8.880392704,9.011549066,9.976944003,10.03342993,10.02692713,10.54297887,10.4983215,11.26411389,11.18944582,11.79849835,11.70623512,11.73772107,11.61067343,11.6875096,14.78358192,14.66012858,15.03067464,15.27428017,15.96255412,15.89125993,16.36527809,16.65956083,17.78323964,18.51589771,18.82335389,18.65271153,18.61983007,18.45691324
Japan,,,,,11.08068971,11.03017516,11.197471,11.35898869,11.56584109,11.72475478,11.83552825,11.7334022,11.95137168,12.42936353,13.56577258,14.08217839,14.42465441,14.85368023,15.09804638,14.17161758,15.38151332,16.40899562,16.62000661,17.02427206,15.94715018,17.56641278,17.72213247,18.16415736,18.10247293,18.25946817,17.95571245,18.8567779,19.55441577,20.26143791,20.24258318,20.57005495,20.51114024,21.88519243,22.74943126,22.66839378,22.78987828,22.42088608
"South Korea",,,,,,,,,,,,,,5.219722089,4.493055751,4.513416054,4.754542166,4.488432049,4.488493754,4.335578865,4.332490199,5.018483093,6.728475503,7.678779751,7.023443254,7.346835747,7.570755626,7.725339532,8.376401595,8.937166935,8.726434715,8.768886414,9.258452885,9.920842511,10.62349417,13.45616887,10.11971706,11.01074106,10.34844033,10.5452061,10.81046782,11.39231377
Luxembourg,,,,,,,,7.270398163,6.958305149,7.243433549,7.301667893,8.067984038,7.161589233,7.556417044,7.608913886,8.760367047,9.477320199,9.849149897,10.69529467,11.33085699,10.44396855,11.02186265,12.61574279,12.13757125,12.96528328,13.14552317,12.53207323,13.2897857,13.21773435,13.86571949,12.65518138,13.09064602,13.4039893,16.42772409,15.78499437,16.01174942,15.45473844,15.26312766,15.46943172,14.91740791,13.57853533,14.21772323
Mexico,,,,,,,,,,,,,,,,,,,,16.61489711,14.92321254,15.51437375,14.97455052,13.68066248,13.45297965,13.74115634,13.51583372,13.44869934,15.05923807,16.34370224,17.07256392,17.836004,17.66533027,18.25318471,18.21966707,18.37708439,18.89758831,18.44501188,18.15807182,18.11301291,17.72165647,17.20137967
Netherlands,,,,,,,,18.53623019,19.0356,19.53495057,22.9477,26.36045734,26.92184712,27.73671903,28.15004292,28.58872444,27.32979239,27.86842663,28.87631987,29.43290768,29.34254892,29.13286489,30.04462323,30.3983054,32.06554923,32.62242167,33.92802857,34.50862688,35.03534215,35.57097597,35.35570079,35.92494237,36.05903516,36.66955562,37.14544782,37.02399713,37.62082871,38.54530588,38.30839566,38.5158494,37.70037858,37.36975559
"New Zealand",,,,,,,,,,,16.64268276,17.43388222,18.23268384,18.60434243,19.65237996,20.62324453,20.95352563,20.67659362,20.97359537,20.87642738,21.83502175,22.23761709,22.69689046,22.90146503,22.16323088,22.30878964,22.51406135,22.1256339,21.83371412,21.55792725,21.18010947,21.88383938,22.10411951,22.41733086,21.84303608,22.09780294,22.31714854,21.64799254,21.49654358,21.30774941,21.24001961,21.09536636
Norway,,,,,,,,,,,,,,21.75438596,21.7806841,22.04246714,22.11538462,22.0373172,21.50644202,21.37663597,21.62034856,20.97069597,20.7960644,20.69271758,20.21229544,20.11494253,20.56487202,20.98710538,21.07364685,20.75915874,21.11467521,20.4385159,20.27909427,20.39383666,20.10799134,19.99139754,19.82818399,19.54434269,18.80045372,19.39818117,19.16948579,18.83837291
Poland,,,,,,,,,,,,,,,,,,,,,,11.88823496,11.81499494,13.96340546,12.83651404,11.59075387,11.67962144,11.50863019,12.04338024,11.71977952,10.84703947,10.06791561,9.252847006,8.659154504,8.720268873,8.318552222,8.048778923,7.723389184,7.103721775,6.408523599,5.953897843,6.089667423
Portugal,,,,,,,,,,,7.474062968,7.363824908,7.780845864,8.015455245,7.620493981,8.797819682,8.790090671,8.802955954,9.486015032,8.614267197,9.231416221,10.21249469,9.952010593,9.404412477,9.344440068,9.272347128,9.675369009,9.97012579,9.770972649,9.578905925,9.449124771,10.04168529,9.925485936,9.800239634,9.572893102,11.69696796,12.47378448,11.99344274,10.97220898,10.53191848,9.116401894,8.528935578
Slovakia,,,,,,,,,,,,,,,,,,,2.686190846,2.308349957,2.11695853,1.957997065,1.981292909,1.786054487,1.853371302,1.902446002,1.592158738,2.151845441,2.586206897,2.390691755,2.376999039,2.390183631,2.603843769,2.940301678,3.656044864,3.998085762,3.785584514,4.30288151,4.861199402,5.724493208,5.755973561,5.816853493
Spain,,,,,,,,,,,,5.035473706,4.992901194,4.508757296,4.635365605,4.429787641,5.325270961,6.011277042,6.407477542,6.977437279,7.487741149,7.8592224,7.656429636,7.822660036,7.544260314,7.616726772,7.556749075,7.767832508,8.29445326,10.80450483,10.68000194,10.52848645,10.88742551,11.62696922,12.16002622,12.65820804,13.57419633,14.73169136,14.70677657,14.46898186,14.12573463,13.77133965
Sweden,,,,,,,,,,,,16.84901025,15.97549266,15.16345461,14.48386593,14.5730015,14.9802766,15.41412204,15.7582244,15.12451049,14.76167622,14.21380755,13.45510322,14.49656213,14.04480848,13.88020757,13.82021676,14.05244226,14.43274465,13.53280102,13.42918465,14.35615285,14.37242609,14.6489205,14.49713713,14.31282126,14.26071722,14.2854099,14.22441245,14.1392647,13.80073628,13.81068549
Switzerland,,,,,,,,,,,,,,,,22.67635958,23.54448801,24.27954929,23.86515287,23.69951239,24.89007626,25.24254955,25.34663404,26.11019762,23.04039774,25.89071104,26.29599854,26.49942287,26.28441314,26.63290018,26.94661688,26.79421255,27.45939953,28.11929933,26.13629907,25.85133346,26.03734498,26.35201014,26.91638751,26.75366489,25.94870045,26.69754449
Turkey,,,,,,,,,,,,,8.176596464,9.610688908,9.33336929,11.20271707,11.62444113,8.862401687,8.817795551,6.402564912,5.515581873,6.148913095,6.035769222,7.706263891,9.351684508,6.239836454,6.59798642,6.0247801,6.118186449,5.585729234,7.594007051,8.058449074,8.549992922,11.11581124,11.47548239,11.74518912,11.84624063,12.25561258,10.6115524,9.879047404,9.454144459,9.600170291
"United Kingdom",,,,,,,,18.42835497,19.56750998,19.67133628,20.20236682,20.81281074,20.51813307,20.21423418,20.10748719,20.69748715,21.51882102,22.12737044,22.39136502,22.3203934,22.89304121,22.89904396,22.97956191,22.9465856,23.29627016,22.70081398,23.05442893,23.33300437,23.40708757,22.93188845,23.09015399,22.88096207,22.96048758,23.92627652,24.63143686,24.66671693,24.97068003,24.63908594,24.09797704,23.9738084,23.81332566,23.50099501
Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,16.82281657,17.91324917,18.0077695,18.22993378,18.99513663,19.16300562,18.26850887,17.9821894,17.77105178,16.8744,15.97780268,16.21868408,16.38241054,17.06265147,17.92421864,,
Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,2.041029675,3.031259051,2.462223634,2.771983604,2.540828723,2.147782757,1.883993775,1.564661874,1.486706413,1.575949181,1.782093973,1.81650597,1.913536873,2.125634352,2.061551851,1.862995652,1.592384645,1.694138587
Chile,,,,,,,,,,,,,,,,,,,,,4.529738212,4.704909161,4.094837123,4.625075833,4.723389769,5.557629013,5.219182853,5.66805594,6.573901636,7.15179323,7.658975735,8.041033615,9.131844305,10.49805602,17.42018383,17.23352972,16.65221397,16.54337166,17.00092356,16.80080228,17.44074308,17.57511123
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,5.915725403,5.617101321,5.737840763,6.79109495,7.028839115,6.007080278,5.749611375,5.952487517,6.388376533,6.646610483,5.257662561,4.826162669,4.768289691,5.636683053,4.724723832,3.733014303
Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,7.576163468,7.962484226,7.13413179,8.556651292,7.338295628,7.376421354,6.799329041,6.487851743,6.812218486,7.440544169,7.924318158,8.67470443,8.951138945,9.967448091,10.95113295,10.59393199,11.08542304,10.04812067
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,7.249652706,7.404229088,7.238335435,7.796909712,7.150001211,6.868782994,6.768646721,6.808141761,6.277257891,8.491399956,8.820650227,8.945744596,8.241316848,8.028879931,7.618120849,8.550872078,8.66253611,8.126345629
Israel,,,,,,,,,,,,,,,,,,,,15.15610815,15.12466107,14.18986599,15.37342885,15.88603879,15.6286817,16.29648659,16.45749481,16.61518548,16.82894823,16.91289881,16.61869101,16.09327963,15.97724805,16.07762349,15.24133211,14.8593338,16.08734526,15.91479588,15.98705656,15.85243567,15.47854131,15.25375949
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,8.828017261,8.548909502,8.46127497,7.693940405,8.221101232,6.743089261,5.322148906,5.371660808,6.019873891,7.364073841,8.167080891,8.003946879,8.342282764,7.645173489,6.558964487,6.837018803,7.31465002,6.475669393
Lithuania,,,,,,,,,,,,,,,,,,,,,,,11.18422895,12.5998704,10.62374821,10.95400589,11.42977575,9.823417171,8.63784586,7.544487371,6.520273652,6.053035901,4.569326243,5.57828524,6.530555854,7.563660408,7.883614319,7.25316507,7.244069525,6.752435803,6.947910025,7.041518107
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.872090685,4.729922663,4.241039974,4.233842923,4.410789955,4.71785927,5.143380639,3.434603451,4.234191083,3.146900951,3.294919242,2.570879625
Malta,,,,,,,,,,,,,,,,,,,,,,,,,6.772676593,8.605827075,8.204220013,8.558427165,8.841460257,9.038771746,8.801555127,9.331094219,9.261687217,9.550014493,10.51746348,11.43110223,11.39748665,11.847973,12.97921626,11.94858296,10.15410985,9.487052302
Romania,,,,,,,,,,,,,,,,,,,,,,,,,7.504330243,7.324504657,5.549243496,5.330108216,5.162743769,4.636139548,4.087736795,4.184853457,3.985120482,4.247439508,4.75402158,3.900136699,4.122303957,4.228879582,3.806852582,4.16323636,3.525394553,3.75108746
Russia,,,,,,,,,,,,,,,,,5.199676435,4.249590945,4.726824181,4.566601445,4.34072718,4.368274653,4.613734922,8.187643237,7.364822198,5.213526559,3.790279285,5.326963809,5.417353308,5.632677791,5.294391259,5.084132104,4.963094338,4.733432108,4.250835602,4.057684664,4.110074606,4.303552874,4.013287184,4.219903308,4.295487115,3.507824896
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,4.943843602,4.795756973,4.92423957,4.97612664,7.528002053,7.393099878,7.795569936,7.831386541,7.495077357,8.332603153,9.445148572,8.612010965,7.92560923,8.575460578,9.593746404,9.159989203,7.963127538,8.75068559
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.923180426,8.062960341,7.739069704,7.378890136,7.719803098,8.283429942,8.035964954,8.795279051,8.972722508,8.955315117
Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,17.89512386,18.90748694,16.83886668,16.86533482,15.5788205,15.0452,14.51151956,13.9724958,15.08798032,16.26026923,16.90978566,17.96388134,17.78892257,16.48849325,16.57830654,15.88029156,15.88075204
"Costa Rica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.33981952,12.02587287,15.41947059,18.16721739,18.95251379,18.17915812,15.6270277,16.47902663
Namibia,12.5097587,13.04040395,13.2226949,13.99932054,14.39893136,14.42109973,15.3911952,15.71814195,15.01623169,14.9313511,15.02205964,14.85813861,14.74628429,14.64032329,14.45944075,15.07524758,15.14886089,15.24030708,14.67914336,14.95781043,14.56707547,14.44038606,14.17483831,13.78607933,13.28019282,13.42611744,13.64957284,13.78056719,14.12219107,14.11142178,14.08556592,14.28233942,14.41940962,15.57741784,15.26458231,15.25176072,15.33726712,15.05939855,14.93203093,14.68899286,14.69668553,14.31725555
