Country,2007,2008,2009,2010,2011,2012,2013,2014,2015
"New Zealand",5.35694001,5.485054592,5.54159218,5.791653467,5.914414,5.909512539,5.856668315,5.739483935,5.800720754
Nicaragua,3.462034464,3.486466122,3.784628546,4.12164859,4.0418101,4.043572111,4.0471015,3.857237093,3.849569441
Nigeria,4.113224785,4.439403016,4.621025392,4.683794043,4.672678116,4.685505376,4.7482244,4.611105803,4.337897734
Norway,5.724636475,6.004198167,6.060854249,6.086715472,6.198488643,6.134308123,5.998040413,6.010593393,6.052345537
Oman,,4.220238095,4.538686841,4.915283965,5.095342239,5.154785464,5.027824174,4.956597,4.792117333
Pakistan,4.490548343,4.624754798,4.444817956,4.334106481,4.50001112,4.494316773,4.574632692,4.601778838,4.419776938
Panama,4.588217162,5.003768731,5.0634212,4.947055589,5.311703978,5.533341771,5.605510918,5.553507411,5.34066213
Paraguay,3.16220864,3.351958658,3.647748693,3.826524923,4.046207146,4.187489972,4.32680793,4.283614878,4.050176679
Peru,4.280667362,4.328347269,4.375696679,4.499320695,4.785550249,4.898368746,4.651302478,4.560026972,4.478589331
Philippines,4.686100199,4.938793601,5.111110588,5.06352299,4.982917163,5.064866263,5.169593833,5.217989705,5.073104434
Poland,4.437140331,4.509005848,4.664690438,4.806874435,4.587385665,4.345326353,4.231043362,4.148533969,4.197672708
Portugal,4.676776557,5.170584416,5.37595052,5.42605144,5.557357839,5.600296606,5.583544993,5.536914781,5.616627264
"Puerto Rico",,5.627118644,5.579359324,5.602994006,5.617022667,5.503271256,5.587311824,5.67418685,5.648908799
Qatar,4.925661255,5.297694033,5.31313846,5.720147638,6.110086677,6.036975,5.999834886,5.906092252,5.759999626
Romania,4.444101641,4.42056011,4.351750696,4.427780497,4.227053772,4.050447068,4.13848568,4.274430814,4.438736406
Russia,4.415034216,4.148208501,4.149548604,4.179998211,4.03559145,3.818678532,3.633594546,3.93735499,4.246537026
Rwanda,,,,,5.086318,4.794860452,4.578528,4.825288939,4.967305
"Saudi Arabia",,5.041666667,5.171988403,5.364820071,5.590476775,5.676652,5.821308246,5.781052994,5.429026538
Senegal,,5.518987342,5.627833464,5.498488744,5.314124246,5.535966887,5.483081572,5.233108913,5.042633188
Serbia,,3.558139535,3.628521567,3.672626158,3.690228035,3.655042544,3.55417375,3.720396413,3.834911329
Seychelles,,,,,,,5.062567,4.905106187,4.736145952
"Sierra Leone",,,,,,,3.864755,3.79223365,3.456705346
Singapore,5.973482795,6.04641251,5.990224626,6.026198757,5.95937294,5.967319735,6.02244497,5.8335414,5.712499334
Slovakia,5.282806532,5.284283641,5.382221234,5.178522415,5.00709148,4.960426057,4.879849556,4.6875146,4.80639997
Slovenia,4.541469816,4.776018854,4.885059171,4.96881527,4.805920426,4.611461,4.660188265,4.816967012,4.942952609
"South Africa",5.242049171,5.380834999,5.456160682,5.432715829,5.409086531,5.5361461,5.416569991,5.38588572,5.434675188
Spain,4.850849603,4.80439727,5.043591696,5.113272625,5.150571071,5.178263445,5.088115853,5.04447008,4.900232741
"Sri Lanka",4.250520476,4.730586246,5.152810431,5.166982488,5.161577111,5.230446103,5.219533,5.0809608,4.888282883
Suriname,,,,,,3.918435,4.070957008,4.265870418,4.014964549
Swaziland,,,,,3.713437,3.859734953,4.002261116,3.960173422,3.92745015
Sweden,5.940289918,6.290938228,6.249132765,6.211663448,6.42917724,6.460774693,6.304377473,6.234339848,5.963674534
Switzerland,5.8155697,6.101689766,6.203679821,6.25309116,6.254878299,6.225093808,6.198193267,6.11944958,6.047834169
Syria,,4.115789474,4.395326558,4.584054357,4.675548701,4.760581283,,,
Taiwan,6.099176271,6.047059668,6.053959478,6.051395793,6.068156145,5.938133717,5.827207522,5.757941918,5.521290427
Tajikistan,3.651789216,3.706257564,3.754703898,3.8823836,3.994125319,4.026974278,4.430100361,4.2047,3.979381561
Tanzania,4.367638136,4.371706327,4.027287175,4.04803415,3.983177737,3.908931817,3.922048441,3.92930784,3.795354619
Thailand,5.158337451,5.161328502,4.88421375,4.90853086,4.876646262,4.732589154,4.979078127,5.017063329,4.861698596
"Timor Leste",2.931687307,3.246455505,3.389588006,3.240304513,3.24907581,3.631445193,3.672707391,3.281891726,3.323359165
"Trinidad and Tobago",4.49983676,4.608723545,4.704072748,4.603058036,4.617985895,4.753959186,4.629651139,4.682779514,4.553462038
Tunisia,5.113538436,5.242596349,5.440026031,5.393849256,5.422229151,5.093392363,4.8925,4.691652366,4.454918879
Turkey,5.304248127,5.384982637,5.144940997,5.068473916,5.124750741,5.216484225,5.29807736,5.343249861,5.232132121
Uganda,4.143764987,4.095765246,3.640730562,3.798881718,4.290939997,4.40900187,4.324633448,4.103203777,4.090091052
Ukraine,4.118479573,4.368664034,4.544105773,4.355970612,4.401387419,4.6399866,4.759874391,4.34076139,4.234569704
"United Arab Emirates",5.569341154,5.719712324,5.925963092,6.239353669,6.229050019,5.916303422,5.957387829,6.077902,6.042796201
"United Kingdom",5.404119244,5.64110363,5.621135695,5.618032327,5.665707742,5.719066,5.7286333,5.653453386,5.722239707
"United States",6.124521394,6.109470226,6.262109907,6.229600364,6.018644875,5.901782335,5.89908103,5.993592573,6.065735869
Uruguay,3.943027254,4.157670455,4.226408599,4.383582826,4.618050814,4.722114065,4.616314151,4.421409445,4.323391651
Venezuela,4.418102398,4.594468884,4.315342431,4.04020035,4.21691947,4.218593995,4.118377571,4.096677894,3.874192517
Vietnam,5.210388982,5.084754386,5.072924127,5.078780738,4.960471348,4.56123506,3.9835433,3.764953463,3.89192354
Yemen,,,,,,3.987561,4.281245381,4.07509696,3.652934689
Zambia,4.896907216,4.577663652,4.232060651,4.195478715,4.52901214,4.604539451,4.528597963,4.633809253,4.67885752
Zimbabwe,3.930654762,3.585714286,3.682948164,3.79865534,3.963157421,4.1770638,4.360293433,4.345220726,4.085673937
