Country,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Cape Verde",,,,,4.755784,4.690313696,4.596789079,4.535883274,4.548861009
Chad,4.354553663,4.249428383,3.894596922,3.290872044,3.131110632,3.304266277,3.447856663,3.384304439,3.291779982
Chile,6.126589494,6.042186711,6.068569279,6.107949641,5.994880713,5.857949249,5.671212939,5.60628915,5.49877213
China,4.670161248,4.42409327,4.357831563,4.364638439,4.357556378,4.35341744,4.277198801,4.369984786,4.532044159
Colombia,4.955065291,4.997556195,4.893541503,4.561617308,4.501759815,4.596387645,4.423105114,4.436576059,4.469378384
"Costa Rica",5.695904238,5.992006225,6.099117778,5.838046516,5.63200495,5.466566366,5.526902642,5.5103656,5.306684285
Croatia,4.765387092,4.918974359,4.927980118,4.380636647,4.126471556,4.2678278,4.045829967,4.154381817,4.282564587
Cyprus,4.661769511,4.947654031,5.209750446,4.939881167,4.612239394,4.554326746,4.735139246,4.658660573,4.411059671
"Czech Republic",5.942415815,5.715401502,5.458766868,5.501289991,5.182826957,4.994152156,5.585025615,5.96285117,5.961268126
Denmark,5.804666282,5.791248592,5.934725556,5.748291168,5.182370342,5.198607653,5.244376976,5.219338807,5.357602633
"Dominican Republic",5.502469655,5.650939187,5.666966179,5.55284315,5.215197738,5.159466085,5.003094152,5.007768257,5.103933256
Ecuador,4.025215947,4.230052167,3.821072366,3.754271373,3.923987235,3.905812105,3.994854,4.098776417,
Egypt,4.695585331,4.649567092,5.010066419,5.009847048,4.4500644,4.133413963,4.040729869,3.646848327,3.330763497
"El Salvador",5.232217919,5.279195223,5.46955189,5.446392051,5.274094832,5.183198221,4.865300765,3.98906401,4.011957634
Estonia,5.717397083,5.682895176,5.686004469,5.261472455,5.079929891,5.085262775,5.41026102,5.754326338,5.771061969
Ethiopia,3.70235492,3.709654109,3.680368196,3.714301923,3.642678858,3.416463223,3.290401663,3.332565949,3.200418448
Finland,6.095634888,6.067413793,6.148567067,5.954731064,5.555687749,5.164182003,5.377649787,5.295383458,5.050024414
France,5.305450658,5.355771006,5.504316711,5.5793019,5.67334,5.762315536,5.554118953,5.428189675,5.392481808
Gabon,,,,,,,5.250926,5.391385514,5.439537901
Gambia,5.727718703,5.76793988,6.014832687,5.907667083,5.357736324,5.033632301,5.272870819,5.248671453,5.120461897
Georgia,4.711098735,4.929577465,5.452895765,5.105360742,4.527553428,4.142573814,3.932713,4.082050532,4.153189117
Germany,5.961948858,6.130978226,5.713364636,5.359928384,5.323219088,5.054126642,5.142586109,5.078516149,5.005152394
Ghana,,,5.731003,5.330758836,4.916906127,4.996920517,5.233978739,5.291768617,4.530603566
Greece,5.206824691,5.336475259,5.254073751,4.863658178,4.608847862,4.442544259,4.369314836,4.377618108,4.467333193
Guatemala,4.643782909,5.458388292,5.610069151,5.346898391,5.208608776,4.892716981,4.900877589,4.920962091,4.865377069
Guinea,,,,,,,4.06844,3.823930366,3.547765152
Guyana,4.688503521,4.662511416,4.732758503,4.197791473,3.832575712,3.877730682,4.056973035,4.295113497,4.401853659
Haiti,,,,,,2.799199,3.002282115,3.029758447,3.033080363
Honduras,4.785237342,5.146199762,5.557746264,5.2908151,5.07223249,5.048476779,4.886364899,4.66792824,4.718560136
"Hong Kong",6.361569179,6.420303413,6.681293377,6.56985135,6.205536096,5.856987329,5.991387425,6.115153047,6.078206149
Hungary,5.931874136,6.019446573,6.112979542,6.034834531,5.860981403,5.671886882,5.594021808,5.536395882,5.497012576
Iceland,4.245,4.433103448,4.4229781,3.545593,3.244880155,3.201858728,3.064512131,3.125560904,3.266536659
India,5.413603641,5.189998801,5.17136769,5.019974706,4.59153749,4.542439989,4.456774714,4.31350678,4.240858047
Indonesia,5.531792898,6.060024454,5.823991907,5.334518721,4.938305513,4.6175369,4.615310903,4.60697876,4.57034314
Iran,,,,,2.411242,2.30476532,2.23899384,2.157377741,2.194241323
Ireland,6.385465032,6.498181818,6.514972296,6.176957459,5.816478714,5.713627371,5.830453538,5.900991362,6.085389764
Israel,5.623218309,5.878390655,5.828629848,4.972448054,4.942797016,5.366131193,5.280741561,4.993040819,4.88561038
Italy,4.319474638,4.429937104,4.347522477,4.072408102,4.089860836,4.239997207,3.969594883,3.475439392,3.460084421
Jamaica,5.697013863,5.838641621,5.802848027,5.378644852,5.098683651,5.01807526,4.973782568,5.074177298,5.004296859
Japan,4.765399758,4.708851514,4.497751429,4.430589605,4.474628533,4.45013609,4.415672897,4.999182647,5.306777919
Jordan,5.80448807,5.505984508,5.522573133,5.248854663,4.853682773,4.726684317,4.584017562,4.563885,4.648366784
Kazakhstan,4.476187749,4.566028708,4.317880358,4.095510802,4.086510338,4.140356,4.129762884,3.969848943,3.959152792
Kenya,5.197651914,5.220729827,5.385923909,4.995962967,4.741901947,4.810424566,4.362848326,4.312601045,4.466505113
"South Korea",4.753417867,5.20928025,5.444697587,5.073293673,4.315074022,4.230479378,4.400478133,4.24650556,4.165959061
Kuwait,3.067016061,3.184459903,3.270660279,3.218631256,3.029766899,3.085709038,3.125683997,3.128097632,3.010084398
Kyrgyzstan,4.183817054,4.160116359,4.166769347,4.001577094,3.57694795,3.332931798,3.55607195,3.914940118,4.135634055
Laos,,,,,,,,4.019003,4.268085216
Latvia,5.306896752,5.512154806,5.702176948,5.187452436,4.778907141,4.739014562,4.920514483,5.239511667,5.276738338
Lebanon,,,,,4.462842,4.271711921,3.878166949,3.847540758,3.876533249
Lesotho,5.230769231,5.099726634,4.934769682,4.9310823,4.815029423,5.160968371,4.921221149,4.956144832,4.049144025
Liberia,,,,,,,4.424747,5.287940586,
Libya,,2.743902439,3.207718044,3.486131412,3.282832883,3.0253,2.767702,2.483284933,2.359327373
Lithuania,4.953829338,4.919750775,5.030950859,4.695384255,4.4530373,4.474369903,4.42002921,4.344057691,4.361109183
Luxembourg,6.191250351,6.004579937,6.336620503,6.19710261,6.151790947,6.510841398,6.452987713,6.305932026,6.25998924
"Macedonia (F.Y.R.O.M.)",4.119411765,4.254436916,4.239847708,3.994922222,3.694201309,3.595315414,3.848207891,4.03265742,3.914472609
Madagascar,4.842597317,4.788131141,4.776115517,4.510851405,4.002879915,3.749015569,4.022745354,4.528448284,4.25375803
Malawi,,,5.147166,4.985663428,4.772914511,4.765398693,4.643563352,4.596414984,4.621929232
Malaysia,5.361207513,5.311573422,5.203707545,4.991823639,4.896184937,5.060626161,5.040989289,5.071199357,5.260855229
Mali,4.974707371,4.815248401,4.445662151,3.771907491,3.358189129,3.811434672,4.006598425,3.641675169,3.508049775
Malta,5.527494499,5.719261787,5.804787127,5.043466472,4.77139535,4.780375056,4.660514855,4.7075395,4.778393367
Mauritania,4.446808511,4.037657468,3.427105277,3.753496174,3.132679441,2.603834082,3.298415138,3.110547735,2.706545212
Mauritius,4.751927438,5.065046296,5.573987271,5.171353941,4.683901049,4.511979602,4.581871421,4.713687017,4.680813762
Mexico,5.448935874,5.700141357,5.81526099,5.716892838,5.566599023,5.466124592,5.497521128,5.2683464,5.104980258
Moldova,,,,,3.915838,3.92410041,3.937917527,3.850062453,3.748945867
Mongolia,4.672567373,5.231036286,5.104137264,4.823399896,4.824154493,5.077232973,5.14160516,4.852700194,4.709662763
Montenegro,,5.14084507,5.231868278,5.176133944,5.040091427,4.745741314,4.605156353,4.715136683,4.488240473
Morocco,5.239470743,5.105232475,4.898157907,4.621182839,4.644025931,4.834341,5.077234073,5.208541639,5.103523173
Mozambique,4.958002156,5.072727273,4.822153321,4.620144034,4.719962394,4.946839315,4.984674283,4.879742703,4.838784966
"Burma (Myanmar)",,,,,,,,3.20876,3.065853788
Namibia,4.984136632,5.201606026,5.30524636,5.389333084,5.347108964,5.176207728,5.053899567,5.090583583,5.149072415
Nepal,3.535211268,3.605724677,3.621717364,3.228940755,3.037810919,2.96657654,2.990217769,3.13301405,3.328828673
Netherlands,5.722184479,5.835509584,5.810710277,5.559947755,5.492232376,5.462317785,5.517886683,5.370010701,5.461397343
"New Zealand",5.978470254,6.042726881,5.831333067,5.867523622,6.040988122,5.987639039,5.967794246,5.762800197,5.668847683
Nicaragua,4.745404789,4.935779285,4.911517198,4.565472743,4.48536465,4.452090823,4.262993218,4.07532931,4.318715771
Nigeria,5.086442651,5.365255932,5.635604902,4.865503414,4.537843343,4.682994973,4.738307766,4.899861354,4.936138749
Norway,5.503257522,5.539962687,5.394568814,5.45491901,5.521115568,5.430379645,5.33324988,5.206240711,5.260180499
Oman,,4.551515152,4.757469612,4.707251523,4.540148585,4.602349458,4.731466789,4.776596,4.458822439
Pakistan,5.172599615,5.189825812,5.130844775,4.315766709,4.130864984,4.07545595,3.938712413,3.839346771,3.824129738
Panama,4.926821468,5.713621993,5.850556781,5.598519707,5.677484311,5.772106816,5.822175867,5.677547952,5.450788597
Paraguay,3.961284252,4.142837748,4.212871921,4.283528158,4.324667786,4.43303956,4.467901129,4.454263206,4.401405547
Peru,5.237658386,5.548233696,5.887870236,5.844061445,5.622345789,5.36965843,5.302896829,5.225767298,5.017081154
Philippines,4.336930031,4.548812964,4.6363428,4.298154521,4.352330192,4.682258411,4.808263507,4.771684574,4.909810582
Poland,4.73245599,4.697796169,5.03080983,5.230337525,4.795916477,4.526043757,4.656705611,4.770512307,4.858652745
Portugal,5.33848298,5.314285714,5.166387878,4.883979825,4.642368764,4.494308193,4.437490073,4.334861407,4.418596481
"Puerto Rico",,5.771929825,5.729675978,5.460782702,5.36901625,5.402901034,5.220957257,5.37179225,5.597820665
Qatar,4.300748301,4.493093528,4.680792603,5.526474732,5.507956994,5.039559,4.864751033,4.712451419,4.78076272
Romania,4.635103039,4.924610124,4.872436966,4.793996762,4.74922719,4.527096326,4.08196581,4.090853399,4.340148793
Russia,3.489827232,3.250794487,3.472117821,3.719320294,3.612075389,3.505625697,3.400094339,3.390600092,3.391595988
Rwanda,,,,,4.648873,4.626981111,4.610732,4.484665117,4.412111
"Saudi Arabia",,3.956989247,4.231001921,4.235316477,4.553018553,4.8836,4.6146656,4.21279042,4.050149147
Senegal,,5.384615385,5.415397094,5.070882628,4.872952196,4.963776965,5.238846623,5.094804703,4.496859803
Serbia,,4.290697674,4.319927868,4.316594842,4.220645409,3.941735424,3.80288945,3.859728102,4.018231313
Seychelles,,,,,,,4.960695,4.65453773,4.400000061
"Sierra Leone",,,,,,,5.044984,4.9514411,5.064098083
Singapore,6.340798158,6.443639738,6.511825195,6.404403786,6.321838968,6.164008438,6.090109909,6.101465231,6.1294913
Slovakia,6.315240642,6.411965812,6.459953118,6.44302126,6.332823761,6.063374779,6.0982014,5.893132653,5.963812944
Slovenia,4.30022096,4.345385295,4.331083598,4.283259438,3.961760158,3.677007,3.446418995,3.205398331,3.159172566
"South Africa",5.45879112,5.309019144,5.380046011,5.313297963,5.182401333,5.2299132,5.323493356,5.266070848,5.06416817
Spain,5.52496462,5.480140356,5.291388851,5.263562818,5.412334089,5.244689571,5.102471069,4.98467064,4.947164715
"Sri Lanka",5.16428873,5.098273316,5.170288912,4.937350005,4.604225901,4.828641283,5.089722,4.912978183,4.808786737
Suriname,,,,,,4.041392,4.096120363,3.976150267,3.777814767
Swaziland,,,,,4.562979,4.964773932,5.285883393,4.789798036,4.788774279
Sweden,6.004895105,6.234324009,6.283165442,6.231584855,6.152273067,5.998416603,5.502109123,5.368880548,5.164635603
Switzerland,5.666152134,5.744190073,5.705116881,5.78155238,5.671107843,5.683961589,5.629726432,5.270958077,5.163411266
Syria,,3.344086022,3.440658671,3.190187389,2.897368587,2.810620002,,,
Taiwan,5.478705868,5.408767703,5.298362495,5.250930978,5.298652109,5.423390898,5.368037528,5.208437776,5.219049959
Tajikistan,4.078734196,4.012277719,4.263500708,3.89228215,3.423507685,3.469354463,3.643053347,3.4986,3.354166746
Tanzania,5.129530239,5.348543814,5.171571163,4.82684635,4.484257457,4.259549933,4.336373029,4.301580147,4.08451332
Thailand,4.587629132,4.611007719,4.797928649,4.830621659,4.821590345,4.683068117,4.834099223,4.707792378,4.545733597
"Timor Leste",3.849182278,4.043589744,4.222394819,4.260144895,4.614020738,4.344905367,4.068862364,3.958259117,4.241291116
"Trinidad and Tobago",5.337353002,5.490101855,5.471555712,5.196621164,4.736693397,4.615085586,4.619751516,4.574228362,4.492881875
Tunisia,5.225438949,5.255190653,5.318603414,5.320776132,5.11070253,4.826325409,4.7365,4.64659599,4.425040041
Turkey,4.703573576,5.335524877,5.579761586,4.897851294,4.543586934,4.397669406,4.208151757,4.048029049,4.116790575
Uganda,5.685468583,5.931069764,6.246320876,5.753681694,5.331632219,5.303810543,5.318729474,5.213575846,5.205332793
Ukraine,3.631339814,3.768029501,3.71276316,3.580714477,3.846183076,3.78008935,3.617435063,3.567311568,3.473611939
"United Arab Emirates",4.39867039,4.804212394,4.958831189,5.276282486,5.079307996,4.854954246,5.308981338,5.527292,5.657848789
"United Kingdom",6.265721743,6.18057319,5.963498165,5.916083535,6.123340579,6.157424462,6.072339585,6.046411091,6.082838149
"United States",5.559442205,5.390534502,5.492794161,5.306931644,5.097754501,5.096995229,5.049021993,5.045865899,5.08063479
Uruguay,5.037443021,5.445431894,5.645063863,5.869293675,6.145336935,5.92686132,5.718121928,5.598932067,5.373142744
Venezuela,4.342134802,3.983632598,3.347028959,3.595537163,3.936281508,3.753712619,3.528750964,3.412038165,3.244808486
Vietnam,3.793961639,4.155476226,4.390164285,4.234562397,4.0839216,3.93050652,4.02345295,4.211556639,4.094548704
Yemen,,,,,,1.959436,2.410219733,2.727395136,2.537047456
Zambia,5.845360825,5.915209051,6.028027881,5.804696614,5.660396479,5.683698834,5.467794945,5.277842178,5.338412174
Zimbabwe,3.940178571,3.694444444,3.227406357,3.620934634,4.21782865,4.475444433,4.339272933,4.300854225,4.257227919
