"Data Item",1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Aluminum,2300,2600,2620,3010,3670,4900,6410,7410,4840,13200,16100,19300,29300,32000,33700,44900,55200,54400,46400,62300,76200,38500,51200,75100,79800,76900,93900,94800,105000,117000,108000,85600,48700,42900,38300,62000,113000,151000,132000,163000,220000,325000,577000,881000,646000,772000,478000,639000,753000,667000,871000,876000,1020000,1360000,987000,1460000,1740000,1460000,1260000,1930000,1590000,1720000,2050000,2280000,2240000,2850000,3430000,3200000,3480000,3710000,3380000,3770000,4410000,5250000,4860000,3500000,4530000,4900000,5400000,5270000,4540000,4530000,4320000,4940000,5100000,5080000,4970000,5290000,5170000,4740000,5050000,4830000,5450000,6310000,6480000,5880000,6210000,6260000,6590000,7160000,6890000,5720000,5850000,5680000,6060000,5990000,5690000,5170000,3940000,3320000,3460000,3530000,4130000,4530000,5070000,5220000
