Country,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Grenada,,,,,,0.58,0.565,0.55,0.58,0.56
Guatemala,0.49,0.46,0.43,0.39,0.4,0.39,0.37,0.35,0.42,0.42
Guinea,,,,,,,,,0.43,0.37
Guyana,,,,,,0.48,0.475,0.47,0.46,0.47
Honduras,,,,,0.4,0.41,0.39,0.37,0.4,0.39
"Hong Kong",0.66,0.705,0.75,0.74,0.75,0.8,0.8067,0.8133,0.82,0.81
Hungary,,,0.6,0.57,0.51,0.51,0.485,0.46,0.47,0.47
India,0.45,0.425,0.4,0.4,0.45,0.46,0.475,0.49,0.48,0.49
Indonesia,0.54,0.52,0.5,0.52,0.51,0.51,0.52,0.53,0.55,0.55
Iran,0.56,0.55,0.54,0.53,0.54,0.5,0.485,0.47,0.48,0.46
Italy,0.55,0.555,0.56,0.59,0.56,0.57,0.57,0.57,0.59,0.61
Jamaica,0.51,0.53,0.55,0.56,0.53,0.54,0.55,0.56,0.54,0.54
Japan,0.8,0.835,0.87,0.78,0.76,0.82,0.81,0.8,0.78,0.79
Jordan,0.63,0.61,0.59,0.54,0.51,0.58,0.585,0.59,0.58,0.6
Kazakhstan,0.54,0.49,0.44,0.46,0.51,0.5,0.51,0.52,0.51,0.51
Kenya,0.37,0.38,0.39,0.41,0.45,0.43,0.435,0.44,0.46,0.45
Kosovo,,,,,,,,,,0.44
Kyrgyzstan,0.47,0.45,0.43,0.44,0.42,0.38,0.405,0.43,0.45,
Lebanon,0.4,0.39,0.38,0.44,0.41,0.41,0.425,0.44,0.44,0.45
Liberia,0.22,0.225,0.23,0.33,0.37,0.41,0.415,0.42,0.43,0.43
Madagascar,,,0.46,0.4,0.4,0.38,0.36,0.34,0.35,0.37
Malawi,,,0.45,0.41,0.44,0.45,0.44,0.43,0.45,0.45
Malaysia,0.51,0.515,0.52,0.51,0.47,0.47,0.485,0.5,0.53,0.57
Mali,,,,,,,,,0.54,0.49
Mauritania,,,,,,,,,0.26,0.28
Mauritius,,,,,,,,,0.63,0.63
Mexico,0.53,0.51,0.49,0.5,0.5,0.44,0.44,0.44,0.46,0.45
Moldova,,,0.39,0.41,0.42,0.41,0.415,0.42,0.42,0.43
Mongolia,,,0.48,0.43,0.48,0.47,0.47,0.47,0.49,0.47
Morocco,0.49,0.48,0.47,0.54,0.53,0.54,0.54,0.54,0.54,0.56
Mozambique,,,,,,,,,0.38,0.4
"Burma (Myanmar)",,,,0.37,0.4,0.44,0.45,0.46,0.46,0.46
Namibia,,,,,,,,,0.58,0.58
Nepal,,,0.44,0.47,0.5,0.48,0.49,0.5,0.5,0.51
Netherlands,0.79,0.81,0.83,0.82,0.82,0.88,0.88,0.88,0.86,0.85
"New Zealand",0.82,0.82,0.82,0.81,0.82,0.82,0.835,0.85,0.85,0.85
Nicaragua,,,0.45,0.43,0.41,0.46,0.455,0.45,0.45,0.43
Niger,,,,,,,,,0.44,0.47
Nigeria,0.46,0.44,0.42,0.4,0.44,0.43,0.43,0.43,0.43,0.43
"Macedonia (F.Y.R.O.M.)",,,0.56,,,,,,,
Norway,0.86,0.845,0.83,0.87,0.86,0.86,0.865,0.87,0.87,0.87
Pakistan,0.41,0.385,0.36,0.35,0.36,0.34,0.345,0.35,0.38,0.39
Panama,,,0.52,0.48,0.54,0.52,0.52,0.52,0.51,0.51
Peru,0.56,0.52,0.48,0.46,0.5,0.5,0.5,0.5,0.5,0.49
Philippines,0.53,0.515,0.5,0.46,0.5,0.51,0.51,0.51,0.47,0.48
Poland,0.59,0.595,0.6,0.59,0.6,0.62,0.615,0.61,0.62,0.62
Portugal,,,,0.59,0.57,0.6,0.605,0.61,0.64,0.62
"South Korea",0.69,,,,,,,,,
Romania,0.52,0.53,0.54,0.52,0.54,0.57,0.565,0.56,0.57,0.57
Russia,0.47,0.46,0.45,0.44,0.46,0.47,0.475,0.48,0.49,
Rwanda,,,,,,,,,0.57,0.59
Senegal,0.52,0.53,0.54,0.55,0.52,0.56,0.565,0.57,0.55,0.57
Serbia,,,0.43,0.45,0.43,0.46,0.465,0.47,0.47,0.48
"Sierra Leone",,,0.33,0.39,0.39,0.35,0.36,0.37,0.37,0.37
Singapore,0.74,0.77,0.8,0.79,0.86,0.9,0.885,0.87,0.87,0.87
Slovenia,,,0.59,0.59,0.6,0.62,0.625,0.63,0.64,0.65
"South Africa",0.59,0.565,0.54,0.53,0.55,0.54,0.545,0.55,0.55,0.56
Spain,0.64,0.655,0.67,0.63,0.62,0.67,0.665,0.66,0.68,0.7
"Sri Lanka",,,,,,,,0.48,,
"Saint Kitts and Nevis",,,,,,,,,,0.61
"Saint Lucia",,,,,,,,0.58,0.59,0.6
"Saint Vincent and Grenadines",,,,,,,,,,0.57
Suriname,,,,,,0.47,0.475,0.48,0.47,0.47
Sweden,0.9,0.895,0.89,0.83,0.82,0.85,0.85,0.85,0.85,0.84
Tanzania,,,0.44,0.43,0.43,0.42,0.41,0.4,0.43,0.44
Thailand,0.53,0.515,0.5,0.46,0.51,0.5,0.5,0.5,0.48,0.47
Togo,,,,,,,,,0.49,0.49
"Trinidad and Tobago",,,,,,,,,,0.51
Tunisia,,,0.55,0.52,0.52,0.49,0.505,0.52,0.53,0.53
Turkey,0.52,0.535,0.55,0.54,0.51,0.44,0.44,0.44,0.42,0.41
Uganda,0.46,0.42,0.38,0.37,0.39,0.37,0.39,0.41,0.42,0.42
Ukraine,0.3,0.325,0.35,0.4,0.42,0.4,0.41,0.42,0.42,0.43
"United Arab Emirates",,,0.65,,,,,,,
"United Kingdom",0.79,0.79,0.79,0.78,0.77,0.79,0.815,0.84,0.82,0.81
"United States",0.7,0.7,0.7,0.67,0.73,0.71,0.715,0.72,0.73,0.71
Uruguay,,,0.7,0.73,0.73,0.69,0.69,0.69,0.69,0.7
Uzbekistan,,,0.46,0.47,0.42,0.45,0.455,0.46,0.44,0.44
Venezuela,0.4,0.365,0.33,0.28,0.26,0.21,0.215,0.22,0.2,
Vietnam,0.51,0.45,0.39,0.39,0.41,0.43,0.44,0.45,0.45,0.45
Zambia,,,0.4,0.43,0.45,0.45,0.44,0.43,0.43,0.43
Zimbabwe,,,0.35,0.32,0.35,0.35,0.35,0.35,0.38,0.36
