Country,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"El Salvador",,,,,88.56537,89.62008,86.50212,84.24456,94.08708,94.78597,96.78242,101.45969,102.61847,101.06893,99.90219,96.85592,
Eritrea,,,,,,,,42.46544,50.15766,51.107,52.05633,46.2164,40.37656,,,,
Ethiopia,,,,,,,,,,,,,,,,33.44202,
Fiji,,,,,,,,,,106.05205,105.6355,105.2189,104.8023,104.3858,103.96921,,
Georgia,,,,,,99.30827,72.21435,82.2093,92.2043,102.1992,107.37702,111.24494,104.51505,108.14521,114.5443,118.94029,
Ghana,,,,,,,,,,88.97316,90.835,92.6968,94.5586,96.42035,98.89002,93.1786,87.46714
Grenada,,,,,,,,94.11496,101.2993,110.90564,121.36298,132.1499,119.6693,107.1887,94.70813,91.57303,
Guatemala,,,,,,68.79479,70.3273,71.8597,73.3922,76.70171,81.62441,81.19723,83.57671,83.02014,84.40198,84.22638,
Guinea,,,,,,,,,44.76065,42.8727,40.9847,39.09667,39.42511,19.2163,25.82754,39.74944,
"Guinea Bissau",,,,,,,,,,,,46.34254,,,,,
Guyana,,,,,,,,,,,92.37468,89.1374,85.90004,85.43365,,,
Honduras,,,,,,,,,,83.6935,88.2449,92.79635,98.61625,99.0522,93.58615,87.9994,
"Hong Kong",,,,,,,,,,99.35964,99.16579,94.3223,92.80983,99.66739,97.45324,99.32491,
Hungary,,,,,,,,,,,,,,,,96.70151,
Indonesia,,,,,,,,,,,,94.79627,97.442,100.0877,102.73347,103.56087,
Iran,,,,,,,,97.57274,94.39396,98.3058,102.21757,102.8259,103.4343,104.0427,95.66117,98.23719,
Iraq,,,,,,77.33215,,,,,,,,,,,
Israel,,,,,,,,,,,,,,,,102.61353,
Jamaica,,,,,,,,,,,,,,,78.48746,89.85359,
Kazakhstan,,,,,,103.13541,103.84729,104.3773,104.9073,105.4373,105.96731,105.15337,106.05665,112.7914,107.24414,107.03315,114.30884
Kuwait,,,,97.91201,101.9669,100.9692,99.97155,,,,,,,,,,
Kyrgyzstan,,,,,,90.32935,92.86493,96.2833,99.70171,95.76174,93.98422,95.34773,94.78746,93.69057,95.89731,101.3318,
Laos,,,,,,61.9205,65.1662,68.41197,72.94591,73.90885,77.7163,80.91913,87.77692,91.48214,96.10158,97.86105,
Latvia,,,,,,,,,,,,,,,,106.80575,
Lebanon,,,,,,,,,,82.37081,81.24877,82.07959,77.57503,73.04788,70.01833,,
Lesotho,,,,,82.97943,81.76711,74.3785,66.9899,67.9916,68.9934,69.99508,71.26821,69.1449,67.97767,70.13872,70.92816,
Liechtenstein,,,,,,,,,,,,,,95.83333,,,
Lithuania,,,,,,,,,,,,,,,95.21604,,
Luxembourg,,,,,,,,,,,,,,,90.63339,88.86245,
Macau,,,,,,109.08322,96.91439,104.73115,96.55989,94.71497,92.49207,93.87139,91.8254,91.09141,87.99457,89.80191,
Madagascar,,,,21.75184,32.95666,35.11006,42.90601,45.4601,48.01412,47.87263,46.49408,62.74117,58.73468,52.30805,50.59038,57.29755,
Malaysia,,,,,,,,,,85.01833,85.18553,87.37617,92.4726,97.5689,102.66531,101.08603,
Maldives,,,,,38.25261,38.69909,44.8608,51.0224,57.1841,63.3457,69.5074,75.6691,81.8307,87.9924,94.15405,96.9103,
Mali,,,,,26.72802,30.94288,28.86419,28.0863,27.30841,31.51972,33.83971,33.31556,,,,,
"Marshall Islands",,,,,,,,,,,,,,69.2554,,,
Mauritania,,,,24.46948,27.7358,24.01629,24.0051,23.9939,23.9827,23.9715,23.9603,23.9491,23.9379,23.9266,23.91544,35.56979,
Mauritius,,,,,,81.01476,83.33937,85.54632,81.14514,80.1819,79.30733,80.23081,79.61075,80.48139,80.67483,87.36123,
Moldova,,,,,,,,,98.50794,99.25844,95.00564,95.14541,92.43545,91.82466,89.5485,,
Mongolia,,,,,,95.03049,101.2821,107.53367,108.7223,109.9612,111.2001,112.43896,117.73872,128.77814,140.76463,109.20489,
Montenegro,,,,,,,,,,,,,,,,,95.45283
Montserrat,,,,,111.76471,57.40741,135.71429,,,,,,,,,,
Morocco,,,,,,62.96201,74.37206,78.13522,80.44081,81.31036,76.33615,78.32433,82.75576,85.33585,94.15258,91.9296,
Mozambique,,,,,,,,32.62089,37.69146,44.81124,41.01232,46.99714,44.43268,43.4242,42.41575,41.20434,
"Burma (Myanmar)",,,,,,81.13142,83.1333,85.13514,85.36479,84.09016,83.15115,83.44663,82.9455,82.4443,81.9431,81.44191,
Namibia,,,,,,,,,,,,,,81.17669,82.15672,,
Nepal,,,,,,68.45778,67.37843,68.3909,69.4033,70.4158,71.4282,81.24797,94.05421,98.05178,97.18314,98.2191,101.93023
Nicaragua,,,,,,72.17684,73.2091,74.2414,77.14446,75.38192,77.69,79.99809,,,,,
Niger,,,,12.8937,13.35295,16.98822,15.9055,14.8227,13.74,17.38401,20.83101,21.93461,24.82468,23.45216,25.3674,27.37521,
Nigeria,80.66987,82.14801,77.59202,78.40181,94.70554,79.89987,84.1091,88.31834,78.42682,69.61497,70.79452,,,,,,
Norway,,,,,,,,,,,,,,,679.9888,98.02903,
"West Bank and Gaza",,,,,98.6105,91.65237,94.5459,91.4948,88.44367,89.81955,92.3616,94.90371,93.39908,93.63372,94.3662,97.23555,
Oman,,,,,88.50274,88.6197,88.73661,91.3228,93.90899,94.62567,96.11504,99.9311,103.74719,103.63596,104.13672,108.84038,
Pakistan,,,,,,42.76739,45.80273,49.03517,48.92704,48.48858,48.01108,50.31616,52.83496,54.70972,55.85127,58.89956,
Panama,,,,,91.78172,94.22896,93.27687,91.56164,95.34338,98.00488,95.8144,93.62397,98.31027,99.5008,101.452,,
"Papua New Guinea",,,,,,,,,,,,,,69.04196,,,
Paraguay,,,,,,,,,,,,,,90.48108,,,
Peru,,,,,,,,,,,,,,,94.62774,96.61301,
Philippines,,,,,,,,,,,,,,,98.25305,,
Poland,,,,,,,,,,,,,,,98.04117,98.34617,
Portugal,,,,,,,,,,,,,,,101.7768,,
"Puerto Rico",,,,,,,,,,,81.97948,75.60984,69.47204,68.77534,78.87637,,
Qatar,,,,79.68206,80.20403,81.0618,81.9196,82.77732,90.6666,98.55584,95.26328,92.24603,,,,,
"South Korea",,,,,,,,,,,,,,,,,110.51907
Romania,,,,,,,,,,,,,,,88.73041,88.77821,
Rwanda,,,,,,,,,,43.97033,46.69534,55.21189,51.15374,53.6266,51.16694,,
"Saint Kitts and Nevis",,,,,103.45596,109.00693,106.2686,103.5302,100.79186,80.90011,99.57492,95.85062,93.6853,100.73222,99.78947,92.47881,
"Saint Lucia",,,,,109.02857,107.03417,103.38542,102.89898,101.8808,100.8626,99.84443,98.18471,91.99357,92.49919,92.19719,87.77668,
"Saint Vincent and Grenadines",,,,,,,128.89803,119.5319,110.1658,100.79962,97.62921,98.3515,99.0738,99.79602,113.50078,116.35389,
Samoa,,,,,,,,,,,98.27856,107.10615,,,,,
"Saint Thomas and Principe",,,,,,54.92394,59.0133,63.1027,67.1921,71.2815,75.3708,79.4602,83.5496,87.639,91.7284,95.81773,80.70707
"Saudi Arabia",,,,,,,,,95.87327,96.9767,98.0802,99.1837,100.2871,101.3906,102.49407,,
Senegal,,,,,,25.15806,28.93577,30.732,32.52831,43.62807,40.2275,36.82691,33.26678,29.6223,25.9779,22.33341,
Serbia,,,,,,,,,103.9139,104.45174,107.22347,102.26541,99.07791,96.61717,98.29822,,
Seychelles,,,,,,,,,,,,,109.64778,110.8171,111.9865,113.15583,
Spain,,,,,,,,96.36622,97.36357,100.08547,,,,,,,
"Sri Lanka",,,,,,,,,,,,,,,110.85141,,
Sudan,,,,,,,,,,,,,,58.7646,,,
Suriname,,,,,,,,92.40776,69.73255,89.04661,89.24887,82.8974,76.54595,69.7065,62.86705,65.54054,
Swaziland,,,,,,,,,,,,,71.97444,71.5084,65.42761,,
Syria,,,,113.19728,104.56926,104.5169,104.4645,104.4122,104.35979,99.43763,103.1521,107.43794,95.0733,82.7086,70.34387,,
Tajikistan,,,,96.46105,94.47043,91.31111,95.1762,99.0414,102.9065,92.87198,90.33434,98.20836,101.82944,247.8906,393.95179,100.47403,95.51288
Thailand,,,,,,,,,,,,101.86681,99.9788,98.0909,96.2029,94.31491,
"Timor Leste",,,,,,,,,,89.25579,95.67232,93.37395,,,,,
Togo,,,,60.5826,64.76449,69.8748,66.1559,62.43693,58.67004,57.5158,56.3616,61.93007,63.69864,62.98128,68.59953,66.22787,
"Trinidad and Tobago",,,,,91.05286,96.42361,93.5993,90.775,87.95066,92.0102,96.06977,97.58736,,,,,
Tunisia,,,,,,,,,,90.60055,88.56426,90.1515,91.7388,93.326,94.91325,97.31503,
Turkey,,,,,,,,,,,,,,,93.07337,90.06177,
Turkmenistan,,,,,,,,,,,,,,,,80.83992,
Tuvalu,,,,,,,,,,,,,,,,67.88991,
Uganda,,,,,,,,,,47.00845,48.8996,50.79073,55.83485,,,,
Ukraine,,,,,,,115.90598,,,,,,,,,,
Uruguay,,,,,,,,,,,,,,,102.29831,,
Uzbekistan,,,,,,,,106.28042,106.37124,104.08631,104.10994,97.13186,96.05827,,,,
Vanuatu,,,,,,,,,,,,54.77076,,,,,
Venezuela,,,,,,,,88.82614,91.90735,92.23638,91.5098,91.44669,91.81593,95.2913,95.80529,97.33037,
Vietnam,,,,,,,,,,,,,101.45861,97.62742,86.1256,108.68139,
Yemen,,,,,,,,,,,,56.5669,57.10131,57.60751,60.12774,,
Zambia,,,,,,,,,,,,102.11973,94.0733,86.02678,,,
Zimbabwe,,,,,,,,,,,,,,,91.84642,,
