Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Spain,,,,,,,,,,,13418.20624,13907.06961,14901.4712,15942.37114,16743.40196,16563.37039,16852.54982,17116.39142,17182.89291,17102.66757,17281.68874,17020.0715,17111.93006,17275.49756,17521.74926,18038.96097,18587.95965,19573.14855,20481.15657,21534.03549,22311.72689,22831.90044,22901.14784,22672.68964,22683.76039,23625.07037,24079.80867,24877.6552,25824.29771,26878.36392,28232.11932,28960.48335,29358.53265,29840.496,30225.65161,30661.45854,31312.09582,31675.30326,31442.78411,30304.3553,30305.69205,29801.531,29210.64432,28859.05016,29400.38382,30468.4478,31498.21412
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9758.689327,10352.02891,11051.21156,11846.02429,12713.57789,14121.86841,15451.46607,16410.24891,15828.31621,13843.14976,13862.30434,15004.04339,15871.72746,16524.78738,16975.09443,17362.77361,
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0760197,,,,,,
Finland,,,,,,,,,,,18237.82505,18637.09601,19938.8163,21203.96759,21778.42736,22015.48212,22000.82888,21922.09825,22507.55135,24099.60951,25323.95937,25421.14023,25990.13946,26643.00463,27387.81146,28311.00301,29066.6318,30000.44895,31531.97406,32713.1191,32643.00797,30295.93799,28811.3386,28273.2182,29595.01969,30999.24289,32265.27854,34464.78477,36066.59166,37965.77006,40185.10092,41382.43642,42125.23858,42465.02116,44600.73826,45547.77577,47460.38107,49396.86888,49456.41797,45647.52044,46828.40727,47383.41034,46516.6074,45870.93932,45649.70849,45440.04003,46294.52677
Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.7301,,,,,,
France,,,,,,,,,,,,21099.42724,21836.84772,22980.50189,23747.95648,23367.67619,24252.24629,24975.35694,25893.59388,26756.76473,27156.29335,27317.54722,27766.43292,27796.38646,28011.12108,28444.90699,29091.16441,29751.14172,30917.51231,31994.39715,32737.27441,33039.56409,33467.33492,33154.35164,33736.40172,34304.09276,34823.27238,35632.55502,36786.05961,38109.76785,39244.30831,39693.29145,39540.7731,39675.70566,40562.2941,41021.27677,41807.95767,42563.00945,42429.01021,40835.4683,41534.2031,42294.34329,41804.55422,41821.75756,42025.0032,42326.63734,42692.04283
"Faroe Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49111.87438,,,,,,
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2963.716028,,,,,,
Gabon,,,,,,,,,,,7226.561935,7711.583063,8449.711825,9017.293752,11992.13171,14354.41844,19358.76856,16626.73508,11752.27686,11005.57627,10987.5597,11407.49282,10828.93835,11138.56811,12228.7902,11584.73466,11401.66733,9217.626549,10116.94831,10890.05078,10616.87655,11011.88465,10157.6717,10196.20056,10568.95569,10705.4787,10697.00588,11042.90661,11468.12676,9973.966455,8874.263822,9332.786052,9421.44802,9190.213082,8447.850789,8905.231639,7963.566038,8004.004148,7363.468748,7723.61725,7604.085648,7543.060118,8220.368915,8536.11731,9339.65628,9054.240499,9159.003489
"United Kingdom",,,,,,,,,,,17862.80952,18405.43363,19127.81513,20342.35701,19828.31449,19524.61996,20100.34646,20577.25641,21445.99008,22219.31726,21731.65526,21559.11472,21996.08162,22931.32405,23421.69695,24334.78801,25051.4831,26318.78067,27773.51202,28405.32941,28516.99744,28123.68514,28167.47424,28804.85448,29865.77909,30510.82375,31209.0211,32393.67181,33344.54575,34261.55988,35646.1848,36533.26338,37497.13052,38586.70083,39331.17212,40492.91826,40685.54995,41298.29269,40482.43054,38500.73045,39207.09176,39435.01221,39221.20195,39574.58507,40186.41215,40772.18052,41283.90236
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2872.92645,,,,,,
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.275925,1141.301419,1215.658646,1243.001353,1290.831582,1413.721333,1477.006308,1585.527618,1585.701117,1635.33592,
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.494077,,,,,,
Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.2872211,505.6512361,494.0835247,499.0805614,514.3717339,528.0201613,544.8090231,503.1068706,516.6147014,528.6162231,515.3636995,519.3771364,516.585643
"Guinea Bissau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.1644125,522.3415011,528.8222255,544.3804751,579.6133359,554.6312156,544.4243697,573.1089369,574.9912141,558.7812718
