Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Scotland,0.7,0.4,0.6,0.6,0.5,0.7,0.6,0.4,0.6,0.4,0.6,0.5,0.4,0.2,0.4,0.4,0.4,0.5,0.4,0.3,0.3,0.4,0.4,0.4,0.3,0.5,0.6,0.2,0.4,0.5,0.3,0.4,0.3,0.3,0.3,0.2,0.6,0.4,0.3,0.4,0.6,0.5,0.5,0.3,0.6,0.4,0.5,0.4,0.6,0.5,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.3,0.3,0.2,0.3,0.5,0.45,0.4
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.3,0.5,0.4,0.5,0.4
Singapore,,,,,,,,,,,,,,0.2,0.7,0.7,0.7,0.2,0.9,0.4,0.4,0.1,0.3,0.5,0.1,0.1,0.8,0.5,0.2,0.55,0.9,0.2,0.6,0.6,0.4,0.6,0.6,0.2,0.4,0.8,0.3,0.6,0.4,0.3,0.4,0.3,0.4,0.2,0.2,0.4,0.2,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.2,0.4,0.2,0.3,0.2,0.2,0.3,0.3,0.1,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.1,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.5,0.1,0.3,0.1,0.2,0.2,0.5,0.4,0.3,0.2,0.2,0.4,0.1,0.4,0.2,0.4,0.2,0.2,0.4,0.3,0.2,0.3,0.3,0.2,0.3,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.4,0.4,0.5,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.5,0.5,0.6,0.6,0.4,0.5,0.5,0.5,0.5,0.6,0.4,0.5,0.4,0.4,0.4,0.3,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,
Spain,,0.3,0.4,0.3,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.2,0.2
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.6,0.6,0.7333,0.8667,1,0.9615,0.9231,0.8846,0.8462,0.8077,0.7692,0.7308,0.6923,0.6538,0.6154,0.5769,0.5385,0.5,0.6,0.575,0.55,0.525,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,
Sweden,,0.2,0.2,0.2,0.15,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.15,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Switzerland,,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.15,0.1,0.1,0.2,0.2,0.3,0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.3,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.2,0.2,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6,0.5333,0.4667,0.4,0.1,0.1,0.3,0.4,0.3,0.4,0.5,0.4,0.3,0.1,0.4,0.5,0.1,0.7,0.4,0.7,0.4,0.3,0.5,0.3,,,,,,,,
Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,
"Trinidad and Tobago",,,,0.3,0.5333,0.7667,1,0.9,0.3,0.3,0.3,0.9,1.5,1.5,1.5,1.5,1.5,1.4,0.6,0.45,0.3,1.2,0.9,0.6,0.7,0.8,0.4,0.2,0.7,0.7,0.2,0.2,0.2,0.2,0.2,0.4,0.25,0.1,0.1,0.1,0.5,0.6,0.8,0.3,0.2,0.1,0.3,0.1,0.2,0.2,0.1,0.3,0.4,0.35,0.3,0.2,0.1,,,,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.8,0.7667,0.7333,0.7,0.6,1.7,0.6,0.3,0.3,0.6,0.5,0.3,0.6,0.2,0.7,0.7,0.5,,,,,,,,,,,,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
"United Kingdom",0.5,0.6,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"United States",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,
Uruguay,,,,,,0.4,0.2,0.2,0.1,0.2,0.6,0.5,0.4,0.3,0.6,0.4,0.5,0.6,0.4,0.4,0.5,0.3,0.3,0.3,0.4,0.3,0.4,0.2,0.3,0.25,0.2,0.4,0.3,0.4,0.4,0.2,0.4,0.2,0.4,0.5,0.1,0.2,0.3,0.4,0.3,0.1,0.3,0.2,0.5,0.4,0.2,0.1,0.5,0.2,0.3,0.4,0.4,0.2,0.2,0.4,0.4,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.6,0.5667,0.5333,0.5,0.4,0.5,0.4,0.5,0.3,0.3,0.6,0.7,0.5,0.4,0.5,0.5,0.7,0.5,0.8,0.8,1,1.1,1,1.2,,,,,,,,
Venezuela,,,,,,1.9,3.1,2.1,1.5,1.4,2.4,1.7,1.5,1.6,1.6,2,1.5,2,1.5,1.7,1.2,1.4,1.1,1.1,0.8,0.6,1,0.9,1.3,0.8,1.2,0.7,0.5,0.8,0.65,0.5,0.5,0.5,0.7,0.7,0.7,0.7,0.7,0.5,0.6,0.7,0.8,0.5,0.6,0.6,0.5,0.4,0.5,0.6,0.5,0.4,0.4,0.5,0.4,0.4,,,,
