Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Afghanistan,52.95373917,54.62091064,54.94044876,55.19335175,56.18498993,55.58208084,56.91868973,57.84260941,59.97837067,65.8722,71.76612091,77.30329132,23.3090992,26.8377,30.3662796,32.85147858,34.21990967,39.1452,44.07051086,40.33520889,38.44802856,36.67337036,40.952,45.23072052,56.60736084,60.34455872,57.3655,54.3865,51.4075,48.42847061,43.24731064,43.09486008,99.47664642,125.8975525,153.3869934,130.3692627,131.6524658,128.566803,128.9702454,122.3160477,124.6373215,119.1876907,125.7553711,128.3561249,130.6878815,131.6229248,
Albania,,,,,,,122.1857986,119.6702,117.1545868,114.3658676,108.9798126,106.7062531,104.9144135,103.2136612,105.0400009,104.7571182,104.4058533,103.1288071,99.76569366,99.93567657,100.1593323,102.1006317,99.90422058,98.01878357,103.3037415,106.7806702,108.7572403,110.9240723,109.9153519,107.8913269,105.6012802,103.4889984,102.6392593,100.3471985,98.47318268,101.9006271,99.81317139,99.48210907,100.343483,98.76249695,100.23983,103.2471924,106.2709579,109.2902374,113.6986237,115.5242996,
Algeria,,90.52160645,93.95851135,98.72860718,102.8282394,104.8132019,107.65345,108.8841782,109.6315231,108.4526367,107.764389,106.0168686,104.4478683,102.5745392,101.7147217,100.066597,97.9640274,98.4910965,99.66584015,99.45648193,99.8479538,101.5560989,103.2015228,103.0893478,103.1684036,102.771492,103.5111923,104.3844833,105.2534714,106.9541702,109.377327,108.2557907,109.2131729,110.1754684,111.1163406,111.8931198,112.3909302,113.3867188,112.9479675,116.2935333,119.4128036,120.7879333,122.0610123,123.4056625,122.2560806,119.5292206,
Andorra,,,,,,85.43614197,89.3292,93.2224,97.1155,101.0086,104.9017,108.7948,112.6879,116.5809784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,,76.09159088,81.77918243,86.5709,91.3626,96.1544,100.9461,105.7378,110.5296,115.3213,120.113,124.9048,129.6965027,119.0928726,109.1047,99.1166,89.12843323,89.92539215,90.21087646,89.42121887,81.73236084,75.14714813,74.66438293,76.55,78.4356,80.3212,82.2068,84.0924,85.97798157,89.4251,92.8722,96.3194,99.7665,103.2136,106.6608,110.1079,113.555,117.0021,120.4492722,120.2025375,125.2145462,156.8961334,,,,,
"Antigua and Barbuda",,84.04094696,83.4654,82.8898,82.31416321,90.77147675,93.76306152,85.95648956,84.75415039,77.77777863,86.4327,95.0877,103.7427,112.3977,121.0526276,118.9787,116.9048,114.8308,112.7569,110.6829,108.609,106.5351,104.4611282,104.544,104.6269,104.7098,104.7927,104.8756,104.9585,105.0414,105.1243,105.2072,105.2901,105.373,105.4559,105.5388,105.6217,105.7045822,106.9779892,104.9162598,107.9206085,104.8550873,101.2722168,101.0951,100.9179611,99.96144867,
Argentina,105.344162,106.1505814,105.9573288,105.3426514,106.4281006,106.2966309,106.1952972,107.1197662,106.132988,107.343132,107.3998413,108.3301315,108.7009506,107.4013,106.1017303,105.6680908,106.9028168,106.6684799,104.5669479,105.8808,107.1946411,109.6258774,110.1021,110.5784,111.0547,111.531,112.0072327,108.3253403,113.5325623,116.021553,117.6575699,118.2889175,118.9707336,116.7741165,118.2591705,117.6789322,119.2440338,119.6183624,119.7818832,118.5678329,117.5211792,115.5219727,113.7306824,111.1275635,110.2087708,,
Armenia,,,,,,,,,,,,,,,,,,,,,,99.93617249,97.58631134,101.0521774,93.02577209,89.87979889,90.93167877,122.648941,125.0777,127.5064011,98.71492767,101.3814621,94.72006989,92.85292816,92.24710083,90.97261047,93.64320374,103.7925491,102.2985992,95.79656219,96.2389,96.6813,97.1237,97.566,98.0084,98.45079041,
Aruba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.2424469,112.659729,111.0703583,113.9628601,113.0434799,115.2660217,114.9587479,116.8497391,117.7812195,115.3054428,115.4385223,114.477272,106.7135391,102.7764969,117.3781891,119.1290131,,
Australia,,110.9978027,110.3252487,109.5418777,104.6729431,107.8330688,108.8791122,110.8734512,111.9815292,111.5762405,110.8225708,109.5863495,108.4498901,107.2132416,106.5494003,104.6617889,105.1390076,105.4894333,105.9973526,106.194458,105.9580688,105.7369614,105.6073074,105.5512619,105.4938431,101.0061111,101.1636581,100.5943069,100.0532532,99.46180725,99.31445313,99.13593292,100.0762329,100.2290192,100.9448318,101.646019,102.4215927,104.5761719,104.7749176,105.2283783,105.7965088,106.1715088,106.7650299,106.8818665,106.3766937,102.3158035,
Austria,,104.03022,103.3362274,101.5718231,100.2600937,100.0841064,99.68087006,99.87229156,97.73078918,97.15473175,96.62384796,96.82306671,97.80805969,97.54058075,97.54779053,97.05713654,100.1900635,101.8320236,104.7250214,106.2806778,105.6781387,104.4028778,104.3560104,103.7190704,102.8630829,102.9650497,102.9057007,103.4046402,104.2171402,104.4001236,104.3477631,103.6161575,101.8769913,100.8971405,100.7966537,101.0549088,102.0998306,102.3867416,101.6228485,100.8131485,100.5019531,100.3343124,101.2956467,102.2820435,102.7756424,103.6646271,
Azerbaijan,,,,,,,,,,,,,,,,,,,,,,109.459053,108.0534592,108.3743286,112.3986664,104.8116226,89.10736847,95.08280182,93.47727203,95.45075226,98.09771729,99.63964081,99.53118134,98.96466064,99.02207184,98.17212677,97.23973083,94.91136932,94.30764008,95.54981995,94.22296906,96.44973755,98.88865662,101.9748535,106.5559235,107.4433594,
