Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,1.68974866,1.884576729,2.200520409,2.218790205,2.06051702,2.275727981,2.5816034,2.339356763,2.339356763,3.031579018
Algeria,2.342337662,2.289829702,2.573863997,2.878576265,2.331157235,1.853201358,2.106524317,2.264338049,2.264338049,2.711711645
Angola,,,,2.387748,2.069078381,2.1254,2.181818,2.012763531,,
Argentina,2.882990739,3.076723565,3.477256615,3.824569159,3.882077947,3.760796649,3.700519173,3.635343996,3.635343996,3.425531864
Armenia,2.489266823,2.50816588,2.774979671,2.76685345,2.688681822,2.893352385,3.155049749,3.051862476,3.051862476,3.213333368
Australia,4.384466528,4.793739646,4.937230463,5.134809966,5.152843054,5.098538,5.061288176,4.843512592,4.843512592,4.269662857
Austria,4.766615427,5.028710268,4.874840428,4.916251528,4.993242092,4.885704976,4.794920909,4.678172064,4.678172064,4.814815044
Azerbaijan,3.179490385,3.56222957,3.57129085,3.19985636,3.154799719,3.431314732,3.359255797,3.157114771,3.157114771,3.560252714
Bahrain,2.192393277,2.766899856,3.03424029,3.256861745,3.334326106,3.022342752,2.928359408,3.274175511,3.274175511,3.726190567
Bangladesh,2.097202332,2.17432691,2.445836414,2.7274425,2.631993547,2.576170684,2.616271568,2.557372622,2.557372622,2.544303894
Barbados,3.075262055,3.665956894,4.028965347,4.114279625,4.153256161,4.274497781,4.278172746,3.996819648,3.6536,3.310362289
Belgium,5.097042858,5.227899424,5.303475923,5.226633825,5.315339803,5.523596658,5.529992518,5.577137543,5.577137543,5.260000229
Belize,,,,,2.45382,,,,,
Benin,2.443921882,2.56925127,2.805911263,3.090563251,3.307254718,3.043654892,2.67654288,2.67654288,2.67654288,3.136363745
Bhutan,,,,,,,2.678725,2.684787021,2.684787021,3.00934577
Bolivia,2.099799779,2.223452299,2.533465372,2.758856124,3.144233294,3.345375768,3.548621934,3.536623302,3.536623302,2.428571463
"Bosnia and Herzegovina",2.448009262,2.276140366,2.334719933,2.953388072,3.387019,3.8986037,4.317173,4.317173,4.317173,2.778846264
Botswana,2.814112277,3.221552504,3.527493683,3.485964552,3.594613736,3.677621365,3.227671408,3.144547943,3.144547943,3.414893627
Brazil,3.412627326,3.554581711,4.056028563,4.294703842,4.204631962,4.100966139,3.977598045,3.799056978,3.799056978,3.245901585
Brunei,,3.065066,3.323580637,3.702160006,3.80221111,3.866230019,3.610447805,3.5084,3.4064,3.304347754
Bulgaria,2.677627175,2.88996066,3.026756057,3.0429057,2.964412356,3.002507532,3.035820179,3.000084694,3.000084694,3.382608652
"Burkina Faso",2.558077485,2.682841589,3.130466022,3.3322096,3.216194942,3.16791384,3.244142251,3.168161634,,
Burundi,2.030295648,2.626881103,3.207855808,2.754265034,2.310884652,2.204494738,2.51823985,2.784819126,2.784819126,2.812398835
"Cape Verde",,,,3.254214,3.134936851,3.13282519,3.208430223,3.216860552,3.216860552,3.171052694
Cambodia,2.693270951,2.685510447,2.894480706,2.98048009,3.323587628,3.519041402,3.156357044,2.977209996,2.977209996,3.081967115
Cameroon,2.218666667,2.466972356,2.753051584,3.000625375,3.343663713,3.228925734,3.044087255,3.373735423,3.373735423,3.234042645
Canada,4.86807519,4.981852877,5.247790634,5.404002411,5.202925247,5.089685752,4.932717844,4.900702206,4.900702206,4.577777863
Chad,1.871468514,2.061579965,2.615027283,2.97096342,2.947252921,2.973484757,2.452995935,2.240379784,2.240379784,2.603960514
Chile,3.513908418,3.507603286,3.910810062,4.155174357,4.088087219,4.201367294,4.273919988,4.19892228,4.19892228,3.468292713
China,4.132159741,4.505485185,4.567981617,4.58684109,4.529406808,4.372518653,4.414710714,4.401438568,4.401438568,4.316239357
Colombia,3.245336822,3.605986549,4.024439448,3.972060993,4.094824816,3.98598992,3.849617261,3.92618192,3.92618192,3.658064604
"Congo (Kinshasa)",,,,,,,,,,2.89690733
"Costa Rica",3.670917695,3.899634362,4.251862979,4.50885585,4.31425537,4.352579431,4.411229372,4.357630223,4.357630223,3.454545498
"Ivory Coast",,2.196474,2.442412955,2.620541827,2.370544284,2.368294266,2.805479861,3.339420226,3.339420226,3.291139126
Croatia,3.636593818,3.619170046,3.480638574,3.443299626,3.4829794,3.454445587,3.457480781,3.391306207,3.391306207,2.865853548
