Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Honduras,302521,318926,314969,350988,344171,325472,322018,324851,327876,330744,333638,336540,354162,343757,407429,460005,559630,556784,424347,420711,418308,347787,382421,449380,350621,403842,392249,408419,434230,465071,525188,516753,520253,514203,499643,496861,482132,541593,480425,443377,416706,431637,390415,380295,368857,390912,447146,392786,406662,381167,371307,377522,413324,405582
Hungary,3324307,3344059,3173391,3276286,3229923,3173221,3184112,3281413,3252292,3010051,3135042,3234904,3255330,3259091,3132683,3078339,3004019,3000942,2929285,2914867,2790159,2881298,2907483,2912433,2870587,2882848,2844859,2864563,2816956,2778569,2885819,2745991,2770711,2960317,2780152,2836289,2954451,2862743,2420630,2762701,3080085,2952970,2885811,3001698,2933537,2838236,2764254,2903443,2882230,2599986,2679290,2757920,2816940,2817260
India,92239016,93852008,93571016,94306008,93277016,92729816,96062008,98822912,100872596,100377004,99673104,98043804,103788908,99388716,101366908,101465120,103723620,104340004,103473312,104067000,105508300,101083696,106613208,105175600,104056596,104049212,98573604,103542716,104055700,102536512,100243408,99499504,100066500,100184200,99450800,100300000,100167200,100904200,102091700,102402400,100271100,94470900,98603100,97805700,99519200,99236800,100833500,101155500,97171600,100075800,100625700,98969000,99269950,98979000
Indonesia,9319000,10458000,9290000,10626000,9834000,11469000,10063000,11240780,10448440,11073690,10951020,10057690,11836770,11175470,10939970,10463810,10926080,11953780,11397185,11740005,12336878,11049754,12164696,12849826,12342259,13131212,12548627,13543906,13475406,13660449,13190619,14732663,13952314,13843200,15090598,15313299,14495818,15564020,15419561,15293000,14785900,14647996,14835868,15279888,15465047,15132235,15777961,16312468,17044235,17385126,17068335,17403119,17656756,17634326
Iran,5063000,4983000,4783000,5057000,6397000,7457000,6630000,7535000,7136000,7288000,6925656,7394000,7462000,7633000,8021000,7523870,7182000,7058200,7040321,8044580,9099999,8540938,8529696,8367349,8769721,8768499,9359707,9413821,9459552,9468074,9580394,9787365,9938144,9187468,9010015,8712630,8508108,8788470,6927585,7022132,7737798,8732000,8791644,9103531,9527272,8700864,9799054,7103012,9095477,9433233,8771689,9034864,8901191,9442666
Iraq,2039339,2451402,1817699,2179046,2480608,2382202,2472043,2424096,2164583,2086907,1473575,2703420,1702530,2195900,2020209,2165110,1501322,2304070,1928900,2290625,2256525,2355875,2478675,1082953,2976717,2777350,1937925,2462050,1625275,3256300,3342575,3919501,4588136,3571340,3170300,3339580,2769600,2811650,2719548,2490350,2625771,3157390,2910901,2783550,3911030,2848000,2966750,1585596,1493415,2570483,2374286,2066057,2934105,3441479
Ireland,435435,432097,402746,387957,377250,338713,356167,362476,357940,377288,386391,372110,351351,347988,338972,349855,372500,387839,400942,444000,429000,412500,395300,406800,400100,364500,335300,324100,320000,298874,299900,295307,280412,264914,269416,288217,304518,294119,280520,277321,283922,297723,300022,306619,276616,280013,279110,325308,300005,274103,297601,315595,307995,306893
Israel,154875,131626,131758,161125,155437,130234,147828,150647,145915,130705,137585,145940,132440,149840,143000,140410,137950,124770,121390,130970,133470,122010,134030,105800,107500,116199,115416,108570,114820,113760,104882,104906,98523,97556,98728,94445,95000,100683,73742,74846,98402,100781,92430,89130,104210,102196,102982,81511,80946,79381,74596,82944,80646,82403
Italy,6387203,6485855,6299467,6244904,6056518,5991218,5768719,5954460,5922142,5863821,5515115,5335821,5278781,5270970,5124766,5145201,4504694,5138256,5129977,5110637,5006438,5115001,5127063,5074307,4821364,4849747,4693753,4570559,4627087,4413402,4401724,4225437,4075797,4103767,4216267,4223665,4195050,4082355,4173966,4137209,4134297,4284649,4147562,4276507,3995818,3801047,3933244,4037602,3480655,3476388,3438491,3498385,3459869,3392536
Jamaica,9712,8579,8619,5960,4816,5985,3590,3980,3710,3663,4353,4049,3575,6526,7400,7090,4893,6044,4685,3799,3851,2951,3690,4430,4391,5173,4592,2366,2648,2134,2697,2902,2266,2903,2862,2959,2716,1938,1773,1553,1750,1496,1672,1359,1501,1542,1421,1544,1907,2073,2199,2433,2491,2202
Japan,4868480,4755130,4609500,4418130,4303013,4194810,4092940,4017000,3925820,3445920,3092500,2935910,2833610,2932850,2970510,2977950,2949640,2795168,2793552,2723782,2654960,2637374,2652555,2687684,2711736,2679339,2555938,2535438,2523524,2471494,2413369,2430944,2424140,2448149,2352382,2220793,2197439,2054154,2047487,2045179,2006667,2002212,1985715,2018367,2020441,2006316,1983621,1940316,1936220,1941823,1904508,1912101,1930515,1908217
Jordan,377707,400547,289041,396330,371808,283580,284792,290790,221975,264027,296864,285188,132827,311469,173126,191425,172963,188057,143583,184623,146944,150962,155807,115268,134451,66454,125477,125766,87014,105746,108930,121065,65357,82628,125065,81268,89249,64080,8880,33096,34687,88682,56246,40750,67173,64051,68482,41446,48957,44464,43624,53999,61545,62367
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22152350,21780600,19504700,16318300,15508636,14184216,11370199,10928040,12240229,13041394,13901107,13677897,13947423,13775200,14068609,15134650,15399259,16619400,15068400,15886080,16782010,15585065,14580093
Kenya,1105697,1260197,1369115,1432536,1569770,1419048,1623708,1811404,1783814,1635144,1580733,1721646,1872408,1879861,1881305,2044704,2048900,1971500,1853700,1796750,1427630,1501439,1619035,1295163,1784513,1794808,1846906,1890731,1834500,1785368,1707546,1804764,1737790,1889290,1842401,1903025,1932658,1841097,1962713,1884669,2055178,2046305,2102630,1771600,2177932,2390855,2038151,2021880,2332553,2542199,2679558,2700291,2730562,2669643
Kuwait,,,,,,,,2,3,4,5,10,9,4,14,15,13,44,72,69,135,165,256,257,591,555,615,699,691,501,302,283,295,308,327,547,507,1096,1298,1220,1598,1919,1231,1299,1300,1200,1020,1160,1711,1879,1814,2413,2080,2454
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573600,622100,584490,558680,614138,678640,644691,651327,580709,625958,642377,588876,594097,605537,589663,564107,605137,612371,578534,578023,573285,595136,595669
Laos,630000,602000,610000,928000,931000,943000,974000,670000,678773,679693,680770,679790,680000,701800,698000,553664,585700,606750,717490,760360,775990,768362,724141,683658,690373,671262,566782,562643,626533,686970,591054,597884,578863,639020,589012,591121,639295,663938,758307,768370,790645,783060,807987,837820,822020,856720,885573,1015485,1026161,1067859,1029355,1130582,1103220,1201221
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696700,693600,483900,401050,444200,477000,454800,399100,406360,429500,404400,425100,432900,468900,511800,521900,544200,540900,516800,516400,563900,578600,638900
Lebanon,90400,91435,72900,93100,97500,89924,85135,86904,55215,57987,60145,62528,61136,65261,66000,57600,54100,55300,53200,26050,23445,24280,24105,21661,25730,30990,38629,39715,40474,41186,41094,42097,37550,38255,39077,38289,54700,52922,53500,50850,52529,56796,61483,60522,65570,70545,70040,65855,55978,42586,61687,72562,69022,67414
Lesotho,271059,274700,274700,274200,286700,279500,290900,312439,311127,301455,316737,278192,255700,291267,219636,186945,166497,205573,200825,202642,206760,188220,181070,202934,231890,194965,242934,281473,216845,233506,146099,153233,157563,272376,104613,217488,202831,127047,184312,208295,256101,203644,191225,183508,162541,227263,166875,189788,179180,190512,156795,126157,140864,170340
Liberia,200000,210000,239000,255000,257000,133000,134000,140000,147000,154000,162000,170000,182000,201000,191000,200000,206000,194000,201000,197000,210000,210000,235710,231600,230731,233104,235830,233200,252200,175000,110000,120000,60000,45000,50000,75600,135200,161900,153700,143500,130000,120000,120000,120000,120000,130000,160000,190000,247580,251230,244666,224176,206226,179332
Libya,489000,563000,503000,503000,455069,498997,598108,631341,629299,375537,221062,275546,437084,469483,571905,719036,386140,687232,607010,555230,450280,380480,551730,474480,394225,423800,444559,429186,483517,404060,368060,310500,258627,244207,215679,235680,246400,301400,326200,348110,351836,343889,349911,352748,375080,342860,343121,342927,339590,364677,416251,455295,462283,452361
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138548,1273015,1199183,1031453,1083726,1166706,1112521,1017640,983804,938205,918000,864600,878500,956100,962900,1003300,1022000,1103500,1012000,1064700,1159700,1213400,1288800
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28680,28061,29408,28902,27981,28496,28849,28513,31233,30403,29711,28805,27782,29039,28399
Madagascar,888000,941000,950000,987885,982650,1101740,1122410,1150785,1124060,1107060,1120725,1130745,1160770,1178920,1190505,1179514,1291359,1257275,1281582,1330635,1315757,1307950,1318715,1304915,1326020,1338275,1240524,1265600,1301190,1326929,1295405,1339389,1415310,1306440,1342258,1337006,1370244,1391458,1404199,1406597,1411621,1416246,1420337,1440117,1508839,1521780,1535879,1549140,1562926,1577170,1418494,1473697,1140527,1181427
Malawi,878200,876100,890561,898056,1110250,1128600,972100,1174300,1184300,1120300,1202300,1262400,1310300,1272260,1160300,1165440,1175200,1237200,1246400,1054000,1165560,1268200,1225333,1234173,1217173,1267145,1252805,1289876,1346350,1425342,1472227,1430215,1435514,1235750,1354371,1397520,1398670,1440111,1510012,1570308,1587166,1635836,1772695,1683258,1674520,1928661,1394461,1780115,1792559,1893306,1874110,1836365,1881457,1887160
Malaysia,523153,550684,562184,564713,590253,580838,604166,669178,693311,712396,740922,773059,758106,749400,761513,749156,733625,593800,745000,723800,718000,690000,680000,638000,669974,665875,675954,689755,683137,700647,703640,693753,713434,718624,695787,710468,716975,701404,719389,725700,695600,701500,695800,704700,701200,670000,679848,662917,682104,686484,697275,693867,681399,699439
Maldives,179,240,292,343,394,465,308,204,106,269,92,32,805,833,2326,176,104,34,50,20,133,77,35,5,5,5,4,6,8,7,4,8,10,11,11,9,79,75,71,68,68,66,118,67,68,70,70,70,68,72,72,74,77,79
Mali,1564005,1601500,1641059,1265985,1221450,1337555,1542300,1322190,1350740,1194900,1183300,1187700,1321600,1449400,1483872,1742900,1745900,1125275,1275434,1332975,1428593,1632724,1762950,1598375,1591307,1585416,1586654,2283200,2295039,2438695,2287664,2451597,2921007,3005056,2701974,2016525,2008468,2115950,2464642,2295216,2620052,3195434,3474120,3292342,3119465,3283533,3528534,3445028,3781993,3735087,5799763,4369844,3661792,4501704
Malta,3649,3699,3513,3434,2966,3254,3211,2980,2715,2559,2257,2095,1850,2018,2167,2202,1954,1983,2304,2406,2381,2850,2932,2562,2518,2442,2444,2645,2346,2378,2200,2396,2700,2800,2950,2000,2700,2823,2722,2923,2950,2510,2940,3106,3168,3100,3350,3500,3320,3464,3515,3515,3564,3606
Mauritania,246050,246050,252600,252600,307600,257480,257480,258138,288012,258398,268830,209160,137315,167510,118566,80337,70240,120140,122370,111847,141779,136590,102610,103413,168860,181460,150170,201862,193452,118921,156054,123615,198688,309808,287028,275888,196614,211875,224432,207886,194303,111453,211908,180431,203017,253038,258435,247506,239039,291872,145237,332862,260941,222881
Mauritius,119,114,114,25,180,181,268,205,446,517,442,513,414,853,764,736,578,536,475,363,463,545,441,797,1060,1848,1102,990,646,545,572,451,428,236,75,90,46,50,41,70,54,38,27,57,63,58,108,98,82,131,163,367,397,481
Mexico,7708027,7652725,8440920,8994221,9350458,10068011,9529213,9735738,9273880,9739619,9677067,9510017,9898325,9058706,9527778,9525942,10097560,9850363,7791365,9535719,10742116,8385699,10387630,10099758,11272323,9735910,10205982,9682610,9746785,10543921,9754127,9928776,9547823,10646413,10669771,11481873,10477310,11035265,10130919,10139789,10878639,9877131,10572308,10496782,9282902,10007761,10233546,10459480,9111485,9975949,8767607,9734408,9806389,10197897
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,38,38,39,124,125,127,128,130,132,134,136,138,138,138,138,140,143,146,150,153,152,161,158
Mongolia,311000,380000,394000,413000,418200,398500,406900,410300,414000,418100,414800,412300,419600,419500,433100,444400,482400,565200,583400,554700,539600,528100,585800,617480,633410,629710,622832,641628,672286,654090,613190,592628,548118,447645,357223,334963,319031,308931,281157,185506,201667,216231,209996,175169,161646,126201,121777,153953,252398,259113,299927,306235,293262,315033
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4830,4847,4746,4841,4653,4795,4656,2012,2206
Montserrat,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,12,12,12,12,14,14,15,16,16,15,16,16,15,15,15,15,15,15,15,15,15,15,15,15,16,17,17,18,18,20,20
Morocco,3772884,3285652,4326300,3938680,3956110,4653000,4839060,4712400,4642400,4513200,4684325,4610100,4704200,4572000,4199900,4811900,4963300,4747800,4421500,4428550,4391000,4287300,4712100,4488300,4792400,5182870,5080200,5322300,5531900,5603328,5498300,5020097,5027865,6081400,3993605,5988438,4913699,5905040,5169320,5443170,5145775,4947948,5561387,5686515,5458826,5590687,4851300,5315149,5441211,5062766,5382293,5224703,5400938,4770403
Mozambique,731500,702600,716700,713400,731000,784000,824000,757589,811436,685893,690000,774000,1030000,1030000,948000,950000,955000,960000,998545,1113000,1120500,1270000,1274000,1304000,1404000,1524000,1429000,1429000,1534000,1548378,1595651,1376902,1354853,1519994,1726507,1677111,1862416,2010817,1840284,1828681,1712613,1953300,1849200,1715200,2162700,2238700,2135800,2906700,2532000,2725149,2816078,2315027,2296081,2445300
"Burma (Myanmar)",4519316,5001403,5227904,5338487,5221590,4951091,5148430,5162886,5028697,5154905,5088705,4852280,5201762,5226312,5390616,5280047,5253080,5404444,4871890,5261398,5267061,4964269,5226360,5175909,5201393,5189821,4927442,4954300,5189641,5221349,5049905,5577472,6003944,6259743,6561216,6281438,6193400,6254211,7063733,7134557,7240159,7231630,7398182,7408527,8351110,9003500,8894900,8972611,8973753,8957874,8528951,7870965,7863455,7748180
Namibia,85600,88400,88450,99450,114450,125400,136400,143400,149400,149400,160400,162400,168400,170400,177400,178400,186400,187400,191400,195600,196700,202800,210000,211200,195500,202000,194800,211059,219113,214293,209833,195200,210346,347457,320581,326027,354284,275598,303640,323379,276112,242251,296946,304857,277385,299780,241380,227182,306316,260339,220374,301729,144453,204887
Nepal,1715000,1724500,1725500,1742000,1786000,1794700,1821090,1909470,1951485,1994890,2009823,1973188,2092083,2124453,2152188,2183815,2203319,2232940,2191730,2247630,2312590,2331630,2470000,2586530,2636050,2622990,2825960,2980760,3006250,3045230,2986490,2840020,3105510,3031239,3213580,3257790,3262340,3259770,3289875,3330740,3270617,3334259,3347199,3355024,3363295,3370934,3314830,3428011,3428424,3393553,3478813,3484532,3339077,3480052
Netherlands,521762,509284,488375,481317,484309,462031,437597,419849,406193,361706,349841,331160,292920,260522,244365,240089,235132,234679,237843,224137,213336,204629,206110,195732,183399,170284,176363,197166,202644,198596,189604,180938,183300,189100,193700,200100,202100,204926,183084,219100,229600,226310,218598,216753,216383,213220,212300,235591,220796,210419,206349,202572,203420,187410
"New Caledonia",1050,950,900,850,800,750,710,642,590,545,475,480,460,420,388,335,246,527,918,1671,1191,1251,1162,1095,979,941,519,490,640,667,320,269,285,220,320,502,507,549,575,1275,1233,1062,1563,1358,1664,1066,1469,1167,767,918,821,980,1080,1124
"New Zealand",124375,125583,140382,137402,131282,135954,145195,211306,218508,195634,215028,236039,211887,191024,204243,229801,218485,205402,207913,191767,180679,194344,192447,232785,256625,266842,224637,166845,157032,172807,152729,135239,148040,145917,144415,153953,166586,138463,141475,135830,144270,145015,134218,114762,115175,112204,117089,135409,162737,135547,143769,145944,136105,137218
Nicaragua,243500,251500,223100,244900,270200,274300,305300,328300,338025,340353,347555,275059,272257,346853,298130,303762,280140,306670,253552,242806,302920,287727,255001,278040,305020,250585,273280,286650,312410,319970,282660,295120,328849,302036,369669,398898,360291,376287,349902,464224,445957,525819,538652,444255,541777,470290,474174,432673,440252,464851,505912,505384,470466,387187
Niger,2107164,2317458,2385998,2245960,2289447,2302681,2412528,2511118,2886242,2923200,2956190,2783273,2480375,2802665,2513600,3185100,3495400,3562995,3674620,3880373,4061300,4257175,4284205,4163214,4349336,4378726,4407216,5027984,5217418,6882262,6594996,7554570,6948484,6958382,7193938,7167294,6419484,7645232,7480746,7346246,7882812,7865139,8072656,7863906,8400237,8965158,9062057,9843221,9086191,10627231,9962697,10236723,10700120,11005619
Nigeria,10621000,10634000,10741000,11291000,12245000,10102000,10635000,11039000,14400000,12424000,11736500,8869500,12504500,10325000,8632000,9874000,7460000,6554000,6113000,7165000,4864500,5186000,5785000,8294000,9527000,12675000,13231000,12685000,14372700,15400000,17014000,16836000,17423700,17993000,18598000,17752600,18476000,18339000,18079200,18242000,16286000,17027000,17371000,17716000,18310000,19147000,19410000,18899000,13890000,16136703,15510827,15304787,15885500,16209449
Norway,228117,229522,232243,242754,240291,232131,228473,232640,244494,257570,267823,271840,279861,290986,299491,297885,302227,306083,310432,315767,306351,320448,321524,328430,335080,341100,336920,343270,346036,356391,368561,359165,350335,346150,338090,334140,332100,335460,328220,330593,328111,327030,326675,328479,325633,318608,312323,309437,306507,301549,299162,294622,286465,284155
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12598,15075,31740,31680,33760,21598,31054,31467,33718,33143,32330,32655,32373,31633,33969,33277,16410,15608,18346,27069,26731
Oman,2600,2600,2700,2800,2800,3000,3100,3100,3100,3200,3200,3300,3900,3900,3900,3200,2600,2600,2302,2718,1135,1135,1135,1135,1061,1918,2075,2228,2270,2380,2412,2473,2593,2782,2990,3120,3250,3134,3412,3582,3815,3942,4040,5381,4220,4200,4549,4350,3148,3062,4184,3723,14299,70904
Pakistan,7858558,8090856,8212602,8533549,8872528,8667751,9031397,9536762,9706300,9837847,9473889,9190065,9602198,9525590,9435332,9764570,10280049,10330327,10585100,10584500,10910000,11040200,11401300,11350900,11048800,11382000,11317900,11302100,11809700,11864100,11708100,11758200,12192400,12145600,12260200,12399700,12361800,12748400,12514600,12650400,12124300,12016000,12481100,12470000,12809800,12932000,13051400,13387900,13674300,13332376,13308200,12749740,13363900,13959878
Panama,192200,182700,197400,219600,238500,239900,242300,228900,228200,158060,158700,170900,172900,187700,189690,205500,192760,167710,172310,158410,166876,176840,188950,173292,185582,179242,171261,171344,172244,184619,178813,183640,173215,176451,180080,175320,128880,131730,130130,148302,186832,187116,205720,201283,178573,151278,151474,159349,158149,171143,153986,166349,149916,134464
"Papua New Guinea",659,728,737,862,762,878,936,987,1349,1475,1791,1454,1057,1097,2027,1724,2850,3195,1635,1526,2271,2677,1884,1230,1091,1094,1631,1590,1620,1583,1970,2030,2250,2383,2562,2526,2350,2574,2651,2815,3000,3158,2825,2856,3091,3287,3415,3613,3636,3735,3834,3694,3795,3856
Paraguay,111600,115200,116100,180800,180000,166817,204820,224914,176049,239309,268800,243000,232236,264993,278563,316434,357038,342609,310000,306200,305923,376040,298000,311260,326530,340700,340000,464700,477600,393698,469382,501000,483043,454973,617850,608173,641296,578702,524241,543541,753625,740979,821259,843935,741850,1218120,1223000,1283919,1343070,1439298,1541594,1700000,1702990,1505000
Peru,719295,745816,724960,781750,777380,807950,836815,709050,826697,867040,865290,839220,816505,807755,806258,846300,848608,758571,786296,639839,770429,808350,775425,858155,785823,822030,922102,954645,966781,683214,753094,608660,746777,827200,807256,889048,937700,1034407,1091819,1152375,1153068,1139801,1138721,1048887,1161342,1154279,1156981,1225656,1288564,1248954,1184344,1258744,1279896,1246878
Philippines,5195460,5110820,4985020,5122420,5215260,5254020,5551900,5588250,5615430,5625250,5796990,5549730,6257620,6651940,6871710,6890000,6775860,6830430,6851880,6707820,6811530,6403110,6414370,6449370,6913710,6966010,6938690,7137905,7186639,7138449,7014581,6719185,6431780,6657455,6451137,6686959,6568145,5524250,6642105,6548477,6552106,6441883,6416356,6653886,6512315,6730683,6921286,7121081,7216272,6853269,7081336,7283998,7309980,7351234
Poland,9045900,8777800,8838100,8767700,8505800,8380900,8409200,8457800,8669300,8346400,8452100,8484800,8246800,8088100,7864106,7768569,8001739,7852631,7871605,7846509,7906447,8094248,8105538,8159070,8204988,8237748,8382642,8439011,8376605,8530848,8716244,8321108,8506171,8480981,8571214,8719809,8899296,8843718,8701304,8813629,8820941,8293400,8163257,8377273,8328904,8381129,8352860,8598806,8503510,7864563,7718604,7616679,7479452,7484956
Portugal,1889916,2003216,2009667,1888672,1864134,1674915,1631911,1708524,1631285,1614753,1460112,1453278,1319749,1348627,1408953,1504934,1078998,1257060,1154437,1104313,1037193,1071141,1062745,984982,959846,934993,952621,892395,908470,759986,828230,751934,712442,685761,725422,669595,702211,517202,592930,578411,493054,515102,450970,462756,389454,373764,318798,365277,340019,304022,282205,293371,314220,301920
"Puerto Rico",15872,9489,9519,12094,10158,8901,7478,3400,3820,2260,1870,1870,1245,1180,1160,920,920,910,880,805,673,670,650,620,1840,1830,1300,810,630,500,435,430,247,390,440,470,480,541,400,260,191,151,230,244,262,270,290,304,310,314,317,320,330,330
Qatar,,,,,,,,,,,50,50,60,65,70,130,171,181,220,244,259,364,273,348,478,606,928,999,1081,1082,1348,1231,1761,1243,1335,1538,1708,1710,1870,1760,1627,1594,1911,1332,1944,1900,1204,640,351,351,281,314,358,243
"South Korea",2073629,2112667,2178119,2271775,2375066,2273410,2282468,2243090,2224792,2159730,2058060,2053860,1985956,2031202,2052241,2033637,1840488,1860028,1771719,1646125,1648832,1584654,1626971,1621738,1518939,1469916,1516045,1491943,1470589,1440980,1369123,1293185,1279669,1220061,1175573,1174343,1153331,1171362,1171328,1165478,1198104,1163566,1109257,1095237,1068967,1038286,1033147,1018461,1001837,970756,925825,913427,896834,884338
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675587,839837,746202,873329,863524,1015780,883292,876300,937200,1025300,1014501,850079,1039038,992234,871450,871071,973774,905781,872720,860602,876918,930758,912901
Reunion,3800,3800,3800,3800,3800,4300,3000,3000,2500,2500,2800,2800,2940,2970,3100,2450,2100,2450,2500,2400,2450,2450,2780,2500,2770,2940,2340,2930,2040,2440,2240,2640,2400,2739,2208,2149,1538,1550,1687,1720,1592,1567,1606,1749,1556,1953,2554,1856,1557,1579,1833,1860,1857,1855
Romania,7029100,6663626,6708715,6692900,6766565,6820400,6603919,6657193,6563321,5900835,6167400,6238400,5792500,5903100,6239764,6350600,6308075,6317548,6320028,6468635,6232071,6022783,6052926,6273030,6285900,6200700,5987000,5905300,6027200,5704048,6049088,5773866,6394998,6557936,6444820,5842833,6319786,5897568,5360289,5643520,6288925,5711376,5116684,6107605,5803627,5080084,4757074,5182905,5265513,5021467,5222939,5429954,5409272,5423895
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59541250,58824320,53952939,50593560,48644750,48491600,36076300,37069300,41145200,43057500,43030600,36759400,40493400,41159500,40540700,40309250,44576100,41926700,32352454,40606672,36987242,40324653,42200558
Rwanda,156078,177538,96643,125565,122197,182777,189575,174838,171526,200340,188410,188298,194685,204573,204120,213264,226108,240745,234282,224918,259000,263465,268100,278248,274494,239046,227840,239754,226488,254072,270800,248932,160061,125687,125001,145258,197883,199695,217025,282557,311819,299926,315218,332474,349211,325616,351045,364380,356229,386818,408770,408590,463404,438985
"Saint Lucia",40,40,24,12,16,20,20,26,28,25,35,40,49,50,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saint Vincent and Grenadines",100,100,100,100,100,120,125,125,135,135,135,142,140,140,140,140,140,140,150,160,170,180,185,190,200,250,300,505,605,704,600,488,443,399,354,300,303,600,250,40,35,35,40,45,43,70,55,55,40,31,25,33,24,35
"Saint Thomas and Principe",270,270,270,270,270,290,300,300,305,310,310,325,340,350,360,330,330,330,300,300,330,330,400,450,480,600,750,850,1000,1400,1700,1800,1822,1900,1800,2000,1800,700,709,1000,1150,1210,1220,1235,1240,1100,1300,1300,1300,962,516,436,369,341
"Saudi Arabia",273500,273600,287289,294300,305300,311500,311619,378866,323918,339000,428283,153949,200715,411165,345154,428044,391414,404923,437890,453072,274344,261949,316424,446241,630297,640821,713448,894572,962137,974551,1088941,1121897,1130013,1068834,705226,563212,656378,621825,686373,616368,659115,704804,697306,682180,632549,602875,577940,465724,325371,284169,257875,210023,164474,236026
Senegal,961167,988000,1082000,1166000,1228453,1121438,1344165,1164745,1207337,1121847,1118734,1034919,1203764,1295224,1114837,1033300,1066813,1208722,1076913,1234834,1336682,1142154,912518,1158770,1523172,1164530,1252580,1217422,1259076,1229004,1145161,1087210,1290561,1265595,1212430,1286885,1122874,1073372,1412880,1168751,1154193,1207156,1333210,1083525,1195106,1125772,1070860,1488312,1651358,1479162,1139353,1229762,1133092,1128968
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1889198,1936905,1936956,1957015,1874470,1911492,1723345,1768890,1823971
"Serbia and Montenegro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2398779,2470360,2494629,2442738,2263041,2383849,2363776,2077904,2042401,2119287,2094256,2006223,2010562,1945861,,,,,,,,,
"Sierra Leone",316421,288000,298877,298951,332400,352300,373900,343900,332484,349112,378400,370600,373700,393500,403500,429800,440400,455400,430400,440500,431500,433500,413500,365392,389365,390805,402881,447300,463700,468600,453670,432919,456667,401700,341100,354500,387200,335570,250092,206336,335200,468407,490300,614360,737800,860000,508556,561491,593906,655615,719010,817974,773309,691110
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836593,860415,848495,828059,850444,859899,733837,813429,834869,820421,794515,818331,794634,736964,784433,799375,769130,683499,741547,792817,759838,779581
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112463,111997,105404,102174,100598,96802,96430,92549,103468,105516,100414,100378,100887,96639,97334,100276,106729,102055,95970,96211,100987,100246,100751
"Solomon Islands",115,120,125,130,135,138,140,868,1024,708,1141,395,394,394,599,1297,1940,2663,2997,3869,4029,3191,2567,2446,2170,2355,1831,1307,783,259,602,607,613,619,625,587,494,330,720,973,448,493,607,800,1000,970,933,1100,1100,1259,1263,1323,1410,1509
Somalia,521000,515000,520000,511000,507000,502000,535000,515000,519000,480250,445100,645670,387050,395070,511100,614300,616800,582100,616600,575200,723200,758500,558700,769600,687500,636900,783000,860200,825300,732500,455800,415695,364500,987400,576064,559195,634781,479336,513275,535373,527960,573988,585523,630641,540663,527384,325163,413644,551531,618642,260000,323821,397538,321246
"South Africa",6092600,6207500,6612300,6389300,6412300,6120300,6877300,6961300,6772300,6855800,7360800,7497800,6419660,7239600,7115150,7382900,7022050,6798620,6959520,6631630,6717500,7087000,6950000,7314000,7019500,7355500,7427500,7262900,6722900,6156932,5684802,5352199,5927510,6183976,5294834,5489510,5834234,4689925,4578048,5257698,4417991,4706159,4659128,4329926,4283563,3009552,3407467,3775391,3307603,3543155,3221144,3433600,3503040,3396352
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141000,1173000,1013451
Spain,6929785,7252920,7228312,7048402,7093770,6954614,7207501,7382517,7350702,7432455,7436300,7495900,7298300,7518800,7195800,7230878,7245747,7513302,7278067,7526907,7367284,7452404,7432467,7587089,7592592,7708338,7879247,7897362,7905859,7551418,7822330,7412879,6436535,6491842,6700983,6776253,6996963,6648474,6657553,6820382,6443849,6746213,6594992,6624481,6595493,6303597,6237884,6714826,6076837,6039750,5985488,6173208,6268069,6347370
