Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Cyprus,,,,,,,,,,,14.3,15.9,18.3,23,28.4,29.8,,,,,,,,,,
"Czech Republic",71.2,70.9,71.3,71.4,70.6,70.8,70.9,71.1,72,72.2,72.4,72.5,75.3,75.3,75.5,76.7,77.4,78.6,81.1,81.1,82.3,83.3,83,84.7,,
Denmark,86.1,86.7,86.6,86.9,86.6,87.3,87.6,88.3,89,87.9,87.8,87.7,87.9,88.1571,88.4143,88.6714,88.9286,89.1857,89.4429,89.7,90.3,90.7,90.7,90.8,,
Dominica,,,,,,,,,,,,,,,,23,,,,,,,,,,
"Dominican Republic",,,,,,,,,,,31.4,,,,,,,,,,,,,,,
Ecuador,,,,,,,,,,,,,,,,53,52.6,55.2,57.5,57.6,58.8,63.4,65.5,,,
"El Salvador",,,,,,,,,,,,,,,,,,51.3,47.9,47.5,47.1,47.4,47.1,,,
Estonia,77,77,77,77,77,77,77,77,70,70,70,70,72,72,72,74,74,74,80,80,81.6,81.7,82.7,,,
Finland,76,76,77,77,77,77,78,78,79,80,80,81,81,81.25,81.5,81.75,82,82.25,82.5,82.75,83,83,83,83,,
France,,,,,,79,79.0333,79.0667,79.1,78.8,80.15,81.5,81.7667,82.0333,82.3,82.1857,82.0714,81.9571,81.8429,81.7286,81.6143,81.5,81.5,81.5,,
"French Guiana",,,,,,,,,12.1,24.4667,36.8333,49.2,48.4333,47.6667,46.9,,,,,,,,,,,
Germany,,87.6,88.725,89.85,90.975,92.1,92.3333,92.5667,92.8,93.3667,93.9333,94.5,94.7667,95.0333,95.3,95.8667,96.4333,97,97.1,97.2,97.3,,,,,
Greece,,,50.6,53.98,57.36,60.74,64.12,67.5,69.25,71,72.75,74.5,76.25,78,79.75,81.5,83.25,85,86.15,87.3,87.3,88.1,92,,,
Guadeloupe,,,,,,,,,,,,40.5,40.1,39.7,39.3,,,,,,,,,,,
Guatemala,,,,,,29.5,31.2714,33.0429,34.8143,36.5857,38.3571,40.1286,41.9,47.725,53.55,59.375,65.2,61.04,56.88,52.72,48.56,44.4,,,,
Guinea,,,,,,,,,,,,,,,,10,10,10,11,11,,,,,,
Guyana,,,,,,,,,,,,,,,,,,,,7.2,,,,,,
Hungary,42.9,38.95,35,42.7,43.5,44.2,44.9,46,47.6,49.1,51,53.4,56,59.1,62.2,64.8,67.4,69.9,71,72.1,72.4,72.9,74,75,,
Iceland,90,90,90,90,90,90,90,90,90,90,90,90,89,89,89,89,90,91,92,91.5,91,,,,,
Iraq,,,,,,,,,,,,,,,,25.7,25.8,25.9,26,27,23.8,27,32.2,33.3,31.8,38.4
Ireland,66,66,65.5,65,69.6667,74.3333,79,83.6667,88.3333,93,93,93,88.3833,83.7667,79.15,74.5333,69.9167,65.3,71.15,77,72.8,68.6,,,,
Israel,88.5,89.04,89.58,90.12,90.66,91.2,91.82,92.44,93.06,93.68,94.3,95,95.4,96,96.5,97,97.3,97.6,97.7,98,98.1,98.2,98.5,98.8,,
Italy,,,,,,,,,,,,,,,,,,,,94,,,,,,
Japan,44,46,48,50,52,54,55.6,57.2,58.8,60.4,62,64,65,67,68.1,69.3,71,71.7,72.7,73.7,75.1,75.8,,,,
Jordan,,,,,,,,,,,,,,,,59,60,62,63,63,65,67,59.7,,,
Kenya,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,,,
Kuwait,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Kyrgyzstan,,,,,,,,,,23.1,22.77,22.44,22.11,21.78,21.45,21.12,20.79,20.46,20.13,19.8,,,,,,
Latvia,,,,,,,,,,,,,65.2,70.2,66.1,65.5,64.7,64.1,61.3,66.5,64.3,67.8,70.8,71.1,,
Lebanon,,,,,,,,,,,,,,,67.4,,,,,,,,,,,
Lithuania,,,,,,,,,,,,,68.3,69.8,70.2778,70.7556,71.2333,71.7111,72.1889,72.6667,73.1444,73.6222,74.1,,,
Luxembourg,90.4,90.4,89.3667,88.3333,87.3,87.5,88.875,90.25,91.625,93,94.75,96.5,98.25,100,99.5857,99.1714,98.7571,98.3429,97.9286,97.5143,97.1,99,98.1,98.2,,
Maldives,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Malta,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
"Marshall Islands",,,,,,,,,,,,,,,,,,43.3,,,,,,,,
Martinique,,,,,,,,,,,,44.5,45.7333,46.9667,48.2,,,,,,,,,,,
Mauritius,10,10,10,10,10,10,10,10,10,15,20,,,,,,,,,,,,,,,
Mexico,50.1,51.56,53.02,54.48,55.94,57.4,57.76,58.12,58.48,58.84,59.2,60.88,62.56,64.24,65.92,67.6,68.2,68.8,69.4,70,70.6,,,,,
Monaco,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Montenegro,,,,,,,,,,,,,,,,,,,,35,65,65.5,65.5,,,
Morocco,,,,,,,,,,,83.7,85.2,85.8,86.4,86.8,87.2,86,86,86,88,88,89,90,,,
Netherlands,96,95.5,96.2,96.9,97,97.3,97.4,97.6,97.8,97.9,98.2,98.3,98.5,98.6,98.8,99,99.1,99.2,99.3,99.3,99.3,99.35,99.4,,,
Norway,77,78,79,80,80,80,80,80,80,80,79.9,80.8,80.5,81.2,81,83.6,84.1,83.6,83.7,85.2,85.1,85,85.2,85.3,,
Panama,,,,,,,,,,,,,,,,46,48,55,56,57,57,56,56,,,
Paraguay,36.5,32.88,29.26,25.64,22.02,18.4,17.25,16.1,14.95,13.8,15.35,16.9,15.3,17,13.2,13.5,14,15.1,14,16,13.4,15.7,16,,,
Peru,,,,,,,,,,,,,,73.3,75,75.3,76.9,77.6,79.2,81,,,,,,
Poland,,,,,,52.9,53.4,54.5,56.5,58.6,53.6,55.3,56.7,58.2,59,60.2,61.4,62.3,63.1,64.2,64.7,65.7,68.7,70.3,,
Portugal,55.3,55.35,55.4,55.45,55.5,58.375,61.25,64.125,67,68.5,70,71.5,73,74,74,74,76.7,74,78,81.3,,,,,,
"South Korea",32.9,35.36,37.82,40.28,42.74,45.2,52.6,60.9,65.9,68.4,70.5,73.2,75.8,78.8,81.4,83.5,85.5,87.1,88.6,89.4,90.1,90.9,91.6,92.1,,
Moldova,,,,,,,,,,53,54,51.2833,48.5667,45.85,43.1333,40.4167,37.7,34.9833,32.2667,29.55,26.8333,24.1167,21.4,,,
Reunion,,,,,,,,,31.7,32.3333,32.9667,33.6,35.5333,37.4667,39.4,,,,,,,,,,,
Romania,,,,,,,,,,,,,,,40.2,37.375,34.55,31.725,28.9,29.1,43.5,43.5,44.2,46.8,47.1,
Senegal,,,,,,,,,,,,,23,,,,,,,,,,,,,
Serbia,,,,,,,,,,,40.2,42,43.1,44,,,,,,,,,,,,
Singapore,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Slovakia,50.7,50.8,50.9,51.5,52.3,52.5,53,53.4,54,54.7,54.7,55.2,55.3,55.9,56.5,57.1,57,58.2,59.3,59.5,60.4,61.6,62.4,63.6,64.7,
Slovenia,,,,,,,,,42,38,62.6,62.6,62.7,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.7,62.6,,
"South Africa",,,,,,41,41,43,45,47,48,51,53,53,55,57,58,60,59.25,58.5,57.75,57,,,,
Spain,,,55.3,60.0125,64.725,69.4375,74.15,78.8625,83.575,88.2875,93,96.5,100,99.5,99,98.5,98,98,98,98,98,98.55,99.1,,,
"West Bank and Gaza",,,,,,31.7,33.6,35.5,37.4,39.3,43.9,44.85,45.8,43.6,42.9,44.7,45.3,45.4,45.5,52.1,53.55,55,57.4,,,
Sweden,94,94,95,94,93,93,93,93,93,89.5,86,85.5,85,86,86,86,86,86,86,86,86,86,87,87,,
Switzerland,90,91,91,92,93,94,94.5,95,95.5,95.8,96,96,96,96.2667,96.5333,96.8,96.9,97,97.1,97.2,97.3,97.6333,97.9667,98.3,,
"Trinidad and Tobago",,,,,,,,,,,,20,20,20,30,20,25.2,25.2,,,,,,,,
Tunisia,26.3,28.28,30.26,32.24,34.22,36.2,37.825,39.45,41.075,42.7,44.1,45,47.7,50.5,52.6,53.9,54.7,55.3,55.9,56.9,57.4,,,,,
Turkey,,,,,52,54.1,54.6,58.4,59.2,60.4,63,63.5,65.4,66.7,68.1,68.8,71.7,71.1,73.2,73.4,78.7,81.25,83.8,,,
Uganda,,,,,,,,,,,,10,10,9,8,8,7,6,6,6,,,,,,
"United Arab Emirates",,,,,,,,,,,,,,,,,,78.3,,,,,,,,
"United Kingdom",95,97,70,97,98,97,71.8,94,87.8,81.6,75.4,75.275,75.15,75.025,74.9,74.6,74.3,74,73.7,97.4,100,,,,,
Venezuela,,,,,,,,,,,70.1,71.3,73.7,74.7,75.9,81.2,82.6,83.3,85.5,86,,,,,,
Yemen,,,,,,,,,,23.7,24.3,24.5,26.6,27,27.2,29.6,31,33.2,34.9,34.7,35.8,36,37.1,,,
