Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Barbados,50.86462513,49.75226298,50.3854985,50.28642214,50.17772838,49.59245765,48.63371793,48.14334881,46.61677758,44.42304954,43.89888529,41.38154173,41.35806355,41.30980831,39.94581847,38.07248178,37.52091443,37.16799122,36.25065112,34.76049932,34.28342078,34.4850248,34.44415701,35.2864514,36.14306647,36.41841875,35.57248147,34.77279131,35.18231293,36.61267703
Belarus,94.06008698,95.35282428,96.46635119,103.6218367,103.1071053,105.358728,102.7153605,102.5811098,102.5719905,103.6637977,97.1378206,100.1272801,103.7829591,99.34517091,96.134574,96.99304622,93.06327967,88.05156199,87.63624382,88.16781326,88.34056666,88.21692059,76.42135356,72.02258768,67.53404694,62.63697961,57.89228642,54.94730979,53.7097717,53.39116205
Belgium,46.55945109,44.66701294,42.93684688,42.23892762,40.59894437,39.59170823,38.07716955,36.47842021,35.27242485,33.72774268,32.11341365,30.23141868,29.70175939,28.40820025,26.61502555,25.35288647,24.21877258,24.03938827,23.93168206,23.77454905,23.12802169,21.9843909,20.69742514,18.95303076,17.05030778,16.06970948,15.21778701,14.92671263,14.93179238,14.89025104
Belize,78.60458959,72.50648419,69.71508132,68.65427422,68.58293935,69.86545666,73.18320807,77.62097379,80.86161461,83.68772676,83.90796382,75.24105106,69.35270798,66.72006451,64.89046382,61.96543788,60.35315533,56.72575527,52.25442757,50.90541153,50.46943006,49.62196462,48.68034659,49.081638,49.99588271,50.12878896,48.24059931,46.72085021,47.39272834,47.24337103
Benin,269.1914761,265.3664092,261.2209008,257.1026015,255.1582422,253.049072,251.5972511,247.7282229,244.636331,241.4452626,239.9872771,235.1039556,233.5697164,228.4209906,224.79221,220.3325727,217.7965821,212.5687189,211.2943447,210.0093873,209.0594265,207.4934325,205.9398076,203.0586131,198.6124567,197.5030374,192.7211015,189.3199373,183.640348,179.6228942
Bermuda,37.67070578,35.65279217,33.18048292,32.06473974,30.46086928,28.04952591,26.99266799,24.0711397,21.81339926,20.03583256,18.61748295,17.00267897,15.81749595,14.69062027,13.68383386,12.89252966,12.07930997,11.14318169,10.22417433,9.559751692,8.909912834,8.604863073,8.175580478,7.968390026,7.785742525,7.738523872,7.793981971,7.867529522,7.585122278,7.258380678
Bhutan,246.6284655,246.4122351,241.8415313,237.4408549,233.0753907,229.3236841,223.7830833,221.5714597,218.3838527,211.1396791,209.092711,202.5932691,195.4271659,190.5213682,184.4135163,178.1718964,171.0013457,166.83835,161.2069836,156.0270582,151.871905,149.8063135,148.2830453,146.4803974,143.9465982,141.9635259,138.9845565,135.9853815,133.4827172,132.0575124
Bolivia,180.4818835,174.4223655,168.428924,162.5179433,155.2242945,148.8490039,140.8824933,134.5812978,126.9250616,120.174452,114.3864847,108.9192044,104.6062771,100.7480317,97.48000301,95.51538475,94.20786194,93.74926915,92.9895195,92.49168127,92.04961252,91.71758971,90.71547025,88.8766254,86.77015891,84.79203829,82.31667679,79.4416977,77.86605616,76.70209239
"Bosnia and Herzegovina",149.5976112,160.0168854,159.7009404,159.9644648,159.0848468,155.7687872,149.1405314,143.6933645,129.4423671,122.1088551,119.4221206,124.5741496,126.7806804,124.5898365,121.3948303,120.8919079,115.6786928,117.0293752,108.0339116,104.661987,101.1225059,100.3379345,97.26070612,96.10534449,95.10171723,95.4234646,90.44477098,86.80712371,85.68846294,84.37607129
Botswana,203.3852467,201.5013987,201.277927,201.5682635,203.6144133,205.685738,205.6704136,204.5795095,205.6471675,206.0364707,207.6771311,207.5170423,205.6063978,200.0068209,191.417412,181.5357277,175.4142326,167.0733184,163.7206614,159.5521357,157.1012634,154.486464,150.5922518,147.2172916,143.6597006,140.0204863,135.1804386,131.7250628,128.4838304,125.2978701
Brazil,97.32194243,90.27453546,85.64480738,82.8880585,78.16910388,73.89234157,70.50893846,66.52133686,64.15001597,61.25995475,58.36039229,56.30856604,54.50284544,52.73495678,50.70213334,47.88219286,46.33380836,44.67636027,43.04365172,41.63816075,40.25167672,38.61440772,35.89762169,33.47092688,31.17710796,29.81708392,29.3566704,28.00412812,27.58448051,27.07222761
Brunei,45.95212421,41.37159602,37.45844913,34.16598652,29.98887576,27.24247081,25.01717428,25.62323177,24.59479335,22.45081047,20.95872203,20.08245177,19.77689406,20.09253945,19.55836808,19.62233861,18.77115629,17.19493214,15.63056615,14.95711492,14.54903975,15.08547064,16.6943832,18.79989499,20.38697378,20.79750927,18.96841273,17.0247592,17.36679463,18.14161838
Bulgaria,153.5128432,147.5994831,149.7650268,157.5288333,161.0109729,159.6536087,158.5513862,161.5151424,153.9439801,145.3746714,141.9781845,136.8006639,132.2262549,126.4025191,120.5075746,116.8697408,113.6627994,108.4449588,103.5692519,99.59825734,96.50349659,92.62112995,87.62512559,83.14245989,83.01522488,80.30391644,78.33134026,76.77980623,76.89739222,76.10484099
"Burkina Faso",255.6483086,250.444789,247.5562691,245.6952811,244.2192566,243.0047034,241.4864566,239.6182104,236.9943052,236.5933848,239.859267,236.0613753,236.9615272,231.690393,229.2161799,226.5771613,224.4380871,218.4595406,215.6194543,212.6078514,211.8096348,211.1032807,210.9895845,210.5984082,208.384641,209.9028127,208.6199367,207.5579641,205.6192105,201.0338995
Burundi,319.5571139,320.4081357,319.9643631,317.454689,315.623897,318.2180291,315.9064879,309.8308664,304.258343,296.933165,290.4768818,280.2414435,276.0986381,272.1219308,269.9975647,266.5038463,259.690946,251.7046766,244.2372305,238.6225107,236.6236046,232.6093704,229.1752485,225.1015282,220.8936847,216.4470659,210.6952389,207.4054194,207.8578256,205.9962029
"Ivory Coast",255.0123825,252.9455301,252.986534,254.1996675,255.479277,256.9217905,255.4479205,252.5723195,250.8072645,248.4279228,248.4209562,244.6383032,243.0658493,238.9148738,236.2081835,232.2737479,230.0990717,223.6342621,219.4952069,215.7437302,212.5192337,209.4914928,207.1402169,206.277288,201.1074555,197.7532724,187.1112624,179.645717,176.4928553,170.7396476
"Cape Verde",130.4761527,128.2430156,125.7629004,125.1390215,123.7070426,122.4217242,122.8872275,124.1341,120.4326945,118.2361843,114.6009506,111.4965941,108.4729463,104.8804053,101.4919769,98.18911675,89.0028598,82.95000612,78.84983398,75.826936,74.14735057,76.11413347,78.5916281,80.57154348,83.23788783,85.78949066,88.46025084,87.93456637,102.5513291,100.2092722
Cambodia,307.3996181,303.1427535,299.4735834,297.0535812,295.2893337,292.8843036,288.498711,283.6178915,278.6238621,273.1138653,266.1629217,259.6278079,253.1175043,245.7514207,238.7037036,231.3421352,223.8651434,217.4986612,211.4185353,206.2214313,202.8117066,199.3554007,195.2676898,190.3429063,185.8094745,181.2971758,176.8479964,172.8326559,169.9555152,167.1058034
Cameroon,206.656426,205.6348693,205.9055695,206.5231292,206.0617486,206.4607279,207.8964106,210.4681968,212.547819,213.3109052,215.8868259,214.0569884,216.5432649,214.2689121,211.7342407,209.9503613,208.9106233,203.6747337,200.9021692,198.0543442,195.7643516,193.5470404,191.4443973,188.8513579,184.6935289,181.1140894,174.0708504,168.0115073,164.5376534,160.8303512
Canada,19.7154571,19.08964409,18.60537878,18.37962375,18.06047427,17.76679205,17.14398,16.61533754,16.08830859,15.30589693,14.52951832,13.94710916,13.71914883,13.11897223,12.56121212,11.97040888,11.263296,10.5004037,9.617676131,8.793794341,8.088460324,7.63568446,7.216459415,6.859461375,6.608195107,6.402676221,6.338655964,6.166747525,6.33833175,6.152877129
"Central African Republic",353.3725119,350.8663956,344.201609,343.5427976,342.4107209,341.3967474,343.8542683,341.8084181,340.7025798,339.8065277,335.8227023,333.2404042,331.6723453,329.422625,327.361781,325.1478923,324.7995561,322.3880685,318.7704772,316.5852393,316.5116702,314.4519359,311.1689172,310.815436,306.7849297,302.9518343,298.8752266,296.0635247,291.8559859,287.261837
Chad,279.3887147,275.953238,275.7483577,276.8448547,276.7034484,277.2292916,281.4815391,283.2196195,283.5329896,283.0709949,282.7719685,282.269312,283.2303741,282.74316,279.0398662,273.1466333,270.5130616,268.1778392,266.1045002,263.204854,260.3298019,257.1518256,253.4275827,248.9754196,243.2673064,240.0326929,235.3190923,231.7775281,228.9143441,224.6931091
Chile,63.62803984,58.84431846,55.27451813,53.25211504,50.91559397,49.83145573,48.5358052,45.9360264,44.8095197,43.68739583,40.84458287,39.88181422,37.80544377,36.87002924,35.67820496,34.01861321,32.72771694,32.05101402,30.51553758,30.590697,30.59650724,29.95223669,29.68783717,29.6502609,29.2645033,28.86142346,27.07205625,26.24100727,26.16618382,26.47118709
China,280.8012816,274.4735182,268.9171813,262.7388455,254.9094847,246.5289366,239.1668148,230.3212755,221.403147,216.7365543,213.2611127,207.5462186,202.0796975,196.5545644,193.2052822,185.8078202,173.6900371,164.9185568,160.4020401,156.3996199,153.3744353,148.0457606,140.6953608,134.6391274,129.233064,124.3486778,119.8117502,114.1049161,109.0000594,105.9224334
Colombia,84.66519239,85.06561327,82.88875025,79.70944964,77.06686473,74.20949738,72.70219729,67.0828613,63.39999942,62.32694941,59.91259153,57.8235214,59.78634709,54.25888807,51.25048478,47.68930146,47.02393798,44.63921709,43.60291085,43.36203814,41.69176735,38.75927388,37.15851141,35.21176093,33.31158226,32.3846527,31.17089483,29.98565857,29.73414442,29.33050442
Comoros,238.8026467,234.2849768,235.4563596,231.7049352,231.0933915,228.351093,224.9981647,220.3294061,211.7285782,204.6522606,201.6871476,194.8552048,188.2167546,180.0402348,171.9366178,169.5817911,163.1881414,165.0563502,163.8538269,157.7327092,153.3569579,152.6304834,150.6729816,148.1104824,150.2805567,147.3853972,143.5622659,140.1054856,135.95078,132.9712347
"Congo (Brazzaville)",267.9338471,260.8196393,254.9698178,252.2309966,254.0552556,253.5159543,253.5343207,251.181309,242.7454982,236.7000323,227.6266477,217.0316328,208.4758905,205.5568103,201.6565988,197.1367282,192.8912378,188.4733876,184.3984857,178.9451079,174.2230443,169.8833571,167.1042366,164.0311331,160.9693612,156.730745,151.1810105,146.7537538,144.5068649,142.3922396
"Cook Islands",40.54825076,38.22276788,36.19025387,34.28990616,32.24474067,30.43797011,29.06543597,28.16022131,27.32690474,26.39144915,25.18706115,23.87046651,22.90588973,21.91064776,20.99911453,20.11169325,19.20127071,18.2677148,17.39191704,16.71977499,16.5136717,16.46652734,16.36048372,16.36092334,16.27562685,16.34360676,16.66760699,16.82416334,16.77045892,16.24189989
"Costa Rica",47.76757142,45.57649309,43.56761192,41.05303139,40.9993563,40.89406687,38.09074112,37.20260959,36.33919762,36.10436801,33.88602936,33.47981338,30.83457557,30.2813815,29.18299935,26.04000492,26.14201032,22.7596126,22.53735883,21.45379313,23.74102063,22.41776497,22.19538414,22.01712847,21.78096416,22.02048812,22.22254352,21.28079659,21.30107924,21.00827396
Croatia,94.59788421,90.98205655,88.57129866,86.86258493,84.43820293,83.07603438,82.50941292,81.98829673,78.71828048,75.66194839,70.95240794,68.41804672,67.89874973,67.91536407,64.19005567,63.39354391,60.45662185,59.62605276,57.92486833,53.91752158,51.44936037,49.23035281,47.40220903,44.45107052,43.48529369,43.73966771,38.99339961,37.4525512,37.03952971,36.93772956
Cuba,54.15522116,52.38631463,52.4461809,52.48535973,51.6307391,50.4817049,49.72722401,48.85768823,48.79257853,48.43517393,46.59194418,45.6503754,41.7535773,41.17493268,40.45136939,40.05435375,36.95494221,35.95831922,35.48203944,34.84714824,34.59597919,32.57638852,33.57867701,34.39140072,35.16137342,36.34843537,34.69278439,34.08249049,33.31063437,31.56224699
Cyprus,62.60407974,66.05104829,68.77773147,69.45058108,67.44498389,65.28908274,62.2367332,59.9533557,58.191024,56.14188879,53.16924241,50.51862578,48.52904005,46.49562582,45.19523943,44.13858738,43.65227337,42.61776987,41.15667342,39.37972021,38.33809871,36.53583696,35.04707689,33.5740019,32.35296043,31.14169493,28.08623733,25.82017437,25.62300791,26.07833159
"Czech Republic",101.2328563,95.63293717,91.82160339,86.93727584,83.81419729,81.91171032,75.96290699,72.74750401,66.77663008,63.16392661,60.66068909,58.84006467,56.84798108,56.90797179,53.47242339,51.57606063,48.52031032,47.02423582,45.93971647,44.37185262,42.84392292,41.446955,39.48161323,37.44419668,34.82156931,33.66009793,31.85077673,30.79755019,30.96789827,30.4007862
"North Korea",268.9960403,267.5236352,266.5449766,266.1487512,265.7569866,265.8519222,266.1460518,266.5556749,266.1926105,265.2985092,262.5981948,259.3544383,256.1367147,253.3776277,250.6180652,247.4931603,244.5760625,241.2794776,238.416801,234.3289914,230.1654426,225.8104527,220.9047069,216.3835051,211.196514,206.5852878,200.2010965,194.5393946,190.6337287,187.0648425
"Congo (Kinshasa)",275.2165395,273.9660198,271.6682075,268.4865393,267.6592293,267.8868232,270.9740497,265.2785257,264.4931529,262.8911341,262.5074663,261.4559807,258.2291196,259.7417853,256.8173281,253.2436251,251.0070824,247.4605516,245.3421741,241.3427116,237.2822624,233.3137287,228.4173552,221.2769015,213.8459776,206.4496531,199.4598269,194.1530179,191.9483873,188.7811814
Denmark,45.44386097,43.49390312,42.18095692,41.25779588,39.79305447,38.64065948,36.77703767,34.77487536,32.95934275,32.09447599,30.06711501,29.05619165,28.16048082,26.61503048,24.82548398,23.44196759,22.87546334,22.62615146,21.85239728,21.54168564,20.78623697,19.29595265,17.5803754,15.73616316,14.00857121,13.0494775,12.8744617,12.77143419,12.68193926,12.01500469
Djibouti,172.3778296,173.2383293,171.5418991,169.2566009,165.1357493,164.8158936,161.3606669,157.1978614,155.2600104,151.6821191,147.1666625,141.548103,135.6272124,129.2904348,127.5382001,125.0389503,123.784299,123.0483325,121.9726978,120.4130934,120.4387898,119.8288591,119.3041111,118.7998173,116.6284601,116.1467713,113.8541717,112.1918453,111.1924294,109.7846058
Dominica,82.30649596,78.99681226,73.41844382,69.76208717,67.04180636,64.37467662,62.00752577,59.17368868,56.67158094,55.81594729,53.85720895,51.66193607,50.03321195,48.43810494,46.066561,44.45377234,43.98310782,43.57622616,42.82827035,42.38079815,42.27654185,42.62520584,43.3219752,43.84784674,44.1917792,44.22487054,42.64316877,41.33353837,41.52338106,41.9884167
"Dominican Republic",78.58811583,72.42674467,66.8626689,63.72435711,59.57457921,57.42312405,57.03456423,56.96417893,56.09667845,55.08464768,52.86743326,51.43371024,50.31238228,51.5560199,53.57333886,54.05415853,53.60851798,52.52592875,51.21690717,50.53560706,50.24286859,50.57123218,53.04530255,56.14241669,57.89084686,59.36921308,58.08850813,55.32207693,53.54161048,52.10838852
Ecuador,64.42933713,63.78148715,58.96837448,54.10920057,50.37359153,47.15810302,46.51041771,42.67066122,42.05787292,41.02513141,39.71220729,37.57820124,40.23807528,40.79084331,40.55639189,41.69129137,42.11799886,42.1321529,41.91884302,40.95242005,40.78353686,39.525707,39.65697451,39.05316736,38.17618376,36.94869414,35.67509071,34.5413935,34.58331062,34.39344522
Egypt,200.5350692,197.7449658,192.939814,194.8646873,195.2977473,189.4610679,185.1401173,183.978634,181.63545,177.9514406,168.1568699,173.6938789,178.4926155,185.7314352,184.1066244,179.0470321,176.8596431,174.8004697,177.1748835,179.5537073,179.0089914,175.7630495,177.2884899,169.8784956,169.0756647,174.8340948,170.8004568,163.2133875,161.1451619,159.6758685
"El Salvador",101.2370011,97.55288995,97.28589455,96.31319233,94.65298658,88.6774135,84.56391687,82.68730686,83.81455638,75.88100158,72.23270803,68.87125854,63.44492368,62.7338666,62.23232309,60.69624471,59.63303264,57.5740765,54.86663368,56.33226182,51.98875269,52.17789175,48.37574768,49.55316848,51.63169921,49.94868878,46.74722545,43.9548893,42.36889445,41.51552732
"Equatorial Guinea",306.6824438,299.9938156,290.9895604,284.1932069,277.0872115,271.0662451,263.6547476,243.3950591,228.1738903,214.5647019,201.0394877,184.2321042,168.800095,158.8955247,150.7317747,143.3534621,137.0353509,129.3897687,122.9417725,117.910238,114.8594102,114.7190384,112.8040615,109.8367223,107.10755,106.9522649,103.5877236,100.3264121,100.7522589,100.4817047
Eritrea,277.5533242,273.1583255,264.7519375,259.3832356,258.3956618,261.1642095,255.6702614,250.8938464,245.1028004,242.0025867,238.111033,232.7892358,231.9684929,229.9244735,229.7655904,228.1107265,226.2875018,224.4732863,223.0845992,220.5687969,218.528625,215.5274723,212.8480352,210.2504255,207.0969199,203.8302794,200.4446048,196.6789134,193.2832984,189.7126872
Estonia,59.0968937,58.79375708,55.86796046,57.42136194,58.75997129,53.36450521,45.3219875,42.55913696,42.07053982,37.97256852,36.02272189,35.66700593,33.28399669,31.24605515,29.22951966,27.37012821,25.9410481,24.81361752,21.9803837,20.01230984,17.67077864,16.58901662,14.71703769,12.35223265,10.76854408,9.032519065,7.855807584,7.091725557,7.151359276,7.289121118
Swaziland,212.7721524,208.7613613,202.3202996,195.4540809,192.7097581,193.8806327,195.578751,193.3882871,196.6729367,200.575832,209.7015629,215.8323006,220.9987649,222.7962887,224.7186224,225.0663454,220.7893671,216.7255673,212.8699455,208.2081153,200.3283734,191.7678822,185.8896096,179.7796959,171.6580218,164.9363347,159.0161208,154.2366695,150.717859,147.7767383
Ethiopia,338.6612311,333.3729613,330.91862,324.5279181,317.384225,310.9716283,302.163304,295.3398753,290.02399,283.7740822,273.7370724,263.1652612,254.8327398,246.8650096,239.0081624,232.0763103,223.1760253,214.0268452,204.8415752,195.9947121,187.8399199,182.0837624,176.3816516,170.7730491,166.7177792,162.3135921,158.1734063,155.0583032,152.4940382,149.5893284
Fiji,163.9102668,160.9250386,157.5229803,155.9176749,154.780348,155.064474,156.2797368,155.6550596,150.240983,155.7813954,157.5713858,150.3359536,144.1745084,143.0078685,133.5764497,131.0122753,129.4741245,129.0760968,127.5646161,121.8328932,119.3844407,116.7424213,112.9857647,109.2496211,106.2891839,103.6496965,101.3727577,99.14525394,96.5877168,93.48947715
Finland,19.6414316,18.49672021,17.69462361,16.81866702,15.38582907,14.77750396,13.97014491,13.26780293,12.48368939,11.74444854,11.05873041,10.3263259,9.815847589,9.255571387,8.660978709,8.223082331,7.793065734,7.611161549,7.34446498,7.21238477,7.008445218,6.471969896,5.753904043,4.876136694,4.044939641,3.378870897,2.910878753,2.660528776,2.820215116,3.138402234
France,28.4009608,27.14524312,25.85105369,25.06214074,24.11074312,23.74516697,23.25584831,22.37712604,22.01554814,21.24329144,20.32447035,19.58453695,19.18229414,18.46438407,17.10320107,16.49421689,15.92872041,15.55617473,15.35589413,15.22822307,14.86963132,14.28068984,13.52142071,12.49769776,11.4138362,10.83640659,9.82234302,9.39166391,9.361286085,9.344780683
Gabon,184.07516,176.4772918,169.9871706,164.0484058,160.8911787,159.0502795,156.1629609,150.9494708,147.0027915,143.6979157,141.9830924,139.0472599,133.5784719,130.9726074,127.9490104,123.7335962,121.6442691,118.4039826,116.7317541,113.4181878,109.8549888,108.5433214,106.1521638,103.9100667,102.6421236,102.125172,97.48881191,93.29958179,92.98259235,92.98805947
Gambia,237.2143969,234.6595728,234.5416272,226.7693496,222.6923611,229.9926069,218.0527741,215.9047696,218.1064937,223.1404311,213.3645153,207.54174,208.9057863,209.4639907,219.0362058,219.7563869,215.7484595,213.0782025,206.4970421,205.5648846,201.5536856,190.8326106,190.0286106,190.6837502,196.1227028,191.6679216,194.1818013,198.2353132,195.2276683,193.0952457
Georgia,160.638366,161.0498099,161.8868373,156.0617034,155.3136888,140.1207477,130.4058774,131.3300049,133.7695365,135.515049,136.4371823,133.4199744,135.8064847,134.294664,131.2540743,125.7244495,119.4790391,111.1541109,107.6603547,107.6210296,104.6466313,99.46660535,92.01886742,85.97611163,82.31656803,80.50839333,81.66148756,80.37944103,79.27909581,78.13751098
Germany,49.84731737,47.83052335,45.47809703,44.09246867,41.98607278,39.96162242,37.90084854,35.4867512,33.20918394,30.93340417,28.80613375,27.11625432,26.40303271,25.38217646,23.60854895,22.47870738,21.94586119,21.92167006,21.91820844,21.87495803,21.41875894,20.57114508,19.41208752,18.22925057,16.66454224,15.99453541,15.03692467,14.25002767,14.13541202,14.03233103
Ghana,215.7750348,210.9131955,207.1553523,202.2894368,198.3442193,195.2277025,194.7639666,196.4215104,195.1176645,195.085326,195.4154148,195.7022174,196.2750909,194.4825544,193.3736454,192.7844413,192.8035486,190.4566271,186.5651707,183.1803408,180.6777436,178.6603989,175.294789,172.3339215,169.1991667,168.1949096,163.9326249,159.4752812,154.4588653,150.9376556
Greece,49.99373662,49.13049803,48.73842097,47.48782921,46.96029779,46.60965491,46.07889551,45.82341511,46.23764739,46.4217072,45.69668433,44.65242199,43.6422898,42.20723993,40.42833596,38.62427537,37.71889259,37.96721439,36.42646155,35.49818744,34.09444038,33.28489145,32.04795112,29.50435745,27.17929972,25.74908204,23.85672536,22.84740245,23.05286413,23.1274644
Greenland,32.34028662,31.77114508,31.34017426,33.4749626,33.72024081,33.57116407,32.40670555,31.08367167,28.94995876,27.13959787,25.44590178,24.4231061,24.04403968,22.6051856,19.82994626,18.87253739,17.52285375,16.55024008,15.59947714,15.1424569,14.64746981,14.1963591,13.94355521,13.76449108,13.40171272,12.62428121,12.61803652,12.54693141,12.77631899,12.12915594
Grenada,110.8223587,103.7308236,99.61485176,97.01747077,91.36821911,85.55626382,79.40489628,74.97134986,71.62611929,70.73692742,68.79369881,66.66965946,64.18266792,61.6156912,59.56857608,57.6854012,56.74145718,56.25904622,56.41540295,56.61370975,56.5847027,56.06905415,53.40685458,54.3925019,55.21052771,55.04024987,55.7444306,53.63156665,53.3331626,53.42173859
Guam,31.82483456,31.73237014,30.94785418,29.62315807,27.79180923,25.40184626,23.52581029,22.19680404,21.05114381,20.10311106,19.58843782,19.30016525,18.97812627,18.30057261,17.19294491,15.90865461,15.63404412,15.29987375,15.21466938,15.31257966,15.20642754,15.8363285,18.21403378,21.27889669,23.82950236,24.89642357,21.15846317,17.50799681,17.72808083,19.16109753
