Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Afghanistan,23.13762093,22.52124977,21.70140076,20.51185036,21.9675808,25.6208,29.27404022,28.9536,28.6332,28.3127,27.9923,27.6719,27.3514,27.031,26.7105,26.3901,26.0697,25.7492,25.4288,25.1084,24.78792953,25.4202,26.0524,26.68461037,28.36573982,28.6116,28.8575,29.1034,29.3493,29.5952,29.8411,30.087,30.3329,30.5788,30.8247,31.0706,31.3165,31.56236076,32.3322,33.102,33.8718,34.6416,35.4114,36.1812,36.9511,37.7208786,
Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.77330971,15.327,15.8807,16.43433952,16.96302032,17.3135,17.66389084,17.4899,17.316,17.1421,16.9681,16.79416084,14.73209953,14.77746964,15.24413967,14.89293003,14.7571497,14.29574966,13.50588989,
Algeria,,21.09646034,22.2717,23.447,24.6223,25.7975502,25.76695061,27.08378983,26.72385025,25.88182068,25.04319954,24.99682045,24.17176056,23.8061,23.44037056,23.20191002,22.17753029,20.91735077,19.81810951,18.66765022,17.91279984,17.1273098,17.0139904,16.9836998,16.76370049,16.84403038,16.92098045,17.23117065,,,,,,,,,,,,,,,,,,,
Andorra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.657700062,7.259089947,7.065219879,7.753109932,7.7598,7.7665,7.7732,7.7799,7.7866,7.7933,7.7999,7.806630135,8.655309677,8.079039574,
Angola,,15.16230011,16.86230087,16.73830032,16.7995,16.8608,16.922,16.9833,17.0445,17.1058,17.167,17.2283,17.2895,17.3508,17.412,17.4732,17.5345,17.5957,17.657,17.7182,17.7795,17.8407,17.902,17.9632,18.0244,18.0857,18.1469,18.2082,18.26943016,18.26959038,18.83403969,18.96117973,19.8067,20.6523,21.4978,22.3434,23.1889,24.0345,24.88,25.7256,26.5711,27.41665077,,,,,
"Antigua and Barbuda",,,30.84255028,26.0102,21.17790985,26.57024956,21.81150055,19.34915924,15.42162037,15.3293,15.237,15.1447,15.0524,14.9601,14.8678,14.7755,14.6832,14.5909,14.4985,14.4062,14.3139,14.2216,14.1293,14.037,13.9447,13.8524,13.7601,13.6678,13.5755,13.4832,13.3908596,13.3053,13.2198,13.1342,13.0487,12.9631,12.8776,12.792,12.7065,12.62094021,12.15561962,11.96741962,11.59473991,11.7892,11.98367977,11.48073959,
Argentina,7.276549816,7.369919777,7.518690109,7.581439972,7.703430176,7.679880142,7.560550213,7.415100098,7.472640038,7.257840157,7.3375,7.4171,7.4968,7.57641983,7.644639969,7.823140144,7.761250019,7.15970993,7.096139908,7.5242,7.9523,8.3804,8.8085,9.2365,9.664609909,10.3531,11.0416,11.73,12.41851044,12.3595,12.30047989,17.48205948,17.04146957,16.14990997,15.42813015,15.12090015,14.19153976,13.63714027,12.2353096,,,,,,,,
Armenia,,,,,,,,,,,,,,,,,,,,,,8.504090309,9.1696,9.8351,10.50057983,10.1276,9.754699707,,,,,,,,,,,,,,,,,,,,
Aruba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.59241009,15.25432014,15.05385971,15.04899979,14.90021992,14.55741024,14.17529964,14.36100006,14.46224976,13.09910011,13.45207977,13.80074978,13.97348022,15.09368992,,,,
Austria,,19.57274055,18.9842,18.3957,17.8072,17.2186,16.6301,16.0416,15.4531,14.8645,14.276,13.6875,12.89659023,12.52443981,11.80202007,11.74934959,11.44631958,10.88132954,10.5363903,10.1493597,9.963319778,9.781399727,9.688670158,9.486000061,9.40802002,9.402879715,9.872429848,9.942669868,10.1542902,10.30091,10.3464,10.3919,10.43735027,10.52507973,10.70672035,10.98322964,10.94344044,10.84634972,10.57966042,10.28248978,9.972499847,9.678720474,9.538470268,9.673330307,9.610710144,9.576629639,
