Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,6235.231997,6105.962541,5565.708093,5142.980749,5025.851239,4919.828497,4823.968267,4761.013366,4724.404377,4754.874676,4770.135558,4770.550832,4695.644719,4634.064247,4642.236908,4606.01164,4634.239618,4683.863509,4699.349685,4732.238316,4745.069071,4748.201689,4773.469244,4794.600675,4823.37667,4871.21394,4908.012806,4931.896805
Albania,2462.443813,2505.608473,2556.785184,2616.943768,2685.067573,2759.292728,2853.406179,2965.34019,2967.881458,3106.946238,3377.667854,3501.177489,3628.063446,3751.143246,3873.922129,3994.745376,4114.993488,4236.308655,4360.021146,4486.395341,4617.23668,4758.367874,4910.39664,5067.901989,5248.959167,5428.634936,5597.820094,5786.575727
Algeria,3484.811263,3541.713202,3600.117962,3659.299044,3719.103137,3777.414906,3839.030117,3905.391804,3978.453377,4059.422098,4146.51388,4254.566563,4389.772423,4545.929803,4716.207131,4891.436617,5082.3368,5295.104757,5520.358423,5746.103097,5959.309307,6165.253928,6370.81587,6575.450099,6778.595813,6979.513223,7181.404243,7382.018364
"American Samoa",9808.68457,9963.241454,10165.1105,10411.73923,10698.26318,11006.72964,11424.79254,11959.6297,12547.33899,13120.48098,13599.44697,14039.77765,14485.88774,14911.61813,15288.82679,15583.53391,15831.59921,16068.01199,16298.9212,16527.11173,16755.91386,16996.4409,17240.16605,17484.56153,17725.4355,17957.27366,18178.35501,18384.75244
Andorra,4816.05201,4834.041053,4940.720683,5091.541319,5274.579991,5450.277683,5596.377099,5753.015668,5918.979408,6093.577119,6305.465163,6481.447709,6636.832098,6614.311966,6570.304951,6602.940541,6701.056763,6868.234155,7061.29638,7305.545821,7491.145114,7458.800029,7547.99006,7755.953014,7947.964506,8146.069721,8369.96984,8596.286904
Angola,4114.530878,4134.733936,4153.840857,4170.287376,4182.763814,4196.189667,4210.703942,4227.99299,4244.994874,4258.975985,4273.348791,4283.859609,4293.607319,4303.906564,4315.541187,4335.714179,4376.844441,4443.0159,4520.721081,4596.777787,4662.392102,4718.113994,4775.633576,4835.023285,4897.070907,4964.931079,5035.6197,5107.231385
"Antigua and Barbuda",6863.173153,6956.661696,7036.713205,7100.836546,7148.734588,7180.44219,7198.318292,7211.993324,7229.796499,7260.453089,7311.497604,7384.609331,7476.017012,7581.714889,7698.436525,7822.669006,7951.589818,8086.10451,8224.694755,8366.576879,8511.403315,8658.340022,8807.769049,8959.095317,9111.882427,9266.149896,9421.57064,9577.549409
Argentina,5264.904695,5316.118398,5370.233028,5428.016167,5488.867454,5549.751499,5617.194445,5695.18309,5777.548402,5858.952713,5935.874903,6015.353074,6099.627483,6181.409082,6257.935967,6323.952531,6383.869182,6444.872718,6506.998582,6571.906977,6636.730544,6705.020104,6780.983395,6864.808167,6956.335567,7053.608275,7155.747885,7262.909913
Armenia,6410.035959,6574.185017,6745.099815,6909.880527,7082.454695,7282.798128,7519.36981,7806.795526,8108.010483,8415.110083,8721.114355,9025.530766,9334.643114,9612.212372,9864.554349,10085.24451,10279.41506,10465.80836,10627.43055,10775.43066,10906.00097,11013.47819,11093.11236,11144.54879,11178.11596,11197.89677,11198.98172,11168.93278
Australia,4630.093557,4568.676689,4515.94417,4474.256237,4450.264686,4447.76572,4467.226952,4494.256908,4525.642136,4563.797582,4605.871369,4668.524762,4753.410776,4843.716087,4930.200888,4997.433677,5075.453556,5182.889124,5292.402373,5388.341498,5447.992233,5484.858467,5525.578807,5564.817047,5605.347985,5644.490739,5684.448017,5723.799524
Austria,5315.219568,5481.625155,5647.875278,5806.093456,5970.470619,6146.276899,6309.074105,6487.216525,6658.85012,6832.180115,7001.732584,7138.072639,7280.476508,7412.199047,7555.941686,7718.182201,7912.396986,8170.501449,8432.996221,8669.038464,8834.227465,8929.709474,9018.510042,9079.313096,9111.819011,9108.250781,9053.95269,8973.660696
Azerbaijan,5200.898036,5256.136625,5300.703783,5350.222366,5401.699723,5453.866599,5558.811627,5714.363515,5896.162338,6079.09566,6225.690951,6375.424488,6529.266544,6685.853726,6837.552777,6970.116149,7107.625253,7245.304321,7381.459491,7521.335988,7651.67626,7789.387181,7914.271189,8035.521973,8165.02258,8293.292444,8432.74541,8561.752625
Bahamas,5383.90672,5513.892215,5632.144626,5736.639941,5835.597617,5922.981722,5998.695769,6076.096054,6156.955687,6245.392881,6337.251972,6438.525289,6555.034741,6676.23789,6794.361819,6896.478921,6979.445058,7056.179291,7133.113642,7218.32728,7319.333109,7437.046127,7566.621814,7705.467955,7852.547357,8004.954383,8164.270221,8333.67008
Bahrain,4783.976604,4951.0233,5123.181887,5301.945107,5486.60167,5674.603863,5850.833419,6034.434897,6224.707785,6418.405643,6610.00874,6783.39384,6954.629598,7090.003207,7173.102736,7296.251587,7489.258296,7707.737544,7910.249045,8106.818974,8362.563565,8710.505834,9044.541848,9334.384535,9645.22349,10000.14119,10445.60531,10804.95164
Bangladesh,2392.529784,2471.631852,2554.768633,2641.118493,2729.535836,2816.86084,2903.850289,2993.886777,3088.988902,3191.505824,3302.11606,3432.921935,3584.635991,3740.057222,3880.943219,3986.143107,4039.982937,4054.207059,4050.440907,4052.694613,4085.123739,4145.116063,4212.417429,4287.277949,4369.388673,4459.085637,4558.644945,4669.054179
Barbados,8174.738749,8383.375575,8587.877388,8785.381223,8969.109536,9130.242902,9280.286991,9428.084482,9568.421519,9699.335316,9814.855873,9930.097242,10057.5242,10192.36898,10328.96401,10454.29205,10564.37733,10668.05344,10773.221,10890.85104,11027.35569,11176.48828,11330.68109,11492.53091,11662.64154,11838.74521,12019.96983,12205.082
