Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Ivory Coast",9.932555156,1.22699449,14.49035586,17.61308783,-3.109654273,11.57735969,4.598151785,12.54824864,9.539218771,10.37503184,9.456637661,4.236625012,5.939197536,4.327380857,8.252886369,12.91639744,7.314459155,10.90945365,2.394407464,-10.95769727,3.500498907,0.200822352,-3.900240442,-2.701261434,4.501223175,3.259348767,-0.348972909,1.136483964,2.948004945,-1.095908411,0.040925169,-0.244560612,-0.1924851,0.811206685,7.125744724,7.729327422,3.743553144,4.930679628,1.617527443,-2.068400057,0.121371915,-1.667642138,-1.359535943,1.23177284,1.721247367,1.515842364,1.765036784,2.542841476,3.251453719,2.017638592,-4.387254788,10.7065041,8.889421302,8.79407739,9.163380703,8.755110465
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.873698253,6.645474107,1.861880909,-0.935499992,3.767496172,3.434404365,5.246474529,5.557907035,4.082810688,4.163840897,4.785120878,5.15000498,2.0533655,-7.383783,-1.701249763,-0.281262662,-2.187429172,-1.063921096,-0.491757527,1.641442067,2.929287803
Cuba,,,,,,,,,,,8.583859012,4.826685845,3.434488533,0.984491816,9.476426069,5.427960463,8.709502857,6.595998567,1.088183302,-4.849442952,19.68833433,8.918234965,5.411470724,7.929716515,1.596674599,0.095303386,-2.402172538,3.705539907,0.680083233,-2.948564945,-10.69269725,-11.5806029,-14.87818062,0.716930038,2.457201143,7.838749977,2.78342506,0.15914605,6.188755307,5.914760019,3.185029904,1.424821261,3.792740223,5.77053807,11.20165656,12.06586298,7.262136966,4.116828042,1.451305431,2.390352297,2.802300836,3.014900289,2.747602563,1.047576632,4.438333589,
Cyprus,,,,,,,,,,,,,,,,20.26629219,16.36200095,7.777403359,9.905569384,5.753244701,2.516998441,6.021708985,5.582181702,8.757894384,4.882540772,3.70395029,7.065250812,8.646777846,7.947425531,7.403999506,0.739501448,9.399998832,0.700000292,5.899998774,8.468188508,1.333013436,2.56560816,5.23555375,4.828548364,5.724401738,3.60066503,3.399104373,2.475869511,4.570303485,3.724317726,4.51018332,4.820710541,3.863966058,-1.772450751,1.317777804,0.321196,-3.157777674,-5.95274791,-1.531451634,1.679273729,2.834512241
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.61494236,-0.506542349,0.061904248,2.909309465,6.221406001,4.282799044,-0.674271248,-0.316032669,1.438050224,4.294136059,3.051521283,1.64694964,3.601842545,4.947456257,6.4422623,6.87654427,5.529266339,2.710955571,-4.841785296,2.295089687,2.004704006,-0.799844281,-0.483671041,2.715116132,4.535628699,2.426033011
Denmark,6.378832476,5.666822173,0.637021234,9.269938215,4.555254814,2.740910109,3.421605092,3.974947702,6.322485008,2.735218118,3.005032996,3.929343825,4.092925236,-1.122411664,-1.456541734,5.924574567,1.87028859,2.22630861,3.869056424,-0.482992254,-0.666133022,3.684650826,2.596061212,4.166151262,4.003685575,4.904252686,0.254226112,-0.013630002,0.645214979,1.475244726,1.393656029,1.957011566,0.010659428,5.332448645,3.027634073,2.900068335,3.260879794,2.218161888,2.948007099,3.746900212,0.8231493,0.466344928,0.390073865,2.668193459,2.336664491,3.912980152,0.909252996,-0.512025222,-4.906525558,1.870992639,1.336774667,0.226468476,0.933349282,1.67593432,1.606086132,1.287563494
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.27761666,-0.017966978,-6.620881242,-0.937342557,-3.488261164,-4.115498865,-0.745872137,0.099378566,2.179006178,0.416213954,2.047764413,2.61856229,3.199959365,3.8264761,3.169601169,4.799864683,5.100061387,5.799962619,5.032627058,3.486917489,4.467514526,4.842379573,4.999907255,6.000194324,6.500508308,
Dominica,,,,,,,,,,,,,,,,,,11.77249771,-18.44415398,14.26068471,12.08436862,4.134422099,2.691695741,5.426393654,1.284560626,7.077737298,7.518692187,8.55901728,-0.243166103,5.254898279,0.607930897,2.047356934,1.680944019,1.431325265,1.974719115,2.641783027,1.490817886,4.978087155,0.683294802,0.375310954,0.473103034,-1.753160254,7.687213049,3.250144236,-0.088242377,2.9296875,6.321005693,7.120741901,-1.169757154,0.672542759,-0.231011331,-1.069790405,0.770640683,4.186963091,-1.762145005,0.889932813
"Dominican Republic",-2.31324875,17.04724093,6.50290263,6.764865116,-12.48183392,13.46334483,3.327542288,0.238860485,10.89144583,18.22668288,10.87146607,10.39416408,12.89576373,6.001902902,5.193253357,6.728122643,4.981783949,2.140684677,4.531399217,7.968738509,4.279867479,1.69870863,4.627946349,1.252895975,-2.122534978,3.5219932,10.11736736,2.155963331,4.400538815,-5.454312395,0.944138889,10.51318199,7.222621361,2.303256396,5.493629299,7.131367357,8.004274432,7.010597728,6.715354091,5.656604877,1.809229488,5.788207316,-0.25335881,1.31195822,9.262750074,10.67115484,8.710414118,3.209504262,0.946155168,8.317067728,3.101917311,2.793910372,4.742064192,7.608964836,7.040936189,6.645300183
Ecuador,1.543078652,4.558883964,3.875658364,7.811889623,4.717973158,-0.339525639,4.621073941,1.909438399,4.66923798,6.87192933,6.292606196,5.017640704,13.95068213,11.20850963,10.972154,7.397187619,1.604842112,5.706824945,3.734048401,3.708682969,5.61286412,0.614845354,-0.336868771,2.625273268,3.935001412,3.464782516,-0.259098708,5.89046729,1.005777946,3.679914053,4.291342398,2.114310675,1.973218079,4.258250468,2.252548774,1.731747514,4.327864764,3.266529404,-4.739385791,1.091801564,4.0156299,4.096776659,2.722877337,8.211020917,5.291308267,4.403526434,2.190063972,6.3571306,0.566491592,3.525298669,7.868140919,5.641962067,4.946511267,3.992708509,0.157743724,-1.467498894
Egypt,4.400385641,6.856623583,9.055552051,8.142273743,5.140856012,1.056680336,0.625947574,2.721413837,6.812508323,5.59851504,3.44094115,2.028897525,0.705235439,2.485503635,8.939147158,14.62727947,12.83693812,5.779721531,6.038847062,10.01132904,3.756100102,9.907171134,7.401135723,6.09151789,6.602035693,2.646585805,2.519411233,5.300733589,4.972375122,5.70174926,1.078837266,4.431994172,2.900786557,3.973172322,4.642466699,4.98873054,5.491123819,4.036373365,6.105463321,5.367997672,3.53525197,2.370460092,3.19228475,4.0899404,4.478960164,6.853907786,7.090271001,7.157616776,4.673844855,5.14510637,1.779594033,2.215608782,2.185466054,2.91591188,4.372019078,4.297682516
"El Salvador",,,,,,7.16113774,5.436848851,3.236692384,3.485418819,2.977295091,3.858257515,6.117533686,4.861673506,5.336001101,2.923531888,5.049260177,6.78006173,5.322765837,-4.180265437,-11.77131766,-10.45093667,-6.305793521,1.535013739,1.336955744,0.616595467,0.189394984,2.513588521,1.877456711,0.962191826,4.831560385,3.576412756,7.543337489,7.369523346,6.050367481,6.396570978,1.705589084,4.2463425,3.748726161,3.449098435,2.152652497,1.708936396,2.340822748,2.30003827,1.850535583,3.562814501,3.911948645,3.839765177,1.27389861,-3.13305645,1.365346664,2.216720545,1.881061224,1.846648018,1.42547573,2.29877052,2.366458682
"Equatorial Guinea",,,,,,,,,,,,,,,,,,,,,5.769420613,2.201675816,5.004387232,1.011381738,12.90517879,-2.330556334,4.436737381,2.655262178,-1.229178048,-1.758564117,-1.022238888,34.74532003,11.03321304,16.66883554,17.48626373,66.57999722,149.9729635,23.77448233,25.66401544,18.21377996,63.37987543,19.46283404,13.95525032,37.99872686,16.74870061,7.704917607,15.28211392,17.79910913,1.343356288,-8.924175889,6.52392363,8.312871844,-4.133192499,-0.694533428,-9.128754075,-9.68501426
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45476252,21.22141136,2.858379037,9.258838371,7.908684909,1.772582792,0.013480241,-3.141985774,8.75543519,3.005429218,-2.655515842,1.451735534,2.57444953,-0.969216929,1.42682206,-9.783030037,3.87650156,2.194190545,8.679799936,,,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.323844874,11.79861872,4.117257751,-0.856448276,10.56807495,6.328710504,6.076394702,7.416163365,6.294746225,9.373711454,10.27188409,7.748192368,-5.41945589,-14.72440391,2.259075894,7.597300209,4.307258988,1.41521431,2.822906967,1.444215805,1.570293513
Ethiopia,,,,,,,,,,,,,,,,,,,,,,0.916013858,8.235005718,-2.848021453,-11.14435298,9.661612359,13.8593304,0.503674879,-0.36104418,2.726451783,-7.137479708,-8.672480128,13.14283396,3.18996457,6.127511412,12.42617378,3.133906867,-3.458139148,5.162145824,6.073217492,8.301306322,1.514725693,-2.161359721,13.57260315,11.81876594,10.83472707,11.456167,10.78852168,8.802553202,12.55053834,11.17829624,8.647811635,10.58227004,10.25749296,10.39246302,7.56176669
Fiji,3.517582004,3.606102141,6.358771974,4.877280731,-2.70026696,5.3258,13.35182833,7.916221558,2.596410512,12.70271113,6.888986665,7.485276672,11.6128685,2.60114991,0.530211189,2.736163248,5.904011844,1.863401451,12.22481977,-1.603456934,6.329990548,-5.9784862,-3.960123009,8.393024471,-4.613474867,7.749907965,-6.615019994,0.955754872,7.438632436,5.800002719,-2.700002821,6.100001394,2.130031625,5.100000159,2.499998538,4.800000929,-2.200000762,1.300001962,8.799998029,-1.69999854,1.999999468,3.200000514,0.999998468,5.300000292,0.700000383,1.852483092,-0.850653535,1.032794215,-1.386037485,2.954672074,2.705142971,1.883476699,6.080493782,5.446469358,5.563460245,1.964902059
Finland,7.604670479,2.981945536,3.285099636,5.238686598,5.302857802,2.372823015,2.168828883,2.303289984,9.593287785,5.333907792,2.356920312,7.735485518,6.983827975,3.236533613,1.804897704,0.344382966,0.239510404,2.91970809,7.121926394,5.389047425,1.294774467,3.087354214,3.121057312,3.214128124,3.536693192,2.726138081,3.559095975,5.209858683,5.087701647,0.675783494,-5.914425874,-3.32462938,-0.734493304,3.93926095,4.207130673,3.658833063,6.251807841,5.428512567,4.444134273,5.634847452,2.580792075,1.680325089,1.993984087,3.926057175,2.779955031,4.055197444,5.184800809,0.720668487,-8.269036558,2.992337502,2.570817745,-1.42618936,-0.758036295,-0.631728091,0.268556389,1.387299924
France,5.506272437,6.672174626,5.347173767,6.518338303,4.778035177,5.214008052,4.688158821,4.25902469,6.990530534,5.727118376,5.34571156,4.541578928,6.310450659,4.291351832,-0.980162271,4.314246107,3.451368946,3.978805853,3.559112323,1.588188988,1.077744601,2.508531254,1.256296474,1.524469431,1.623244589,2.351242289,2.577322066,4.733954269,4.353231141,2.914009701,1.039105331,1.599671214,-0.612652833,2.345385593,2.085084537,1.388004028,2.337333404,3.556201252,3.407099149,3.875162259,1.954449425,1.118456892,0.81953167,2.786424111,1.607713814,2.3749469,2.361498873,0.195294766,-2.941341055,1.965657375,2.079229175,0.182693034,0.576241547,0.947586471,1.067461648,1.187650382
"French Polynesia",,,,,,9.576578233,-4.739166615,14.93080214,-2.685941013,1.626711344,12.00240864,-4.695078729,7.802561119,18.0010489,-4.902702395,8.203616323,2.078992708,9.892559299,3.925924174,0.484901265,8.504729377,9.971638464,5.40631995,5.405686083,5.406543042,8.400003124,7.100004353,2.399998744,3.000001971,2.200000128,4.899996203,0.89999758,0.100003234,0.800002278,0.499993912,0.30000031,1.900004145,6.199995771,4.000004643,4.000000343,,,,,,,,,,,,,,,,
Gabon,14.76684319,7.449211597,6.092435284,4.554453634,8.33333566,4.508004567,4.115152854,2.508800881,8.082910434,8.679342176,10.25873091,11.33697068,10.18243362,39.48709518,19.19011491,35.62533797,-12.58209117,-24.04920607,0.47440528,2.552937158,5.095329279,-3.097520398,5.608240679,7.508902308,-2.332949333,-0.803597734,-17.14604221,12.84535325,8.54530999,5.192237277,6.112503483,-3.090145652,3.946555008,3.712754841,4.973847763,3.62504902,5.738367395,3.477833587,-8.932622802,-1.882966398,2.135233422,-0.249033169,2.247330012,0.689543058,3.900705466,-3.634637434,5.658952383,-3.308430649,0.13033112,7.089887315,7.091753343,5.251076918,5.63841405,4.314877125,3.879257595,2.26199324
Gambia,,,,,,,,9.576143464,2.435522882,6.153846574,-0.065877033,0.24170478,9.250329251,5.878793617,12.39342908,7.351225734,3.439576058,6.316446315,-1.328183166,6.270079608,3.32189401,-0.764582639,10.88322777,3.535257305,-0.812264661,4.091070738,2.454332596,4.476826924,5.895721872,3.558879369,3.107039256,3.378688939,3.012101064,0.154346248,0.881848176,2.223545592,4.899999092,3.499998513,6.399999316,5.500000174,5.800000236,-3.250000307,6.869999803,7.049999934,-0.941675912,1.124099702,3.631025533,5.734641946,6.449695858,6.524632607,-4.328668868,5.862230311,4.780907872,0.877460638,4.715879134,1.625629141
Georgia,,,,,,7.535631294,6.249999544,4.456334814,4.778149725,12.05211625,2.470936125,2.836873807,6.482761546,8.80829341,7.380945301,6.097564234,6.896550161,7.429127692,7.370346072,4.576266275,5.267423656,2.001538541,4.301886844,5.426922971,4.94165542,-8.175275893,1.282042848,5.555558079,-7.195201896,-14.7882259,-21.10000057,-44.89999991,-29.30000147,-10.39999328,2.599995222,11.20000269,10.51904065,3.104903424,2.869256461,1.838341787,4.805452136,5.473838085,11.05810212,5.857329773,9.599640804,9.383276297,12.34399988,2.314047429,-3.650101341,6.24941822,7.22152322,6.350482702,3.387043755,4.62333166,2.880318509,2.744012678
Germany,,,,,,,,,,,3.132699754,4.300341294,4.777486913,0.890068704,-0.866738895,4.949258392,3.347218088,3.008492877,4.150363333,1.408828659,0.529240537,-0.394840746,1.572410149,2.822947834,2.32793522,2.287339269,1.402151574,3.707235669,3.896551724,5.255006086,5.108261508,1.923807011,-0.956165307,2.45737182,1.737640631,0.817897617,1.84920067,1.979618407,1.987134949,2.962045368,1.695471452,0.4928,-0.709906172,1.169970413,0.706713948,3.700159572,3.260535297,1.082315404,-5.618860435,4.079933305,3.660000155,0.491992829,0.489584482,1.595338098,1.7207335,1.8672582
Ghana,3.429674012,4.109158606,4.405974201,2.209327505,1.36899887,-4.258290372,3.075364052,0.368860329,6.006174964,9.723472587,5.216124557,-2.4876554,2.884584195,6.852516832,-12.43162902,-3.530182806,2.274107244,8.475935599,-2.514941418,0.471695943,-3.503066947,-6.92365041,-4.563737506,8.647569458,5.091617273,5.199160679,4.794898878,5.628168765,5.0858727,3.328817883,5.28182629,3.879419253,4.850000564,3.299999591,4.11241904,4.602461045,4.196357576,4.700390779,4.39999686,3.700000115,4,4.499999699,5.199999984,5.59999999,5.900003953,6.399912419,4.346819153,9.149799094,4.845756132,7.899740293,14.04600263,9.292511869,7.312525021,3.985865624,3.915895644,3.576648193
Greece,11.1495374,1.533518906,10.13605526,8.258340252,9.39266085,6.098846533,5.481437166,6.664109252,9.899730172,7.951269095,7.841176999,10.16015113,8.092378652,-6.438240588,6.366808717,6.851897986,2.941001647,7.246863393,3.282080212,0.677131056,-1.55372125,-1.132647498,-1.078622381,2.010580399,2.509556558,0.517660103,-2.258863527,4.28786171,3.799999997,3.45,3.099999982,0.700000012,-1.600000003,2.000000007,2.099719767,2.862128846,4.484199148,3.894904772,3.072596664,3.919770772,4.131612076,3.922871842,5.794531264,5.060992565,0.599142055,5.65243372,3.273746857,-0.335172557,-4.300733667,-5.479037108,-9.132494153,-7.300493935,-3.241425025,0.352849233,-0.219147178,0.011752059
Greenland,,,,,,,,,,,13.06085135,6.177273562,6.806008991,5.706253994,0.646240141,5.959208507,8.822315281,6.016717205,4.860597459,8.676006268,0.665279563,-4.41966084,3.457216668,-5.179615486,3.656387978,7.097322746,5.515872099,5.603610711,6.659545024,-11.71953298,-0.113464954,-5.111699131,-5.027933615,5.924369763,3.72867855,1.529636598,1.468926802,7.75798163,1.377884831,7.101596385,1.269035435,-0.971177904,-0.379625743,6.733427113,2.743728226,7.107168166,0.597979933,3.599853475,1.491481839,2.711091404,1.491674376,1.519121948,-2.962103924,-0.815753763,1.65503195,
Grenada,,,,,,,,,,,,,,,,,,5.341402126,5.60208353,-0.534784049,1.534187499,4.124261647,3.632574876,3.56846524,5.979708166,7.194273812,9.097425042,2.966791702,3.767730787,4.012611902,1.385549494,-0.851151241,-1.958817029,1.693555543,2.129476239,4.438231932,5.015500932,11.74299014,6.908414323,4.887953465,-2.023900041,3.43732353,9.463973431,-0.647450316,13.27306387,-4.017708784,6.150583245,0.949050949,-6.613908956,-0.511266454,0.764825341,-1.155295176,2.352300913,7.356770265,6.228710462,1.854777114
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.920598389,6.431014823,3.535461753,-3.828642384,0.81773187,1.728922092,0.314729333,2.091612633,0.12292563,2.025782689,1.865222623,1.260090569,0.4472098,
Guatemala,4.298518348,3.536501264,9.541043929,4.632992432,4.361769315,5.512103989,4.112175617,8.766035054,4.736909015,5.707883599,5.58375455,7.333051621,6.782834332,6.375029904,1.949990826,7.387265623,7.809220685,4.996689821,4.713456087,3.759978164,0.646858611,-3.530089009,-2.572091444,0.496697749,-0.609338954,0.143049598,3.543983305,3.89238706,3.942589519,3.10256318,3.658248747,4.838338808,3.927131992,4.033741477,4.948547507,2.957779899,4.364089932,4.993527823,3.847062161,3.608868745,2.33257416,3.866626553,2.530789948,3.152081835,3.260111043,5.379776769,6.304056515,3.281152283,0.52567459,2.869902893,4.161945918,2.970025412,3.697177338,4.174400627,4.140044358,3.066719179
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299938845,6.308116697,4.003476013,4.324062754,2.613423005,3.2709473,5.044144542,3.970099106,4.607673202,4.461575085,5.181603459,3.644121242,3.812004035,2.503060561,3.658346471,5.164609466,1.24860126,2.340117313,2.997272561,2.496728569,1.757682351,4.936932709,-0.280192286,1.936217423,3.90876145,3.944111989,2.299999238,0.399998601,0.099994528,5.199999192
"Guinea Bissau",,,,,,,,,,,-3.910967458,6.374860894,1.10989279,4.559241048,7.84558432,4.943455305,-7.170069971,13.12604338,1.994144363,-15.9526515,18.16752815,4.200082135,-3.398287429,9.109222986,4.166492897,-0.793847626,2.900000007,4.599999988,6.100000021,6.099999986,5.100000023,1.099999971,2.1,3.20000002,4.400000008,11.6,6.5,-28.09997973,1.025537409,5.426987367,2.188906815,-0.985177525,0.568510176,2.76140199,4.265425195,2.309750124,3.205047637,3.207377203,3.311677665,4.431841531,9.334144235,-1.79798851,0.820272407,2.541075109,4.796779821,5.57374806
Guyana,4.689524309,1.104925811,-12.27865726,11.36028238,10.54101876,5.233273894,4.31362183,1.024827553,6.994386657,4.255456893,3.112850845,-3.317670936,1.244719353,7.70283995,8.483021513,1.536913278,-2.63867966,-1.806188772,-1.835696261,1.733889727,1.49616592,-13.19013449,-6.792386689,-5.028737864,2.399667458,-0.900602236,0.899396595,-3.693533101,-4.944413088,-3.038084903,5.984609957,7.831446686,8.213837994,8.523309353,4.986313614,7.883466726,6.226948358,-1.708567128,2.969880978,-1.376727515,2.249999297,1.051000768,-1.00525525,3.293924791,-1.956911156,5.129609355,7.020313451,1.976647058,3.31862417,4.370869417,5.437126058,4.816458917,5.22162589,3.840915282,3.174454462,3.264104194
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.704713115,2.181841028,2.71024702,0.87005972,-1.044374391,-0.251464534,0.363800337,-3.522888132,1.805010846,2.249221904,3.343279015,0.843944329,3.083247688,-5.497792337,5.523737754,2.885096051,4.234052891,2.810148498,1.211218343,1.439907846
Honduras,1.855659321,5.764846041,3.580436708,5.416645571,9.037156489,5.373842271,5.977542858,6.598183245,0.655438847,3.62672094,3.995003607,5.762304882,7.869852503,-1.227641731,2.130681763,10.50069306,10.38388909,10.00570129,4.66442082,0.668480796,2.53320223,-1.391216432,-0.924352309,4.345691194,4.188233695,0.722676854,6.03139002,4.609852686,4.325852759,0.096880396,3.252033819,5.624295813,6.230032036,-1.303257181,4.062976116,3.595249724,4.993718608,2.901585416,-1.889534893,5.748148174,2.723193273,3.754337861,4.547038052,6.232302961,6.050599222,6.567243552,6.188327167,4.23160011,-2.43162788,3.731140344,3.835690662,4.128687749,2.791559757,3.058080562,3.640698872,3.609523779
"Hong Kong",,14.29086081,15.76411466,8.62759742,14.64216399,1.794772483,1.603569215,3.397518754,11.34373521,9.206425821,7.29315795,10.61186111,12.27963649,2.415185492,0.492133953,16.16439028,11.72578714,8.260840227,11.55669021,10.10827904,9.260886773,2.949776338,5.977000709,9.97386411,0.757091345,11.05606631,13.39842874,8.511546923,2.277002722,3.830461852,5.70192436,6.234898845,6.201078916,6.036019718,2.373783132,4.258536909,5.099680858,-5.882633958,2.506773133,7.663460147,0.560825975,1.656729719,3.056366722,8.700100888,7.388148915,7.03266663,6.464825366,2.12793344,-2.459090067,6.767648064,4.814657666,1.700296616,3.101566931,2.762408155,2.394300776,2.045623879
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.064180345,-0.576108517,2.947154557,1.489525475,0.0055837,3.305862171,4.218935085,3.204949192,4.202333971,3.774101285,4.503063882,3.82774715,5.005389217,4.38289382,3.855745781,0.448348194,0.889204526,-6.563634275,0.677098149,1.739423344,-1.602512404,2.117146834,4.04732118,3.148083829,1.95436933
Iceland,-0.084661946,8.313712744,10.28338287,9.916544014,7.371729299,8.735933476,-1.267261863,-5.474906346,2.374588027,9.369723983,13.06083764,6.177334455,6.806009724,5.706292127,0.646155071,5.959367532,8.822277241,6.016714592,4.86058239,5.747920714,4.265007103,2.154566242,-2.15116171,4.129118226,3.29284139,6.270541966,8.545939746,-0.089726026,0.258439846,1.16937033,-0.223525507,-3.373894144,1.313449465,3.608857933,0.116583712,4.785062427,4.913189617,6.567152826,4.003823968,4.680514158,3.833743501,0.314701912,2.44014019,8.09977495,6.704392043,5.000661126,9.350069307,1.519365512,-6.94394119,-3.559864876,1.987130754,1.217535365,4.41153541,1.925143976,4.096500228,7.199684474
India,3.722742533,2.931127737,5.994353261,7.452950122,-2.63577011,-0.05532877,7.82596303,3.387929176,6.539700296,5.157229736,1.642930384,-0.553301312,3.295521135,1.18533626,9.149912015,1.663103637,7.254764586,5.712532089,-5.238182703,6.735821528,6.006203624,3.47573324,7.288892901,3.820737856,5.254299223,4.77656417,3.965355634,9.62778292,5.947343328,5.533454563,1.056831433,5.482396022,4.75077622,6.658924067,7.57449184,7.549522249,4.049820849,6.184415821,8.845755561,3.840991157,4.823966264,3.803975321,7.860381475,7.922943418,9.284824616,9.263964759,9.801360337,3.890957062,8.479783897,10.25996306,6.6383638,5.456387552,6.386106401,7.505220233,8.01005265,7.107034368
Indonesia,5.740645823,1.841977702,-2.237029986,3.52969815,1.081589466,2.791346825,1.380402806,10.91517857,6.822298249,7.554634514,7.023997197,7.037643208,8.103975535,7.634672906,4.977300867,6.886564974,8.761325601,6.767069858,7.324309486,9.880077522,7.927156824,2.24644534,4.192967368,6.975527809,2.462143564,5.875045104,4.925927365,5.780498488,7.456586925,7.242131639,6.911982836,6.497506517,6.49640812,7.539971096,8.220007399,7.818187077,4.699878854,-13.12672549,0.791126082,4.920067747,3.643466447,4.499475391,4.780369122,5.030873945,5.692571304,5.500951785,6.345022227,6.0137036,4.628871183,6.223854181,6.169784208,6.030050653,5.557263689,5.006668426,4.876254582,5.0155584
Iran,10.39091835,7.90926793,7.042075229,8.475228249,17.03571152,11.50240728,11.2528031,14.40418268,15.51665891,10.92760163,13.70158299,14.49901585,7.441681612,5.801050848,-0.326216241,18.26043563,-2.773577692,-12.84085667,-12.02076025,-21.59964935,-5.696787233,23.17124554,11.08671685,-7.139850499,1.867649933,-9.784905578,-0.172107688,-6.08199662,6.132115677,13.59492644,12.71614844,3.29798192,-1.471011482,-1.698286119,2.401044552,6.350526019,1.350399274,2.08001178,2.002696233,5.845527476,2.392172712,8.07882928,8.639298397,4.336665979,4.208690356,5.704251918,9.116167365,0.923695792,2.314710619,6.577374352,3.749690486,-6.608687255,-1.911575057,4.343343402,-1.5,
Iraq,,,,,,,,,3.24418646,4.544357064,5.374552533,3.735303787,4.418755565,16.11336735,12.49066467,17.17510373,1.899959394,17.05696466,20.86925543,24.75372685,-0.72872751,3.433978031,-13.0733124,-1.485241697,1.453896263,4.647590574,9.305281391,-0.019036937,-3.118535215,57.81782835,-64.04710697,32.5922112,30.28982949,3.854532449,2.120021498,11.02078564,21.23793613,34.85709513,17.58226601,1.406474812,2.305316984,-6.900180223,-33.10083802,54.15777462,4.400617192,10.15819958,1.377598148,8.228107104,3.379299094,6.402564845,7.5464712,13.93643017,6.572160298,0.7,4.8,11
Ireland,,,,,,,,,,,3.469887678,6.489808441,4.721428306,4.26022921,5.656645552,1.394808068,8.211300341,7.186728478,3.073036273,3.07932924,3.325215768,2.283468507,-0.244301198,4.354372656,3.085614865,-0.428330561,4.663091103,5.217414206,5.81391958,8.466527969,1.929639547,3.343274285,2.692609077,5.755827017,9.634422395,9.091817982,10.74712773,8.227906111,10.86297048,9.912390825,6.051904617,5.57697237,3.673111175,6.724903354,5.766120585,5.866128966,3.79662986,-4.373481337,-4.565114328,2.033546407,-0.040563406,-1.102882273,1.098843394,8.462361941,26.27606011,5.213744704
"Isle of Man",,,,,,,,,,,,,,,,,,,,,,,,,0.418923061,19.10553834,9.896346726,11.82935653,6.845213163,4.186976816,1.604987887,0.787296104,2.568276022,4.00366464,4.280900474,7.715996458,8.581528171,13.50925874,13.69321623,5.338364279,5.376166334,5.868974884,6.327778883,5.199996721,5.900003046,7.700001498,7.457065044,9.84866342,2.127151152,9.415889627,4.814762146,6.249540692,4.493510306,5.03114162,,
Israel,11.20388562,10.15611716,10.69571298,7.937191975,9.093965599,-0.079644772,2.995020166,16.24195681,13.56570351,7.307329667,11.22428379,13.66083901,3.342543095,6.840258331,3.318343346,1.315853917,-0.00796708,4.821514236,6.284798671,6.871292679,5.14785828,1.808836488,3.51082091,0.903754788,3.447822555,4.791433162,7.187687242,2.024141161,0.869138088,6.83546983,7.699379027,5.627795094,5.556872156,6.931825872,6.600000015,6.15749605,4.082162978,4.251809193,3.737087576,8.942023065,0.241579641,-0.068274779,1.177134254,5.114051712,4.389914718,5.801808374,6.13507899,3.059407048,1.268661902,5.517022938,5.062178851,2.381800262,4.376328279,3.163047034,2.507836062,4.040922211
Italy,8.207245914,6.203650458,5.609727978,2.797702279,3.26802372,5.984794225,7.178612466,6.544554655,6.098059996,5.268696517,1.818107989,3.690485749,7.125862303,5.500141129,-2.090162924,7.125385166,2.560500799,3.240139791,5.959159451,3.430016382,0.844227623,0.413585668,1.169203492,3.225852385,2.798085725,2.859971884,3.191960621,4.194377269,3.388383507,1.985774909,1.538447548,0.834275471,-0.852805758,2.151023646,2.886836742,1.286366437,1.835365313,1.616073187,1.559850895,3.710107987,1.77218597,0.248546306,0.151323895,1.581936027,0.949664837,2.00658763,1.473871503,-1.050405284,-5.482053957,1.686523279,0.57662466,-2.819019127,-1.728157335,0.113671537,0.783243955,0.879890549
Jamaica,,,,,,,1.808638519,5.744132216,5.574673871,12.06440904,2.458073452,18.00855529,-5.485509091,-4.22926131,-0.256092257,-6.694245095,-2.597548698,-0.053700315,-1.060041317,-5.714159246,2.639447994,2.069231624,1.909078402,-1.5423458,-2.943635575,1.882588185,7.850354827,3.974302015,7.173304346,4.200535115,4.838238753,1.955542502,9.417102567,1.383389803,2.349957041,-0.113731206,-1.140459872,-2.334553543,1.047673871,0.878703548,1.344929564,1.997290944,3.666317593,1.3237251,0.893797936,2.89912535,1.431954037,-0.812752927,-4.332824094,-1.468990555,1.72904781,-0.621954187,0.503639921,0.694621084,0.996498915,1.375045582
