Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Burundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389999985694885,0.4559,0.5218,0.5878,0.6537,0.7196,0.7855,0.8514,0.9174,0.9833,1.0492,1.1151,1.1811,1.247,1.3129,1.3788,1.4447,1.5107,1.5766,1.6425,1.7084,1.7743,1.8403,1.9062,1.97210001945496,,,,,
Belgium,,,,,,,,,,,,,,,,,,,,,,,,28.9454002380371,30.3152008056641,29.7486000061035,26.9514007568359,28.6529006958008,23.4372997283936,20.1520004272461,19.1588001251221,17.111499786377,15.1766004562378,19.6235008239746,23.369800567627,23.6854000091553,24.4055004119873,25.701099395752,23.0375003814697,22.430700302124,18.1562995910645,16.6261005401611,15.1687002182007,17.5009002685547,19.5104999542236,22.0583000183105,22.5659008026123,20.8819999694824,18.7203006744385,22.4902992248535,22.3661003112793,18.7425994873047,18.8708000183105,22.4736995697021,22.3346004486084,20.0482997894287,18.1553001403809,18.0386009216309,15.2641000747681,12.2753000259399
Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,0.230000004172325,0.3167,0.4033,0.49,0.5767,0.6633,0.75,0.736,0.722,0.708,0.694,0.68,0.666,0.652,0.638,0.624,0.610000014305115,0.9225,1.235,1.5475,1.86,2.1725,2.485,2.7975,3.10999989509583,5.94530010223389,,,,,,,,
"Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5283002853394,11.4932,10.4581,9.4231,8.38799953460693,
Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,6.65000009536743,5.19,3.73,2.26999998092651,2.76,3.25,3.74,4.23,4.72,5.21,5.69999980926514,6.8475,7.995,9.1425,10.289999961853,8.8033,7.3167,5.82999992370605,9.715,13.6000003814697,12.5823001861572,11.1917,9.8011,8.4104,7.01980018615723,7.8828,8.7459,9.60890007019043,11.0993,12.5896,14.0799999237061,16.7971992492676,,
Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6282997131348,35.4331016540527,31.4831008911133,24.0564002990723,23.7821998596191,21.0356998443604,20.2754993438721,15.9376001358032,11.3675003051758,13.8250999450684,20.097900390625,23.6233005523682,25.9990997314453,25.6646995544434,23.7413997650146,22.2574005126953,16.9139995574951,12.4468002319336,11.8886003494263,8.32149982452393
Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6400003433228,11.935,12.2299995422363,,,,,,,
Bahamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4400005340576,24.5699996948242,30.9899997711182,26.0200004577637,28.0400009155273,23.9500007629395,29.6200008392334,28.4799995422363,21.7000007629395,21.9699993133545,19.27,16.5699996948242,22.395,28.2199993133545,26.135,24.0499992370605,22.865,21.6800003051758,20.2199993133545,30.1000003814697,30.22,30.3400001525879,32.1800003051758,32.0447,31.9094,31.7741,31.6387557983398,,,
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.717903137207,63.1206016540527,52.298999786377,52.7191009521484,61.2761001586914,60.4622993469238,63.9693984985352,59.1955986022949,65.4087982177734,67.3442993164063,58.9131011962891,51.3622016906738,45.4584007263184,37.9388999938965
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.48999977111816,7.23999977111816,8.36999988555908,7.34000015258789
