Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Bosnia and Herzegovina",129439,126776,122935,118552,114516,111468,109631,108820,108764,101496,94168,86740,83068,75585,68063,64286,56692,49062,45163,37466,29777,22133,18241,10815,3566,3536
Botswana,107477,102005,100452,100144,99620,98853,97848,96620,95169,93492,91602,89502,88998,88413,87808,87225,86675,86149,83693,83155,82610,82054,81483,80883,82406,83949
Brazil,17175497,16717423,16074685,15556136,15012282,14444398,13852718,13236068,12762798,12093147,11393693,11020542,10448759,10036518,9421661,8972033,8316546,7832092,7333203,6821360,6100684,5563227,5014025,4452990,3880050,3913280
"British Virgin Islands",,,,,,958,960,983,1026,1030,1074,1075,1120,1122,1172,1182,1219,1261,,,,,,,,
Bulgaria,8718,8632,8540,8472,8444,16812,16726,16624,16514,16421,24511,24027,23511,23326,30867,30636,30404,30181,29970,37222,36978,36742,36529,36326,43344,43068
"Burkina Faso",4969423,5095197,5076224,5043707,5006460,4974310,4927054,4874155,4804301,4738734,4654785,4562832,4474688,4378499,4260996,4147376,4010461,3876550,3731190,3573299,3401937,3216381,3032533,3090163,3147890,3205580
Burundi,1689609,1712493,1732309,1748734,1761482,1770731,1776087,1778620,1781669,1789498,1804999,1829076,1860673,1898200,1939262,1982018,2033965,2080168,2126976,2173192,2218033,2260877,2301968,2352046,2393813,2458024
Cambodia,6873580,7104537,7360451,7396460,7427071,7425530,7400704,7364914,7294978,7201483,7096975,6957787,6810119,6632212,6453308,6250265,6050046,5826271,5593845,5368369,5122529,4870192,4610382,4341558,4062030,3801821
Cameroon,5705311,5752968,5782562,5818050,5833799,5855532,5856488,5864485,5852999,5852513,5850032,5829957,5822729,5796352,5783047,5766283,5727860,5702571,5672102,5635437,5571768,5520000,5460337,5392273,5471016,5571623
Canada,55582,56343,57039,57667,58224,58708,59344,59974,60496,60998,61539,62164,62724,63352,63990,64624,65141,65776,66492,67257,68011,68686,69501,70311,71089,71697
"Cape Verde",,,72536,74541,76210,78215,80153,79594,78874,77584,76574,75432,73693,72243,70150,68338,65869,63723,60974,58145,55765,52839,49856,46810,43694,44232
"Cayman Islands",,,,2206,2314,2439,2582,2741,2755,2787,2793,2729,2684,2624,2507,2431,2301,2214,2117,1954,1832,1697,1496,1518,1538,1559
"Central African Republic",1211189,1242025,1275472,1294757,1316871,1334401,1353713,1368233,1381396,1397073,1408120,1421747,1430186,1441363,1447648,1453024,1462212,1466599,1468740,1466609,1459116,1445797,1427952,1426390,1426864,1432022
Chad,3586029,3671598,3758661,3848139,3941381,4039417,4141929,4248673,4360703,4479308,4613435,4747331,4887917,5032022,5175453,5315381,5450495,5581817,5711671,5843415,5979263,6119748,6263632,6461726,6676163,6892631
Chile,1271245,1224609,1189380,1138379,1085037,1043653,985852,940469,878378,829232,778400,725914,687440,631982,591030,532853,489594,445276,399887,353418,305880,257300,225027,174630,176138,177627
China,375746235,364797260,351820940,339390720,327754625,314467155,301952400,289067625,275709570,261821615,248741065,234020400,220228800,206144000,191819100,178609640,165188520,151556775,139088775,126469700,115042630,103498010,91847260,81442800,70942040,61704900
Colombia,3975502,3980511,3982572,3981468,4013766,4043734,4033198,4057768,4080342,4101386,4080800,4098891,4115677,4130911,4144244,4112135,4120558,4126835,4130942,4132872,4132629,4130191,4125570,4118839,4157896,4147668
Comoros,40748,41963,43208,44478,45765,47064,48374,49693,51023,52356,53693,55033,56378,57738,59126,60551,62016,63520,65066,66652,68280,69950,71663,73409,75179,76965
"Congo (Brazzaville)",,,,,,,,939103,957214,975403,993524,1011321,1018747,1029741,1038366,1052263,1068177,1081539,1098821,1114473,1127380,1137208,1144441,1149837,1154451,1173977
"Costa Rica",219816,219120,218250,213824,212393,210656,208610,206233,199671,196285,192347,187850,182844,173291,167482,161418,155117,148562,141744,134648,127268,124213,116353,112954,109424,105773
"Ivory Coast",2956529,3037692,3119636,3201342,3281481,3358929,3433912,3506239,3574024,3634952,3687730,3714753,3733801,3765703,3779525,3813951,3833384,3855360,3880099,3907528,3937457,3991004,4026697,4063768,4100706,4182633
Croatia,86040,81180,80460,83520,83700,84042,80892,77724,76517,77418,75242,75480,71040,66600,62146,57746,53280,48796,44345,39862,35342,29964,25605,21278,16954,16814
Cuba,,,,,1139311,1134228,1128984,1123426,1117474,1088780,1048169,1017975,987184,955815,923889,891456,858514,825169,802993,769665,736648,703988,671547,650494,617747,584533
"Czech Republic",20667,20617,20638,20660,20667,20655,20630,20608,20589,20568,20510,20433,20394,20388,20394,10211,10239,10299,10385,10444,,,,,,
"Congo (Kinshasa)",19522624,20148217,20839150,21591479,22231083,22794468,23267176,23668279,24034524,24418091,24903409,25407027,25964429,26620037,27259588,27923253,28667307,29384034,30186804,30955080,31809969,32622949,33523639,34374328,35313250,36269591
Djibouti,129297,132899,134082,134832,135676,133012,131311,130869,129997,128818,127012,124561,121634,118344,114842,112005,108284,104413,100398,96237,91924,87460,89000,90565,91216,92741
Dominica,,,,,,3925,3913,3891,3866,3845,3832,3832,3910,3925,3941,3955,3965,3973,,,,,,,,
"Dominican Republic",912323,937680,963443,981879,1007897,1026015,1043785,1061251,1078529,1104214,1130266,1148021,1174694,1201680,1219802,1247071,1274502,1302096,1329840,1367486,1395616,1433875,1482623,1521632,1560877,1610844
Ecuador,2677140,2678013,2676417,2672093,2664762,2654215,2652150,2635423,2615235,2591326,2563605,2531993,2509836,2485155,2458756,2431136,2402407,2372311,2326057,2291839,2255138,2215894,2174173,2129970,2083308,2114912
Egypt,3789206,3701401,3662168,3615260,3499762,3440577,3311606,3241405,3099391,3019573,2866146,2777851,2613244,2515386,2336839,2226566,2110294,1908894,1780985,1566835,1429829,1202566,1053759,808267,734501,562669
"El Salvador",1565985,1528751,1495892,1445136,1391781,1335445,1281855,1225740,1167299,1124261,1079643,1033543,986090,937531,888115,844055,793399,748267,702685,656689,610298,563523,522585,475059,433402,391374
"Equatorial Guinea",,,,,256723,266067,276147,287023,298637,310897,323748,337155,351196,366060,381979,399106,416706,436226,456788,477283,499330,521008,543184,566799,589559,612378
Eritrea,1640715,1648086,1643493,1630099,1607516,1594522,1592470,1599643,1615336,1634620,1662472,1696105,1731412,1771938,1809694,1837650,1862525,1877306,1891988,1900857,1914406,1924117,,,,
Estonia,15692,17174,16864,16435,16088,15803,15572,15395,15248,13902,13970,13881,12414,12336,10900,10838,9428,9385,8023,8007,6657,6637,6613,5272,5258,5262
Ethiopia,41739096,43145058,44623672,45181815,45675245,46134453,46495946,46768937,46970025,47187239,47308042,47396642,47444610,47517069,47461122,47340610,47231563,46980237,46666724,46210193,45780794,45293518,44742985,44122792,43425581,42645785
Fiji,102008,101495,99023,96643,93411,90733,87861,84836,82432,79036,75444,72465,68518,65330,61377,58349,54609,51758,48070,45154,42138,38152,38438,38707,38090,38362
Gabon,,,,,218085,217227,216115,214757,213163,206533,199442,193126,186395,180628,174618,169778,164712,159344,155178,150742,145979,142556,137032,132661,127548,131252
Gambia,221868,223131,223376,221839,221881,220708,219342,217737,217097,215176,213109,212173,209816,208546,206989,203633,201288,198546,195394,191829,187829,183368,178410,184073,187949,193804
Georgia,701092,710877,716405,726843,724378,672228,623174,580045,542963,507585,472758,438640,400844,365585,326865,293300,256432,220428,189410,155142,125632,93000,65025,37760,14908,
Ghana,6509576,6451952,6386572,6326780,6254457,6167852,6066520,5951778,5843824,5709582,5586935,5476893,5359696,5213929,5078742,4954662,4798613,4653543,4496638,4326593,4142546,3944122,3757025,3556744,3343358,3116859
Greece,244723,237358,228779,219669,199746,190119,180350,159919,150087,139902,129670,119483,98118,87425,76686,65924,44081,33145,22156,11107,,,,,,
Grenada,3370,3376,3402,3342,3380,3409,3427,3438,3445,3449,3455,3463,3471,3481,3490,3500,3511,3522,3534,3546,3559,3573,3586,3601,3616,3632
Guam,391,534,547,559,571,582,592,601,609,616,621,626,629,631,632,634,635,635,795,796,797,798,800,802,805,809
Guatemala,2158468,2143219,2126171,2097064,2075149,2050472,2022868,1992437,1959496,1924437,1875770,1836442,1806910,1762567,1714788,1663196,1607641,1548132,1484675,1431621,1360629,1285607,1221684,1138524,1162420,1170175
Guinea,2875561,2970437,3075271,3187640,3281767,3337377,3366877,3368547,3341796,3314394,3285588,3256523,3216345,3183968,3150756,3116878,3083006,3049212,3014357,2976940,2936014,2891215,2842930,2803397,2750684,2805236
"Guinea Bissau",648871,648222,647245,646610,643627,639063,632847,624076,615556,605514,595507,585591,575618,565474,553641,542669,529751,516207,502005,485583,469876,451712,432469,411966,390018,366499
Guyana,154608,154812,149627,145422,140293,134749,128755,122442,115967,109515,103956,97794,91730,85712,79675,73593,67464,61325,55227,49216,43300,36706,30877,25017,19085,13065
Haiti,2704998,2723515,2747955,2816484,2885767,2955887,3034876,3106877,3187774,3269311,3351286,3407486,3463215,3518808,3583837,3649781,3726145,3803642,3891717,3980559,4069844,4169617,4270022,4381346,4493298,4530779
Honduras,1332983,1331087,1327703,1322707,1321525,1313082,1302662,1290181,1281749,1265087,1252662,1238216,1214779,1195750,1167073,1142882,1116128,1086824,1054936,1020448,983373,943731,910104,865779,828066,788553
Hungary,404586,383816,362927,341798,320644,299540,278403,257262,236131,204751,183797,163001,142221,121555,101071,80697,60428,30167,10038,,,,,,,
India,256689377,253095639,248249783,243951264,239319879,234357802,229061013,223418791,217418445,211046000,204291877,198223403,190716245,182824595,174551045,165897208,156866992,148639836,138869041,128712634,119405127,108509535,98519136,88220792,76337698,77234185
Indonesia,55338230,54830946,54076633,53446266,52753114,51799914,50978282,49895310,48754584,47772275,46750435,45904391,45024168,44109043,43381242,42395281,41600715,40540111,39674758,38773157,37591239,36610419,35590302,34780452,33677307,32528426
Iran,4385642,4475296,4427816,4424341,4300209,4240295,4126067,4076186,4025740,3968822,3901779,3824496,3739083,3647074,3550472,3450669,3418938,3313431,3278049,3242253,3131835,3095155,3058143,3019980,2979621,3015699
Iraq,3790774,3911512,4042343,4182622,4330990,4405428,4461021,4538460,4571192,4598509,4618821,4656317,4663649,4664228,4658040,4645449,4653249,4627641,4599604,4573882,4583642,4568696,4555943,4574225,4690815,4839497
Ireland,126503,127232,128103,128745,129254,129918,130950,135944,137370,138927,140791,139185,133686,131885,130248,128957,128208,127569,125707,122455,118564,114420,105499,101162,96962,98214
Jamaica,167273,166171,167645,169237,168374,170008,171654,170731,172350,173902,172696,174006,175204,173601,174642,175659,176658,174854,175778,176657,177484,175429,176142,176812,177449,178060
Jordan,131742,135124,138887,142441,149462,150906,155640,159465,162621,160477,163300,166191,169200,172697,177139,182852,183961,191989,201184,211455,222654,234823,247770,260817,273088,283938
Kazakhstan,964532,970580,969907,963495,965712,948938,934674,935356,919349,925562,922785,936075,936114,954177,960831,984557,1010334,1021957,1050158,1094304,1109868,1142405,1158608,1192469,1227535,1245633
Kenya,13386234,13613114,13830030,14035992,14203440,14384236,14552378,14737644,14884902,15024795,15159133,15320382,15444514,15597799,15713569,15861247,16006486,16110340,16246593,16376542,16540061,16654841,16760306,16899722,16982948,17382943
Kiribati,36496,36629,36637,36497,36419,36300,36060,35762,35393,35095,34691,34601,34675,34669,34768,34899,34970,35154,35340,35400,35518,35478,35502,36034,36672,37207
Kuwait,20996,20357,19294.5,18232,17169.5,16107,16317,17153,18364,19571,20507,21094,21438,21691,22079,22766,23773,25034,26523,28189,29981,31911,33956,35984,37825,39358
Kyrgyzstan,1110974,1133754,1151427,1156275,1160381,1140100,1129330,1113047,1096870,1079409,1058054,1028581,998140,973357,944370,913780,887128,853481,819080,791345,757258,722413,695293,663474,630234,595690
Laos,,,,,2858449,2916006,2964394,3008629,3049252,2977049,2904471,2826404,2743139,2661496,2571731,2485739,2398236,2308517,2221154,2128604,2030039,1931714,1828323,1721058,1611217,1619344
Latvia,45274,45060,44444,43576,42853,42246,41773,41358,40970,40638,40248,39732,39273,36607,33947,31343,31057,28604,26128,23558,23073,20597,18309,16101,13956,13843
Lebanon,,,,,496765,506577,512850,516476,520030,489280,462657,440142,419218,396057,367010,330909,288072,241101,193219,146410,99754,45884,49164,52761,56033,58515
Lesotho,362490,367766,373435,379181,384561,387499,389626,391058,391898,392312,392427,394165,393779,393210,392547,391858,391167,390511,389986,389707,391786,392192,392906,393829,394824,395785
Liberia,,,,,764896,802438,865516,929237,1002567,1050055,1084580,1097745,1096505,1090682,1083157,1082728,1093772,1106574,1120876,1132024,1141008,1139647,1133204,1123008,1110856,1097908
Libya,1277758,1308756,1339489,1369523,1398241,1425254,1450335,1473773,1496305,1518959,1542456,1566883,,,,,,,,,,,,,,
Lithuania,473323,463017,447714,430866,413257,395572,378169,361089,347834,331278,314958,298490,282331,266387,249904,232577,215814,200340,185497,170797,154864,139293,125486,112392,99700,98767
"Macedonia (F.Y.R.O.M.)",13974,13953,13921,13888,13872,13883,13926,13997,14084,14171,14244,14300,14342,14374,14399,14422,14442,14458,14472,14484,12424,12434,12444,12454,12465,12476
Madagascar,8177036,8312202,8438716,8568611,8728451,8893764,9064553,9240018,9418391,9597423,9775420,9951690,10126131,10298368,10468162,10616963,10742872,10882773,10998058,11127894,11231521,11350341,11463792,11549456,11653362,11753533
Malawi,5426593,5350840,5195669,5014510,4829909,4686999,4579734,4484964,4410355,4351476,4266065,4163727,4060634,3935403,3802811,3677199,3531896,3391037,3225299,3060637,2881748,2672323,2462888,2237915,1979985,1722213
Malaysia,1749717,1723239,1692132,1657072,1638925,1598657,1555726,1509573,1481602,1427346,1367951,1327139,1258338,1209746,1158009,1103354,1019599,958530,894665,828161,759032,658608,612580,594134,544104,553017
Maldives,14824,15436,15912,16456,16660,16575,16244,15312,14905,14560,13728,13140,12177,11552,10608,9951,9324,8725,7964,6840,6239,5278,5390,5502,5614,5728
Mali,6171122,6134632,6119101,6109772,6098407,6070012,6042225,6007772,5958599,5907703,5856746,5804735,5749631,5678426,5613533,5541864,5462777,5360838,5259416,5141522,4989853,4833248,4657941,4449011,4240712,4017618
Malta,708,364,368,371,375,377,380,383,,,,,,,,,,,,,,,,,,
"Marshall Islands",3784,3830,3851,3854,3844,3826,3752,3722,3687,3646,3599,3548,3442,3388,3333,3279,3229,3180,3081,3035,2988,2942,2896,2851,2856,2862
Mauritania,1439369,1449215,1460465,1471660,1483480,1496309,1510264,1527448,1542280,1556251,1571428,1582343,1591768,1602757,1612696,1618582,1626430,1633144,1639027,1644449,1649561,1654364,1658493,1661338,1710910,1760766
Mauritius,8470,8562,8676,8779,8903,8980,9072,9186,9283,9402,9495,8374,8432,7280,7326,6141,6170,4959,4976,3742,3751,2505,2512,1259,1261,1263
Mexico,15108344,14802157,14567843,14224271,13852372,13542563,13204868,12841190,12451503,12036069,11596043,11131243,10748628,10247124,9736598,9328612,8807390,8387726,7956327,7392335,6921818,6430861,5920587,5391583,4844642,4909747
Moldova,,,581842,584758,583178,580666,579504,570056,562521,554344,542299,533825,525344,516641,504552,496136,487588,475729,467684,459963,448818,441438,430702,423469,412542,412277
Mongolia,1017812,1033550,1047715,1056914,1064992,1063992,1060988,1060406,1057660,1055016,1047680,1035664,1026337,1017346,1008720,1005526,1000183,997793,998690,1000608,1006393,1013476,1021564,1032879,1046755,1059768
Montenegro,,,,,,,,,17622,17574,17544,17007,17075,15307,14107,12899,11685,10470,9255,8038,6814,5581,4344,3727,2487,1866
Morocco,6816883,6764942,6705788,6638067,6586761,6552206,6480702,6427783,6395785,6330285,6260368,6186548,6109060,6028475,5945319,5860045,5741698,5651884,5529450,5438282,5347590,5257412,5133404,5039891,5044758,5081285
Mozambique,8597724,8780413,9061873,9396951,9723691,9928253,10090152,10204525,10350615,10480582,10641868,10800068,10986164,11179311,11354802,11549535,11721820,11915164,12108782,12279561,12474024,12644076,12812626,13005711,13361280,13697228
"Burma (Myanmar)",16859894,17093915,17268547,17474848,17213026,16905977,16641458,16328721,16050697,15756645,15395884,15060842,14660608,14287468,13845228,13429684,12944316,12489583,11974100,11503959,10984141,10515030,10044343,10083846,10125215,10166312
Namibia,430066,433859,434438,432115,430600,428738,426622,423918,420051,416201,408340,400254,386543,373469,359652,345473,330973,316147,303318,288500,275993,265875,253561,240918,229986,218300
Nauru,,,,,,,702,704,704,703,703,674,645,626,597,566,545,514,482,461,431,402,380,379,415,437
Nepal,6393547,6350868,6288059,6238601,6155803,6076573,5979622,5866128,5714076,5593439,5436669,5267267,5109799,4940223,4758176,4563971,4358024,4168161,3944903,3717013,3513008,3279258,3069142,2854502,2634061,2407128
"New Caledonia",,,,,,,,,12317,12553,12794,13039,13289,12375,11400,10395,9400,8330,7260,6125,5000,3810,3885,3945,4020,4095
Nicaragua,1131466,1131226,1130463,1124351,1121140,1116159,1109384,1100927,1090796,1074076,1060654,1045654,1029175,1011490,992914,973658,953787,933236,911904,889653,860658,836326,811041,784839,787834,790665
Niger,5312527,5402253,5497280,5597249,5701548,5809605,5921438,6036776,6154468,6273106,6391724,6509903,6627859,6746112,6865427,6986264,7094296,7216822,7324921,7448353,7555766,7662022,7766456,7868061,8023104,8316931
Nigeria,57257263,57463078,57727620,57957620,58156392,58326191,58466973,58691238,58774804,58947574,58973668,58967814,58929353,58859750,58760829,58632460,58471779,58420393,58334787,58209622,58039644,57821362,57717563,57390987,57173203,57072249
"North Korea",,,,,,,,22336,22537,22732,22929,23132,23337,47077,47459,47808,48122,48407,73005,73389,73775,74167,74562,74958,75349,75732
"Northern Mariana Islands",2552,2670,2731,2783,2883,2926,3028,3064,3077,3117,3040,2914,2819,2629,2495,2295,2097,1964,1780,1615,1524,1398,1343,1351,1362,1370
Oman,384178,395798,410538,424783,438279,434244,422730,409459,394078,376571,362879,351102,338471,329165,317818,306375,294461,282253,273142,262348,252441,242795,232131,248669,261421,277187
Pakistan,14751970,14948607,15128369,15177443,15330503,15476473,15616354,15748612,15738138,15842453,15930178,16000962,16056610,16099671,16133492,16160515,16180681,16193630,16200816,16203809,16203217,16199137,16189950,16172421,16142524,16286724
Palau,1509,1501,1494,1487,1479,1467,1486,1504,1500,1510,1496,1416,1351,1281,1208,1135,1081,1046,1032,997,983,968,,,,
"West Bank and Gaza",,86891,90871,92770,94652,98987,103520,108261,138828,202239,265916,335752,409025,485865,569646,654118,742581,838679,942332,1047728,1162386,1284146,1412368,1551056,1692105,1839611
Panama,400303,391093,383827,376039,367733,358905,352339,342473,334918,326832,318186,312058,305479,301662,294259,286420,281528,272851,267236,257716,251382,244714,237695,226469,218623,210370
"Papua New Guinea",2855245,2936877,3016121,3097679,3181994,3249799,3319831,3391931,3465722,3540672,3616372,3686918,3757745,3828831,3900240,3971952,4043920,4115940,4187694,4258785,4328918,4397956,4465932,4563312,4653471,4751895
Paraguay,1980459,1936888,1888346,1839470,1786070,1732949,1675519,1613631,1547150,1481127,1410518,1335436,1261472,1188885,1112229,1037393,953013,871059,786125,692446,602358,509796,421028,323287,222788,132782
Peru,5609451,5615348,5593316,5564215,5526929,5504876,5450360,5412375,5342347,5291189,5234806,5173489,5080880,5010419,4963721,4887043,4807390,4724885,4668643,4582238,4523541,4463998,4373050,4309766,4243349,4173097
Philippines,9973523,10034337,10086700,10064187,10098962,10126179,10145347,10156002,10158343,10152663,10060912,10037830,10006303,9963834,9907384,9835263,9746846,9643697,9528946,9406530,9278936,9051404,8911731,8764812,8508691,8340741
Poland,2172315,2180033,2110002,2038455,1965675,1929750,1853970,1777884,1701193,1623731,1568604,1491675,1414523,1337160,1298196,1221294,1144238,1105496,1029395,953790,913027,837392,761263,684724,646199,645769
Portugal,389346,368529,348337,328834,309737,290759,281790,262833,243845,224792,205798,196892,177134,156882,146774,126040,105223,94887,73907,52841,42292,21115,10515,,,
"Puerto Rico",226368,227975,229451,231392,233551,235719,238378,240604,241990,243205,243879,244402,,,,,,,,,,,,,,
Qatar,,,6442,6520,6592,6675,6790,6415,6055,5694,5330,4935,3874,3443,3035,2595,2021,1190,,,,,,,,
Romania,6055679,5658284,5333862,5076211,4818805,4582223,4320230,4059716,3803741,3550582,3299117,2987816,2694582,2416325,2145175,1897452,1631920,1357394,1109045,855434,627653,402951,200580,,,
Russia,9787272,9511936,9367407,9059720,8900160,8605792,8445122,8283257,7974217,7802363,7476424,7298804,6974690,6798468,6483017,6314815,6008080,5855009,5566952,5425843,5285430,5003630,4868857,4592221,4458410,4467003
Rwanda,3002856,2884169,2694144,2475864,2311962,2228957,2238151,2335013,2477994,2612074,2704662,2748704,2757194,2742989,2724897,2715504,2725148,2730299,2737704,2753775,2756400,2765727,2772735,2777353,2779612,2779463
"Saint Kitts and Nevis",694,697,703,711,720,729,737,745,753,762,771,782,793,804,816,826,837,846,856,865,875,884,894,904,914,923
"Saint Lucia",10364,10231,10077,10050,9877,9705,9685,9518,9344,9155,9103,8874,8787,8693,8437,8349,8105,8030,7953,7696,7594,7301,6993,6675,6528,6557
"Saint Vincent and Grenadines",12686,12183,11664,11025,10489,9947,9403,8748,8202,7659,7013,6479,5948,5309,5319,5328,5336,5343,5349,5353,5356,5358,5357,5357,5358,5363
Samoa,18078,17392,16888,16386,15697,15144,14388,13776,13147,12337,11699,10885,10242,9594,8939,8097,7425,6745,5873,5175,4469,3566,2838,1908,1923,1938
"Saint Thomas and Principe",,,,,32357,32878,33236,33563,34022,32069,30216,28324,26370,24481,22339,20232,18004,15658,13186,10761,8214,5364,5487,5611,5547,5671
"Saudi Arabia",1306145,1349426,1338170,1303762,1281776,1255301,1205289,1170335,1133300,1075604,1038216,979965,941971,902257,836240,788887,737349,757577,778223,799845,822770,847141,872591,898334,923302,946714
Senegal,3029802,3061334,3099474,3126880,3158016,3175018,3194771,3200392,3211672,3212104,3222201,3222770,3233424,3243981,3242959,3251616,3259007,3253355,3258457,3250688,3254890,3245422,3247733,3247674,3229237,3220054
Serbia,45516,45574,45879,46196,46408,45752,45707,45579,45406,45242,45098,45021,44979,44884,44779,52085,51881,51671,51452,51246,51040,57873,57593,57313,57045,56763
Seychelles,2989,3029,3043,3107,3191,3238,3286,3325,3390,3458,3489,3492,3600,3560,3546,3563,3638,3656,3739,3754,3860,3760,3797,3868,3928,4017
"Sierra Leone",2729652,2697763,2650775,2588687,2531620,2479395,2440940,2411055,2390152,2391976,2409949,2454878,2518266,2589375,2649131,2699047,2731339,2749046,2749756,2751273,2751415,2743852,2740272,2727299,2718398,2706647
Slovakia,10598,10607,10610,10651,10693,10724,10747,10767,10781,10792,10777,10758,5377,5373,5372,5373,5373,5375,,,,,,,,
Slovenia,7993,7998,7986,7967,7958,7959,7955,7944,7927,7932,7956,7968,7978,7983,7988,8002,8027,8072,8085,8159,10243,10264,10286,10300,10310,10318
"Solomon Islands",,,,,,,,,,,83760,85618,87923,89801,91665,93977,95803,97602,99382,101668,103447,105225,107549,109322,111072,112797
Somalia,,,,5940651,5991324,6086866,6234987,6420468,6586295,6749459,6893781,7023862,7144433,7249425,7354498,7453506,7556413,7649747,7856170,8055097,8268511,8472427,,,,
"South Africa",6328480,6407702,6531307,6616463,6732710,6628290,6542583,6438226,6319684,6192722,6061076,5890682,5777791,5616601,5452197,5284340,5112783,4986152,4807085,4673791,4537169,4345265,4200521,4051709,3898565,3740814
"South Korea",,4502753,4462292,4375268,4330229,4238741,4006172,3768194,3564061,3309784,3102535,2842210,2620460,2346724,2115631,1879198,1646902,1411826,1177313,1183388,1189299,1198479,1204796,,,
"South Sudan",,,,,,,,,,,,,,,,,,,,,,4325827,4467941,4616303,4762291,4907322
Spain,38867,38966,39158,39361,39549,39724,39890,40057,40224,40387,40568,40850,41432,,,,,,,,,,,,,
"Sri Lanka",5413726,5278330,5152056,5017024,4854152,4699240,4534290,4342551,4164050,3965848,3786965,3609024,3409020,3225027,3038024,2828458,2635200,2438832,2219504,2016768,1790591,1581138,1368475,1132175,913924,922504
Sudan,6568114,6748641,7096383,7459395,7891585,8315530,8724739,9122352,9517296,9924427,10355203,10814717,11299749,11803814,12316027,12828444,13369788,13881486,14401552,14940875,15508069,15684622,16015635,16398214,16793371,
Suriname,,,,,51133,51916,52654,52891,53541,51837,50546,48729,46855,44927,43439,41413,39840,37718,36060,33840,32092,29769,27928,28212,28492,28767
